time,MRI-ESM2-0,CESM2-WACCM,CANESM5,IPSL-CM6A-LR
2000.0,27426394000000.0,27426394000000.0,27426394000000.0,27426394000000.0
2001.0,27414529000000.0,27414529000000.0,27414529000000.0,27414529000000.0
2002.0,27397385000000.0,27397385000000.0,27397385000000.0,27397385000000.0
2003.0,27385393000000.0,27385393000000.0,27385393000000.0,27385393000000.0
2004.0,27338381000000.0,27338381000000.0,27338381000000.0,27338381000000.0
2005.0,27372881000000.0,27372881000000.0,27372881000000.0,27372881000000.0
2006.0,27339312000000.0,27339312000000.0,27339312000000.0,27339312000000.0
2007.0,27349395000000.0,27349395000000.0,27349395000000.0,27349395000000.0
2008.0,27262108000000.0,27262108000000.0,27262108000000.0,27262108000000.0
2009.0,27194917000000.0,27194917000000.0,27194917000000.0,27194917000000.0
2010.0,27087155000000.0,27087155000000.0,27087155000000.0,27087155000000.0
2011.0,27019763000000.0,27019763000000.0,27019763000000.0,27019763000000.0
2012.0,26938935000000.0,26938935000000.0,26938935000000.0,26938935000000.0
2013.0,26814278000000.0,26814278000000.0,26814278000000.0,26814278000000.0
2014.0,26874065000000.0,26874065000000.0,26874065000000.0,26874065000000.0
2015.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0
2016.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0
2017.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0
2018.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0
2019.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0
2020.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0
2021.0,26784484000000.0,26704555000000.0,26710425000000.0,26730075000000.0
2022.0,26796429000000.0,26702497000000.0,26652162000000.0,26625719000000.0
2023.0,26731780000000.0,26671992000000.0,26607616000000.0,26546618000000.0
2024.0,26688335000000.0,26659464000000.0,26576520000000.0,26548971000000.0
2025.0,26708825000000.0,26578738000000.0,26447203000000.0,26459520000000.0
2026.0,26721802000000.0,26531997000000.0,26434645000000.0,26374232000000.0
2027.0,26691376000000.0,26527433000000.0,26415655000000.0,26334288000000.0
2028.0,26616684000000.0,26563897000000.0,26306635000000.0,26284323000000.0
2029.0,26593888000000.0,26489781000000.0,26208417000000.0,26238085000000.0
2030.0,26508924000000.0,26472058000000.0,26209606000000.0,26226545000000.0
2031.0,26502488000000.0,26472918000000.0,26161273000000.0,26166750000000.0
2032.0,26438636000000.0,26436235000000.0,26091760000000.0,26100697000000.0
2033.0,26453752000000.0,26348475000000.0,26029131000000.0,26065018000000.0
2034.0,26373062000000.0,26291202000000.0,25938178000000.0,25989587000000.0
2035.0,26335594000000.0,26246050000000.0,25851150000000.0,25977216000000.0
2036.0,26328988000000.0,26214582000000.0,25754394000000.0,25940970000000.0
2037.0,26224620000000.0,26189473000000.0,25716150000000.0,25883398000000.0
2038.0,26232108000000.0,26102131000000.0,25602608000000.0,25823642000000.0
2039.0,26164133000000.0,25997294000000.0,25493695000000.0,25795804000000.0
2040.0,26144605000000.0,25898424000000.0,25429930000000.0,25750554000000.0
2041.0,26168510000000.0,25819729000000.0,25353521000000.0,25778901000000.0
2042.0,26114420000000.0,25783685000000.0,25236016000000.0,25745120000000.0
2043.0,26050925000000.0,25706240000000.0,25195290000000.0,25642720000000.0
2044.0,25989854000000.0,25597108000000.0,25048495000000.0,25540625000000.0
2045.0,25834860000000.0,25586156000000.0,24990414000000.0,25479619000000.0
2046.0,25751785000000.0,25505007000000.0,24959483000000.0,25395622000000.0
2047.0,25676046000000.0,25429279000000.0,24918000000000.0,25341253000000.0
2048.0,25659022000000.0,25379402000000.0,24822671000000.0,25214967000000.0
2049.0,25537037000000.0,25280612000000.0,24716616000000.0,25040003000000.0
2050.0,25426546000000.0,25162960000000.0,24616492000000.0,24962694000000.0
2051.0,25342070000000.0,25133511000000.0,24549958000000.0,24913228000000.0
2052.0,25252631000000.0,25011040000000.0,24432825000000.0,24858811000000.0
2053.0,25037747000000.0,24949752000000.0,24317683000000.0,24797935000000.0
2054.0,24836437000000.0,24854667000000.0,24193616000000.0,24711984000000.0
2055.0,24809803000000.0,24759383000000.0,24071736000000.0,24635693000000.0
2056.0,24742822000000.0,24674944000000.0,23986990000000.0,24517506000000.0
2057.0,24713506000000.0,24597857000000.0,23840529000000.0,24433905000000.0
2058.0,24580113000000.0,24469500000000.0,23752373000000.0,24284517000000.0
2059.0,24389951000000.0,24327440000000.0,23639160000000.0,24170755000000.0
2060.0,24340950000000.0,24231935000000.0,23505836000000.0,24014112000000.0
2061.0,24157998000000.0,24086520000000.0,23393823000000.0,23835963000000.0
2062.0,24067986000000.0,24017715000000.0,23236098000000.0,23754840000000.0
2063.0,24012860000000.0,23896881000000.0,23151870000000.0,23616050000000.0
2064.0,23875220000000.0,23699710000000.0,23041352000000.0,23590896000000.0
2065.0,23793683000000.0,23501612000000.0,22977379000000.0,23542970000000.0
2066.0,23674185000000.0,23388966000000.0,22877491000000.0,23405791000000.0
2067.0,23660590000000.0,23245468000000.0,22849380000000.0,23252129000000.0
2068.0,23670292000000.0,23005231000000.0,22770186000000.0,23058585000000.0
2069.0,23634148000000.0,22893637000000.0,22611048000000.0,22888810000000.0
2070.0,23481763000000.0,22779628000000.0,22558330000000.0,22751937000000.0
2071.0,23389993000000.0,22715880000000.0,22490175000000.0,22604331000000.0
2072.0,23324223000000.0,22626437000000.0,22394108000000.0,22556340000000.0
2073.0,23236664000000.0,22518644000000.0,22277144000000.0,22479976000000.0
2074.0,23099190000000.0,22390854000000.0,22249938000000.0,22373552000000.0
2075.0,23011604000000.0,22371868000000.0,22069460000000.0,22289813000000.0
2076.0,22951886000000.0,22124330000000.0,21886367000000.0,22058890000000.0
2077.0,22808053000000.0,22074419000000.0,21749104000000.0,22024445000000.0
2078.0,22745727000000.0,21915670000000.0,21667246000000.0,21938674000000.0
2079.0,22687640000000.0,21759433000000.0,21618361000000.0,21883328000000.0
2080.0,22545173000000.0,21638247000000.0,21545173000000.0,21804651000000.0
2081.0,22367686000000.0,21456017000000.0,21442933000000.0,21730276000000.0
2082.0,22286514000000.0,21411976000000.0,21351226000000.0,21677618000000.0
2083.0,22160528000000.0,21280458000000.0,21240346000000.0,21604432000000.0
2084.0,22070667000000.0,21168449000000.0,21092400000000.0,21534593000000.0
2085.0,21994481000000.0,21110964000000.0,21004231000000.0,21407420000000.0
2086.0,21965172000000.0,21120550000000.0,20950878000000.0,21296696000000.0
2087.0,21968961000000.0,21067588000000.0,20845230000000.0,21153693000000.0
2088.0,21967004000000.0,20873070000000.0,20796722000000.0,21106367000000.0
2089.0,21952727000000.0,20774123000000.0,20671764000000.0,21083772000000.0
2090.0,21937460000000.0,20643806000000.0,20569423000000.0,20944303000000.0
2091.0,21827000000000.0,20541654000000.0,20463846000000.0,20855168000000.0
2092.0,21679309000000.0,20509006000000.0,20421349000000.0,20788930000000.0
2093.0,21634463000000.0,20389030000000.0,20384114000000.0,20722072000000.0
2094.0,21508060000000.0,20249764000000.0,20273909000000.0,20630599000000.0
2095.0,21488931000000.0,20058800000000.0,20247237000000.0,20592424000000.0
2096.0,21459462000000.0,19912792000000.0,20064214000000.0,20555921000000.0
2097.0,21477078000000.0,19834914000000.0,19987637000000.0,20533247000000.0
2098.0,21407359000000.0,19669486000000.0,19897160000000.0,20427766000000.0
2099.0,21348034000000.0,19601484000000.0,19813510000000.0,20376824000000.0
2100.0,21305976000000.0,19583648000000.0,19683456000000.0,20282052000000.0
