time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2000.0,2871016300000.0,2871016300000.0,2871016300000.0
2001.0,2854736400000.0,2854736400000.0,2854736400000.0
2002.0,2835346600000.0,2835346600000.0,2835346600000.0
2003.0,2823171000000.0,2823171000000.0,2823171000000.0
2004.0,2833252000000.0,2833252000000.0,2833252000000.0
2005.0,2829867500000.0,2829867500000.0,2829867500000.0
2006.0,2836533000000.0,2836533000000.0,2836533000000.0
2007.0,2835262700000.0,2835262700000.0,2835262700000.0
2008.0,2812662000000.0,2812662000000.0,2812662000000.0
2009.0,2811034000000.0,2811034000000.0,2811034000000.0
2010.0,2801784600000.0,2801784600000.0,2801784600000.0
2011.0,2815268700000.0,2815268700000.0,2815268700000.0
2012.0,2804944500000.0,2804944500000.0,2804944500000.0
2013.0,2788001000000.0,2788001000000.0,2788001000000.0
2014.0,2775820800000.0,2775820800000.0,2775820800000.0
2015.0,2776653400000.0,2776653400000.0,2776653400000.0
2016.0,2799073800000.0,2799073800000.0,2799073800000.0
2017.0,2777002500000.0,2777002500000.0,2777002500000.0
2018.0,2776250200000.0,2776250200000.0,2776250200000.0
2019.0,2763531500000.0,2763531500000.0,2763531500000.0
2020.0,2768378800000.0,2768378800000.0,2768378800000.0
2021.0,2738258700000.0,2728340000000.0,2767784800000.0
2022.0,2713685900000.0,2716256200000.0,2758840700000.0
2023.0,2698891200000.0,2689008700000.0,2740028200000.0
2024.0,2674794200000.0,2657464600000.0,2717041600000.0
2025.0,2660087000000.0,2631077000000.0,2709882100000.0
2026.0,2654612000000.0,2595862600000.0,2706239400000.0
2027.0,2647421600000.0,2574819500000.0,2712936600000.0
2028.0,2645956000000.0,2551968700000.0,2699258000000.0
2029.0,2610467000000.0,2521867500000.0,2675291500000.0
2030.0,2592447700000.0,2489959800000.0,2663591000000.0
2031.0,2571369000000.0,2494784300000.0,2646010200000.0
2032.0,2529915300000.0,2468408700000.0,2616449600000.0
2033.0,2507362800000.0,2429196400000.0,2598625600000.0
2034.0,2500375000000.0,2384831200000.0,2571262800000.0
2035.0,2485802500000.0,2355122100000.0,2561044400000.0
2036.0,2455730000000.0,2347519700000.0,2522344000000.0
2037.0,2436385000000.0,2329132000000.0,2514790000000.0
2038.0,2430471200000.0,2316198000000.0,2500697300000.0
2039.0,2395510700000.0,2281480700000.0,2461204500000.0
