time,CESM2,GFDL-ESM4,ACCESS-ESM1-5,CESM2-WACCM,INM-CM5-0,NORESM2-MM,TAIESM1,IPSL-CM6A-LR,ACCESS-CM2,CMCC-CM2-SR5,CAMS-CSM1-0,INM-CM4-8,EC-EARTH3-VEG,EC-EARTH3,BCC-CSM2-MR,FGOALS-F3-L,MPI-ESM1-2-HR,MRI-ESM2-0,CANESM5
2024.0,9990321000.0,9992166000.0,9998716000.0,9987929000.0,9987562000.0,9994706000.0,9985802000.0,9992547000.0,9981520000.0,10000660000.0,9974297000.0,9996622000.0,9986614000.0,9982573000.0,9994677000.0,9986691000.0,9983492000.0,9981484000.0,9968151000.0
2025.0,9985747000.0,9986952000.0,9992810000.0,9984150000.0,9981246000.0,9989474000.0,9979211000.0,9987884000.0,9979656000.0,9997047000.0,9963912000.0,9993457000.0,9982575000.0,9973458000.0,9986305000.0,9984746000.0,9978880000.0,9974019000.0,9957090000.0
2026.0,9980711000.0,9984578000.0,9988736000.0,9977523000.0,9975470000.0,9984304000.0,9972223000.0,9983131000.0,9975493000.0,9993269000.0,9954275000.0,9988726000.0,9978063000.0,9963113000.0,9982903000.0,9981455000.0,9976009000.0,9964598000.0,9942028000.0
2027.0,9972217000.0,9979651000.0,9982623000.0,9973943000.0,9966382000.0,9979040000.0,9960240000.0,9978334000.0,9969934000.0,9990303000.0,9934671000.0,9986778000.0,9975689000.0,9945626000.0,9976201000.0,9975349000.0,9971545000.0,9947074000.0,9924285000.0
2028.0,9967167000.0,9973559000.0,9975498000.0,9960054000.0,9952222000.0,9975240000.0,9941404000.0,9962863000.0,9958039000.0,9976672000.0,9927220000.0,9984622000.0,9958394000.0,9932500000.0,9968191000.0,9963330000.0,9964386000.0,9936539000.0,9893235000.0
2029.0,9957045000.0,9963826000.0,9965133000.0,9946499000.0,9937785000.0,9970391000.0,9911508000.0,9951933000.0,9943269000.0,9964560000.0,9906383000.0,9979367000.0,9945778000.0,9904535000.0,9954705000.0,9950008000.0,9954168000.0,9908891000.0,9870171000.0
2030.0,9943938000.0,9952560000.0,9954376000.0,9938140000.0,9914115000.0,9958310000.0,9893524000.0,9940934000.0,9930655000.0,9950265000.0,9880113000.0,9968163000.0,9925150000.0,9887193000.0,9935759000.0,9942477000.0,9943159000.0,9894548000.0,9840535000.0
2031.0,9924217000.0,9933797000.0,9945884000.0,9913879000.0,9897684000.0,9947280000.0,9874680000.0,9921454000.0,9905726000.0,9930630000.0,9861682000.0,9953486000.0,9914096000.0,9851223000.0,9914059000.0,9928544000.0,9929730000.0,9867379000.0,9810835000.0
2032.0,9913181000.0,9925758000.0,9925256000.0,9900697000.0,9876927000.0,9938285000.0,9852356000.0,9910906000.0,9890294000.0,9915866000.0,9824555000.0,9944979000.0,9901664000.0,9825025000.0,9906190000.0,9923802000.0,9909115000.0,9841929000.0,9782122000.0
2033.0,9896609000.0,9911479000.0,9911621000.0,9888555000.0,9845207000.0,9918089000.0,9827622000.0,9895977000.0,9875128000.0,9904406000.0,9806413000.0,9925605000.0,9891679000.0,9800212000.0,9889743000.0,9910007000.0,9894284000.0,9820056000.0,9745195000.0
2034.0,9883885000.0,9906513000.0,9902583000.0,9873121000.0,9825191000.0,9906322000.0,9808426000.0,9875213000.0,9849853000.0,9883585000.0,9784607000.0,9909907000.0,9864758000.0,9756147000.0,9872249000.0,9905481000.0,9881011000.0,9775420000.0,9701378000.0
2035.0,9857626000.0,9886066000.0,9878281000.0,9850722000.0,9796516000.0,9900536000.0,9775059000.0,9856161000.0,9837457000.0,9871805000.0,9753464000.0,9902284000.0,9851980000.0,9708865000.0,9849539000.0,9880602000.0,9858297000.0,9741006000.0,9665620000.0
2036.0,9838920000.0,9872919000.0,9860372000.0,9834011000.0,9757396000.0,9888601000.0,9735810000.0,9840716000.0,9809866000.0,9853403000.0,9712209000.0,9888495000.0,9831710000.0,9667673000.0,9829964000.0,9870821000.0,9833911000.0,9694765000.0,9595599000.0
2037.0,9830124000.0,9850478000.0,9841528000.0,9818713000.0,9721443000.0,9873330000.0,9706695000.0,9823597000.0,9776029000.0,9826254000.0,9680361000.0,9872525000.0,9814706000.0,9602362000.0,9812793000.0,9855098000.0,9807958000.0,9652306000.0,9543916000.0
2038.0,9803393000.0,9837827000.0,9829766000.0,9787762000.0,9675530000.0,9862779000.0,9657233000.0,9791403000.0,9736841000.0,9800226000.0,9631247000.0,9856975000.0,9789800000.0,9556532000.0,9783059000.0,9842217000.0,9788898000.0,9609531000.0,9490949000.0
2039.0,9773058000.0,9807725000.0,9809369000.0,9756143000.0,9625626000.0,9844785000.0,9623718000.0,9753642000.0,9697999000.0,9753358000.0,9593892000.0,9834310000.0,9750243000.0,9490310000.0,9746440000.0,9817013000.0,9747313000.0,9581500000.0,9426157000.0
2040.0,9741165000.0,9783293000.0,9786575000.0,9729420000.0,9581310000.0,9828095000.0,9584817000.0,9723297000.0,9672135000.0,9710921000.0,9562164000.0,9811562000.0,9726383000.0,9429090000.0,9727340000.0,9794075000.0,9710957000.0,9533159000.0,9315383000.0
2041.0,9710383000.0,9739463000.0,9748602000.0,9713171000.0,9543142000.0,9793775000.0,9555404000.0,9690577000.0,9634021000.0,9694735000.0,9532786000.0,9769648000.0,9697071000.0,9347394000.0,9689779000.0,9774428000.0,9681629000.0,9485005000.0,9234997000.0
2042.0,9678907000.0,9719434000.0,9735988000.0,9682049000.0,9521603000.0,9781409000.0,9512083000.0,9668977000.0,9610197000.0,9663739000.0,9511223000.0,9754348000.0,9667633000.0,9250357000.0,9662351000.0,9750504000.0,9653675000.0,9424368000.0,9133400000.0
2043.0,9656364000.0,9699109000.0,9720980000.0,9654768000.0,9480666000.0,9760238000.0,9467924000.0,9636638000.0,9584878000.0,9626069000.0,9476582000.0,9736456000.0,9637181000.0,9161401000.0,9636494000.0,9725175000.0,9619154000.0,9348492000.0,9038277000.0
2044.0,9632578000.0,9679816000.0,9696837000.0,9630558000.0,9436661000.0,9730042000.0,9420298000.0,9613764000.0,9565259000.0,9586565000.0,9430253000.0,9712550000.0,9602718000.0,9054806000.0,9604352000.0,9711475000.0,9579865000.0,9289973000.0,8909722000.0
2045.0,9607387000.0,9665795000.0,9682210000.0,9612828000.0,9393944000.0,9711962000.0,9349947000.0,9575395000.0,9518738000.0,9535517000.0,9395451000.0,9679768000.0,9580966000.0,8976626000.0,9584524000.0,9693890000.0,9543882000.0,9211773000.0,8730635000.0
2046.0,9586886000.0,9639136000.0,9667180000.0,9579446000.0,9342251000.0,9687496000.0,9300931000.0,9534576000.0,9474002000.0,9492067000.0,9354561000.0,9663156000.0,9550788000.0,8862203000.0,9547548000.0,9673422000.0,9515965000.0,9133281000.0,8632641000.0
2047.0,9550649000.0,9626801000.0,9651036000.0,9547190000.0,9275022000.0,9674054000.0,9215689000.0,9487443000.0,9419281000.0,9449258000.0,9303634000.0,9634658000.0,9510376000.0,8711858000.0,9512146000.0,9642331000.0,9474780000.0,9042070000.0,8498172000.0
2048.0,9514415000.0,9588997000.0,9633462000.0,9499516000.0,9184998000.0,9650067000.0,9140119000.0,9429064000.0,9359881000.0,9375013000.0,9236332000.0,9587854000.0,9468335000.0,8588882400.0,9471364000.0,9623329000.0,9427084000.0,8945780000.0,8402122000.0
2049.0,9478147000.0,9561977000.0,9610404000.0,9467547000.0,9098502000.0,9633190000.0,9040705000.0,9350660000.0,9291790000.0,9300871000.0,9180080000.0,9550983000.0,9425349000.0,8505983000.0,9434240000.0,9577983000.0,9395256000.0,8843495000.0,8265505300.0
2050.0,9441845000.0,9511820000.0,9580485000.0,9420000000.0,9053610000.0,9611291000.0,8912985000.0,9290269000.0,9239092000.0,9232500000.0,9104713000.0,9506697000.0,9392276000.0,8399756300.0,9367969000.0,9531207000.0,9337458000.0,8723352000.0,8127148500.0
2051.0,9404826000.0,9489149000.0,9551065000.0,9366426000.0,8962630000.0,9573675000.0,8795901000.0,9239956000.0,9187478000.0,9161419000.0,9032349000.0,9472822000.0,9327192000.0,8279047700.0,9316352000.0,9492806000.0,9298130000.0,8660204000.0,7991034400.0
2052.0,9356372000.0,9452750000.0,9513483000.0,9313217000.0,8872873000.0,9557693000.0,8657724000.0,9152526000.0,9108421000.0,9091204000.0,8979323000.0,9412058000.0,9266225000.0,8193810000.0,9256732000.0,9450851000.0,9252478000.0,8534163000.0,7873858000.0
2053.0,9290151000.0,9393942000.0,9488295000.0,9266071000.0,8784984000.0,9542476000.0,8527635500.0,9075811000.0,9050333000.0,9025446000.0,8913794000.0,9367805000.0,9166598000.0,8100811300.0,9192957000.0,9416904000.0,9213449000.0,8455515000.0,7772241000.0
2054.0,9234463000.0,9364687000.0,9454246000.0,9188937000.0,8706575000.0,9510292000.0,8418552300.0,8991237000.0,8949850000.0,8925620000.0,8866990000.0,9302593000.0,9084454000.0,8054938600.0,9125139000.0,9343622000.0,9151537000.0,8353686500.0,7620928500.0
2055.0,9171990000.0,9329751000.0,9414793000.0,9141637000.0,8593617000.0,9483576000.0,8319701500.0,8909887000.0,8873886000.0,8865137000.0,8769214000.0,9222476000.0,8987760000.0,7952881700.0,9059265000.0,9278075000.0,9087894000.0,8291282400.0,7508169000.0
2056.0,9136085000.0,9295213000.0,9359943000.0,9088031000.0,8521636000.0,9450967000.0,8200919000.0,8791662000.0,8771320000.0,8749151000.0,8721636000.0,9109614000.0,8881374000.0,7866416000.0,8969709000.0,9205879000.0,9023354000.0,8240447000.0,7330582500.0
2057.0,9046887000.0,9230945000.0,9309041000.0,9008484000.0,8439810000.0,9421214000.0,8083040000.0,8682316000.0,8672190000.0,8638155000.0,8618942000.0,9034883000.0,8809593000.0,7743414000.0,8910971000.0,9094942000.0,8960758000.0,8177868300.0,7212995600.0
2058.0,8980094000.0,9200994000.0,9264540000.0,8949717000.0,8337283600.0,9368343000.0,7991336400.0,8585050600.0,8588627000.0,8562430000.0,8571612000.0,8946761000.0,8717979000.0,7658356000.0,8842117000.0,9032058000.0,8886851000.0,8109493000.0,7075928000.0
2059.0,8938879000.0,9136345000.0,9227791000.0,8897118000.0,8286470700.0,9304570000.0,7922738700.0,8518042000.0,8499707400.0,8467598000.0,8461549600.0,8874806000.0,8634745000.0,7574459400.0,8756058000.0,8904975000.0,8839851000.0,8068419600.0,6958795300.0
2060.0,8873685000.0,9076737000.0,9163405000.0,8788729000.0,8204763600.0,9282644000.0,7816485400.0,8412858400.0,8436847000.0,8390366700.0,8417064000.0,8792476000.0,8548303400.0,7452890600.0,8699732000.0,8824660000.0,8790000000.0,7987175400.0,6696409600.0
2061.0,8816000000.0,9019179000.0,9092627000.0,8736562000.0,8141345300.0,9240750000.0,7662400500.0,8305291000.0,8323673600.0,8314501000.0,8345719300.0,8673894000.0,8447209500.0,7348788000.0,8628819000.0,8728094000.0,8730621000.0,7901051000.0,6472314000.0
2062.0,8763816000.0,8947118000.0,9021433000.0,8687898000.0,8076670500.0,9191645000.0,7557720600.0,8217358000.0,8248182000.0,8227998000.0,8272577500.0,8585992700.0,8383570000.0,7235698000.0,8577675000.0,8663270000.0,8673461000.0,7839497700.0,6310173700.0
2063.0,8693637000.0,8891012000.0,8972930000.0,8631693000.0,7990419500.0,9136544000.0,7431197700.0,8138794000.0,8161526300.0,8141741000.0,8235469300.0,8476167700.0,8325535000.0,7166835700.0,8477474000.0,8560156000.0,8609596000.0,7758233600.0,6103536600.0
2064.0,8632899000.0,8816201000.0,8923250000.0,8558990300.0,7899555000.0,9076456000.0,7329261600.0,8042629000.0,8096322600.0,8043548700.0,8155846000.0,8357661000.0,8276737500.0,7083033000.0,8410948000.0,8505231400.0,8540656000.0,7619945500.0,5936566000.0
2065.0,8565875700.0,8746541000.0,8880686000.0,8533262000.0,7853208600.0,9047749000.0,7197541000.0,7969145000.0,8036919000.0,7910922000.0,8082685400.0,8237711400.0,8172867600.0,6994065400.0,8375873000.0,8398561300.0,8481650700.0,7585838000.0,5810737700.0
2066.0,8457888300.0,8689810000.0,8852311000.0,8492639000.0,7787884000.0,9002470000.0,7128792000.0,7903441000.0,7969750500.0,7822812700.0,8036396500.0,8148316000.0,8085645300.0,6864602000.0,8281735700.0,8307281400.0,8460016600.0,7526220000.0,5634135000.0
2067.0,8415137000.0,8628975000.0,8814837000.0,8428419600.0,7721412000.0,8944719000.0,7028059000.0,7837562000.0,7890947600.0,7702604300.0,7994088000.0,8027769300.0,8024377300.0,6724230700.0,8221373000.0,8246532000.0,8396246000.0,7484155400.0,5485010400.0
2068.0,8347634000.0,8588788000.0,8726341000.0,8389286400.0,7645274000.0,8888058000.0,6935126500.0,7771465700.0,7805333500.0,7560011300.0,7923293700.0,7942398000.0,7928398300.0,6610342000.0,8163393500.0,8168591000.0,8323720000.0,7420781600.0,5378551300.0
2069.0,8293339000.0,8551820000.0,8709002000.0,8372550000.0,7579088000.0,8857505000.0,6794144000.0,7706538500.0,7743816700.0,7469202000.0,7869192000.0,7844542000.0,7852389400.0,6482956300.0,8094912500.0,8101405700.0,8263363600.0,7367190500.0,5209102300.0
2070.0,8263962600.0,8503813000.0,8638048000.0,8312617000.0,7492871700.0,8822329000.0,6641006000.0,7618574000.0,7664937000.0,7313027600.0,7846826500.0,7737009700.0,7712238600.0,6384238600.0,8014348300.0,7996987000.0,8194259500.0,7298697000.0,5052091000.0
2071.0,8205060600.0,8443831000.0,8569672700.0,8287716000.0,7435509000.0,8755869000.0,6558717400.0,7538795000.0,7545067000.0,7203983400.0,7785396000.0,7660619300.0,7653642000.0,6292097000.0,7949115000.0,7927426600.0,8154233300.0,7193388000.0,4929744400.0
2072.0,8142214700.0,8408952000.0,8525223000.0,8241980000.0,7335144000.0,8699873000.0,6430570500.0,7453682000.0,7444091000.0,7126288000.0,7718934000.0,7577157000.0,7589017600.0,6178412500.0,7876241400.0,7814918700.0,8080186400.0,7096406000.0,4806338000.0
2073.0,8098881000.0,8359177000.0,8497540600.0,8197519000.0,7276530000.0,8683385000.0,6348821000.0,7373547000.0,7350404000.0,7030893600.0,7645850600.0,7479424500.0,7493010000.0,6056208000.0,7798594000.0,7704296000.0,8032966700.0,7038290400.0,4679494700.0
2074.0,8039309300.0,8320970000.0,8433805000.0,8154867000.0,7221277700.0,8632492000.0,6237672400.0,7253611000.0,7252162600.0,6933245000.0,7546254000.0,7394518500.0,7402001400.0,5918300000.0,7704597500.0,7596026400.0,7960663600.0,6980150300.0,4518831600.0
2075.0,7959576600.0,8270207000.0,8393528000.0,8107327500.0,7176804000.0,8584882700.0,6087426000.0,7165473300.0,7137479000.0,6854727700.0,7466676000.0,7324315000.0,7313111600.0,5813673000.0,7626903000.0,7493337000.0,7910155300.0,6920665600.0,4349688000.0
2076.0,7910729000.0,8232548400.0,8333936000.0,8043185000.0,7105178000.0,8526057000.0,6022736000.0,7047053300.0,7035451400.0,6691855400.0,7408102000.0,7214992400.0,7191474000.0,5624402000.0,7527431000.0,7351961000.0,7851404300.0,6845576000.0,4227707400.0
2077.0,7861452300.0,8202591700.0,8280776700.0,8004350500.0,7015720400.0,8486461000.0,5892109300.0,6928421000.0,6911807500.0,6555734500.0,7343587000.0,7088502300.0,7109539000.0,5529674000.0,7455867000.0,7238952400.0,7806163000.0,6816706000.0,4120102100.0
2078.0,7837198000.0,8143116000.0,8205005000.0,7891565000.0,6982376000.0,8444164600.0,5793362400.0,6840544000.0,6807858700.0,6423952000.0,7290812400.0,7001300000.0,6996638700.0,5418577000.0,7397906000.0,7106665500.0,7743845400.0,6778420700.0,3989275400.0
2079.0,7768217600.0,8092846600.0,8153797600.0,7882283500.0,6917225000.0,8411993000.0,5636303400.0,6744201700.0,6703132000.0,6274666500.0,7247513600.0,6848964600.0,6878428700.0,5308138500.0,7350777000.0,7023844000.0,7693024000.0,6727878000.0,3846877700.0
2080.0,7721921500.0,8032307000.0,8087789600.0,7804417000.0,6872343000.0,8353987000.0,5522462700.0,6649619000.0,6531145700.0,6104501000.0,7172202500.0,6730684400.0,6753096700.0,5193477000.0,7276553700.0,6892828700.0,7629337000.0,6681954300.0,3747388700.0
2081.0,7663990000.0,7985320000.0,8046936000.0,7726592000.0,6801189400.0,8322702000.0,5426581500.0,6572047400.0,6429630500.0,5931897000.0,7087680000.0,6650483700.0,6655772700.0,5097429000.0,7201570000.0,6761047600.0,7587386000.0,6648093700.0,3580389400.0
2082.0,7616138000.0,7946806000.0,7977676300.0,7629498400.0,6728405500.0,8274723300.0,5346562000.0,6486414000.0,6334143000.0,5737730000.0,7015892500.0,6551575600.0,6482797600.0,4990441500.0,7157273000.0,6591916000.0,7521246700.0,6613174300.0,3470923500.0
2083.0,7521929000.0,7873747500.0,7946333700.0,7547428000.0,6662580000.0,8217475600.0,5266498000.0,6364069400.0,6197852000.0,5607196000.0,6967827000.0,6477333500.0,6308929000.0,4869530000.0,7076333000.0,6447282000.0,7411740000.0,6572463600.0,3341787000.0
2084.0,7440524300.0,7790611500.0,7895039500.0,7497198600.0,6539900000.0,8164263400.0,5176759300.0,6290373000.0,6105529000.0,5485707300.0,6928493600.0,6386316300.0,6139304400.0,4740336600.0,7003434500.0,6311826400.0,7336373000.0,6531716000.0,3191394300.0
2085.0,7379602000.0,7722177500.0,7804567000.0,7422292500.0,6510687700.0,8103255000.0,5105351000.0,6190477300.0,5993906000.0,5317440500.0,6862798300.0,6310537000.0,5978110500.0,4613467600.0,6958506000.0,6159685600.0,7278971400.0,6477008000.0,3035948500.0
2086.0,7329496000.0,7646395000.0,7739930000.0,7363114000.0,6424270300.0,8044954600.0,4994366000.0,6080398000.0,5891028000.0,5219460600.0,6799520300.0,6213800000.0,5816610300.0,4509902300.0,6852337000.0,6025370000.0,7225500700.0,6420904000.0,2780915200.0
2087.0,7241945000.0,7621847000.0,7690379300.0,7288476700.0,6343836700.0,7994965000.0,4957029400.0,6005764000.0,5788931000.0,5111568400.0,6709539000.0,6151420000.0,5709669400.0,4406788000.0,6781528000.0,5858100700.0,7178310700.0,6391427000.0,2599797800.0
2088.0,7196718600.0,7573570000.0,7627648000.0,7233428500.0,6253260000.0,7937212000.0,4870984700.0,5921748500.0,5669185000.0,5005140000.0,6631825400.0,6080578600.0,5521794000.0,4268688400.0,6699890000.0,5745045500.0,7110733000.0,6317379600.0,2490167300.0
2089.0,7123873300.0,7528006000.0,7532112400.0,7145206000.0,6179802000.0,7866706000.0,4813717000.0,5835329000.0,5549687300.0,4888079000.0,6552910000.0,6001819000.0,5319569000.0,4192465700.0,6615808500.0,5598703000.0,7057860000.0,6246330000.0,2316185000.0
2090.0,7024653000.0,7493509000.0,7472174000.0,7072785400.0,6114908000.0,7805863000.0,4764871700.0,5771774000.0,5449548000.0,4752937000.0,6509461500.0,5931983000.0,5197278700.0,4091501800.0,6572852700.0,5518412300.0,6983127600.0,6170389500.0,2134286200.0
2091.0,6938465300.0,7446001700.0,7407857000.0,6980685300.0,6021716500.0,7747148300.0,4672882000.0,5667373000.0,5305427500.0,4651229000.0,6431484400.0,5826764300.0,5089541000.0,3976690200.0,6499018000.0,5363012600.0,6896823000.0,6132310500.0,2030015900.0
2092.0,6839645000.0,7375732700.0,7351202000.0,6879407000.0,5954906000.0,7674113500.0,4614067000.0,5558868000.0,5206794000.0,4496006000.0,6371523000.0,5754549000.0,4943749600.0,3827632600.0,6419979000.0,5292620000.0,6845735400.0,6055324700.0,1886492800.0
2093.0,6763596000.0,7311866000.0,7245594600.0,6782952400.0,5884446000.0,7611415000.0,4522280400.0,5448082000.0,5130873300.0,4400439000.0,6315190000.0,5652793300.0,4808300500.0,3735146000.0,6354169300.0,5188122600.0,6799691000.0,5980143600.0,1789916700.0
2094.0,6713365500.0,7237140000.0,7183398400.0,6700427300.0,5785555000.0,7560857000.0,4446360600.0,5344208000.0,5044663300.0,4311997400.0,6227773000.0,5512519700.0,4679928000.0,3645729300.0,6297261000.0,5108131000.0,6718506000.0,5955753500.0,1683083300.0
2095.0,6627365400.0,7185952300.0,7076363300.0,6615000000.0,5690372600.0,7500454400.0,4398674000.0,5219112400.0,4946948600.0,4195190300.0,6176465400.0,5422100500.0,4509669400.0,3525898000.0,6232159000.0,5027812400.0,6668199400.0,5872134000.0,1552337500.0
2096.0,6566739000.0,7119502000.0,6965177300.0,6525217000.0,5594466000.0,7405441500.0,4364963300.0,5156233700.0,4839553000.0,4099078000.0,6103519000.0,5302684700.0,4396727000.0,3403962000.0,6175436000.0,4930385400.0,6593474600.0,5852670500.0,1456696200.0
2097.0,6469127000.0,7070758400.0,6854082000.0,6424970000.0,5533319000.0,7350759000.0,4304397300.0,5080214500.0,4720548000.0,4018290700.0,6050329600.0,5210239000.0,4275385000.0,3322968300.0,6100775000.0,4864479000.0,6569220000.0,5795343400.0,1374110100.0
