time,CANESM2,CESM1-CAM5,MPI-ESM-LR
2045.0,12848303000000.0,12673043000000.0,12980173000000.0
2046.0,12819654000000.0,12608816000000.0,12943374000000.0
2047.0,12788580000000.0,12545852000000.0,12905872000000.0
2048.0,12756485000000.0,12500004000000.0,12846249000000.0
2049.0,12707683000000.0,12439770000000.0,12803079000000.0
2050.0,12676867000000.0,12385396000000.0,12757698000000.0
2051.0,12597849000000.0,12341015000000.0,12733679000000.0
2052.0,12560951000000.0,12278576000000.0,12703011000000.0
2053.0,12523466000000.0,12259962000000.0,12668843000000.0
2054.0,12485581000000.0,12191705000000.0,12624686000000.0
2055.0,12453787000000.0,12111529000000.0,12590422000000.0
2056.0,12385811000000.0,12069020000000.0,12568756000000.0
2057.0,12346729000000.0,12045441000000.0,12532255000000.0
2058.0,12293011000000.0,12003567000000.0,12496185000000.0
2059.0,12261375000000.0,11960721000000.0,12461566000000.0
2060.0,12212820000000.0,11892033000000.0,12422599000000.0
2061.0,12171673000000.0,11827096000000.0,12379356000000.0
2062.0,12144991000000.0,11768477000000.0,12342368000000.0
2063.0,12110241000000.0,11732349000000.0,12313961000000.0
2064.0,12061819000000.0,11686451000000.0,12288648000000.0
2065.0,12024634000000.0,11639369000000.0,12250776000000.0
2066.0,11939455000000.0,11595537000000.0,12224125000000.0
2067.0,11902414000000.0,11536387000000.0,12196252000000.0
2068.0,11860315000000.0,11497466000000.0,12165324000000.0
2069.0,11788782000000.0,11450912000000.0,12130910000000.0
2070.0,11723276000000.0,11399754000000.0,12110121000000.0
2071.0,11669749000000.0,11345693000000.0,12085054000000.0
2072.0,11639867000000.0,11293737000000.0,12060553000000.0
2073.0,11588245000000.0,11259236000000.0,12033454000000.0
2074.0,11563610000000.0,11209042000000.0,12004528000000.0
2075.0,11519970000000.0,11149059000000.0,11965226000000.0
2076.0,11479249000000.0,11094097000000.0,11912310000000.0
2077.0,11454956000000.0,11062707000000.0,11869855000000.0
2078.0,11404201000000.0,10997937000000.0,11835054000000.0
2079.0,11379475000000.0,10946440000000.0,11810981000000.0
2080.0,11315413000000.0,10903261000000.0,11789644000000.0
2081.0,11270817000000.0,10863602000000.0,11756670000000.0
2082.0,11225897000000.0,10821018000000.0,11729647000000.0
2083.0,11179778000000.0,10796653000000.0,11705001000000.0
2084.0,11155664000000.0,10744664000000.0,11676721000000.0
2085.0,11126546000000.0,10714206000000.0,11659544000000.0
2086.0,11095905000000.0,10681109000000.0,11628438000000.0
2087.0,11064721000000.0,10634441000000.0,11583095000000.0
2088.0,11014543000000.0,10601987000000.0,11557537000000.0
2089.0,10958642000000.0,10579117000000.0,11539844000000.0
2090.0,10905984000000.0,10557060000000.0,11517965000000.0
2091.0,10834592000000.0,10507452000000.0,11472288000000.0
2092.0,10806885000000.0,10463957000000.0,11432742000000.0
2093.0,10763893000000.0,10416072000000.0,11394718000000.0
2094.0,10703376000000.0,10380135000000.0,11367632000000.0
2095.0,10674633000000.0,10311493000000.0,11338793000000.0
2096.0,10642993000000.0,10279684000000.0,11310331000000.0
2097.0,10595747000000.0,10229713000000.0,11252143000000.0
2098.0,10559504000000.0,10181273000000.0,11210776000000.0
2099.0,10516916000000.0,10141455000000.0,11180438000000.0
2100.0,10473250000000.0,10091318000000.0,11136714000000.0
2101.0,10416855000000.0,10042324000000.0,11097411000000.0
2102.0,10391840000000.0,10001520000000.0,11062654000000.0
2103.0,10365073000000.0,9937752000000.0,11041146000000.0
2104.0,10323872000000.0,9869005000000.0,11003998000000.0
2105.0,10289048000000.0,9824190000000.0,10983478000000.0
2106.0,10220200000000.0,9791849000000.0,10951234000000.0
2107.0,10170465000000.0,9743915000000.0,10913462000000.0
2108.0,10129310000000.0,9705204000000.0,10882634000000.0
2109.0,10089979000000.0,9654140000000.0,10859858000000.0
2110.0,10046544000000.0,9604901000000.0,10834962000000.0
2111.0,10018361000000.0,9558275000000.0,10800876000000.0
2112.0,9997603000000.0,9511263000000.0,10775325000000.0
2113.0,9947638000000.0,9472474000000.0,10746314000000.0
2114.0,9898642000000.0,9443377000000.0,10707139000000.0
2115.0,9872711000000.0,9383616000000.0,10688587000000.0
2116.0,9823579000000.0,9330422000000.0,10649920000000.0
2117.0,9787616000000.0,9295883000000.0,10604471000000.0
2118.0,9760054000000.0,9234865000000.0,10569161000000.0
2119.0,9737422000000.0,9199686000000.0,10548267000000.0
2120.0,9696477000000.0,9149931000000.0,10523527000000.0
2121.0,9660773000000.0,9107772000000.0,10493802000000.0
2122.0,9609201000000.0,9070107000000.0,10464970000000.0
2123.0,9564435000000.0,9029152000000.0,10444475000000.0
2124.0,9510445000000.0,8989990000000.0,10414608000000.0
2125.0,9479290000000.0,8923468000000.0,10384649000000.0
2126.0,9439067000000.0,8874566000000.0,10355940000000.0
2127.0,9394235000000.0,8838388000000.0,10309383000000.0
2128.0,9337100000000.0,8793848500000.0,10264552000000.0
2129.0,9274368000000.0,8750609500000.0,10246585000000.0
2130.0,9236971000000.0,8706249000000.0,10218461000000.0
2131.0,9195527000000.0,8677571400000.0,10195767000000.0
2132.0,9155822000000.0,8658146000000.0,10169292000000.0
2133.0,9099489000000.0,8620531500000.0,10157892000000.0
2134.0,9046719000000.0,8573435000000.0,10144180000000.0
2135.0,9025136000000.0,8524648700000.0,10123046000000.0
2136.0,8965343000000.0,8474113600000.0,10093686000000.0
2137.0,8927088000000.0,8439749700000.0,10061629000000.0
2138.0,8895926000000.0,8410151000000.0,10031181000000.0
2139.0,8869421000000.0,8389243000000.0,10006446000000.0
2140.0,8846860000000.0,8343076000000.0,9992656000000.0
2141.0,8786144700000.0,8306950000000.0,9965191000000.0
2142.0,8761528300000.0,8272922300000.0,9943801000000.0
2143.0,8738630500000.0,8241841400000.0,9923354000000.0
2144.0,8713426400000.0,8204872000000.0,9913332000000.0
2145.0,8668813700000.0,8171458000000.0,9883800000000.0
2146.0,8642613500000.0,8134889300000.0,9855569000000.0
2147.0,8612072700000.0,8077094400000.0,9823139000000.0
2148.0,8590154000000.0,8025012700000.0,9803591000000.0
2149.0,8559348700000.0,7980311000000.0,9767643000000.0
2150.0,8524502400000.0,7925476600000.0,9736161000000.0
2151.0,8484536500000.0,7878187000000.0,9723226000000.0
2152.0,8474263600000.0,7840363000000.0,9702003000000.0
2153.0,8430553700000.0,7804028000000.0,9665192000000.0
2154.0,8377398700000.0,7744476000000.0,9650149000000.0
2155.0,8346089300000.0,7701239700000.0,9629426000000.0
2156.0,8324962000000.0,7671412000000.0,9604176000000.0
2157.0,8318043600000.0,7633568000000.0,9584304000000.0
2158.0,8297608400000.0,7603212500000.0,9558126000000.0
2159.0,8268999600000.0,7544790600000.0,9543838000000.0
2160.0,8247711000000.0,7492770700000.0,9520620000000.0
2161.0,8223391000000.0,7446927000000.0,9507824000000.0
2162.0,8192284700000.0,7387946700000.0,9477048000000.0
2163.0,8171883000000.0,7355502000000.0,9443947000000.0
2164.0,8137579400000.0,7321723000000.0,9421576000000.0
2165.0,8085279600000.0,7276529700000.0,9394870000000.0
2166.0,8082529700000.0,7234304600000.0,9380263000000.0
2167.0,8057158400000.0,7196518000000.0,9357533000000.0
2168.0,8039319000000.0,7160530500000.0,9343884000000.0
2169.0,8002209000000.0,7128779600000.0,9338894000000.0
2170.0,7982917600000.0,7079036700000.0,9319683000000.0
2171.0,7954882400000.0,7049860000000.0,9297503000000.0
2172.0,7927880000000.0,7017227000000.0,9275197000000.0
2173.0,7912764000000.0,6986191000000.0,9260090000000.0
2174.0,7914692000000.0,6937697000000.0,9232539000000.0
2175.0,7886558000000.0,6906168500000.0,9192760000000.0
2176.0,7874356000000.0,6882129300000.0,9160227000000.0
2177.0,7860406000000.0,6849229000000.0,9120431000000.0
2178.0,7847679600000.0,6802026500000.0,9086121000000.0
2179.0,7845997700000.0,6765913000000.0,9055477000000.0
2180.0,7836385400000.0,6745347300000.0,9027154000000.0
2181.0,7815192600000.0,6705533400000.0,8991450000000.0
2182.0,7806012400000.0,6688352500000.0,8968883000000.0
2183.0,7777187500000.0,6644651000000.0,8943384000000.0
2184.0,7743887400000.0,6613964000000.0,8925499000000.0
2185.0,7698454000000.0,6589727000000.0,8915575000000.0
2186.0,7688734400000.0,6559737000000.0,8876250000000.0
2187.0,7676250600000.0,6533349000000.0,8842964000000.0
2188.0,7650786000000.0,6513160000000.0,8801792000000.0
2189.0,7616502000000.0,6494233000000.0,8776512400000.0
2190.0,7593086400000.0,6460443500000.0,8750708000000.0
2191.0,7586375000000.0,6432750000000.0,8715589000000.0
2192.0,7562197000000.0,6421148600000.0,8698814000000.0
2193.0,7534856000000.0,6387933000000.0,8673512000000.0
2194.0,7515650700000.0,6351942000000.0,8654483000000.0
2195.0,7504127000000.0,6323302300000.0,8643419000000.0
2196.0,7455648000000.0,6301430000000.0,8619623000000.0
2197.0,7437522300000.0,6257897000000.0,8601095000000.0
2198.0,7405460500000.0,6232211500000.0,8586325000000.0
2199.0,7378476000000.0,6205542500000.0,8567320000000.0
2200.0,7346370000000.0,6167548000000.0,8546295500000.0
2201.0,7322195700000.0,6148351600000.0,8524085000000.0
2202.0,7307180000000.0,6119248000000.0,8505866000000.0
2203.0,7293934500000.0,6087923000000.0,8490207700000.0
2204.0,7284711000000.0,6063532300000.0,8482885000000.0
2205.0,7267143400000.0,6038185600000.0,8469330500000.0
2206.0,7246183000000.0,6012395000000.0,8457239000000.0
2207.0,7238683500000.0,5990020300000.0,8446468000000.0
2208.0,7234197000000.0,5953109000000.0,8440549700000.0
2209.0,7218013400000.0,5921518400000.0,8426421000000.0
2210.0,7190587400000.0,5887041000000.0,8406043000000.0
2211.0,7184906700000.0,5861118300000.0,8376693600000.0
2212.0,7162261000000.0,5830409700000.0,8344978300000.0
2213.0,7146264600000.0,5806841400000.0,8330122000000.0
2214.0,7133511300000.0,5786132500000.0,8308118000000.0
2215.0,7120476000000.0,5765785000000.0,8296509000000.0
2216.0,7102715700000.0,5733076700000.0,8277540000000.0
2217.0,7078365000000.0,5721640000000.0,8257418600000.0
2218.0,7072220400000.0,5698181700000.0,8231200000000.0
2219.0,7056929000000.0,5673688000000.0,8210674600000.0
2220.0,7038960000000.0,5648645000000.0,8179898400000.0
2221.0,7011423500000.0,5629978000000.0,8157712600000.0
2222.0,7007254000000.0,5614648000000.0,8157933000000.0
2223.0,6981118600000.0,5598543300000.0,8115789500000.0
2224.0,6975150000000.0,5581190500000.0,8101573400000.0
2225.0,6977436500000.0,5550634400000.0,8084870000000.0
2226.0,6971220600000.0,5529381000000.0,8061439700000.0
2227.0,6962539400000.0,5514583300000.0,8051552000000.0
2228.0,6953551500000.0,5494735400000.0,8032021400000.0
2229.0,6954084700000.0,5483706000000.0,8023781000000.0
2230.0,6919834600000.0,5461475600000.0,8016314000000.0
2231.0,6907804000000.0,5444390000000.0,8009950400000.0
2232.0,6887191000000.0,5426258600000.0,8004097000000.0
2233.0,6882487000000.0,5415106500000.0,7985725000000.0
2234.0,6869343500000.0,5398666000000.0,7985016000000.0
2235.0,6868806000000.0,5386137500000.0,7979787000000.0
2236.0,6854901000000.0,5380537600000.0,7961284000000.0
2237.0,6844801000000.0,5369551700000.0,7945611000000.0
2238.0,6817988500000.0,5356414000000.0,7934298300000.0
2239.0,6799769000000.0,5340154300000.0,7918976000000.0
2240.0,6794034300000.0,5313331700000.0,7913233000000.0
2241.0,6758681000000.0,5287983400000.0,7913405400000.0
2242.0,6749128500000.0,5262671000000.0,7892473000000.0
2243.0,6714381000000.0,5237701000000.0,7876321500000.0
2244.0,6709275000000.0,5220082000000.0,7866033400000.0
2245.0,6699061000000.0,5200423700000.0,7853125000000.0
2246.0,6671776000000.0,5197475000000.0,7850762400000.0
2247.0,6657954000000.0,5170774700000.0,7837165000000.0
2248.0,6625218000000.0,5148319400000.0,7821175000000.0
2249.0,6612875000000.0,5127021000000.0,7823071600000.0
2250.0,6596936600000.0,5106253000000.0,7809888000000.0
2251.0,6592215400000.0,5086802600000.0,7809606000000.0
2252.0,6578937000000.0,5072276000000.0,7802953000000.0
2253.0,6579348000000.0,5049195400000.0,7790890300000.0
2254.0,6577670600000.0,5028797000000.0,7784880000000.0
2255.0,6560690500000.0,5014644300000.0,7769430700000.0
2256.0,6558972400000.0,5002661000000.0,7761063000000.0
2257.0,6552910600000.0,4993782400000.0,7752869000000.0
2258.0,6541382000000.0,4976995000000.0,7736113000000.0
2259.0,6531821600000.0,4970179000000.0,7714845000000.0
2260.0,6523884400000.0,4948281000000.0,7696896500000.0
2261.0,6512095000000.0,4929506000000.0,7684487000000.0
2262.0,6482288400000.0,4913490300000.0,7675619000000.0
2263.0,6483019000000.0,4891183000000.0,7663527000000.0
2264.0,6473607000000.0,4868758600000.0,7660292300000.0
2265.0,6452134500000.0,4856240000000.0,7654759000000.0
2266.0,6442296000000.0,4847927600000.0,7632724000000.0
2267.0,6420226000000.0,4842982000000.0,7617584000000.0
2268.0,6405629700000.0,4832733700000.0,7596186500000.0
2269.0,6399423000000.0,4811238000000.0,7588588600000.0
2270.0,6395185300000.0,4789074700000.0,7579149300000.0
2271.0,6377523000000.0,4778399600000.0,7561494400000.0
2272.0,6376148000000.0,4761173000000.0,7550078600000.0
2273.0,6367256500000.0,4744990000000.0,7537613000000.0
2274.0,6357971400000.0,4735920000000.0,7527695000000.0
2275.0,6349484000000.0,4715846000000.0,7520077000000.0
2276.0,6340011400000.0,4695459000000.0,7496521500000.0
2277.0,6339559400000.0,4692501000000.0,7473924700000.0
2278.0,6322089600000.0,4690854500000.0,7463480300000.0
2279.0,6310669000000.0,4686029000000.0,7448078300000.0
2280.0,6304709000000.0,4673031000000.0,7426085500000.0
2281.0,6301476000000.0,4664970000000.0,7420847300000.0
2282.0,6305918000000.0,4661495000000.0,7395328000000.0
2283.0,6297954500000.0,4643626700000.0,7388997000000.0
2284.0,6293729000000.0,4628301000000.0,7380524000000.0
2285.0,6283466400000.0,4617275000000.0,7377436300000.0
2286.0,6274092000000.0,4606737000000.0,7370531000000.0
2287.0,6269576400000.0,4595582000000.0,7363149400000.0
2288.0,6257218400000.0,4581283000000.0,7342960700000.0
2289.0,6248772000000.0,4559468500000.0,7330472700000.0
2290.0,6239165600000.0,4547445000000.0,7325062500000.0
2291.0,6239543000000.0,4534777700000.0,7314919000000.0
2292.0,6234484000000.0,4520174000000.0,7312070700000.0
2293.0,6224538500000.0,4512030000000.0,7303976000000.0
2294.0,6215305300000.0,4494259700000.0,7295853400000.0
2295.0,6210322400000.0,4475617000000.0,7297611300000.0
2296.0,6199705600000.0,4460405000000.0,7289148000000.0
2297.0,6193343000000.0,4445775600000.0,7284681000000.0
2298.0,6188075300000.0,4429431000000.0,7278816000000.0
2299.0,6187749700000.0,4418166600000.0,7276501000000.0
2300.0,6184293000000.0,4412267300000.0,7267817600000.0
