time,CCSM4,CESM1-CAM5
2000.0,13944907000000.0,13944907000000.0
2001.0,13921663000000.0,13921663000000.0
2002.0,13902591000000.0,13902591000000.0
2003.0,13891185000000.0,13891185000000.0
2004.0,13889544000000.0,13889544000000.0
2005.0,13885469000000.0,13885469000000.0
2006.0,13873272000000.0,13873272000000.0
2007.0,13858094000000.0,13858094000000.0
2008.0,13853954000000.0,13853954000000.0
2009.0,13847373000000.0,13847373000000.0
2010.0,13834272000000.0,13834272000000.0
2011.0,13827747000000.0,13827747000000.0
2012.0,13823229000000.0,13823229000000.0
2013.0,13800156000000.0,13800156000000.0
2014.0,13769632000000.0,13769632000000.0
2015.0,13776558000000.0,13776558000000.0
2016.0,13763005000000.0,13763005000000.0
2017.0,13730462000000.0,13730462000000.0
2018.0,13723015000000.0,13723015000000.0
2019.0,13701915000000.0,13701915000000.0
2020.0,13687473000000.0,13687473000000.0
2021.0,13644431000000.0,13660939000000.0
2022.0,13618132000000.0,13653400000000.0
2023.0,13579848000000.0,13622307000000.0
2024.0,13546145000000.0,13590129000000.0
2025.0,13512926000000.0,13575713000000.0
2026.0,13481082000000.0,13552172000000.0
2027.0,13457871000000.0,13525324000000.0
2028.0,13432404000000.0,13481710000000.0
2029.0,13412979000000.0,13451766000000.0
2030.0,13379523000000.0,13413793000000.0
2031.0,13317277000000.0,13380136000000.0
2032.0,13276266000000.0,13362133000000.0
2033.0,13180890000000.0,13323116000000.0
2034.0,13145625000000.0,13297680000000.0
2035.0,13078248000000.0,13251740000000.0
2036.0,13025095000000.0,13211380000000.0
2037.0,12985155000000.0,13179086000000.0
2038.0,12951718000000.0,13143720000000.0
2039.0,12920530000000.0,13088078000000.0
2040.0,12882070000000.0,13037106000000.0
2041.0,12855141000000.0,13007431000000.0
2042.0,12823666000000.0,12958624000000.0
2043.0,12808321000000.0,12908491000000.0
2044.0,12766867000000.0,12848665000000.0
2045.0,12720158000000.0,12781385000000.0
2046.0,12684251000000.0,12726502000000.0
2047.0,12637377000000.0,12680433000000.0
2048.0,12607645000000.0,12638501000000.0
2049.0,12556208000000.0,12592873000000.0
2050.0,12520806000000.0,12548015000000.0
2051.0,12461927000000.0,12515114000000.0
2052.0,12429160000000.0,12453504000000.0
2053.0,12384004000000.0,12403971000000.0
2054.0,12343802000000.0,12354211000000.0
2055.0,12293130000000.0,12311825000000.0
2056.0,12243811000000.0,12283077000000.0
2057.0,12193818000000.0,12254999000000.0
2058.0,12160570000000.0,12217788000000.0
2059.0,12134827000000.0,12157728000000.0
2060.0,12115574000000.0,12127886000000.0
2061.0,12076008000000.0,12074783000000.0
2062.0,12034057000000.0,12016360000000.0
2063.0,12013654000000.0,11940697000000.0
2064.0,11965420000000.0,11873578000000.0
2065.0,11949685000000.0,11812708000000.0
2066.0,11919562000000.0,11749544000000.0
2067.0,11912775000000.0,11675288000000.0
2068.0,11871068000000.0,11611178000000.0
2069.0,11798395000000.0,11550794000000.0
2070.0,11727481000000.0,11468990000000.0
2071.0,11683834000000.0,11384079000000.0
2072.0,11636089000000.0,11288713000000.0
2073.0,11580119000000.0,11209871000000.0
2074.0,11561150000000.0,11138543000000.0
2075.0,11527441000000.0,11054083000000.0
2076.0,11486122000000.0,10962748000000.0
2077.0,11431317000000.0,10849154000000.0
2078.0,11345992000000.0,10756587000000.0
2079.0,11276479000000.0,10670397000000.0
2080.0,11184230000000.0,10569962000000.0
2081.0,11123352000000.0,10483760000000.0
2082.0,11041970000000.0,10372623000000.0
2083.0,10947679000000.0,10272598000000.0
2084.0,10897631000000.0,10151260000000.0
2085.0,10861090000000.0,10031839000000.0
2086.0,10798272000000.0,9937736000000.0
2087.0,10758688000000.0,9837028000000.0
2088.0,10681677000000.0,9726285000000.0
2089.0,10547222000000.0,9628346000000.0
2090.0,10482769000000.0,9531541000000.0
2091.0,10414491000000.0,9446751000000.0
2092.0,10356625000000.0,9322285000000.0
2093.0,10302044000000.0,9249895000000.0
2094.0,10230022000000.0,9166698000000.0
2095.0,10165169000000.0,9070972000000.0
2096.0,10089291000000.0,8978627000000.0
2097.0,9993263000000.0,8877967000000.0
2098.0,9935522000000.0,8797453000000.0
2099.0,9872488000000.0,8699188000000.0
2100.0,9772461000000.0,8621963000000.0
2101.0,9679819000000.0,8547563700000.0
2102.0,9588378000000.0,8463751000000.0
2103.0,9511723000000.0,8368012400000.0
2104.0,9425395000000.0,8257921000000.0
2105.0,9330887000000.0,8171379000000.0
2106.0,9280039000000.0,8086773300000.0
2107.0,9208968000000.0,7999629300000.0
2108.0,9141209000000.0,7915280000000.0
2109.0,9072835000000.0,7830594700000.0
2110.0,9006092000000.0,7752247700000.0
2111.0,8962842000000.0,7662082700000.0
2112.0,8889799000000.0,7547907000000.0
2113.0,8841530000000.0,7452031000000.0
2114.0,8748828000000.0,7370786700000.0
2115.0,8697305600000.0,7286584000000.0
2116.0,8607836000000.0,7199599400000.0
2117.0,8494831000000.0,7096353000000.0
2118.0,8412061000000.0,6980064000000.0
2119.0,8308389000000.0,6902948300000.0
2120.0,8230409300000.0,6798157000000.0
2121.0,8174540700000.0,6709483000000.0
2122.0,8078176000000.0,6627654600000.0
2123.0,7992436000000.0,6537523000000.0
2124.0,7906024500000.0,6446301300000.0
2125.0,7818493600000.0,6344560600000.0
2126.0,7768463400000.0,6252400000000.0
2127.0,7692158000000.0,6144211000000.0
2128.0,7593811000000.0,6049584600000.0
2129.0,7520740400000.0,5959743000000.0
2130.0,7440320000000.0,5851341000000.0
2131.0,7379490400000.0,5774812000000.0
2132.0,7329864000000.0,5701903600000.0
2133.0,7261378000000.0,5602783300000.0
2134.0,7203759000000.0,5514963500000.0
2135.0,7106687000000.0,5413175000000.0
2136.0,7031287000000.0,5322655000000.0
2137.0,6977857000000.0,5244847000000.0
2138.0,6920998500000.0,5172558000000.0
2139.0,6860111300000.0,5081792500000.0
2140.0,6792494400000.0,4998427600000.0
2141.0,6707199000000.0,4918107700000.0
2142.0,6626580400000.0,4846509000000.0
2143.0,6580741000000.0,4775651000000.0
2144.0,6527499000000.0,4699505300000.0
2145.0,6455014000000.0,4632825300000.0
2146.0,6369065300000.0,4540201000000.0
2147.0,6274123600000.0,4450971000000.0
2148.0,6231701300000.0,4362567400000.0
2149.0,6175848000000.0,4294207600000.0
2150.0,6084030000000.0,4203424500000.0
2151.0,6013791500000.0,4127577000000.0
2152.0,5962576000000.0,4054616600000.0
2153.0,5901846600000.0,3985716800000.0
2154.0,5831613500000.0,3900809000000.0
2155.0,5736672300000.0,3835556000000.0
2156.0,5683604400000.0,3753609300000.0
2157.0,5614370000000.0,3687133700000.0
2158.0,5554916000000.0,3616314500000.0
2159.0,5498326000000.0,3548619500000.0
2160.0,5437482600000.0,3475026700000.0
2161.0,5366957000000.0,3396073000000.0
2162.0,5327644300000.0,3334324000000.0
2163.0,5253448600000.0,3258735400000.0
2164.0,5217892000000.0,3188691800000.0
2165.0,5168141700000.0,3122183500000.0
2166.0,5095854000000.0,3054522300000.0
2167.0,5050285400000.0,2996442200000.0
2168.0,5005014000000.0,2919217800000.0
2169.0,4941967500000.0,2844025200000.0
2170.0,4881241000000.0,2774675200000.0
2171.0,4818529000000.0,2706335300000.0
2172.0,4763814500000.0,2640392500000.0
2173.0,4714155000000.0,2584922300000.0
2174.0,4658583000000.0,2533796600000.0
2175.0,4596161300000.0,2480578000000.0
2176.0,4570373000000.0,2414043000000.0
2177.0,4520406000000.0,2360787300000.0
2178.0,4476445400000.0,2304773700000.0
2179.0,4428847400000.0,2252270000000.0
2180.0,4381266100000.0,2207046000000.0
2181.0,4322755000000.0,2160155000000.0
2182.0,4257088800000.0,2114645400000.0
2183.0,4202551800000.0,2048194500000.0
2184.0,4159730000000.0,2005452800000.0
2185.0,4111782400000.0,1961682000000.0
2186.0,4056306200000.0,1924926400000.0
2187.0,4019204700000.0,1886350700000.0
2188.0,3969367400000.0,1845908200000.0
2189.0,3896828800000.0,1796529600000.0
2190.0,3857373500000.0,1758810900000.0
2191.0,3800261700000.0,1723619200000.0
2192.0,3752941800000.0,1681360200000.0
2193.0,3705383200000.0,1648415900000.0
2194.0,3676887000000.0,1605555600000.0
2195.0,3626955400000.0,1575383300000.0
2196.0,3596845600000.0,1531137500000.0
2197.0,3549902400000.0,1489991400000.0
2198.0,3482236700000.0,1447503600000.0
2199.0,3422811800000.0,1407229800000.0
2200.0,3389458500000.0,1369875700000.0
2201.0,3348293200000.0,1332090600000.0
2202.0,3313417000000.0,1298098300000.0
2203.0,3276821200000.0,1259568900000.0
2204.0,3234818000000.0,1225463300000.0
2205.0,3200294600000.0,1187843100000.0
2206.0,3154655600000.0,1158272300000.0
2207.0,3107288000000.0,1124976300000.0
2208.0,3067228200000.0,1093734400000.0
2209.0,3035264700000.0,1065888840000.0
2210.0,2999111000000.0,1033539700000.0
2211.0,2961074800000.0,1007199500000.0
2212.0,2921556300000.0,983126100000.0
2213.0,2894104000000.0,956752460000.0
2214.0,2855978700000.0,930807300000.0
2215.0,2822477200000.0,901475500000.0
2216.0,2786565000000.0,881727240000.0
2217.0,2741718200000.0,855746400000.0
2218.0,2708786000000.0,830539240000.0
2219.0,2670711300000.0,810016440000.0
2220.0,2635783700000.0,791499700000.0
2221.0,2591118300000.0,771124200000.0
2222.0,2553555000000.0,752624530000.0
2223.0,2507119300000.0,734010100000.0
2224.0,2461233300000.0,714153070000.0
2225.0,2415170200000.0,696508550000.0
2226.0,2374854200000.0,675477500000.0
2227.0,2335468700000.0,661188800000.0
2228.0,2298098500000.0,646226000000.0
2229.0,2265609000000.0,629613300000.0
2230.0,2241360300000.0,612993900000.0
2231.0,2212458700000.0,599027400000.0
2232.0,2176252400000.0,578235000000.0
2233.0,2157011300000.0,565000670000.0
2234.0,2129351000000.0,550149600000.0
2235.0,2104548300000.0,535325470000.0
2236.0,2075676800000.0,520680470000.0
2237.0,2051316600000.0,508018360000.0
2238.0,2030832000000.0,492855560000.0
2239.0,2005268300000.0,480432300000.0
2240.0,1985704500000.0,466323930000.0
2241.0,1967684800000.0,453745930000.0
2242.0,1949032000000.0,442087240000.0
2243.0,1927994800000.0,427599460000.0
2244.0,1910609400000.0,415025660000.0
2245.0,1892253600000.0,402415520000.0
2246.0,1880952400000.0,391094100000.0
2247.0,1862239600000.0,379571540000.0
2248.0,1839188700000.0,368288200000.0
2249.0,1815250200000.0,357313350000.0
2250.0,1796704600000.0,347986820000.0
2251.0,1780604700000.0,337059500000.0
2252.0,1759786400000.0,327106500000.0
2253.0,1740968800000.0,316935080000.0
2254.0,1725556600000.0,306450530000.0
2255.0,1712919200000.0,298044850000.0
2256.0,1690235200000.0,290565260000.0
2257.0,1670013600000.0,283274120000.0
2258.0,1657952900000.0,275232330000.0
2259.0,1645525300000.0,268243750000.0
2260.0,1628091000000.0,260858400000.0
2261.0,1621695000000.0,254731710000.0
2262.0,1608980800000.0,247319690000.0
2263.0,1593198100000.0,240079340000.0
2264.0,1582573200000.0,233082390000.0
2265.0,1573349800000.0,227057290000.0
2266.0,1554236800000.0,219880780000.0
2267.0,1543249200000.0,213614690000.0
2268.0,1527392600000.0,207571520000.0
2269.0,1513062400000.0,201096280000.0
2270.0,1498093000000.0,195479470000.0
2271.0,1487948000000.0,190531130000.0
2272.0,1471261600000.0,182810600000.0
2273.0,1452964200000.0,177423340000.0
2274.0,1443596100000.0,172061700000.0
2275.0,1424486800000.0,167152650000.0
2276.0,1409169400000.0,162277590000.0
2277.0,1399480800000.0,157971990000.0
2278.0,1386746700000.0,153377520000.0
2279.0,1373553000000.0,148800290000.0
2280.0,1357118200000.0,143845670000.0
2281.0,1341798000000.0,139077480000.0
2282.0,1326799700000.0,133886630000.0
2283.0,1315587200000.0,128984570000.0
2284.0,1300797800000.0,124836510000.0
2285.0,1287687900000.0,120695490000.0
2286.0,1269121200000.0,115618940000.0
2287.0,1255164500000.0,111409330000.0
2288.0,1241623300000.0,107429380000.0
2289.0,1232342600000.0,103300550000.0
2290.0,1222391500000.0,99376440000.0
2291.0,1209615500000.0,95229760000.0
2292.0,1197450000000.0,91314815000.0
2293.0,1189649800000.0,86963230000.0
2294.0,1179765200000.0,82788050000.0
2295.0,1170394300000.0,79558000000.0
2296.0,1159618400000.0,76442984000.0
2297.0,1147970400000.0,73622810000.0
2298.0,1139598300000.0,70744900000.0
2299.0,1126763500000.0,67644195000.0
2300.0,1118009200000.0,64621646000.0
