time,NORESM1-M,CESM1-CAM5,CSIRO-MK3-6-0,MPI-ESM-LR
2172.0,5673033000000.0,2571352100000.0,9744258000000.0,7725938400000.0
2173.0,5636182500000.0,2512499800000.0,9738371000000.0,7681399000000.0
2174.0,5593417000000.0,2464582200000.0,9707018000000.0,7632832000000.0
2175.0,5545265000000.0,2421214700000.0,9680717000000.0,7590002000000.0
2176.0,5505668000000.0,2380504500000.0,9665193000000.0,7562649000000.0
2177.0,5477217000000.0,2320834000000.0,9623726000000.0,7541265300000.0
2178.0,5430876000000.0,2267214500000.0,9584653000000.0,7502962400000.0
2179.0,5367846700000.0,2228426400000.0,9555820000000.0,7477889300000.0
2180.0,5334378000000.0,2193452800000.0,9526158000000.0,7442827600000.0
2181.0,5306746000000.0,2157298300000.0,9507483000000.0,7410904700000.0
2182.0,5258189000000.0,2110118300000.0,9472761000000.0,7373105000000.0
2183.0,5211569500000.0,2076977700000.0,9454315000000.0,7338007700000.0
2184.0,5160666400000.0,2041762200000.0,9449389000000.0,7300187000000.0
2185.0,5127520000000.0,2006131400000.0,9420931000000.0,7260510000000.0
2186.0,5082453600000.0,1969900700000.0,9403884000000.0,7228068000000.0
2187.0,5048976300000.0,1935229200000.0,9367760000000.0,7200176000000.0
2188.0,5005562600000.0,1890433400000.0,9349815000000.0,7172281300000.0
2189.0,4969334000000.0,1853491100000.0,9325031000000.0,7152257000000.0
2190.0,4934267000000.0,1820537000000.0,9289940000000.0,7114060000000.0
2191.0,4905123000000.0,1776308200000.0,9263649000000.0,7081690000000.0
2192.0,4876974700000.0,1738887400000.0,9251123000000.0,7062483000000.0
2193.0,4833737000000.0,1698624600000.0,9238347000000.0,7038097000000.0
2194.0,4793166700000.0,1658063800000.0,9225026000000.0,7017358000000.0
2195.0,4748449000000.0,1625038000000.0,9201380000000.0,6989586400000.0
2196.0,4720928000000.0,1597697800000.0,9182089000000.0,6961414000000.0
2197.0,4666756700000.0,1562189800000.0,9156345000000.0,6932246000000.0
2198.0,4647864000000.0,1535289600000.0,9134865000000.0,6901229700000.0
2199.0,4611381000000.0,1508518900000.0,9115234000000.0,6879966700000.0
2200.0,4568415000000.0,1478313800000.0,9066233000000.0,6857492000000.0
2201.0,4543755000000.0,1448965700000.0,9031167000000.0,6826290600000.0
2202.0,4500663000000.0,1419397400000.0,8995892000000.0,6798785400000.0
2203.0,4461803000000.0,1386832900000.0,8979383000000.0,6775683700000.0
2204.0,4430740000000.0,1354048600000.0,8969081000000.0,6747623000000.0
2205.0,4393164600000.0,1326022900000.0,8946935000000.0,6714051000000.0
2206.0,4345096000000.0,1292633400000.0,8942240000000.0,6689818000000.0
2207.0,4312198300000.0,1262730000000.0,8937478000000.0,6669988300000.0
2208.0,4281814500000.0,1239932100000.0,8905626000000.0,6643033000000.0
2209.0,4237432000000.0,1213678700000.0,8890877000000.0,6622203000000.0
2210.0,4211587000000.0,1187836100000.0,8863097000000.0,6597961600000.0
2211.0,4174491200000.0,1166434500000.0,8832516000000.0,6578032000000.0
2212.0,4148528400000.0,1145183000000.0,8796690000000.0,6550229000000.0
2213.0,4117072400000.0,1122445800000.0,8770594300000.0,6524782000000.0
2214.0,4095034500000.0,1102228900000.0,8744250000000.0,6506448000000.0
2215.0,4065144900000.0,1078976300000.0,8709383000000.0,6482958500000.0
2216.0,4032594000000.0,1059055200000.0,8685808500000.0,6464268000000.0
2217.0,3999290400000.0,1038461570000.0,8661616300000.0,6451961000000.0
2218.0,3974510400000.0,1016750200000.0,8638367000000.0,6431052400000.0
2219.0,3950038700000.0,996285940000.0,8611719300000.0,6404851600000.0
2220.0,3916519000000.0,976633800000.0,8599483400000.0,6373911300000.0
2221.0,3893410100000.0,957146330000.0,8581664000000.0,6358042700000.0
2222.0,3867963600000.0,935610400000.0,8564350400000.0,6345149000000.0
2223.0,3849425300000.0,918304700000.0,8546281300000.0,6321911400000.0
2224.0,3825145500000.0,899581150000.0,8520154000000.0,6300817700000.0
2225.0,3792877600000.0,880985500000.0,8507555000000.0,6274150300000.0
2226.0,3769538200000.0,864639500000.0,8488643000000.0,6246595300000.0
2227.0,3738761400000.0,849218000000.0,8461426000000.0,6232689000000.0
2228.0,3717105500000.0,833323000000.0,8443023000000.0,6221247000000.0
2229.0,3689198000000.0,818695300000.0,8418015300000.0,6204096000000.0
2230.0,3660719000000.0,800875800000.0,8402980000000.0,6182118400000.0
2231.0,3635540100000.0,785873760000.0,8384033000000.0,6159726000000.0
2232.0,3610459500000.0,770558070000.0,8366909300000.0,6135185700000.0
2233.0,3579844000000.0,757435860000.0,8350252000000.0,6113369500000.0
2234.0,3542378300000.0,743116100000.0,8322844500000.0,6090151400000.0
2235.0,3504637500000.0,729549770000.0,8306541000000.0,6063638700000.0
2236.0,3485185000000.0,716905100000.0,8297272000000.0,6042809300000.0
2237.0,3453616000000.0,704605600000.0,8280654000000.0,6015736600000.0
2238.0,3430973700000.0,691948200000.0,8256293000000.0,5999368000000.0
2239.0,3405174500000.0,678518200000.0,8239688700000.0,5986163000000.0
2240.0,3385328400000.0,666535200000.0,8231823000000.0,5961398400000.0
2241.0,3365524500000.0,653832500000.0,8198443000000.0,5934362400000.0
2242.0,3348920300000.0,644128700000.0,8187770600000.0,5913942400000.0
2243.0,3327219000000.0,634989700000.0,8169373300000.0,5889043000000.0
2244.0,3307411600000.0,622333850000.0,8138566000000.0,5873791000000.0
2245.0,3287136900000.0,609575760000.0,8123084400000.0,5853903000000.0
2246.0,3266341500000.0,598848700000.0,8105222000000.0,5837655000000.0
2247.0,3241392700000.0,588027460000.0,8096156000000.0,5819993000000.0
2248.0,3220117700000.0,577324300000.0,8072928400000.0,5813226700000.0
2249.0,3203441600000.0,568722700000.0,8071438000000.0,5801110400000.0
2250.0,3180045300000.0,557313800000.0,8057807000000.0,5783411500000.0
2251.0,3159540400000.0,549162450000.0,8020046600000.0,5756292000000.0
2252.0,3138356000000.0,541838020000.0,7992911000000.0,5733781300000.0
2253.0,3117978500000.0,535534340000.0,7974904000000.0,5715210500000.0
2254.0,3099380200000.0,528435840000.0,7945605000000.0,5693173700000.0
2255.0,3072164400000.0,521376140000.0,7917076500000.0,5675954500000.0
2256.0,3057099200000.0,513748570000.0,7907471000000.0,5661932000000.0
2257.0,3037517000000.0,506026260000.0,7886090500000.0,5644414400000.0
2258.0,3018493300000.0,496734500000.0,7856388000000.0,5638158500000.0
2259.0,2999080500000.0,488618460000.0,7837786000000.0,5623366300000.0
2260.0,2982644500000.0,481450400000.0,7817275600000.0,5605195500000.0
2261.0,2969849800000.0,473196270000.0,7793967400000.0,5586167000000.0
2262.0,2956072800000.0,466011260000.0,7774460000000.0,5571563500000.0
2263.0,2932244700000.0,458105900000.0,7758434000000.0,5553036700000.0
2264.0,2897039000000.0,451058900000.0,7733741400000.0,5533516400000.0
2265.0,2886428500000.0,443755360000.0,7714307600000.0,5516514300000.0
2266.0,2858025200000.0,435514400000.0,7703041000000.0,5495364500000.0
2267.0,2843053700000.0,428555900000.0,7690823000000.0,5473042000000.0
2268.0,2819617500000.0,420292660000.0,7681730400000.0,5452851000000.0
2269.0,2812686000000.0,411864200000.0,7663089400000.0,5437039600000.0
2270.0,2795756300000.0,403934380000.0,7641954000000.0,5416247400000.0
2271.0,2785002700000.0,397991000000.0,7631778300000.0,5401255000000.0
2272.0,2774981700000.0,391822500000.0,7628733300000.0,5377933400000.0
2273.0,2764353000000.0,386059200000.0,7615281600000.0,5357885700000.0
2274.0,2749085300000.0,379460900000.0,7599246000000.0,5346146400000.0
2275.0,2732163900000.0,374558060000.0,7584856000000.0,5332899000000.0
2276.0,2710454400000.0,368326740000.0,7562738500000.0,5314638000000.0
2277.0,2692540500000.0,362161400000.0,7541872400000.0,5295577000000.0
2278.0,2676926200000.0,355226580000.0,7525084000000.0,5284224300000.0
2279.0,2659496500000.0,349741150000.0,7502565500000.0,5266986000000.0
2280.0,2650808800000.0,344296700000.0,7477233500000.0,5256699700000.0
2281.0,2639070200000.0,340296070000.0,7456736400000.0,5239612000000.0
2282.0,2628939000000.0,335099560000.0,7442630400000.0,5219926000000.0
2283.0,2605144300000.0,329038360000.0,7429764400000.0,5198353000000.0
2284.0,2592659700000.0,323783300000.0,7407459600000.0,5182583700000.0
2285.0,2577887400000.0,319532530000.0,7397253300000.0,5163079000000.0
2286.0,2561345600000.0,315320000000.0,7381279000000.0,5149912000000.0
2287.0,2546924800000.0,311374380000.0,7377238600000.0,5140209700000.0
2288.0,2518590000000.0,307175820000.0,7368420600000.0,5130124000000.0
2289.0,2497691000000.0,301349100000.0,7346543000000.0,5118027000000.0
2290.0,2483137300000.0,296325000000.0,7329478000000.0,5099303700000.0
2291.0,2475485300000.0,292914500000.0,7327131400000.0,5086433000000.0
2292.0,2468991700000.0,288836120000.0,7314436000000.0,5073295400000.0
2293.0,2457260800000.0,284600830000.0,7293958000000.0,5061208400000.0
2294.0,2441805600000.0,279388650000.0,7288263000000.0,5044572000000.0
2295.0,2436252800000.0,274851480000.0,7269231600000.0,5029324400000.0
2296.0,2421789800000.0,270366380000.0,7230481500000.0,5014924000000.0
2297.0,2408548700000.0,265066040000.0,7205227600000.0,5003175000000.0
2298.0,2395587000000.0,261391250000.0,7199194000000.0,4994090000000.0
2299.0,2389998600000.0,257447800000.0,7181791000000.0,4977982400000.0
2300.0,2375840000000.0,253190010000.0,7167631400000.0,4960389400000.0
