time,MPI-ESM1-2-HR,NORESM2-MM,FGOALS-F3-L,BCC-CSM2-MR,CMCC-CM2-SR5,GFDL-ESM4,CESM2,EC-EARTH3,MRI-ESM2-0,EC-EARTH3-VEG,INM-CM5-0,INM-CM4-8,CAMS-CSM1-0,CESM2-WACCM
2040.0,81061380000.0,76495410000.0,78499455000.0,77407625000.0,79826550000.0,76834100000.0,75452000000.0,72585580000.0,76774790000.0,74708630000.0,77946320000.0,78784496000.0,77417990000.0,72316710000.0
2041.0,80606660000.0,76756290000.0,78618900000.0,76559140000.0,79116260000.0,76165260000.0,74406730000.0,71985870000.0,76564970000.0,73981060000.0,77267730000.0,78214330000.0,77426620000.0,71479484000.0
2042.0,80238710000.0,75733850000.0,80812270000.0,75877610000.0,78479000000.0,75384410000.0,73630640000.0,70985990000.0,75764300000.0,73774660000.0,76742720000.0,77477440000.0,77637390000.0,71164400000.0
2043.0,79844680000.0,75286170000.0,77748070000.0,75055530000.0,77988600000.0,74999366000.0,72470130000.0,70768680000.0,75108065000.0,72910780000.0,76282420000.0,77147920000.0,77799250000.0,70457950000.0
2044.0,80151330000.0,74864350000.0,77178260000.0,74350666000.0,77310290000.0,75078290000.0,71389060000.0,69919610000.0,74540210000.0,72182680000.0,75678340000.0,76658115000.0,76657010000.0,69718300000.0
2045.0,79518310000.0,74087694000.0,79395340000.0,73418910000.0,76652090000.0,74134905000.0,70140590000.0,69065105000.0,74031910000.0,71459060000.0,75217540000.0,76365450000.0,76120320000.0,68823540000.0
2046.0,79263100000.0,73421260000.0,77148920000.0,72593350000.0,76053545000.0,73799830000.0,69551070000.0,68260820000.0,73419040000.0,70756990000.0,74618130000.0,75860845000.0,75907530000.0,67971560000.0
2047.0,78967235000.0,72508000000.0,76241800000.0,72128150000.0,75515100000.0,73360330000.0,68560232000.0,67572060000.0,72653726000.0,69999540000.0,74143070000.0,75672010000.0,75471520000.0,66909180000.0
2048.0,78557000000.0,71950050000.0,75645490000.0,72126790000.0,74966190000.0,72659490000.0,68018147000.0,66708156000.0,72012520000.0,69407154000.0,73754910000.0,75762120000.0,75715170000.0,65783140000.0
2049.0,78263075000.0,71282870000.0,75005970000.0,71347160000.0,74267180000.0,72076090000.0,67278012000.0,65952522000.0,71150010000.0,68735180000.0,73600830000.0,75057060000.0,74792790000.0,64916627000.0
2050.0,77945030000.0,70441430000.0,74563810000.0,71376940000.0,73498020000.0,71589250000.0,66554675000.0,65207390000.0,70645030000.0,68035450000.0,73084760000.0,74443784000.0,74220660000.0,63953207000.0
2051.0,77920625000.0,70054820000.0,74294610000.0,70395820000.0,73007290000.0,71121800000.0,65801093000.0,64456130000.0,69886590000.0,67178045000.0,72610650000.0,74045610000.0,73848090000.0,62950750000.0
2052.0,77308300000.0,69299890000.0,73547660000.0,69934825000.0,72086364000.0,70556920000.0,65120020000.0,63847916000.0,69343945000.0,66808900000.0,72354250000.0,75819246000.0,73462600000.0,62287405000.0
2053.0,76985260000.0,68635080000.0,72995365000.0,69151375000.0,71343600000.0,70548840000.0,64346767000.0,63111225000.0,68940055000.0,65768590000.0,72643780000.0,73694870000.0,73908270000.0,61471220000.0
2054.0,76503835000.0,67740074000.0,72433970000.0,68581237000.0,70604430000.0,69439160000.0,63370250000.0,62640930000.0,68187517000.0,65123164000.0,72506280000.0,73148604000.0,72599710000.0,60738773000.0
2055.0,76208130000.0,66888884000.0,72002520000.0,67880546000.0,69856210000.0,68858370000.0,62715224000.0,61866455000.0,67670995000.0,65006404000.0,71877920000.0,72919900000.0,73150505000.0,60069490000.0
2056.0,76000300000.0,66166792000.0,71447040000.0,67178240000.0,69304550000.0,68238078000.0,62018847000.0,61117145000.0,67351230000.0,64070580000.0,71507706000.0,72381006000.0,71548530000.0,59294220000.0
2057.0,76412650000.0,65435283000.0,71146406000.0,66426050000.0,68628920000.0,67734130000.0,61388740000.0,60508975000.0,66552738000.0,63210852000.0,70517630000.0,71907790000.0,71038450000.0,58546130000.0
2058.0,75487230000.0,64932946000.0,70339355000.0,66046350000.0,67797697000.0,67293250000.0,60653085000.0,59890627000.0,66038810000.0,62369923000.0,70330870000.0,71065130000.0,70414210000.0,57949688000.0
2059.0,75016200000.0,64204000000.0,69723400000.0,65340006000.0,66958012000.0,66794700000.0,59801985000.0,59184720000.0,65186810000.0,61438200000.0,69994880000.0,70709910000.0,70052560000.0,57453150000.0
2060.0,75287920000.0,63475466000.0,69240730000.0,64520917000.0,66350630000.0,66386276000.0,58806930000.0,58412790000.0,64306590000.0,60576485000.0,69130084000.0,70354076000.0,69640260000.0,56589906000.0
2061.0,74622820000.0,62669767000.0,68394910000.0,63865254000.0,66090160000.0,65697020000.0,58084925000.0,57475820000.0,65394270000.0,59671230000.0,68637164000.0,69618780000.0,68978070000.0,55930466000.0
2062.0,73978400000.0,62096140000.0,67749830000.0,63067810000.0,65108386000.0,65153348000.0,57419604000.0,56808145000.0,63500546000.0,58789675000.0,68168240000.0,69164620000.0,68418867000.0,55140053000.0
2063.0,73688785000.0,61537604000.0,67637277000.0,62493454000.0,64192010000.0,64615780000.0,56752337000.0,56175542000.0,62727668000.0,58124726000.0,69715940000.0,68617720000.0,68230713000.0,54691410000.0
2064.0,73178770000.0,60924686000.0,66991362000.0,61908660000.0,63243153000.0,64245793000.0,56025190000.0,55291896000.0,62130094000.0,57383465000.0,67406303000.0,68071770000.0,67780616000.0,54055260000.0
2065.0,72906440000.0,60262277000.0,66288270000.0,61285880000.0,62207370000.0,63737856000.0,55250686000.0,54389408000.0,61529006000.0,56667628000.0,67201425000.0,68592180000.0,67273360000.0,53456540000.0
2066.0,72535080000.0,59906073000.0,65900250000.0,60435833000.0,61264015000.0,63329430000.0,54514524000.0,53774970000.0,60852340000.0,56018240000.0,66605674000.0,67634790000.0,66856296000.0,52860050000.0
2067.0,72257240000.0,59372175000.0,65163555000.0,59651195000.0,60523487000.0,62980490000.0,53872290000.0,52948517000.0,60217012000.0,55287770000.0,66060816000.0,66966150000.0,66403762000.0,52304220000.0
2068.0,71850230000.0,59659764000.0,64736965000.0,59031835000.0,59630620000.0,62551720000.0,54273655000.0,52351824000.0,60358270000.0,54676627000.0,65919414000.0,66396640000.0,66293940000.0,51540520000.0
2069.0,71515080000.0,58494830000.0,64201945000.0,58373493000.0,58765947000.0,61933790000.0,53634687000.0,51879313000.0,59430207000.0,54057128000.0,65405284000.0,66135270000.0,65791680000.0,50700186000.0
2070.0,71358020000.0,57890673000.0,63524127000.0,57796506000.0,57815200000.0,61454733000.0,52352910000.0,51213525000.0,58860552000.0,53388690000.0,65948676000.0,65719665000.0,65251970000.0,49926627000.0
2071.0,70869290000.0,57466890000.0,63386530000.0,57520530000.0,57051610000.0,61034880000.0,51682824000.0,50529403000.0,58318954000.0,52652320000.0,64601305000.0,65353056000.0,64890647000.0,49514775000.0
2072.0,70401190000.0,56921890000.0,62366724000.0,56602310000.0,56365093000.0,61074560000.0,50890280000.0,50181784000.0,57931354000.0,52085240000.0,64078246000.0,64967110000.0,64394610000.0,48720690000.0
2073.0,70291440000.0,56476774000.0,61777973000.0,56153678000.0,55692906000.0,60153213000.0,50150050000.0,49447727000.0,57450690000.0,51360367000.0,63675564000.0,64640310000.0,64444740000.0,48093770000.0
2074.0,70132460000.0,55965640000.0,61185280000.0,55373763000.0,54859970000.0,60674090000.0,49514107000.0,48690606000.0,56823220000.0,50768820000.0,63011103000.0,64054776000.0,63813940000.0,47356030000.0
2075.0,69458420000.0,55772295000.0,60617843000.0,54514913000.0,54137496000.0,59547587000.0,48781410000.0,48277330000.0,56411000000.0,50110940000.0,62694257000.0,63944060000.0,63141130000.0,46801150000.0
2076.0,69182644000.0,55219820000.0,60145520000.0,53994217000.0,53206413000.0,59059098000.0,47947420000.0,47650460000.0,55926043000.0,49456026000.0,62513836000.0,63246420000.0,62563710000.0,46230675000.0
2077.0,68630667000.0,54439547000.0,60000960000.0,53148316000.0,52259190000.0,58653774000.0,47525863000.0,47023320000.0,55295914000.0,48949870000.0,61973370000.0,63077605000.0,62166655000.0,45620140000.0
2078.0,68120980000.0,53831127000.0,59449680000.0,52509430000.0,51579220000.0,58197490000.0,46543230000.0,46383770000.0,54908940000.0,48246837000.0,61760020000.0,62790870000.0,61746975000.0,45378404000.0
2079.0,67716923000.0,53415657000.0,59144892000.0,51889517000.0,50882572000.0,57931354000.0,45882880000.0,45730705000.0,54467880000.0,47719743000.0,61150860000.0,62365094000.0,61398454000.0,44750980000.0
2080.0,67375030000.0,52724744000.0,58447176000.0,51265970000.0,50137400000.0,57954820000.0,45063710000.0,45069460000.0,53987610000.0,46853915000.0,60709810000.0,61948776000.0,61066363000.0,45514290000.0
2081.0,66780697000.0,52086583000.0,58697232000.0,50792150000.0,49355395000.0,57863594000.0,44534300000.0,44343214000.0,53583110000.0,46028796000.0,60384436000.0,61367165000.0,60571005000.0,43637965000.0
2082.0,66475106000.0,51453047000.0,57344627000.0,50207425000.0,48428280000.0,56958562000.0,44013793000.0,43793027000.0,53477245000.0,45449240000.0,60449980000.0,60890534000.0,60258583000.0,42904207000.0
2083.0,65787503000.0,50738614000.0,56861606000.0,49489370000.0,47282102000.0,56382270000.0,43413553000.0,43097710000.0,52660445000.0,44835330000.0,59779860000.0,60570980000.0,59706770000.0,42267062000.0
2084.0,65824874000.0,50174538000.0,56315130000.0,48766020000.0,46567834000.0,55835673000.0,42891944000.0,43468653000.0,52052378000.0,44132040000.0,59326670000.0,60331220000.0,59466654000.0,41227270000.0
2085.0,65460666000.0,49477230000.0,55809890000.0,48717600000.0,46110814000.0,55464346000.0,42570834000.0,42536747000.0,51442370000.0,43450454000.0,58842776000.0,60310487000.0,59149760000.0,40588320000.0
2086.0,64820556000.0,48835064000.0,55223230000.0,47855395000.0,45398364000.0,55043965000.0,41940808000.0,41773860000.0,51352540000.0,42864990000.0,58408526000.0,59727884000.0,58611007000.0,40135823000.0
2087.0,64446136000.0,48114500000.0,54533714000.0,47242764000.0,44765680000.0,54876560000.0,41264240000.0,41166460000.0,50841727000.0,42372624000.0,58613050000.0,59312808000.0,58512590000.0,39647730000.0
2088.0,64126510000.0,47547690000.0,53940790000.0,46598070000.0,44142227000.0,54380000000.0,40446497000.0,40716743000.0,51794950000.0,41758040000.0,57888186000.0,58760815000.0,58047656000.0,38483210000.0
2089.0,63737836000.0,46826254000.0,53477855000.0,45893505000.0,43374838000.0,53856055000.0,39645913000.0,39876334000.0,50047623000.0,41171014000.0,57323100000.0,58279680000.0,57657594000.0,37844870000.0
2090.0,63246737000.0,46237830000.0,52870670000.0,45305324000.0,42695557000.0,53222440000.0,39091400000.0,39351693000.0,49636140000.0,40633844000.0,57478950000.0,58586270000.0,56979657000.0,37641433000.0
2091.0,62852186000.0,45783204000.0,52351040000.0,44834304000.0,42046657000.0,52776840000.0,38418833000.0,38520988000.0,49151525000.0,40197222000.0,56919433000.0,57536390000.0,56542224000.0,36787700000.0
2092.0,62522650000.0,45031514000.0,51817796000.0,44197410000.0,41319220000.0,52480004000.0,37699256000.0,37944308000.0,48728050000.0,39491813000.0,56488170000.0,57104663000.0,56590737000.0,36510433000.0
2093.0,62660160000.0,44365713000.0,51478508000.0,43631112000.0,40802480000.0,52383224000.0,36850627000.0,37315330000.0,48632304000.0,39067450000.0,56201957000.0,57351803000.0,56272933000.0,35636277000.0
2094.0,61752230000.0,43923096000.0,51012784000.0,43146680000.0,40260727000.0,52212974000.0,36326322000.0,36655043000.0,48065536000.0,38444233000.0,56155546000.0,56409756000.0,55804183000.0,35173880000.0
2095.0,61268017000.0,43303730000.0,50558407000.0,42625114000.0,39687280000.0,51602710000.0,35765154000.0,36193157000.0,47750603000.0,37934240000.0,55484637000.0,56076320000.0,55364375000.0,34777010000.0
2096.0,60784198000.0,42817802000.0,49923480000.0,42157818000.0,38918600000.0,51209052000.0,35311804000.0,35639837000.0,47450534000.0,37110190000.0,55084700000.0,55629754000.0,54830834000.0,34219327000.0
2097.0,60579470000.0,42271687000.0,49837523000.0,41695347000.0,38267350000.0,50831917000.0,34872226000.0,35155620000.0,46948000000.0,36382920000.0,54807960000.0,55584280000.0,54494060000.0,33654190000.0
2098.0,60105355000.0,41760027000.0,49248772000.0,41681523000.0,37547500000.0,50621514000.0,34498670000.0,34857920000.0,46494760000.0,35522966000.0,54443237000.0,55183360000.0,56264704000.0,33150063000.0
2099.0,59953800000.0,41137353000.0,50826080000.0,40931930000.0,36776796000.0,50238853000.0,33948426000.0,34651750000.0,46176174000.0,34935914000.0,54234534000.0,54573770000.0,54894342000.0,32601188000.0
2100.0,59472204000.0,40680767000.0,48587653000.0,42041663000.0,36081615000.0,50928288000.0,33438546000.0,33848883000.0,46097840000.0,34510696000.0,53907698000.0,54257746000.0,53865180000.0,32211866000.0
