time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2042.0,75434140000.0,71275930000.0,75044380000.0,75366015000.0
2043.0,74840410000.0,70972000000.0,74383240000.0,75013300000.0
2044.0,74242090000.0,70275785000.0,74475725000.0,75045000000.0
2045.0,73905050000.0,69573020000.0,73595870000.0,74152935000.0
2046.0,73433645000.0,68384985000.0,73108550000.0,73715300000.0
2047.0,72783530000.0,68088988000.0,72843305000.0,73417700000.0
2048.0,72127080000.0,68071880000.0,72379640000.0,73333146000.0
2049.0,72925490000.0,67225050000.0,71843210000.0,74073326000.0
2050.0,71993704000.0,66649043000.0,71722520000.0,73571910000.0
2051.0,70961950000.0,66665650000.0,71034510000.0,72435830000.0
2052.0,70335760000.0,65513230000.0,70437060000.0,72100560000.0
2053.0,69888720000.0,64976646000.0,70031010000.0,71477110000.0
2054.0,69490880000.0,63996380000.0,69991810000.0,71014875000.0
2055.0,68951370000.0,63415970000.0,70018290000.0,70656360000.0
2056.0,69050450000.0,62858320000.0,69144216000.0,70645050000.0
2057.0,69057400000.0,62410510000.0,69023990000.0,70154640000.0
2058.0,68416393000.0,63118100000.0,68296372000.0,69596750000.0
2059.0,67750396000.0,61502448000.0,67900617000.0,69085970000.0
2060.0,69212030000.0,62621954000.0,67350960000.0,69385880000.0
2061.0,67429646000.0,61249900000.0,67115295000.0,68640400000.0
2062.0,66654306000.0,60336783000.0,66797790000.0,68545780000.0
2063.0,66057760000.0,59873750000.0,66283430000.0,68844904000.0
2064.0,65536414000.0,59453010000.0,66169940000.0,68984500000.0
2065.0,65243283000.0,59046367000.0,65656713000.0,67820696000.0
2066.0,67780518000.0,58550760000.0,65325610000.0,67755170000.0
2067.0,65351560000.0,58064080000.0,65448337000.0,67078730000.0
2068.0,65597436000.0,58968880000.0,65545273000.0,66847093000.0
2069.0,64437187000.0,57541104000.0,64642126000.0,66425246000.0
2070.0,63781876000.0,60240290000.0,64016474000.0,70109140000.0
2071.0,63582294000.0,57252004000.0,63547980000.0,67519697000.0
2072.0,62894735000.0,56827770000.0,65122950000.0,66167390000.0
2073.0,62506967000.0,57194870000.0,64603263000.0,66855020000.0
2074.0,62101640000.0,57787855000.0,63404823000.0,65836700000.0
2075.0,61919257000.0,55775800000.0,63245062000.0,65935372000.0
2076.0,61757452000.0,55381426000.0,63152190000.0,65648538000.0
2077.0,61289255000.0,54918017000.0,62408307000.0,66697890000.0
2078.0,62337335000.0,54624280000.0,62150795000.0,65029222000.0
2079.0,60874318000.0,54184020000.0,63708926000.0,64452375000.0
2080.0,60824707000.0,53843554000.0,61757116000.0,64162476000.0
2081.0,60184293000.0,56547406000.0,62044586000.0,63855735000.0
2082.0,60164977000.0,55904707000.0,61916060000.0,63477305000.0
2083.0,59653250000.0,56177510000.0,61321142000.0,63265490000.0
2084.0,62346256000.0,53842370000.0,62248722000.0,63312990000.0
2085.0,59751014000.0,53014393000.0,62624020000.0,62827667000.0
2086.0,59234000000.0,52236796000.0,61707583000.0,65728370000.0
2087.0,59162440000.0,51774440000.0,60502380000.0,64410305000.0
2088.0,58786480000.0,53593338000.0,60305568000.0,62898442000.0
2089.0,58486845000.0,52518180000.0,60704310000.0,62213046000.0
2090.0,58324402000.0,54376042000.0,62727130000.0,61837988000.0
2091.0,58422505000.0,51309335000.0,61318996000.0,61474492000.0
2092.0,57755705000.0,50719860000.0,59954975000.0,61427126000.0
2093.0,57870130000.0,51224728000.0,60564607000.0,61042910000.0
2094.0,57631990000.0,50493886000.0,60273893000.0,61154560000.0
2095.0,57370960000.0,49988735000.0,59351187000.0,63283827000.0
2096.0,57023603000.0,49659687000.0,59277865000.0,60991850000.0
2097.0,56853594000.0,49827344000.0,59141840000.0,60244038000.0
2098.0,57002205000.0,49150026000.0,58678407000.0,60480115000.0
2099.0,56818237000.0,49160954000.0,58837148000.0,60270570000.0
2100.0,56790684000.0,49378030000.0,60816183000.0,60512457000.0
