time,IPSL-CM6A-LR,CESM2,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,INM-CM4-8,INM-CM5-0,ACCESS-ESM1-5,CAMS-CSM1-0,TAIESM1,CESM2-WACCM,MPI-ESM1-2-HR,NORESM2-MM,FGOALS-F3-L,BCC-CSM2-MR,CANESM5,CMCC-CM2-SR5,GFDL-ESM4,ACCESS-CM2
2012.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0,86905135000.0
2013.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0,86998880000.0
2014.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0,86745600000.0
2015.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0,86548275000.0
2016.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0,86380200000.0
2017.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0,86071435000.0
2018.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0,85864780000.0
2019.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0,85676090000.0
2020.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0,85370880000.0
2021.0,85164196000.0,85114670000.0,85198030000.0,85163900000.0,85088166000.0,85124040000.0,85841895000.0,85112410000.0,85102000000.0,85097170000.0,85111310000.0,85246560000.0,85253456000.0,85230200000.0,85207515000.0,85123200000.0,85383600000.0,85281530000.0,85000740000.0
2022.0,84844450000.0,84922120000.0,85040650000.0,84899040000.0,84892430000.0,84752700000.0,85658255000.0,84880250000.0,84805970000.0,85144730000.0,84647240000.0,85066950000.0,85040010000.0,85387640000.0,84885390000.0,85019300000.0,85090450000.0,85197240000.0,84737700000.0
2023.0,84576640000.0,84752470000.0,84669964000.0,84626170000.0,84667760000.0,84513500000.0,84965380000.0,84371910000.0,84703540000.0,84909600000.0,84264370000.0,84799906000.0,84801905000.0,85667455000.0,84464640000.0,84666500000.0,84901010000.0,84821115000.0,84667190000.0
2024.0,84369190000.0,84247300000.0,84360100000.0,84257170000.0,84282650000.0,84137770000.0,84743620000.0,84071140000.0,84324500000.0,84611280000.0,83893940000.0,84451600000.0,84512140000.0,85214760000.0,84228570000.0,84349190000.0,84556280000.0,84538980000.0,84028210000.0
2025.0,83847830000.0,83939115000.0,83972590000.0,83835590000.0,83877840000.0,83746550000.0,84387760000.0,83740566000.0,83799480000.0,84201950000.0,83446910000.0,84172700000.0,84099810000.0,84506165000.0,83852030000.0,84247830000.0,85680700000.0,84327640000.0,83759200000.0
2026.0,83561420000.0,83489640000.0,83636780000.0,83365190000.0,83491390000.0,83503284000.0,83982150000.0,83391510000.0,83537420000.0,84108840000.0,82877020000.0,84869620000.0,83708880000.0,84233355000.0,83327090000.0,83990750000.0,84866340000.0,84085210000.0,83374670000.0
2027.0,83271524000.0,83044155000.0,83318590000.0,82933105000.0,83047920000.0,83331880000.0,83693660000.0,83004965000.0,83281150000.0,83549200000.0,82139010000.0,83749210000.0,83524305000.0,83972530000.0,82738330000.0,83615540000.0,84099150000.0,83605520000.0,82954130000.0
2028.0,82715120000.0,82463965000.0,83078570000.0,82484300000.0,82322710000.0,83235815000.0,83302260000.0,82586780000.0,82811360000.0,83067470000.0,81353245000.0,83633005000.0,83115760000.0,83608625000.0,82196144000.0,83331850000.0,83872465000.0,83217220000.0,82395234000.0
2029.0,82133385000.0,81907220000.0,82572984000.0,81785400000.0,81677610000.0,82713820000.0,82910140000.0,82087650000.0,82671090000.0,82664980000.0,80799720000.0,83315245000.0,83017040000.0,83130170000.0,81735390000.0,82831830000.0,83965060000.0,82847430000.0,81644880000.0
2030.0,81396380000.0,81245070000.0,82355520000.0,80870960000.0,81239515000.0,82246860000.0,82545700000.0,81254990000.0,82352720000.0,82271460000.0,80393550000.0,83128885000.0,82651300000.0,82764600000.0,81061310000.0,82365060000.0,83523200000.0,82225230000.0,80919870000.0
2031.0,80390030000.0,80599425000.0,81522480000.0,80364536000.0,80803540000.0,81824220000.0,82393080000.0,80497480000.0,81741095000.0,81766556000.0,79728360000.0,82681725000.0,82725320000.0,81968060000.0,80286640000.0,81864920000.0,83142370000.0,81718590000.0,80434330000.0
2032.0,79829400000.0,79944620000.0,80888510000.0,79797390000.0,80133685000.0,81519940000.0,81842315000.0,79897440000.0,81000130000.0,81163076000.0,79220620000.0,82327320000.0,81848520000.0,81361110000.0,79308330000.0,81119720000.0,82774100000.0,81218050000.0,79885170000.0
2033.0,79490890000.0,79241085000.0,80294950000.0,79146900000.0,79344760000.0,80862044000.0,81536030000.0,79131860000.0,80392020000.0,80651895000.0,78662580000.0,81886660000.0,81636990000.0,80823090000.0,78488120000.0,80588090000.0,82402670000.0,80708076000.0,79392640000.0
2034.0,79029640000.0,79354190000.0,79977060000.0,78525840000.0,78684720000.0,80381755000.0,81188315000.0,78367680000.0,80281130000.0,79872700000.0,77835630000.0,81506860000.0,81877320000.0,80329260000.0,77290690000.0,79901340000.0,82279550000.0,80177570000.0,78567916000.0
2035.0,78830500000.0,78239440000.0,79944560000.0,77884280000.0,78042020000.0,79574140000.0,80748970000.0,77714540000.0,79400010000.0,79258040000.0,76910035000.0,80818920000.0,81144760000.0,79776740000.0,76442410000.0,79321360000.0,81852990000.0,79890090000.0,77847060000.0
2036.0,78122300000.0,77152560000.0,79232180000.0,77088290000.0,77516554000.0,78684684000.0,80326000000.0,77305050000.0,78612420000.0,78608140000.0,76334120000.0,80255566000.0,80218010000.0,79113110000.0,75363680000.0,78692150000.0,81396110000.0,79543525000.0,76923404000.0
2037.0,77294340000.0,76792150000.0,78766140000.0,76210650000.0,76613040000.0,77939600000.0,79799240000.0,76390360000.0,78046940000.0,77970980000.0,75532894000.0,79944290000.0,79739940000.0,78659310000.0,75033870000.0,77847160000.0,80868024000.0,79076320000.0,76066620000.0
2038.0,76412300000.0,76303230000.0,77756570000.0,75638780000.0,75813675000.0,77391890000.0,79410030000.0,75915940000.0,77335960000.0,77323570000.0,74524360000.0,79444120000.0,79344740000.0,77978680000.0,74390060000.0,77525615000.0,80317400000.0,78468300000.0,75260110000.0
2039.0,75863580000.0,75259680000.0,76997570000.0,75017400000.0,75212866000.0,76626930000.0,78884310000.0,74741030000.0,76869075000.0,76655580000.0,73966360000.0,78936710000.0,78852580000.0,77402055000.0,73973690000.0,76843295000.0,79659650000.0,77971840000.0,75197250000.0
2040.0,74941460000.0,74687100000.0,76156290000.0,74067440000.0,74821030000.0,75969320000.0,78359570000.0,73803964000.0,76448700000.0,75863190000.0,74253074000.0,80204030000.0,78307530000.0,76965610000.0,73103190000.0,75939095000.0,79694406000.0,77497930000.0,74465270000.0
2041.0,74321660000.0,73855830000.0,75614280000.0,73012250000.0,74596900000.0,75583324000.0,78072260000.0,72853450000.0,76233850000.0,75029185000.0,73010390000.0,79541150000.0,77567280000.0,76741080000.0,72056490000.0,75039230000.0,78791770000.0,77186320000.0,73457310000.0
2042.0,73693650000.0,73012860000.0,74647330000.0,72203720000.0,73901070000.0,75123610000.0,77448580000.0,72076900000.0,76273476000.0,74067230000.0,71966750000.0,78375130000.0,77070250000.0,76518740000.0,71404850000.0,74419270000.0,78205690000.0,76496200000.0,72720900000.0
2043.0,73371640000.0,71961440000.0,74033816000.0,71518080000.0,73292530000.0,74430340000.0,77086770000.0,71489030000.0,76607400000.0,73400650000.0,71053780000.0,77487776000.0,76501850000.0,75860090000.0,70334420000.0,73450600000.0,77252985000.0,75958160000.0,71733540000.0
2044.0,72565900000.0,71070410000.0,73313804000.0,71054010000.0,72425510000.0,73874874000.0,76601400000.0,70852985000.0,75032650000.0,72498430000.0,70422100000.0,76959590000.0,75991500000.0,75136170000.0,69425030000.0,72415820000.0,76775770000.0,75399340000.0,70945870000.0
2045.0,71656040000.0,70279090000.0,72610546000.0,70304915000.0,71673870000.0,73503280000.0,76120380000.0,70290930000.0,74648390000.0,71552630000.0,69694470000.0,76562340000.0,75164730000.0,74545420000.0,68739930000.0,71387870000.0,76323190000.0,74559460000.0,70015680000.0
2046.0,70631830000.0,69623190000.0,72082890000.0,69197816000.0,71093970000.0,72786150000.0,75715650000.0,69795700000.0,74287096000.0,70745020000.0,68819280000.0,76447834000.0,74350486000.0,73732230000.0,67995320000.0,70468485000.0,76170360000.0,73931460000.0,69083620000.0
2047.0,69484995000.0,68962630000.0,71396410000.0,67987583000.0,70338140000.0,72216970000.0,76227500000.0,68654895000.0,73805280000.0,69790110000.0,68492900000.0,75719800000.0,73475736000.0,73402660000.0,67241390000.0,69582260000.0,75385040000.0,73512120000.0,68229894000.0
2048.0,68795410000.0,68612178000.0,70644310000.0,67188600000.0,69787810000.0,71501450000.0,75062670000.0,68097348000.0,73291220000.0,68708553000.0,67228516000.0,75156726000.0,72611080000.0,72338014000.0,66391945000.0,68455567000.0,74345780000.0,72932730000.0,67583350000.0
2049.0,67698622000.0,67781100000.0,69910610000.0,66337346000.0,69035830000.0,70939705000.0,74390000000.0,67394830000.0,72602830000.0,67509207000.0,66101560000.0,74690350000.0,71924556000.0,71602440000.0,65951986000.0,67524047000.0,73170460000.0,72278065000.0,66906923000.0
2050.0,66688730000.0,66965430000.0,69257480000.0,65372463000.0,68196835000.0,70346370000.0,73783670000.0,66804048000.0,71957630000.0,66470965000.0,65198383000.0,74036020000.0,71073990000.0,70945080000.0,64754856000.0,66585866000.0,72249040000.0,71558865000.0,65988480000.0
2051.0,66315140000.0,65993170000.0,68510740000.0,64479840000.0,67370385000.0,69610545000.0,74507895000.0,66688487000.0,71594960000.0,65573634000.0,64610443000.0,73577250000.0,70391144000.0,70301030000.0,63711465000.0,65663332000.0,71962804000.0,70834300000.0,65115590000.0
2052.0,64856166000.0,65426720000.0,68465254000.0,63466967000.0,66597630000.0,69377280000.0,73238840000.0,65612026000.0,71168800000.0,64703967000.0,64035357000.0,73026510000.0,69380180000.0,70071930000.0,62928204000.0,64667250000.0,71220610000.0,70507970000.0,64447308000.0
2053.0,63946580000.0,64257466000.0,67653935000.0,62382117000.0,65755550000.0,68563640000.0,72852590000.0,64675275000.0,70776690000.0,63860690000.0,63376663000.0,72543674000.0,68157130000.0,69195010000.0,62147236000.0,63788356000.0,70381810000.0,70100590000.0,63634715000.0
2054.0,62768840000.0,63413133000.0,66945060000.0,61584380000.0,64821354000.0,68093310000.0,72063920000.0,63782035000.0,69847020000.0,62718415000.0,62153867000.0,72001370000.0,67363434000.0,68478353000.0,61536817000.0,62914830000.0,69557630000.0,69310000000.0,62704370000.0
2055.0,61739377000.0,62640763000.0,66251665000.0,60666660000.0,63940420000.0,67573707000.0,71594940000.0,62814417000.0,69567810000.0,61726454000.0,61074862000.0,71790270000.0,66815058000.0,68177162000.0,61059236000.0,62074958000.0,68740630000.0,68811290000.0,61868528000.0
2056.0,60963970000.0,61777050000.0,65684353000.0,59932033000.0,62963646000.0,66563500000.0,70912010000.0,61944807000.0,68845430000.0,60399190000.0,60228747000.0,71101100000.0,66058060000.0,67227443000.0,60344287000.0,61178340000.0,67557810000.0,68107182000.0,60822884000.0
2057.0,59894075000.0,60888883000.0,65087230000.0,59074937000.0,62714340000.0,65851910000.0,70179580000.0,60884060000.0,68224315000.0,59571524000.0,59250643000.0,70508290000.0,65336190000.0,66842857000.0,59624407000.0,60006216000.0,66579018000.0,67514765000.0,59742450000.0
2058.0,59004180000.0,60169170000.0,64285475000.0,58305650000.0,61757170000.0,65222353000.0,69339820000.0,59932550000.0,68713656000.0,58661188000.0,58503287000.0,69950200000.0,64373797000.0,65974370000.0,58832286000.0,58949698000.0,65455240000.0,67017834000.0,58968236000.0
2059.0,57869038000.0,59232790000.0,63578563000.0,57496400000.0,60868743000.0,64671666000.0,68848970000.0,58894850000.0,67364626000.0,57340330000.0,57749620000.0,69259920000.0,63302427000.0,65172357000.0,57775247000.0,58135945000.0,64525430000.0,66297905000.0,58031014000.0
2060.0,56610550000.0,57996046000.0,62685585000.0,56502960000.0,59875574000.0,64209560000.0,68212978000.0,57895440000.0,66775073000.0,56151273000.0,56764047000.0,68764810000.0,62259490000.0,64351910000.0,56611385000.0,57228840000.0,63706075000.0,65783673000.0,57210220000.0
2061.0,55629950000.0,56958984000.0,62039770000.0,55663690000.0,59026030000.0,63727330000.0,68204958000.0,56877460000.0,66288976000.0,54840656000.0,55729426000.0,68093518000.0,61343703000.0,63715774000.0,55633420000.0,56218477000.0,63168220000.0,65224155000.0,56390373000.0
2062.0,54310908000.0,56118845000.0,61448475000.0,55069170000.0,58330497000.0,63113240000.0,67587273000.0,56279770000.0,65701765000.0,53592285000.0,54797816000.0,67550433000.0,60396704000.0,63010005000.0,54712590000.0,55204364000.0,62166663000.0,64390380000.0,55518060000.0
2063.0,53405557000.0,55242020000.0,60717720000.0,54080975000.0,57721418000.0,62691336000.0,66955366000.0,55332356000.0,65144193000.0,52731280000.0,53957906000.0,66982700000.0,59388050000.0,62347166000.0,53977920000.0,54344245000.0,60979663000.0,63990330000.0,54540690000.0
2064.0,52274668000.0,54403040000.0,59830470000.0,53279764000.0,56804040000.0,63112987000.0,66143826000.0,54609474000.0,64786383000.0,52017914000.0,53009215000.0,66462913000.0,58705404000.0,61606027000.0,53157753000.0,53510414000.0,60194080000.0,63447970000.0,53639176000.0
2065.0,51150086000.0,53409747000.0,59409020000.0,53214953000.0,55921353000.0,61719613000.0,65460220000.0,53697987000.0,64219283000.0,51041370000.0,51897750000.0,65942716000.0,57748152000.0,60854243000.0,52547584000.0,52523553000.0,59122330000.0,62844903000.0,52790596000.0
2066.0,49727295000.0,52607484000.0,58689933000.0,52151865000.0,55107170000.0,61158590000.0,65004810000.0,52631830000.0,63974950000.0,49936355000.0,50675954000.0,65483530000.0,56773317000.0,60065133000.0,51708740000.0,51810054000.0,58192350000.0,62265643000.0,52069740000.0
2067.0,48296260000.0,51892700000.0,58194190000.0,51498414000.0,54364980000.0,60570984000.0,64390267000.0,51912946000.0,64009867000.0,48711447000.0,49366258000.0,64655330000.0,55935463000.0,59204526000.0,50789786000.0,50712080000.0,57104187000.0,61637657000.0,51151856000.0
2068.0,47116136000.0,51099693000.0,57596002000.0,50702737000.0,53679645000.0,60212280000.0,63940796000.0,51075120000.0,63032226000.0,47083827000.0,48132830000.0,63966970000.0,55206744000.0,58737865000.0,50112270000.0,49917542000.0,55931855000.0,60935262000.0,50157216000.0
2069.0,46259080000.0,50137694000.0,57207693000.0,49465647000.0,52754150000.0,59521716000.0,63235613000.0,49997537000.0,62606530000.0,46100200000.0,47200535000.0,63414390000.0,54480052000.0,57888790000.0,49176412000.0,49196190000.0,55060492000.0,60214710000.0,49157976000.0
2070.0,45161947000.0,48970375000.0,56754815000.0,48457327000.0,52039963000.0,58867302000.0,62722503000.0,48672526000.0,61992116000.0,45001080000.0,46538166000.0,63168080000.0,53782487000.0,57065386000.0,48213918000.0,48319400000.0,54185394000.0,59535390000.0,48292323000.0
2071.0,44082045000.0,48026305000.0,56071160000.0,47485235000.0,51145060000.0,58413680000.0,61982556000.0,47671900000.0,61522840000.0,43567157000.0,45277377000.0,62284680000.0,52695745000.0,56032354000.0,47333780000.0,47378272000.0,53217145000.0,58820346000.0,47441916000.0
2072.0,42929500000.0,47085570000.0,55391160000.0,46615670000.0,50153935000.0,57942400000.0,61405060000.0,46483407000.0,61058322000.0,42508554000.0,44094680000.0,61771276000.0,51668250000.0,55220474000.0,46261910000.0,46435807000.0,52472193000.0,58408698000.0,46597984000.0
2073.0,42131546000.0,45971517000.0,54761010000.0,45651358000.0,49120910000.0,57384194000.0,61048540000.0,45546045000.0,60982110000.0,41683055000.0,42779930000.0,61289070000.0,50844004000.0,54522230000.0,45429440000.0,45546193000.0,51425743000.0,57955762000.0,45732397000.0
2074.0,41348354000.0,44677165000.0,54223745000.0,44661813000.0,47985857000.0,57000866000.0,60318274000.0,44595910000.0,61211210000.0,40594977000.0,41718470000.0,60509270000.0,49645707000.0,54129740000.0,44389670000.0,44544844000.0,50462007000.0,57249060000.0,44828484000.0
2075.0,40425533000.0,43655370000.0,53630947000.0,43570205000.0,47110370000.0,56471724000.0,59795304000.0,43834896000.0,60279943000.0,39448703000.0,40289796000.0,60005863000.0,48707977000.0,53543305000.0,43474370000.0,43692870000.0,49577153000.0,56747490000.0,43906208000.0
2076.0,39599567000.0,42516380000.0,52960230000.0,42599264000.0,46160150000.0,55796650000.0,59164447000.0,43273056000.0,59644723000.0,38124376000.0,38977626000.0,59527995000.0,47835660000.0,52776980000.0,42432360000.0,42966080000.0,48430158000.0,56160490000.0,43252470000.0
2077.0,38757980000.0,41439970000.0,52286590000.0,42021007000.0,45287305000.0,55286972000.0,58766620000.0,42263876000.0,59020853000.0,37152395000.0,37467693000.0,59169083000.0,46655690000.0,52297306000.0,41551274000.0,42105553000.0,47659410000.0,55858270000.0,42402610000.0
2078.0,38060360000.0,40347250000.0,51495380000.0,41138487000.0,44437790000.0,54804963000.0,58361990000.0,41395716000.0,58641093000.0,35831280000.0,36222788000.0,58718888000.0,45599048000.0,51662900000.0,40882213000.0,41475790000.0,46787654000.0,55107760000.0,41577476000.0
2079.0,37598090000.0,39089607000.0,50782830000.0,39890140000.0,43778190000.0,54121378000.0,57628406000.0,40638927000.0,58465665000.0,34682663000.0,35096610000.0,58058387000.0,44421160000.0,50733162000.0,40151585000.0,40803713000.0,45335392000.0,54452388000.0,40423100000.0
2080.0,36689846000.0,37865280000.0,50118975000.0,38959380000.0,42864450000.0,53689074000.0,57173180000.0,40042455000.0,57821250000.0,33536702000.0,33787746000.0,57541845000.0,43670930000.0,50128870000.0,39379866000.0,40074190000.0,44268450000.0,53855437000.0,39522144000.0
2081.0,35781714000.0,36621270000.0,49354870000.0,38048370000.0,41970594000.0,52982070000.0,56603038000.0,38848942000.0,57305883000.0,32222118000.0,32669125000.0,57133100000.0,42479297000.0,49640636000.0,38522196000.0,39254920000.0,43520594000.0,53307980000.0,38571954000.0
2082.0,34665420000.0,35502838000.0,48670980000.0,37047820000.0,41081100000.0,52402060000.0,56309530000.0,37673886000.0,56733016000.0,30987970000.0,31683992000.0,56650596000.0,41458740000.0,48854390000.0,37411470000.0,38502457000.0,42617000000.0,52802863000.0,37825110000.0
2083.0,34025222000.0,34442860000.0,48096096000.0,35817510000.0,40075334000.0,51856642000.0,55503733000.0,36803908000.0,56209715000.0,29661600000.0,30761206000.0,56136864000.0,40497574000.0,48307460000.0,36346667000.0,37801900000.0,41603650000.0,52076052000.0,37175665000.0
2084.0,33349868000.0,33367384000.0,47331762000.0,34870174000.0,38990946000.0,51056157000.0,54945124000.0,35929465000.0,55792742000.0,28634753000.0,29816732000.0,55708516000.0,39316505000.0,47786880000.0,35467640000.0,37103380000.0,40550590000.0,51547742000.0,36389360000.0
2085.0,32450402000.0,32427966000.0,46738862000.0,34231085000.0,37826780000.0,50701795000.0,54420894000.0,35120440000.0,55108575000.0,27520653000.0,28749152000.0,55289274000.0,38269640000.0,47095345000.0,34673906000.0,36499450000.0,39520158000.0,50931573000.0,35352207000.0
2086.0,31764990000.0,31310344000.0,46204748000.0,33140850000.0,36875416000.0,49878930000.0,53776888000.0,34381857000.0,55360176000.0,26553633000.0,27969581000.0,54898954000.0,37267407000.0,46532714000.0,33645492000.0,35866890000.0,38366306000.0,50253734000.0,34221472000.0
2087.0,30772814000.0,30350414000.0,45854250000.0,32068710000.0,35804060000.0,49347610000.0,53109666000.0,33354482000.0,54314533000.0,25389754000.0,27065004000.0,56439340000.0,36170210000.0,45886640000.0,32427944000.0,35337020000.0,37326037000.0,49766064000.0,33128890000.0
2088.0,29772487000.0,29219113000.0,45240746000.0,30847066000.0,34579046000.0,48981630000.0,52528402000.0,32444924000.0,53658518000.0,24187036000.0,25973008000.0,54379700000.0,34947150000.0,45302710000.0,31513983000.0,34819760000.0,35974740000.0,48992203000.0,32081207000.0
2089.0,29193290000.0,28451190000.0,44740790000.0,30031852000.0,33474982000.0,48406716000.0,52246594000.0,31420652000.0,53406440000.0,23018783000.0,25032843000.0,53719056000.0,34027973000.0,44440224000.0,30640693000.0,34263706000.0,34681030000.0,48445040000.0,31264913000.0
2090.0,28342653000.0,27537385000.0,44089446000.0,28993250000.0,32333398000.0,47995800000.0,51729076000.0,30379764000.0,52782383000.0,22002516000.0,24214913000.0,53361540000.0,32735710000.0,43910365000.0,29886093000.0,33893282000.0,33390110000.0,47686590000.0,30529696000.0
2091.0,27651256000.0,26495046000.0,43401445000.0,28093870000.0,31291700000.0,47375300000.0,51021430000.0,29574339000.0,52043837000.0,21142060000.0,23388203000.0,52749740000.0,31521942000.0,43221697000.0,29444327000.0,33326377000.0,32192948000.0,47235380000.0,29807946000.0
2092.0,26941098000.0,25423892000.0,42809967000.0,27356408000.0,29941617000.0,46881915000.0,50341937000.0,28624435000.0,51669467000.0,20211042000.0,22611767000.0,52346323000.0,30602822000.0,42491687000.0,28574087000.0,32592270000.0,31056783000.0,46642835000.0,29063320000.0
2093.0,26302462000.0,24541032000.0,42358284000.0,26740490000.0,28888578000.0,46396867000.0,49884870000.0,27997900000.0,51184046000.0,19394318000.0,21816183000.0,51952587000.0,29777263000.0,41754755000.0,27838536000.0,31924435000.0,29863078000.0,46177686000.0,28515891000.0
2094.0,25817072000.0,23773723000.0,41749398000.0,25782155000.0,28056633000.0,45831213000.0,49260835000.0,27259988000.0,50735090000.0,18618239000.0,21049758000.0,51262804000.0,28818810000.0,41080496000.0,27124220000.0,31454562000.0,28425652000.0,45695320000.0,27578864000.0
2095.0,25187072000.0,22953648000.0,41246786000.0,25030083000.0,26884377000.0,45428703000.0,48828850000.0,26558910000.0,50244680000.0,17824952000.0,20167490000.0,50642727000.0,27981124000.0,40355607000.0,26307054000.0,30969473000.0,27595407000.0,45168173000.0,26790494000.0
2096.0,24558842000.0,22026795000.0,40646816000.0,24308675000.0,26247520000.0,44819230000.0,48279572000.0,26020878000.0,49663630000.0,16871879000.0,19370324000.0,50170135000.0,27001016000.0,39709876000.0,25276051000.0,30568040000.0,26532940000.0,45079028000.0,25869527000.0
2097.0,24134578000.0,21086358000.0,40017707000.0,23365160000.0,25337307000.0,44325028000.0,47661797000.0,25208752000.0,49317593000.0,16074169000.0,18571715000.0,49639223000.0,26297688000.0,38901990000.0,24548223000.0,30266767000.0,25570339000.0,44336730000.0,25127041000.0
