time,MRI-ESM2-0,CESM2-WACCM,IPSL-CM6A-LR,CANESM5
2094.0,1057152400.0,1048931700.0,327178720.0,145011150.0
2095.0,940482900.0,952853950.0,322148600.0,133594000.0
2096.0,1083765500.0,884000960.0,308296770.0,123047510.0
2097.0,959938940.0,1449896800.0,293806620.0,116748630.0
2098.0,914427260.0,919788000.0,283598620.0,107693576.0
2099.0,979442370.0,992701800.0,275104320.0,102319310.0
2100.0,847177300.0,1109667300.0,264648540.0,96884824.0
2101.0,867307700.0,1027519740.0,257803840.0,94414056.0
2102.0,1878204300.0,879921600.0,253520980.0,89790870.0
2103.0,1771411300.0,1427519000.0,242311170.0,85081960.0
2104.0,2347667700.0,1061670140.0,230010500.0,82381050.0
2105.0,2040078600.0,854287360.0,225542100.0,78697880.0
2106.0,2133126500.0,1372191700.0,212370100.0,73641170.0
2107.0,2463544800.0,1265190400.0,215821900.0,69875080.0
2108.0,2102494000.0,951316860.0,198998160.0,64542524.0
2109.0,2081963600.0,1084005600.0,191329440.0,61520544.0
2110.0,2032915600.0,882354500.0,181022930.0,53998404.0
2111.0,1913156700.0,1447568800.0,174925490.0,48460240.0
2112.0,1651285200.0,1293338100.0,177037340.0,44403456.0
2113.0,2080946600.0,1169575400.0,164658850.0,39951228.0
2114.0,2083240400.0,2027870100.0,179399620.0,44811572.0
2115.0,2073294600.0,1575108600.0,165209840.0,45880012.0
2116.0,1768031400.0,1512266800.0,151429380.0,43298356.0
2117.0,1673712800.0,1220276400.0,140755220.0,35333330.0
2118.0,2235483400.0,1597741300.0,146231310.0,30445768.0
2119.0,1893191200.0,2092769900.0,127705460.0,41242304.0
2120.0,2713145000.0,1330648600.0,123107736.0,29736542.0
2121.0,2428060000.0,1371303700.0,135227260.0,29004144.0
2122.0,2078009500.0,1430920100.0,118698790.0,28865202.0
2123.0,1983429100.0,1818550500.0,179932320.0,26317224.0
2124.0,2463989800.0,1254501900.0,133957390.0,30536024.0
2125.0,1910330500.0,1428273300.0,441027800.0,52576492.0
2126.0,2215652400.0,1187324400.0,140816600.0,33321580.0
2127.0,2319261700.0,1197230700.0,104491650.0,23296948.0
2128.0,1982243500.0,1143581800.0,95885544.0,23278644.0
2129.0,2938225000.0,1256392300.0,130164136.0,21438742.0
2130.0,2494794500.0,1312457700.0,112033150.0,21549018.0
2131.0,2424360200.0,1079124400.0,90353950.0,20426440.0
2132.0,2408447700.0,1328313000.0,194722260.0,19604734.0
2133.0,2484278300.0,1419974400.0,108203320.0,18541782.0
2134.0,2426834000.0,1167970700.0,82186940.0,17810084.0
2135.0,2545710300.0,1564735500.0,80358370.0,17412876.0
2136.0,2546585900.0,1552303200.0,76714140.0,22194342.0
2137.0,2854092800.0,1776948400.0,122707460.0,17219752.0
2138.0,2966290000.0,1914897700.0,93503710.0,20166404.0
2139.0,2718522000.0,2194077700.0,71300190.0,17171040.0
2140.0,2703647500.0,1503080600.0,65603404.0,18166496.0
2141.0,2528713200.0,1831529200.0,74251280.0,16477775.0
2142.0,2446379000.0,2587146000.0,61600270.0,19589202.0
2143.0,2440739800.0,2156309000.0,58606452.0,18321294.0
2144.0,2388037000.0,1800466600.0,53692584.0,16443363.0
2145.0,3034495500.0,1746175000.0,50109684.0,16206042.0
2146.0,3263471000.0,1817588100.0,52188280.0,15605609.0
2147.0,3580971300.0,1659404700.0,50886836.0,14029964.0
2148.0,3348166000.0,1654460900.0,44674188.0,14077614.0
2149.0,3007472000.0,2585683500.0,45030100.0,13684723.0
2150.0,2852741400.0,2108813800.0,40473970.0,14371435.0
2151.0,2786953200.0,1749428900.0,38157190.0,17475700.0
2152.0,2721987000.0,1695371500.0,35863490.0,14465708.0
2153.0,2686933000.0,1949152500.0,33499488.0,14033666.0
2154.0,2684229000.0,1606704800.0,30817756.0,13843151.0
2155.0,2617073700.0,1597883800.0,33452628.0,18678926.0
2156.0,3968328700.0,2432481000.0,29169526.0,15181321.0
2157.0,3404558600.0,1694750000.0,26685086.0,12542513.0
2158.0,3514509800.0,1730843500.0,25925516.0,12524779.0
2159.0,2830530600.0,1530790700.0,26017802.0,13326215.0
2160.0,3539392800.0,1998364000.0,24636094.0,12264440.0
2161.0,3213010700.0,1618568200.0,24353710.0,11216511.0
2162.0,3057378800.0,1482922000.0,23737086.0,23534586.0
2163.0,2862467000.0,1476497300.0,27209026.0,23990236.0
2164.0,4291154200.0,2245022000.0,26333000.0,22383732.0
2165.0,4299567600.0,2378188800.0,28154846.0,16248463.0
2166.0,4113447400.0,2153548800.0,24350910.0,13329958.0
2167.0,3652808000.0,1673057800.0,22235054.0,12121443.0
2168.0,3540489200.0,2276864000.0,22055176.0,11080546.0
2169.0,3476722200.0,1785563300.0,22627790.0,13003944.0
2170.0,3362929400.0,1543553900.0,21638702.0,9807974.0
2171.0,3287200000.0,1862897700.0,21257212.0,10826667.0
2172.0,3584518000.0,2102368400.0,20000476.0,11923200.0
2173.0,3243157500.0,1943541600.0,39791460.0,10421250.0
2174.0,3777866800.0,1761159400.0,35272520.0,13834822.0
2175.0,3609371100.0,1715395300.0,156554640.0,31379404.0
2176.0,4163125800.0,1593889000.0,26126682.0,13246638.0
2177.0,4140961800.0,1606967700.0,61769360.0,10129190.0
2178.0,4215590000.0,1678704500.0,59527220.0,24200230.0
2179.0,3964554200.0,1542671600.0,32374140.0,13469240.0
2180.0,3978604300.0,1513975000.0,30272334.0,12328193.0
2181.0,4109874200.0,1506463100.0,23705370.0,10828486.0
2182.0,4533641000.0,1486075300.0,21082082.0,9962697.0
2183.0,4069325000.0,1463938800.0,20568008.0,8629004.0
2184.0,3955826700.0,1620138500.0,19803442.0,8062832.5
2185.0,3960180200.0,1657077100.0,20542772.0,12966411.0
2186.0,4421358000.0,1653668500.0,45613864.0,8636481.0
2187.0,4212410000.0,1470693200.0,155044430.0,7435831.0
2188.0,4105495300.0,2274609000.0,69232296.0,7424537.0
2189.0,4082594000.0,1808220300.0,40018536.0,7364518.5
2190.0,4495166500.0,1507525600.0,31121568.0,43740564.0
2191.0,4110532000.0,1488815700.0,22300524.0,6785575.5
2192.0,4018479400.0,1473881500.0,19638742.0,10545888.0
2193.0,3987136800.0,1452136600.0,80167304.0,6580799.0
2194.0,4273067500.0,1458923800.0,20521522.0,6406533.5
2195.0,4085297700.0,2263188200.0,17851618.0,6468962.0
2196.0,4008468500.0,1947878100.0,43176440.0,48382970.0
2197.0,3997479400.0,1526124700.0,34503104.0,31347906.0
2198.0,4098404900.0,1756827400.0,110488856.0,10699448.0
2199.0,4964397000.0,1439613000.0,28145024.0,23362970.0
2200.0,4356575700.0,1435115600.0,399917600.0,13957848.0
2201.0,4212299300.0,1432197600.0,46313324.0,16874816.0
2202.0,4269368800.0,1454505700.0,100139730.0,9122634.0
2203.0,4176257500.0,1463192300.0,56770284.0,10127490.0
2204.0,4555178500.0,1434504700.0,48115244.0,8476233.0
2205.0,4735615500.0,1412836700.0,24660010.0,20964708.0
2206.0,4344755700.0,1403802600.0,20957078.0,7562381.5
2207.0,4301740000.0,1412641400.0,21121552.0,5847853.5
2208.0,4464167400.0,1394176400.0,19096218.0,7466991.5
2209.0,4491121700.0,1379890600.0,17511240.0,91773700.0
2210.0,4764101000.0,1405510800.0,103289704.0,19263154.0
2211.0,4901110300.0,1377120300.0,57250624.0,9906263.0
2212.0,4466093600.0,1394684000.0,30125316.0,28650818.0
2213.0,4441230300.0,1364902800.0,21329270.0,9376522.0
2214.0,4402365400.0,1748234600.0,23987208.0,8076651.5
2215.0,4378109000.0,1397670400.0,24491954.0,51154676.0
2216.0,4455708700.0,1389016600.0,20006122.0,16039000.0
2217.0,4390585300.0,1376057600.0,45867760.0,8278869.5
2218.0,4374103000.0,1346522900.0,50117548.0,11075697.0
2219.0,4412613600.0,1343987000.0,32260916.0,13161252.0
2220.0,4398046000.0,1342037200.0,46545516.0,15406440.0
2221.0,4763023400.0,1335706800.0,27142984.0,257566930.0
2222.0,4920313300.0,1327740800.0,25258150.0,10331527.0
2223.0,4538583600.0,1324057600.0,24895696.0,15369026.0
2224.0,4485318000.0,1317775200.0,158032750.0,7140095.5
2225.0,4472299000.0,1309457000.0,53541140.0,7201855.5
2226.0,4815336000.0,1385401200.0,36274200.0,7257914.5
2227.0,4498623500.0,1301291300.0,520316260.0,6891854.0
2228.0,5063780400.0,1293210900.0,192590510.0,6550673.0
2229.0,4775182300.0,1286729000.0,280036200.0,7494864.0
2230.0,4644247600.0,1278396800.0,62176810.0,23540296.0
2231.0,4590949400.0,1272735500.0,313731300.0,9664195.0
2232.0,4593618000.0,1256597500.0,184120110.0,8075185.0
2233.0,4788527000.0,1251497300.0,802159600.0,145240380.0
2234.0,4862683600.0,1242630500.0,116927576.0,15330098.0
2235.0,4779153400.0,1292824800.0,83965780.0,6488518.5
2236.0,4838819000.0,1274782500.0,58442284.0,5718281.5
2237.0,4840713700.0,1243908000.0,75123210.0,5535613.0
2238.0,4712598500.0,1222691200.0,74521970.0,5297082.0
2239.0,4788386000.0,1295676800.0,40857308.0,5280438.0
2240.0,4908812300.0,1213289600.0,47247096.0,10450334.0
2241.0,5059820500.0,1203909900.0,33179776.0,6495938.5
2242.0,5052105700.0,1211196300.0,26397152.0,5435002.5
2243.0,5196939000.0,1181635000.0,31873398.0,90183820.0
2244.0,4949354500.0,1179331000.0,90928840.0,5602330.5
2245.0,5478878000.0,1165447800.0,23858446.0,22695018.0
2246.0,5009001000.0,1165708900.0,28109516.0,7765180.0
2247.0,5018871000.0,1140755200.0,395733800.0,7316110.0
2248.0,5312868400.0,1129341800.0,89925950.0,5667306.5
2249.0,5154666500.0,1120554000.0,33277998.0,5152584.5
2250.0,5373589500.0,1183025700.0,21981088.0,6224759.5
2251.0,5187925000.0,1107479700.0,25430732.0,5498650.0
2252.0,5123170300.0,1092258700.0,20303876.0,4887595.5
2253.0,5310644000.0,1071294500.0,33654656.0,8935293.0
2254.0,5137351700.0,1058710340.0,21370592.0,4519405.5
2255.0,5523170000.0,1043511200.0,18504626.0,6465479.5
2256.0,5147130400.0,1052511550.0,17909442.0,21694014.0
2257.0,5376091000.0,1026512300.0,17192140.0,7251907.5
2258.0,5489166300.0,1017413800.0,18740626.0,5116228.0
2259.0,5366651400.0,1140953700.0,22782542.0,4321139.5
2260.0,5444094000.0,1018100860.0,57317850.0,28873414.0
2261.0,5485761000.0,1009988740.0,253178510.0,4407857.0
2262.0,5505854000.0,983242200.0,94445224.0,4211756.0
2263.0,5490090500.0,970229570.0,34834252.0,4210250.0
2264.0,5811450000.0,1021705400.0,35340510.0,4294373.5
2265.0,5654474000.0,952102900.0,22729914.0,4180484.2
2266.0,5696154600.0,934065000.0,19939050.0,4739621.5
2267.0,6062356000.0,954217200.0,15970677.0,4069153.5
2268.0,5793565700.0,912393150.0,23290316.0,4072342.5
2269.0,5733333000.0,894719800.0,196386980.0,3980310.8
2270.0,5650582500.0,882003400.0,38998756.0,6935573.5
2271.0,5655932400.0,861459800.0,39521188.0,4272303.5
2272.0,5638508000.0,845339600.0,16495186.0,5440490.5
2273.0,5681662500.0,833517900.0,15756546.0,3966977.2
2274.0,5692859400.0,818527700.0,15281073.0,3958925.0
2275.0,5688146400.0,810046600.0,36542496.0,3950808.0
2276.0,5692626000.0,868650000.0,74407160.0,8113636.0
2277.0,5816119300.0,786235140.0,20885670.0,4452171.0
2278.0,5813602300.0,777964160.0,16222472.0,5119294.5
2279.0,5834665500.0,764306560.0,71011816.0,4220326.5
2280.0,5826054000.0,1123665000.0,27907316.0,3968961.2
2281.0,5830293500.0,776095200.0,15119973.0,656330400.0
2282.0,5811653600.0,759249860.0,14303458.0,87716460.0
2283.0,5895671000.0,740806900.0,14385536.0,41372612.0
2284.0,5817929000.0,730337400.0,14238434.0,30521312.0
2285.0,5826764300.0,717500400.0,14092782.0,37167452.0
2286.0,5841960400.0,701764400.0,22665628.0,22571382.0
2287.0,5838313500.0,690671800.0,40472944.0,24960892.0
2288.0,5875879000.0,683744060.0,72634600.0,16794476.0
2289.0,5892980700.0,667671100.0,21483552.0,13661290.0
2290.0,5874555400.0,656468540.0,15936692.0,10117249.0
2291.0,5868890600.0,645118500.0,14369748.0,7873349.5
2292.0,5861445000.0,625093600.0,14249792.0,13514731.0
2293.0,5860480000.0,609205570.0,87636920.0,6717014.0
2294.0,6229294000.0,600691400.0,42584040.0,7558802.0
2295.0,6086470000.0,585491260.0,17678998.0,5566039.0
2296.0,5984951300.0,579982500.0,226760690.0,5869458.0
2297.0,6059821600.0,565921500.0,26742996.0,5170494.0
2298.0,6059700700.0,553853000.0,27255368.0,13930344.0
2299.0,6024994000.0,543921600.0,148203070.0,5709037.0
2300.0,6006433000.0,534196670.0,64920950.0,5225951.0
