time,CESM2-WACCM,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0
2112.0,363176800.0,291463500.0,472181300.0,481731940.0
2113.0,348625060.0,322158270.0,460872770.0,478300030.0
2114.0,346522370.0,305789900.0,435932540.0,526350200.0
2115.0,344956930.0,295240640.0,429196030.0,482862850.0
2116.0,353272900.0,299989630.0,425819100.0,481057000.0
2117.0,345037120.0,318494700.0,418249300.0,476467040.0
2118.0,342954080.0,331464830.0,417486300.0,473961380.0
2119.0,346091500.0,342250850.0,420016350.0,471142560.0
2120.0,343301000.0,330638270.0,424184400.0,604111000.0
2121.0,341726820.0,320270430.0,418708200.0,567731800.0
2122.0,406474900.0,320903500.0,447269820.0,524913200.0
2123.0,356079870.0,367834880.0,438259600.0,525640640.0
2124.0,343718270.0,348395620.0,430761900.0,506636100.0
2125.0,343216000.0,329071040.0,421159000.0,494668540.0
2126.0,341648200.0,351776700.0,420170430.0,486608770.0
2127.0,343427780.0,340744300.0,417398980.0,484395140.0
2128.0,358897150.0,345014270.0,415318600.0,488819680.0
2129.0,344759840.0,362670980.0,413583780.0,489519520.0
2130.0,350607780.0,356031140.0,413175000.0,502166820.0
2131.0,341924800.0,366702050.0,415998900.0,505644800.0
2132.0,347611000.0,396250750.0,446374100.0,504264320.0
2133.0,340952860.0,392245220.0,413730620.0,522365950.0
2134.0,341714750.0,370706880.0,417745820.0,492349470.0
2135.0,352055520.0,362419680.0,439309660.0,494075170.0
2136.0,342021280.0,396422800.0,419721060.0,493421340.0
2137.0,339903420.0,381706900.0,414605540.0,491264300.0
2138.0,346140380.0,370498560.0,417893120.0,547750800.0
2139.0,341230080.0,368863870.0,485802300.0,490686140.0
2140.0,338763800.0,369830080.0,488707460.0,501607680.0
2141.0,351783070.0,369649800.0,589351200.0,491521600.0
2142.0,343941120.0,420772060.0,460075460.0,491536700.0
2143.0,340942370.0,415592200.0,433700450.0,493601700.0
2144.0,340447300.0,397149220.0,434259460.0,486703420.0
2145.0,388701380.0,420082340.0,441130240.0,487395140.0
2146.0,346944930.0,386541120.0,436542000.0,493506800.0
2147.0,340858300.0,412856580.0,439393100.0,574486000.0
2148.0,338962140.0,386545760.0,442817570.0,497853470.0
2149.0,338938430.0,382966270.0,436320400.0,491378140.0
2150.0,338137950.0,382040700.0,494693020.0,491148640.0
2151.0,344719520.0,381101820.0,461416740.0,539825540.0
2152.0,339910820.0,552925630.0,443822900.0,516715230.0
2153.0,345534880.0,412103550.0,443163900.0,537447600.0
2154.0,415878750.0,397268320.0,440484000.0,577833300.0
2155.0,396500770.0,388731200.0,440216960.0,563878700.0
2156.0,376744700.0,392619940.0,451957980.0,533617700.0
2157.0,368678270.0,385579680.0,443294880.0,521169500.0
2158.0,363472000.0,383765600.0,518379740.0,519201540.0
2159.0,366279680.0,417036100.0,510174100.0,533386050.0
2160.0,363387420.0,593292800.0,483543360.0,553692400.0
2161.0,360337060.0,480815400.0,481943840.0,525086080.0
2162.0,360984130.0,422840740.0,492997120.0,527997060.0
2163.0,359060030.0,402735520.0,742464640.0,530063900.0
2164.0,384460300.0,398808740.0,568877600.0,524341820.0
2165.0,388463360.0,427361440.0,590710300.0,535878600.0
2166.0,369417120.0,407552900.0,540363970.0,560312100.0
2167.0,367501820.0,492237760.0,528601340.0,546036300.0
2168.0,367604700.0,442676400.0,530860320.0,529588540.0
2169.0,433876700.0,424668770.0,565141500.0,534526850.0
2170.0,417638940.0,468084580.0,611598900.0,524708130.0
2171.0,398039170.0,446125250.0,626593400.0,548873500.0
2172.0,387663000.0,454597300.0,560546900.0,533969500.0
2173.0,399445060.0,458208420.0,567708600.0,533238100.0
2174.0,447405730.0,477871300.0,576692800.0,548213570.0
2175.0,393033400.0,485258750.0,566437700.0,529830600.0
2176.0,404082340.0,497579300.0,561655360.0,523578180.0
2177.0,393673440.0,494661570.0,557283000.0,522762240.0
2178.0,388964700.0,475987780.0,623393500.0,519085340.0
2179.0,389938180.0,475937280.0,587815360.0,523862050.0
2180.0,494116770.0,573278800.0,564027700.0,552614460.0
2181.0,396957800.0,507778500.0,566962400.0,543797900.0
2182.0,389632100.0,495182460.0,565446100.0,526212160.0
2183.0,394154750.0,550315260.0,561606000.0,517187970.0
2184.0,426662200.0,542046900.0,585592200.0,515180670.0
2185.0,406376300.0,493140400.0,572725100.0,523809000.0
2186.0,390223520.0,491346430.0,562238200.0,514553000.0
2187.0,388102340.0,513944200.0,568204740.0,515558400.0
2188.0,387905100.0,506103900.0,567165440.0,521328700.0
2189.0,388669700.0,519222700.0,608939140.0,510945730.0
2190.0,386439500.0,520732860.0,562912000.0,508882720.0
2191.0,385512860.0,510823230.0,564142850.0,507797730.0
2192.0,382364960.0,515094530.0,591163800.0,505987200.0
2193.0,414146080.0,509798050.0,564519740.0,503968480.0
2194.0,406570080.0,501139840.0,564811000.0,502066370.0
2195.0,390475650.0,512914240.0,623736100.0,500519840.0
2196.0,388289060.0,601822900.0,605270200.0,498699520.0
2197.0,399942180.0,506742940.0,594207400.0,496531600.0
2198.0,387328200.0,504288400.0,589609200.0,494254700.0
2199.0,383543700.0,548727550.0,579437950.0,492937150.0
2200.0,408853660.0,511009280.0,598316300.0,529599330.0
2201.0,383705340.0,500876580.0,699521000.0,487498050.0
2202.0,381902900.0,498016320.0,673080600.0,483366660.0
2203.0,384640900.0,536000060.0,655682100.0,481563870.0
2204.0,384032580.0,713568100.0,644141900.0,481220000.0
2205.0,384988130.0,539549400.0,761361500.0,476160860.0
2206.0,385102270.0,546752260.0,739543400.0,527328930.0
2207.0,401644380.0,517238800.0,771593150.0,478089630.0
2208.0,388422270.0,526919580.0,723324350.0,473154850.0
2209.0,386921000.0,539353300.0,696880800.0,591966500.0
2210.0,391637100.0,551048000.0,696448400.0,474247650.0
2211.0,404576800.0,557668900.0,702508600.0,470647200.0
2212.0,402647230.0,559592800.0,701914800.0,466935740.0
2213.0,393987140.0,540276800.0,829088500.0,477975420.0
2214.0,395310720.0,526613900.0,778497800.0,464661660.0
2215.0,409769100.0,525514000.0,728071800.0,462744830.0
2216.0,395336900.0,523837760.0,715720200.0,460734750.0
2217.0,477358980.0,517700900.0,699202560.0,457478200.0
2218.0,421927580.0,516852200.0,708851700.0,460882880.0
2219.0,403029150.0,513285500.0,700123200.0,466848770.0
2220.0,401159070.0,606037200.0,690425900.0,553362400.0
2221.0,402738940.0,528847040.0,688030900.0,463121200.0
2222.0,416778660.0,552362800.0,685926140.0,453330340.0
2223.0,407575520.0,599628740.0,703661630.0,451300740.0
2224.0,413647740.0,598344600.0,766891300.0,452537820.0
2225.0,407954900.0,561882800.0,718219650.0,447168160.0
2226.0,407727040.0,550664260.0,733730000.0,445964220.0
2227.0,402091620.0,550944900.0,700097340.0,446464060.0
2228.0,399892060.0,542149400.0,691657500.0,442680480.0
2229.0,411291650.0,655855400.0,700384000.0,441612700.0
2230.0,404750340.0,676710460.0,694252000.0,443670460.0
2231.0,400179870.0,576291140.0,706976200.0,434960000.0
2232.0,409770780.0,596370900.0,680512600.0,432825400.0
2233.0,420296320.0,570932600.0,682013900.0,470029020.0
2234.0,399161730.0,579320200.0,738015600.0,428957800.0
2235.0,397648130.0,573622400.0,682146800.0,428700740.0
2236.0,393522020.0,562846000.0,674708500.0,451125200.0
2237.0,396051420.0,561550000.0,668751100.0,432659420.0
2238.0,392152100.0,562972350.0,668161300.0,425565570.0
2239.0,390209120.0,558752600.0,664824700.0,420786700.0
2240.0,394122050.0,553986800.0,661584500.0,416713060.0
2241.0,389478240.0,554486660.0,658285700.0,420841150.0
2242.0,434152030.0,567372000.0,672682940.0,419450340.0
2243.0,394416350.0,550228500.0,693531300.0,413878980.0
2244.0,389631070.0,543638700.0,669440450.0,413151420.0
2245.0,386206750.0,542983700.0,675459800.0,442335580.0
2246.0,384857820.0,539198000.0,655331200.0,408814340.0
2247.0,383924800.0,536241860.0,650402400.0,406009920.0
2248.0,381631360.0,531120200.0,696494400.0,403369630.0
2249.0,379786430.0,527816770.0,649408640.0,399515420.0
2250.0,379470270.0,581383230.0,643898100.0,396461250.0
2251.0,379055360.0,543033700.0,642608260.0,396853100.0
2252.0,397820400.0,532842050.0,809808100.0,393590240.0
2253.0,385102530.0,534230700.0,705276100.0,392817400.0
2254.0,376129200.0,521025380.0,657250940.0,432843330.0
2255.0,375414240.0,517606000.0,640772300.0,391263800.0
2256.0,401721380.0,519469980.0,633650940.0,428238430.0
2257.0,380254400.0,510289700.0,627791700.0,411401150.0
2258.0,374100640.0,513580030.0,627397700.0,391973900.0
2259.0,371787700.0,553691260.0,720124300.0,387119900.0
2260.0,371776260.0,514646720.0,629475260.0,386668600.0
2261.0,380013100.0,508776100.0,628992600.0,384860130.0
2262.0,405253950.0,608126900.0,732129800.0,431355040.0
2263.0,375461400.0,516666460.0,725199740.0,418934240.0
2264.0,384961950.0,508570000.0,672299500.0,405103900.0
2265.0,381095330.0,510257300.0,642095600.0,393351100.0
2266.0,376549600.0,536757250.0,636400900.0,390011230.0
2267.0,372325300.0,542225540.0,625136900.0,388801920.0
2268.0,370731840.0,541346000.0,622177700.0,408403360.0
2269.0,369499140.0,537359040.0,625546300.0,389567970.0
2270.0,367785400.0,531811700.0,623467840.0,387519200.0
2271.0,365060380.0,529566560.0,617692740.0,391282460.0
2272.0,364122180.0,535624740.0,647521800.0,420849800.0
2273.0,377283300.0,527373250.0,629503400.0,413269000.0
2274.0,385013200.0,578343740.0,616758140.0,400261820.0
2275.0,367867460.0,550722400.0,613308540.0,396930530.0
2276.0,367549400.0,542266400.0,632514750.0,400050560.0
2277.0,363685150.0,620115100.0,633311400.0,397912580.0
2278.0,397149220.0,591216700.0,615351100.0,396989020.0
2279.0,403672000.0,573507650.0,708684600.0,413992740.0
2280.0,402780600.0,704061500.0,653827900.0,402864770.0
2281.0,382674660.0,658829600.0,641389630.0,466681820.0
2282.0,467528060.0,629216640.0,626562750.0,409680480.0
2283.0,403001660.0,801976300.0,632376500.0,405535700.0
2284.0,385827140.0,658531700.0,618253060.0,405353730.0
2285.0,382176130.0,628445800.0,627564400.0,403125200.0
2286.0,382620000.0,666864060.0,636187300.0,404838240.0
2287.0,381285980.0,624772200.0,627148000.0,401649900.0
2288.0,379791140.0,633531300.0,624829900.0,399729100.0
2289.0,378263550.0,626485800.0,617175900.0,398247780.0
2290.0,380843400.0,632816260.0,628907700.0,404037100.0
2291.0,381224960.0,621604800.0,619068700.0,397403000.0
2292.0,377822430.0,633842000.0,624317300.0,395060900.0
2293.0,376935940.0,726016830.0,854336260.0,391752260.0
2294.0,394765120.0,662592900.0,732431800.0,388943200.0
2295.0,385572350.0,635189800.0,679191040.0,388322880.0
2296.0,382430400.0,637915000.0,647389630.0,385409660.0
2297.0,377749630.0,637598600.0,629222200.0,385439940.0
2298.0,372686000.0,641896700.0,626128060.0,382200830.0
2299.0,372314880.0,637426500.0,636285300.0,378879780.0
2300.0,373891330.0,726861060.0,632806660.0,377949220.0
