time,CAMS-CSM1-0,BCC-CSM2-MR,NORESM2-MM,ACCESS-ESM1-5,FGOALS-F3-L,INM-CM4-8,ACCESS-CM2,EC-EARTH3,IPSL-CM6A-LR,INM-CM5-0,MPI-ESM1-2-HR,CESM2-WACCM,CESM2,EC-EARTH3-VEG,CANESM5,GFDL-ESM4,MRI-ESM2-0
2018.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0
2019.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0
2020.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0
2021.0,149006344481000.0,148858786935000.0,148759415707000.0,148895025749000.0,148858215300000.0,148925751030000.0,148844320161000.0,148702606783000.0,148954192293000.0,148916832145000.0,149045580870000.0,148886514103000.0,148818393846000.0,148883232152000.0,148842912500000.0,149025616963000.0,148707671411000.0
2022.0,148686075365000.0,148441403230000.0,148405944948000.0,148232853246000.0,148452896992000.0,148313375450000.0,148350210244000.0,148081291999000.0,148442885241000.0,148475412356000.0,148734125640000.0,148453669480000.0,148210470083000.0,148355326888000.0,148399417196000.0,148298660697000.0,148266938570000.0
2023.0,148360193291000.0,147942476980000.0,148012925652000.0,147717066717000.0,148043880276000.0,148011600555000.0,147827617553000.0,147361746840000.0,147953410558000.0,148013308088000.0,148480838693000.0,148127225863000.0,147609424090000.0,147786240325000.0,147859720037000.0,147749744203000.0,147694546289000.0
2024.0,147969589262000.0,147519443436000.0,147679316203000.0,147300761762000.0,147542712803000.0,147482757413000.0,147369314315000.0,146633303385000.0,147452783711000.0,147428013726000.0,148048424320000.0,147547667219000.0,146941877910000.0,147167036108000.0,147322269008000.0,147316116626000.0,147218994906000.0
2025.0,147493491122000.0,147110569310000.0,147239704779000.0,146797524853000.0,146970570380000.0,147007850454000.0,146905024954000.0,145983317246000.0,146728838296000.0,146860500877000.0,147532290870000.0,146970438366000.0,146346400047000.0,146698391653000.0,146579324418000.0,147098363641000.0,146371621506000.0
2026.0,147050513332000.0,146404059907000.0,146810216809000.0,146226622336000.0,146592688945000.0,146508757367000.0,146429487779000.0,145202213137000.0,146062153637000.0,146454756752000.0,147197854982000.0,146162063126000.0,145764449757000.0,146035757912000.0,145686484945000.0,146662112165000.0,145800954427000.0
2027.0,146693500080000.0,145858457856000.0,146137682536000.0,145688124870000.0,146106321940000.0,146069850976000.0,145916323986000.0,144309054147000.0,145605545750000.0,145936404140000.0,146673400790000.0,145486555396000.0,145130625876000.0,145301456230000.0,144833920707000.0,146177101472000.0,145058694029000.0
2028.0,146279610730000.0,145269040705000.0,145594311325000.0,144863252413000.0,145732203973000.0,145547992266000.0,145195277556000.0,143428903973000.0,144964407350000.0,145440437143000.0,146056431988000.0,144821748910000.0,144594246499000.0,144492258384000.0,144118966592000.0,145755189696000.0,144462747826000.0
2029.0,145990841830000.0,144872336198000.0,144911117888000.0,144193429160000.0,145294948552000.0,145099883655000.0,144614098136000.0,142552648273000.0,144401337770000.0,144917961740000.0,145538969785000.0,144357725524000.0,143988809532000.0,143876268667000.0,143482067336000.0,145299926569000.0,143781938005000.0
2030.0,145510984105000.0,144284201714000.0,144448140079000.0,143723849334000.0,144791379544000.0,144555312038000.0,143982660911000.0,141620062831000.0,143957355027000.0,144389567292000.0,145054388932000.0,143890109374000.0,143229443019000.0,143217397581000.0,142740592932000.0,144687746109000.0,143221965126000.0
2031.0,145079521307000.0,143572344233000.0,143824553895000.0,143281249098000.0,144248271046000.0,144104103520000.0,143206338525000.0,140832649699000.0,143331050886000.0,143879317651000.0,144616432869000.0,143440597820000.0,142574743214000.0,142558999039000.0,141903520104000.0,144322967007000.0,142441992488000.0
2032.0,144468255717000.0,142848758166000.0,143420896944000.0,142663460538000.0,143728337116000.0,143539850389000.0,142544556362000.0,140104925197000.0,142696216281000.0,143284179001000.0,144140247628000.0,142741694050000.0,141984529494000.0,141840947952000.0,141172498607000.0,143806989347000.0,141720764715000.0
2033.0,144071150992000.0,142083993615000.0,142900550950000.0,142057029477000.0,142873581849000.0,143028506063000.0,142039982625000.0,139363452968000.0,142053690763000.0,142727605405000.0,143557515198000.0,142115572500000.0,141363219578000.0,141348818210000.0,140057593184000.0,143362238060000.0,141141627866000.0
2034.0,143541447842000.0,141471281803000.0,142443489113000.0,141514814196000.0,142392790818000.0,142490800439000.0,141435822124000.0,138387912790000.0,141309755608000.0,142121153551000.0,142983307503000.0,141465862418000.0,140470653559000.0,140629541543000.0,139139779130000.0,142768815577000.0,140464700899000.0
2035.0,143178130967000.0,140732761511000.0,142018008987000.0,140834557483000.0,141873258462000.0,142248254173000.0,140908945619000.0,137526436673000.0,140542421883000.0,141517062292000.0,142587362467000.0,140841069845000.0,139700221927000.0,139995190375000.0,138219444771000.0,141937724908000.0,139471683308000.0
2036.0,142771689725000.0,139893203422000.0,141598787187000.0,140117299575000.0,141295614100000.0,141807190362000.0,140203439504000.0,136784643299000.0,139744388277000.0,141059651188000.0,142271938482000.0,139958893999000.0,138842348241000.0,139391512014000.0,137377213617000.0,141402821925000.0,138688676619000.0
2037.0,142503097514000.0,139240064027000.0,141109135542000.0,139595481413000.0,140717604819000.0,141363976947000.0,139686794813000.0,136055385695000.0,139234068220000.0,140501435579000.0,141907589501000.0,138982347071000.0,138102536027000.0,138713951690000.0,136374925605000.0,140993467724000.0,138096641281000.0
2038.0,142156684561000.0,138504895621000.0,140392349669000.0,139026645037000.0,140289868692000.0,140790559940000.0,138957512853000.0,135122467019000.0,138560569321000.0,140027494329000.0,141586624600000.0,138339775426000.0,137446197578000.0,138037482073000.0,135474760282000.0,140469343208000.0,137262392534000.0
2039.0,141792643277000.0,137967455604000.0,139810399751000.0,138555824986000.0,139663421729000.0,140156931271000.0,138136048981000.0,134168375749000.0,137818777982000.0,139368759943000.0,141235964427000.0,137555149063000.0,136511832480000.0,137541004635000.0,134635614266000.0,139756263626000.0,136635933914000.0
2040.0,141434849041000.0,137281472857000.0,139389551856000.0,138079778750000.0,139032988526000.0,139719066217000.0,137402606771000.0,133362951810000.0,136990028681000.0,138778170341000.0,140866005707000.0,136822172691000.0,135712848161000.0,136960514317000.0,133773546707000.0,139058482193000.0,135922010243000.0
2041.0,140864500020000.0,136672247885000.0,138739628717000.0,137496548786000.0,138667479151000.0,139148602188000.0,136549524113000.0,132422878740000.0,136364410307000.0,138361465577000.0,140395463442000.0,135912995898000.0,134990674395000.0,136466507071000.0,132830648250000.0,138580256322000.0,135117433991000.0
2042.0,140451388111000.0,136028131260000.0,138129809413000.0,136983658967000.0,138195045510000.0,138772188102000.0,135787691924000.0,131501939695000.0,135643051251000.0,137788908464000.0,139861197804000.0,135221206210000.0,134084267247000.0,135918655203000.0,131890764436000.0,138157290856000.0,134456531998000.0
2043.0,139960430691000.0,135270189898000.0,137391736755000.0,136516491451000.0,137610273663000.0,138288682080000.0,135049484447000.0,130803080099000.0,134791172810000.0,137391798956000.0,139405121668000.0,134347532442000.0,133295979411000.0,135239779080000.0,130957747811000.0,137741884732000.0,133776493783000.0
2044.0,139570115493000.0,134628584073000.0,136704391114000.0,135720138313000.0,137007616807000.0,137885058262000.0,134103989863000.0,129904590332000.0,134042742021000.0,136864487627000.0,138936462235000.0,133700762927000.0,132411319673000.0,134722897078000.0,130072710073000.0,137261177877000.0,133085881554000.0
2045.0,139020350522000.0,134098263491000.0,136052566508000.0,135075783834000.0,136385237871000.0,137427678693000.0,133417870283000.0,129160523416000.0,133258078179000.0,136348297503000.0,138510175725000.0,133013456633000.0,131842945925000.0,134153674935000.0,129088679576000.0,136834321680000.0,132439012737000.0
2046.0,138497416505000.0,133517788750000.0,135480325671000.0,134573905656000.0,135778244101000.0,136848262195000.0,132551956575000.0,128198103452000.0,132579577674000.0,135824308894000.0,138136355067000.0,132113857442000.0,130863939829000.0,133575835405000.0,128208806029000.0,136344386219000.0,131670814778000.0
2047.0,137989401523000.0,132964852202000.0,134981464225000.0,133912224641000.0,135269484642000.0,136384296542000.0,131800697394000.0,127064835614000.0,131942707312000.0,135332832185000.0,137708633526000.0,131258715128000.0,130126298515000.0,132920933513000.0,127388382228000.0,135867900552000.0,130936996383000.0
2048.0,137442613376000.0,132147700641000.0,134402015127000.0,133330840318000.0,134647185271000.0,135918377681000.0,130852922646000.0,125840874695000.0,131142662006000.0,134876240782000.0,137270262264000.0,130536247048000.0,129354294080000.0,132324821756000.0,126298426240000.0,135487793845000.0,130263901393000.0
2049.0,137003793168000.0,131233538287000.0,133768088067000.0,132784828959000.0,134076693788000.0,135281248871000.0,130023064835000.0,125079885192000.0,130268485735000.0,134490916177000.0,136935814382000.0,129784743977000.0,128435480969000.0,131721595899000.0,125506832911000.0,135185134873000.0,129576827624000.0
2050.0,136672673344000.0,130429230360000.0,133150701949000.0,132383473587000.0,133646142966000.0,134853496344000.0,129023828250000.0,124199276763000.0,129425270833000.0,133950973789000.0,136641683172000.0,129056727875000.0,127358828933000.0,130973936734000.0,124728454127000.0,134804628626000.0,128961155918000.0
2051.0,136378343832000.0,129608624571000.0,132449631010000.0,131654216072000.0,133175442500000.0,134316098132000.0,128259487127000.0,123307048896000.0,128725118029000.0,133495131801000.0,136015028557000.0,128377260861000.0,126459790921000.0,130250312047000.0,123603389175000.0,134304128251000.0,128377168516000.0
2052.0,136132210996000.0,128873715429000.0,131889116326000.0,131121433776000.0,132728750409000.0,133900735445000.0,127391272978000.0,122684238667000.0,128040872730000.0,133024209670000.0,135644137820000.0,127630838140000.0,125375357524000.0,129525237052000.0,122790257196000.0,133861025336000.0,127652793829000.0
2053.0,135744892024000.0,128163025287000.0,131386530499000.0,130630410433000.0,132385982053000.0,133438745567000.0,126384432594000.0,121813038120000.0,127456270126000.0,132570146216000.0,135214299847000.0,126800268112000.0,124539610847000.0,128962817432000.0,121900621906000.0,133322524320000.0,127002777136000.0
2054.0,135319397375000.0,127271327045000.0,130959071511000.0,130283757176000.0,131800387700000.0,132870047293000.0,125591072028000.0,120802837796000.0,126827560222000.0,132141301270000.0,134790994086000.0,126075167058000.0,123610599549000.0,128320281416000.0,121058023803000.0,132720245862000.0,126253620936000.0
2055.0,135110080119000.0,126664199819000.0,130407214699000.0,129808428134000.0,131124183446000.0,132408035514000.0,124703862477000.0,120032732848000.0,126312508593000.0,131738979555000.0,134425420175000.0,125325230226000.0,122747194361000.0,127611504453000.0,120156820105000.0,132356440805000.0,125582832485000.0
2056.0,134838218387000.0,126014225807000.0,129909947961000.0,129328158820000.0,130603739565000.0,131930274592000.0,123994213731000.0,119490091092000.0,125618901040000.0,131352485766000.0,134118961597000.0,124387500891000.0,121746468493000.0,126975516593000.0,119334101663000.0,131918425509000.0,124845602220000.0
2057.0,134369457178000.0,125319981101000.0,129301827111000.0,128693632941000.0,130022434205000.0,131510402786000.0,123224052324000.0,118592681557000.0,124871942908000.0,130902788542000.0,133800974901000.0,123584547133000.0,121012530946000.0,126361859808000.0,118335659590000.0,131273433799000.0,124173386428000.0
2058.0,133936678052000.0,124628198654000.0,128749704475000.0,128147765240000.0,129315916886000.0,131132731158000.0,122496628997000.0,117701056018000.0,124160198112000.0,130322647235000.0,133377281057000.0,122918185815000.0,120369083450000.0,125592005071000.0,117400579283000.0,130679010802000.0,123373239134000.0
2059.0,133570559762000.0,123920047566000.0,128056578320000.0,127485055367000.0,128780810255000.0,130598405076000.0,121732384963000.0,116981324284000.0,123436692339000.0,129852917596000.0,132902072119000.0,122002163239000.0,119377483344000.0,124645364077000.0,116468287248000.0,130126687786000.0,122809389553000.0
2060.0,133083193322000.0,123351547294000.0,127558704019000.0,126955015872000.0,128262517957000.0,130113766610000.0,121054742130000.0,116420519072000.0,122466329765000.0,129450955171000.0,132449373986000.0,121350235155000.0,118576789851000.0,123891878695000.0,115339973636000.0,129825244597000.0,122271570144000.0
2061.0,132643030920000.0,122738233273000.0,127054617236000.0,126600452216000.0,127496524330000.0,129629713514000.0,120275392882000.0,115759358381000.0,121741828984000.0,129097876126000.0,131859997522000.0,120545295458000.0,117458922698000.0,122990155503000.0,114558473774000.0,129231101792000.0,121578162621000.0
2062.0,132288800736000.0,121789629886000.0,126547001710000.0,126329310003000.0,126955112403000.0,129255216063000.0,119525209935000.0,115093288283000.0,120946821801000.0,128791019366000.0,131387809075000.0,119864511027000.0,116588712197000.0,122234101825000.0,113727468770000.0,128621561141000.0,121052824788000.0
2063.0,131820320848000.0,120962259160000.0,125981046032000.0,125740351962000.0,126422673478000.0,128876279638000.0,118786029404000.0,114310468399000.0,120304026111000.0,128194735084000.0,130832279849000.0,119114507132000.0,115891854679000.0,121397817525000.0,112953295383000.0,128126452995000.0,120456362954000.0
2064.0,131446819995000.0,120116951408000.0,125412396182000.0,125041104519000.0,125704077308000.0,128444287463000.0,118131023460000.0,113582972586000.0,119375687309000.0,127720189752000.0,130363907834000.0,118545066584000.0,115009629134000.0,120687344019000.0,112204367581000.0,127735656994000.0,119883873815000.0
2065.0,130984260630000.0,119440730652000.0,124788461925000.0,124426926726000.0,125351760282000.0,128028245967000.0,117544958250000.0,112769522893000.0,118627662387000.0,127400162792000.0,129930411965000.0,117938140635000.0,114224588892000.0,120071661736000.0,111583989739000.0,127264934640000.0,119156863649000.0
2066.0,130508966065000.0,118690265982000.0,124229710610000.0,123956012401000.0,124829857401000.0,127561273894000.0,116832056036000.0,112149747196000.0,117827216134000.0,127078538923000.0,129420104497000.0,116885710449000.0,113346040803000.0,119343452693000.0,110666776315000.0,126795247491000.0,118448781052000.0
2067.0,130313615369000.0,118059674429000.0,123740122874000.0,123344127940000.0,124264079722000.0,127085191888000.0,115982013447000.0,111343340924000.0,117043421530000.0,126731502372000.0,129178294103000.0,116039323810000.0,112649794359000.0,118687709273000.0,109940499662000.0,126428913890000.0,117872018703000.0
2068.0,129836323377000.0,117359754589000.0,123281875097000.0,122796866100000.0,123665983709000.0,126726569825000.0,115171034702000.0,110332706759000.0,116368560803000.0,126297286956000.0,128745416437000.0,115330384038000.0,111857614938000.0,117719681697000.0,109224227771000.0,125920248865000.0,117244090172000.0
2069.0,129475728507000.0,116655826266000.0,122651577940000.0,122164630159000.0,123169719447000.0,126292623860000.0,114507438840000.0,109614296994000.0,115762994026000.0,125757375414000.0,128361020219000.0,114566439168000.0,111038531830000.0,116809607636000.0,108394238161000.0,125519876670000.0,116534736676000.0
2070.0,129116324890000.0,115959855163000.0,122130381470000.0,121583648315000.0,122738414062000.0,125733665834000.0,113774090304000.0,108860666175000.0,115159272563000.0,125368629084000.0,127990013560000.0,113615230776000.0,110287934694000.0,116114983664000.0,107690309916000.0,125036664457000.0,115815791520000.0
2071.0,128824850731000.0,115347420549000.0,121610761654000.0,120955941865000.0,122238552228000.0,125380078779000.0,113240498350000.0,108012931744000.0,114421912418000.0,124860466170000.0,127637833891000.0,112982435187000.0,109728937728000.0,115408957288000.0,107022919315000.0,124685624332000.0,115207569328000.0
2072.0,128439332301000.0,114714211350000.0,121035808198000.0,120189150205000.0,121854135103000.0,124998991003000.0,112485957930000.0,107128244380000.0,113588263976000.0,124470608490000.0,127252270356000.0,112431418163000.0,108902566893000.0,114585722894000.0,106245029592000.0,124246380027000.0,114696239349000.0
2073.0,128068182235000.0,113942771180000.0,120579782740000.0,119564989386000.0,121342906063000.0,124491299838000.0,111834785822000.0,106331971924000.0,112949123765000.0,124053516511000.0,126864485818000.0,111625009195000.0,108253445929000.0,113835633056000.0,105468174465000.0,123825986003000.0,114081659073000.0
2074.0,127708589768000.0,113271558358000.0,120065357696000.0,118878283058000.0,120927440396000.0,123967089832000.0,111327091791000.0,105611669364000.0,112356591182000.0,123651895693000.0,126416306609000.0,110793262847000.0,107553975328000.0,113039152360000.0,104674290928000.0,123539394330000.0,113580665592000.0
2075.0,127286997991000.0,112790667679000.0,119601756800000.0,118302848492000.0,120669596582000.0,123521509781000.0,110634735197000.0,104769309839000.0,111747467716000.0,123275353472000.0,126076456702000.0,110252475253000.0,106871861611000.0,112462352682000.0,103881636424000.0,123188442256000.0,113149591346000.0
2076.0,126969759120000.0,112208004648000.0,119179614349000.0,117741554409000.0,120440312468000.0,123052648559000.0,110211658550000.0,104092132903000.0,111111959106000.0,122816330175000.0,125742126892000.0,109650029697000.0,105932954309000.0,111894803114000.0,102998365650000.0,122812874807000.0,112806571080000.0
2077.0,126574387026000.0,111527607432000.0,118677757697000.0,117070538804000.0,120137552319000.0,122671214326000.0,109698243768000.0,103117006847000.0,110433751229000.0,122327591738000.0,125518362321000.0,108916446740000.0,105213764760000.0,111247657535000.0,102306497497000.0,122550834129000.0,112315779552000.0
2078.0,126068125869000.0,110940271844000.0,118135254505000.0,116621531740000.0,119639735332000.0,122338966022000.0,108981227765000.0,102279878223000.0,109774402364000.0,121935832041000.0,125182303996000.0,108151810242000.0,104603585777000.0,110463479325000.0,101552084206000.0,122253314367000.0,111790611018000.0
2079.0,125773441954000.0,110270093316000.0,117646937705000.0,115968462588000.0,119204274184000.0,122013210166000.0,108284890421000.0,101482810606000.0,109140858301000.0,121580492878000.0,124710311303000.0,107377633793000.0,104032548075000.0,109831035022000.0,100808332515000.0,121769363691000.0,111168453986000.0
2080.0,125422197471000.0,109692852193000.0,117117370562000.0,115446463206000.0,118746230853000.0,121645199628000.0,107567447184000.0,100693145873000.0,108471886587000.0,121227805634000.0,124225602571000.0,106648009302000.0,103378799878000.0,109143656854000.0,100069388600000.0,121427285162000.0,110649163495000.0
2081.0,125027669248000.0,109160135931000.0,116647894338000.0,114836846059000.0,118416625573000.0,121313564099000.0,106845617826000.0,99776385119000.0,107664778658000.0,120939507329000.0,123694239244000.0,105838268721000.0,102738969883000.0,108354686669000.0,99328954484000.0,120950990386000.0,110078732969000.0
2082.0,124855500174000.0,108639375957000.0,116265834053000.0,114307863348000.0,118028717970000.0,120942012692000.0,106362924018000.0,99026481720000.0,106898210018000.0,120511390735000.0,123410281319000.0,105286447059000.0,102022208559000.0,107572879507000.0,98639591734000.0,120447494047000.0,109616394249000.0
2083.0,124529128519000.0,108172282449000.0,115784075746000.0,113933044726000.0,117627449548000.0,120638458201000.0,105796837180000.0,98487511289000.0,106151538282000.0,120136424952000.0,122982743009000.0,104699335017000.0,101498084329000.0,106978454875000.0,97965830847000.0,119914885100000.0,109118350200000.0
2084.0,124240147666000.0,107695079390000.0,115313418247000.0,113485625201000.0,117249722548000.0,120275649973000.0,105179556458000.0,97701042670000.0,105460192646000.0,119818143792000.0,122557918579000.0,103965897357000.0,100803547990000.0,106261461584000.0,97331841794000.0,119516647644000.0,108663530800000.0
2085.0,123867394820000.0,107190871224000.0,114853925458000.0,113084848487000.0,116801424252000.0,119843923655000.0,104548665207000.0,97082177031000.0,104820364357000.0,119523766356000.0,122104184091000.0,103053229586000.0,100192279301000.0,105687569428000.0,96666261987000.0,119154533521000.0,108120907052000.0
2086.0,123509828378000.0,106628918492000.0,114375409761000.0,112524212490000.0,116406184797000.0,119442461104000.0,103895916643000.0,96306610389000.0,104298331691000.0,119101610429000.0,121715875897000.0,102494246287000.0,99641314693000.0,104937531903000.0,95981706376000.0,118742313944000.0,107714253857000.0
2087.0,123188830989000.0,106044832546000.0,113899145404000.0,111950658032000.0,116015356909000.0,119062301399000.0,103257728007000.0,95652690070000.0,103724791313000.0,118736858062000.0,121378128155000.0,101588333116000.0,98966705510000.0,104158206842000.0,95150481209000.0,118347022527000.0,107039243369000.0
2088.0,122783502258000.0,105475105769000.0,113541805395000.0,111334704304000.0,115634659391000.0,118726039434000.0,102455033100000.0,94913424646000.0,103162056961000.0,118435866117000.0,121015746986000.0,100879422419000.0,98060179182000.0,103389582653000.0,94383263116000.0,117974387780000.0,106493086310000.0
2089.0,122488646856000.0,104942919577000.0,113155526490000.0,110814980212000.0,115189924086000.0,118364413374000.0,101794780700000.0,94240290050000.0,102571037548000.0,118197782976000.0,120498039070000.0,100157083573000.0,97501913154000.0,102420067034000.0,93797497432000.0,117653181397000.0,105944874096000.0
2090.0,122198165175000.0,104339347073000.0,112791816868000.0,110381306894000.0,114772552175000.0,118024785436000.0,101198442419000.0,93646013051000.0,101974867974000.0,117908475029000.0,120148334640000.0,99448361515000.0,96781089799000.0,101700955047000.0,93287900575000.0,117293653425000.0,105334259645000.0
2091.0,121781154384000.0,103901793007000.0,112314596587000.0,110047797461000.0,114352166987000.0,117663906970000.0,100479172623000.0,93086252344000.0,101474097066000.0,117600356446000.0,119843826648000.0,98794132055000.0,96189361271000.0,100901333365000.0,92648576777000.0,116840718924000.0,104877316959000.0
2092.0,121523355720000.0,103471639062000.0,111813574145000.0,109573921476000.0,113944965106000.0,117342948752000.0,99762391169000.0,92481798274000.0,100895080857000.0,117239509839000.0,119422464075000.0,97954807658000.0,95315174884000.0,100203039488000.0,92105048384000.0,116417710750000.0,104498510072000.0
2093.0,121160873616000.0,103029896232000.0,111467227906000.0,109048443576000.0,113496708091000.0,117020932561000.0,99028642731000.0,91960860853000.0,100313121378000.0,117064721414000.0,119034889289000.0,97301539493000.0,94550382424000.0,99575377755000.0,91638780213000.0,116092425797000.0,103981354477000.0
2094.0,120912334368000.0,102582328432000.0,111105302750000.0,108571328156000.0,113252646243000.0,116708298112000.0,98258812139000.0,91399854196000.0,99875392587000.0,116805548889000.0,118815004318000.0,96556230467000.0,93662169681000.0,98927923522000.0,91194578473000.0,115758002615000.0,103502692781000.0
2095.0,120587987173000.0,102194025925000.0,110607047143000.0,108125210219000.0,112838649210000.0,116435425036000.0,97451490754000.0,90809349142000.0,99364321267000.0,116536691114000.0,118482461820000.0,95690223490000.0,92712658542000.0,98260133215000.0,90663973099000.0,115245097089000.0,103131398108000.0
