time,MRI-ESM2-0
2000.0,155613378009000.0
2001.0,155506740622000.0
2002.0,155317902320000.0
2003.0,154984443701000.0
2004.0,154673350343000.0
2005.0,154424392856000.0
2006.0,154218010759000.0
2007.0,153925095810000.0
2008.0,153523468888000.0
2009.0,153257531431000.0
2010.0,152748298804000.0
2011.0,152386912140000.0
2012.0,152032127402000.0
2013.0,151715146415000.0
2014.0,151377797768000.0
2015.0,151208938526000.0
2016.0,150920456920000.0
2017.0,150501190467000.0
2018.0,150086046656000.0
2019.0,149831143845000.0
2020.0,149388535793000.0
2021.0,148771056890000.0
2022.0,148493123983000.0
2023.0,148078878526000.0
2024.0,147348511110000.0
2025.0,146632860423000.0
2026.0,146127041290000.0
2027.0,145540228051000.0
2028.0,144925683822000.0
2029.0,144484497525000.0
2030.0,143931361675000.0
2031.0,143294808847000.0
2032.0,142531123931000.0
2033.0,141837889303000.0
2034.0,141064938672000.0
2035.0,140376818617000.0
2036.0,139475319504000.0
2037.0,138601825765000.0
2038.0,137961450456000.0
2039.0,137331888995000.0
2040.0,136690464322000.0
2041.0,135929714271000.0
2042.0,135124959504000.0
2043.0,134412789629000.0
2044.0,133565852607000.0
2045.0,132836914361000.0
2046.0,131929073040000.0
2047.0,131014318558000.0
2048.0,130095571201000.0
2049.0,129157900675000.0
2050.0,128313859284000.0
2051.0,127473676725000.0
2052.0,126415539405000.0
2053.0,125576630949000.0
2054.0,124711279816000.0
2055.0,123709722368000.0
2056.0,122736765709000.0
2057.0,121834660557000.0
2058.0,120814805125000.0
2059.0,119934868201000.0
2060.0,119052750181000.0
2061.0,118126136058000.0
2062.0,117116330525000.0
2063.0,116185609774000.0
2064.0,115192470224000.0
2065.0,114268771145000.0
2066.0,113434458422000.0
2067.0,112441082430000.0
2068.0,111546493670000.0
2069.0,110834040154000.0
2070.0,109871510013000.0
2071.0,108999248563000.0
2072.0,108132674032000.0
2073.0,107253815326000.0
2074.0,106328582021000.0
2075.0,105494455438000.0
2076.0,104513393993000.0
2077.0,103788017996000.0
2078.0,102905097017000.0
2079.0,101864898046000.0
2080.0,101023589881000.0
2081.0,100152743936000.0
2082.0,99252417253000.0
2083.0,98445227114000.0
2084.0,97675374661000.0
2085.0,96834959131000.0
2086.0,95924050279400.0
2087.0,94860718697000.0
2088.0,93985568559000.0
2089.0,92889866590500.0
2090.0,91979799880500.0
2091.0,91010541469600.0
2092.0,90141440593400.0
2093.0,89324522544000.0
2094.0,88651452645200.0
2095.0,87737822193100.0
2096.0,86912642660400.0
2097.0,86149577886400.0
2098.0,85414546042000.0
2099.0,84661638915300.0
2100.0,83989378693000.0
