time,CNRM-CM6-1,IITM-ESM,CESM2-WACCM,MIROC6,GFDL-ESM4,CANESM5,UKESM1-0-LL,CNRM-ESM2-1,MRI-ESM2-0,MPI-ESM1-2-HR,IPSL-CM6A-LR,KACE-1-0-G,TAIESM1,EC-EARTH3
2033.0,1036596350.0,1051948200.0,920298500.0,977060000.0,982942900.0,923043650.0,908463000.0,983201660.0,1010208450.0,860055600.0,1014605950.0,929381500.0,826273200.0,1031507100.0
2034.0,993937660.0,1048861440.0,902138900.0,904802050.0,988682050.0,904333100.0,899315460.0,984981700.0,998840600.0,834454300.0,1030860700.0,906491260.0,797997440.0,967476500.0
2035.0,1001177400.0,1292243800.0,903444500.0,884677760.0,968576600.0,888906900.0,893800300.0,966523100.0,1053218900.0,824012160.0,963808700.0,888325440.0,776638340.0,952590500.0
2036.0,988102850.0,1318103900.0,880214600.0,900243700.0,963896640.0,862809700.0,868012800.0,950728300.0,1001258200.0,801543400.0,933595900.0,872038700.0,746657000.0,930960500.0
2037.0,1076897400.0,1138998800.0,861666560.0,886413500.0,1066870000.0,838512960.0,854504400.0,1069318000.0,1034320600.0,758539140.0,907274600.0,858567000.0,722959550.0,1179575700.0
2038.0,1008775600.0,1113256700.0,836908400.0,940234050.0,1067051500.0,827855000.0,902643000.0,946873700.0,1032678850.0,754598850.0,900894200.0,836972800.0,698160200.0,1121983600.0
2039.0,989535200.0,1099412700.0,830558000.0,868151500.0,1019645060.0,819776450.0,870047000.0,920748400.0,984290700.0,771708800.0,892097500.0,825860600.0,670831360.0,1018353300.0
2040.0,1088476800.0,1091247400.0,807879360.0,847982700.0,998708700.0,876071800.0,828082900.0,918957300.0,988812200.0,774663040.0,909848500.0,807247900.0,644886400.0,952249600.0
2041.0,1028936100.0,1080230700.0,807643970.0,973767740.0,988239300.0,811070600.0,801414100.0,891399500.0,966888700.0,745261060.0,870484800.0,806633660.0,636537400.0,979876160.0
2042.0,1061169200.0,1081574800.0,1000837700.0,849622400.0,971633340.0,794590900.0,795161300.0,887238700.0,962191500.0,708344000.0,851846460.0,789060900.0,619431100.0,919082750.0
2043.0,1010589760.0,1096224100.0,821854000.0,878785600.0,965380540.0,779074370.0,779948200.0,875351740.0,956779260.0,695953000.0,862307100.0,763320600.0,609138700.0,888388700.0
2044.0,1002412500.0,1089201300.0,817437100.0,826902900.0,960296300.0,920488450.0,768577900.0,864384400.0,964946000.0,676941100.0,840734000.0,742459140.0,592093630.0,891154050.0
2045.0,996316800.0,1070398400.0,801841300.0,833940700.0,951302000.0,779956500.0,746936450.0,877640300.0,1045261060.0,665249800.0,835003970.0,722706400.0,576937600.0,895424500.0
2046.0,982104400.0,1102731900.0,776694500.0,909504960.0,1020529150.0,789013570.0,740992260.0,848106400.0,1041417600.0,676845630.0,835830460.0,703986560.0,560551740.0,887004600.0
2047.0,987806140.0,1118812200.0,805815550.0,1001320600.0,969979100.0,755379800.0,724237300.0,834617340.0,971501700.0,701659400.0,986271100.0,683956000.0,545355400.0,935336260.0
2048.0,976062100.0,1223331500.0,773891900.0,839778240.0,961301000.0,744666400.0,706482400.0,817079740.0,956997300.0,646077700.0,839200960.0,658384450.0,538745100.0,894136640.0
2049.0,970590200.0,1186607600.0,765650560.0,829395650.0,945265000.0,732427400.0,690045400.0,807540200.0,952078400.0,638903700.0,812461760.0,635176060.0,525624220.0,890886100.0
2050.0,962897860.0,1229169800.0,750628000.0,820076700.0,938095500.0,734180160.0,669300740.0,791591740.0,947037700.0,722240260.0,809604600.0,623510140.0,517715800.0,1169531400.0
2051.0,953458100.0,1178316800.0,769385200.0,1092506900.0,928090940.0,726558340.0,649133800.0,786659200.0,932926200.0,628768400.0,802014400.0,612490400.0,502418700.0,974153340.0
2052.0,947067800.0,1228650600.0,750797900.0,952249700.0,941839940.0,717341100.0,623815740.0,775248830.0,946514600.0,626964000.0,867102000.0,602901250.0,486997630.0,940774400.0
2053.0,944537900.0,1159769700.0,739908800.0,863601700.0,926236800.0,711561540.0,616512450.0,759928260.0,958793900.0,887680060.0,794376500.0,603943200.0,481133900.0,913310500.0
2054.0,936200000.0,1164599400.0,744242240.0,817651840.0,918607400.0,729943550.0,617461600.0,758295900.0,960121900.0,878663040.0,784753100.0,616679740.0,472887330.0,907703000.0
2055.0,919032640.0,1220592000.0,736067600.0,803546100.0,918091700.0,701256300.0,602002700.0,811933200.0,927770700.0,863133200.0,766398700.0,578998140.0,466810850.0,902490000.0
2056.0,911058370.0,1172580500.0,741573800.0,795323100.0,951065800.0,695603460.0,600513800.0,770602700.0,1006752260.0,757874560.0,756100500.0,562784300.0,461021600.0,891699700.0
2057.0,904205800.0,1179206300.0,725576800.0,813921400.0,916382000.0,810501570.0,608502460.0,742858750.0,930676100.0,722526900.0,752594050.0,552264640.0,486871040.0,946364300.0
2058.0,881171400.0,1168664000.0,718586900.0,788656450.0,919171700.0,729000900.0,577520960.0,723680600.0,912849300.0,738777660.0,743933300.0,544159700.0,463863330.0,886498400.0
2059.0,872392060.0,1202337400.0,718056400.0,850703400.0,911796540.0,699523300.0,573411260.0,716497400.0,899886850.0,699296260.0,732242750.0,527621980.0,452761800.0,878624060.0
2060.0,847394600.0,1290751100.0,712580500.0,819202100.0,920060900.0,712532100.0,563512600.0,727828600.0,882028740.0,691237000.0,715017340.0,521713340.0,454758750.0,959292860.0
2061.0,827546800.0,1222004200.0,706054340.0,786589900.0,907276160.0,708179140.0,553186500.0,747922750.0,873982000.0,683300350.0,704964400.0,529154900.0,438529150.0,953796540.0
2062.0,822629100.0,1242101400.0,702411970.0,778428540.0,897089500.0,697564500.0,541985100.0,718403000.0,862789950.0,666720260.0,697318100.0,513487900.0,428325200.0,868024600.0
2063.0,809512640.0,1355050400.0,693500200.0,781897340.0,911053060.0,680936450.0,536689200.0,698053060.0,850218050.0,659200640.0,771384300.0,515239230.0,421379600.0,857639230.0
2064.0,789525760.0,1316040600.0,685622660.0,769933250.0,888761340.0,676051400.0,526119140.0,678029600.0,833670400.0,974003700.0,689414140.0,502844930.0,413589820.0,894551940.0
2065.0,777560000.0,1308080800.0,750904100.0,763928100.0,879958800.0,680116740.0,518766800.0,667345150.0,829910500.0,821575500.0,672757900.0,504751420.0,417274620.0,844872770.0
2066.0,763431400.0,1468535200.0,701447100.0,756791740.0,875348500.0,669247400.0,512121250.0,666575900.0,830795300.0,694871500.0,672599230.0,500380640.0,411173860.0,836607600.0
2067.0,754743040.0,1327764600.0,676758660.0,758047550.0,908153100.0,658143400.0,513494600.0,656577400.0,794192500.0,662161900.0,659130940.0,513024740.0,405329630.0,831080500.0
2068.0,737203200.0,1529742000.0,672432260.0,776277250.0,873878800.0,651297300.0,505181980.0,651301800.0,781998600.0,804095040.0,652524700.0,527621300.0,397550660.0,824706500.0
2069.0,721631170.0,1456122800.0,676750850.0,744011460.0,931592260.0,642960060.0,493477150.0,642475140.0,777491260.0,735828600.0,637831100.0,508580060.0,391834600.0,825523400.0
2070.0,703391170.0,1500231200.0,830762600.0,740242800.0,882507140.0,639496640.0,504387200.0,637106500.0,800619500.0,677920900.0,630694100.0,498356580.0,388752930.0,820883800.0
2071.0,686913500.0,1443806500.0,706456900.0,732520500.0,914245250.0,641173200.0,618232260.0,664054660.0,753222500.0,770155300.0,615165000.0,488507620.0,394934530.0,807219700.0
2072.0,671545400.0,1412625300.0,671895700.0,737963200.0,871577540.0,626548350.0,503330800.0,829941250.0,738884540.0,710836600.0,599663800.0,481434750.0,386653280.0,788864260.0
2073.0,748621500.0,1407528100.0,663290500.0,972266100.0,867456300.0,615404600.0,502910460.0,662589630.0,802339200.0,784856960.0,615019840.0,549780540.0,425145660.0,774743600.0
2074.0,660160450.0,1402117600.0,650858800.0,800854850.0,856378430.0,607193100.0,486514500.0,623169500.0,777668300.0,708591300.0,594101300.0,484947840.0,388354430.0,765815700.0
2075.0,642126300.0,1400766300.0,647454000.0,752242240.0,855003000.0,597152800.0,488905820.0,602575800.0,749462500.0,708379100.0,580198850.0,478637440.0,377672200.0,761244100.0
2076.0,637648200.0,1384343700.0,640662800.0,754881400.0,856061250.0,584287000.0,480250430.0,598224260.0,745412200.0,811125700.0,581873540.0,476982880.0,374933700.0,765840500.0
2077.0,647324200.0,1395935400.0,635853250.0,729527940.0,852475000.0,573150700.0,477303000.0,620336450.0,730296100.0,726448600.0,570045630.0,466703230.0,369138980.0,746548600.0
2078.0,648470660.0,1369945000.0,628907600.0,734910200.0,855298050.0,568174000.0,481787420.0,592858050.0,719449200.0,708178560.0,563345660.0,465747400.0,366054980.0,726301600.0
2079.0,627733250.0,1399832200.0,620903900.0,840664450.0,841661630.0,608015040.0,498528740.0,624915000.0,701519600.0,727323300.0,553061100.0,460036400.0,364933900.0,721656800.0
2080.0,620774850.0,1340532600.0,616134900.0,726776500.0,838221600.0,554729340.0,483887500.0,589293600.0,686242560.0,705323970.0,618412350.0,456148600.0,362141980.0,714903600.0
2081.0,716331460.0,1310309100.0,630159400.0,725430300.0,871233540.0,553334500.0,491746200.0,585920200.0,680588300.0,716183040.0,576146000.0,492114530.0,362363170.0,703531000.0
2082.0,695776800.0,1278128800.0,607609900.0,984131800.0,1164996500.0,544698700.0,706519400.0,697820740.0,668769660.0,699786500.0,557330750.0,555681660.0,359268670.0,731199000.0
2083.0,709396350.0,1281125800.0,595149950.0,773351000.0,875855100.0,545224100.0,633081700.0,620010430.0,654576960.0,696076160.0,842952300.0,489160700.0,361895460.0,982325500.0
2084.0,739359360.0,1255812000.0,585311700.0,762007940.0,916292860.0,559919600.0,610093500.0,653863900.0,644799600.0,708164400.0,722902200.0,484198200.0,349814370.0,931631600.0
2085.0,741731650.0,1239941800.0,574758140.0,737854000.0,854226500.0,535323520.0,542706400.0,586966660.0,685469760.0,769000770.0,637442750.0,503941250.0,349191420.0,784409400.0
2086.0,743421800.0,1245704400.0,564938400.0,730512700.0,874823500.0,529514750.0,546127200.0,576176830.0,733715500.0,743400400.0,581296260.0,498484380.0,345505860.0,705372860.0
2087.0,732829000.0,1230154600.0,552338560.0,871768500.0,862342400.0,552752260.0,534243460.0,575549000.0,687568260.0,710882940.0,555114600.0,478707740.0,339648220.0,686810900.0
2088.0,697041200.0,1228349400.0,544913600.0,753009600.0,839392260.0,527891170.0,514572450.0,565823900.0,661775940.0,696266700.0,722120770.0,473516480.0,334221200.0,763935040.0
2089.0,806211650.0,1248255500.0,539385900.0,731443700.0,830940000.0,551859100.0,510783170.0,571272100.0,644918900.0,692868300.0,824369340.0,466580960.0,327444000.0,683277400.0
2090.0,971913340.0,1215425000.0,537460300.0,766717500.0,828104100.0,551547800.0,507435170.0,557197100.0,706474560.0,692836200.0,722394200.0,461039870.0,323341800.0,676247800.0
2091.0,847647940.0,1262928600.0,527609000.0,726765060.0,852906200.0,539587650.0,503510600.0,558237000.0,634444200.0,699865400.0,653483000.0,455350000.0,318233600.0,693270850.0
2092.0,814770560.0,1208347500.0,521548130.0,720711600.0,826301900.0,527595330.0,512392830.0,551622900.0,627459400.0,688848960.0,615289860.0,454351800.0,317644700.0,969638800.0
2093.0,768313700.0,1189919100.0,516639550.0,758295200.0,845139300.0,526067100.0,502503000.0,628186800.0,635945340.0,685222140.0,610163800.0,461985900.0,313281920.0,775179300.0
2094.0,755902900.0,1187122400.0,511022620.0,729613000.0,954523400.0,555873300.0,510738560.0,595785400.0,617167040.0,683053700.0,648665150.0,454319800.0,310978240.0,762506300.0
2095.0,745590400.0,1233573800.0,505232900.0,720325760.0,828331650.0,527774600.0,532414080.0,574338400.0,750000000.0,680473100.0,610489340.0,455893100.0,351801060.0,732102000.0
2096.0,892596700.0,1209332600.0,501967520.0,713671230.0,828298560.0,606001300.0,510495230.0,596855600.0,719127900.0,682681700.0,588883700.0,451172260.0,306749660.0,753010500.0
2097.0,783350500.0,1200946800.0,496610800.0,872363200.0,814304500.0,533099000.0,519646460.0,553533900.0,756898800.0,730209700.0,590432700.0,481367170.0,298087400.0,700207040.0
2098.0,779708350.0,1180064400.0,489013920.0,713329500.0,814513500.0,527992770.0,500325440.0,556672500.0,648088200.0,677510800.0,691888300.0,454719780.0,295939650.0,691535400.0
2099.0,789347500.0,1167350400.0,479562980.0,903006300.0,809513900.0,692281300.0,496174900.0,550567230.0,637714050.0,720928900.0,710765630.0,450104480.0,288616220.0,746764200.0
2100.0,751222700.0,1243639800.0,476147620.0,929614140.0,808747900.0,626052740.0,506368500.0,542215300.0,648005440.0,668466800.0,740283200.0,499464580.0,285659460.0,908611700.0
