time,MIROC6,TAIESM1,KACE-1-0-G,MRI-ESM2-0,CNRM-ESM2-1,UKESM1-0-LL,IPSL-CM6A-LR,CANESM5,IITM-ESM,EC-EARTH3,CESM2-WACCM,CNRM-CM6-1,MPI-ESM1-2-HR,GFDL-ESM4
2047.0,36672397000.0,32034830000.0,11440951000.0,28785848000.0,33482609000.0,16870202000.0,35094960000.0,35318090000.0,81323426000.0,21508164000.0,36881506000.0,52280242000.0,43594072000.0,40379847000.0
2048.0,35542434000.0,30822265000.0,10898194000.0,28568940000.0,32689086000.0,16191323000.0,34195925000.0,33441335000.0,80350860000.0,20294658000.0,36345053000.0,52178490000.0,43306830000.0,38918940000.0
2049.0,33564703000.0,29806182000.0,10341981000.0,27382200000.0,31927917000.0,14844947000.0,32181688000.0,31446465000.0,78317175000.0,18965893000.0,34534590000.0,50769070000.0,42210808000.0,37457523000.0
2050.0,32179366000.0,28214086000.0,9648895000.0,27027240000.0,31235545000.0,14336707000.0,30125265000.0,29744212000.0,79225280000.0,17451643000.0,33597448000.0,49170665000.0,40787770000.0,36545274000.0
2051.0,31518000000.0,26367580000.0,9394740000.0,25533534000.0,30225822000.0,13182863000.0,27104262000.0,28668991000.0,78180040000.0,16667141000.0,31854103000.0,47138950000.0,40825320000.0,36920234000.0
2052.0,30581391000.0,25064153000.0,9214988000.0,24830500000.0,29529942000.0,12565853000.0,26201407000.0,26800415000.0,80342460000.0,15563138000.0,30994977000.0,44091150000.0,41276670000.0,36400517000.0
2053.0,29301770000.0,23345470000.0,8699105000.0,24259957000.0,28777095000.0,12427066000.0,25824526000.0,26421682000.0,80126720000.0,15120835000.0,30114576000.0,43023430000.0,41130054000.0,36333113000.0
2054.0,28087351000.0,22485950000.0,7744622000.0,22972301000.0,28125389000.0,11602547000.0,23689753000.0,24948230000.0,78216430000.0,14365326000.0,30216827000.0,40828617000.0,40468540000.0,36411510000.0
2055.0,27925354000.0,21003071000.0,7517702000.0,22187184000.0,27784114000.0,11715087000.0,22598312000.0,24132910000.0,78528045000.0,13862587000.0,29489152000.0,41413837000.0,38286880000.0,37157724000.0
2056.0,27703430000.0,19435459000.0,7362591000.0,20687987000.0,27477066000.0,10782757000.0,21051105000.0,23696148000.0,76995000000.0,14086460000.0,26679286000.0,40525460000.0,37378044000.0,37075060000.0
2057.0,27212937000.0,18285584000.0,6853983000.0,19835110000.0,27399471000.0,10410550000.0,20557971000.0,23069250000.0,77182910000.0,13802937000.0,26181485000.0,38613496000.0,37136730000.0,37281270000.0
2058.0,27016999000.0,17168616000.0,5970477000.0,19405450000.0,26909305000.0,10303482000.0,20059113000.0,22584180000.0,79020500000.0,13894681000.0,23998472000.0,36858913000.0,35937505000.0,36790735000.0
2059.0,25900528000.0,16956633000.0,5742155300.0,19618517000.0,26182750000.0,9829028000.0,19729252000.0,22010333000.0,78854570000.0,13659170000.0,23320955000.0,34617557000.0,35043082000.0,36758622000.0
2060.0,26025677000.0,16692431000.0,5444263000.0,18903894000.0,25212414000.0,8903462000.0,19771337000.0,21123820000.0,79031880000.0,13476253000.0,22341851000.0,33993220000.0,35502055000.0,35429835000.0
2061.0,26067474000.0,14989109000.0,5531224600.0,18460099000.0,24205249000.0,8391850000.0,18872895000.0,19892285000.0,77762030000.0,13200632000.0,21557166000.0,32807400000.0,34091090000.0,35078250000.0
2062.0,26194235000.0,14196000000.0,5149816000.0,18050382000.0,23100391000.0,7794887700.0,17966608000.0,19869420000.0,74730320000.0,12912237000.0,20702347000.0,31400184000.0,34237594000.0,34120774000.0
2063.0,25869173000.0,13994346000.0,5170935000.0,18270777000.0,24965790000.0,7300693000.0,18027604000.0,20109193000.0,74419210000.0,12708937000.0,20941906000.0,30850748000.0,33771764000.0,32657637000.0
2064.0,25394385000.0,12766839000.0,4950961700.0,18128239000.0,24417090000.0,7167259600.0,17727883000.0,19880170000.0,74889240000.0,12443722000.0,20113906000.0,28650215000.0,32963154000.0,32694757000.0
2065.0,24862860000.0,12234954000.0,4588177000.0,17053407000.0,23617590000.0,7607966700.0,17093570000.0,19322659000.0,76213470000.0,11719731000.0,19461659000.0,28351740000.0,32618970000.0,32941020000.0
2066.0,24311415000.0,12179694000.0,4597214700.0,16397560000.0,23406799000.0,7488768500.0,17417558000.0,19098595000.0,78225980000.0,11638394000.0,18783881000.0,27110908000.0,32845515000.0,33022310000.0
2067.0,24845232000.0,11860867000.0,4561399000.0,15573017000.0,23583384000.0,7407491000.0,17280238000.0,18907644000.0,77180660000.0,11932497000.0,18959354000.0,26195261000.0,32299856000.0,32738746000.0
2068.0,25782264000.0,11529417000.0,4624404000.0,15098378000.0,23553378000.0,7296305700.0,16797044000.0,18931044000.0,76990160000.0,11523515000.0,18337647000.0,25223168000.0,31257027000.0,32229226000.0
2069.0,25915860000.0,10914917000.0,4678459400.0,14616947000.0,23947815000.0,7626584600.0,16475108000.0,18632995000.0,76866590000.0,11231665000.0,18177229000.0,24952210000.0,30099640000.0,31841490000.0
2070.0,25696400000.0,11049467000.0,4602234000.0,14378471000.0,23807447000.0,7113557000.0,16202998000.0,18940813000.0,77867220000.0,11129290000.0,17151845000.0,24249140000.0,31304921000.0,30671702000.0
2071.0,25999622000.0,10777760000.0,4619369500.0,14134668000.0,22938298000.0,7366982000.0,15980369000.0,18593614000.0,78555630000.0,10947100000.0,16404610000.0,24246290000.0,31065872000.0,29400467000.0
2072.0,25328595000.0,10612494000.0,4669737500.0,14317671000.0,22597660000.0,7656073700.0,15814798000.0,18458477000.0,79210600000.0,10705031000.0,15913565000.0,24781244000.0,31334382000.0,28608076000.0
2073.0,25813297000.0,10605075000.0,4594573300.0,14811812000.0,22724016000.0,7315645000.0,15115273000.0,18125875000.0,79529435000.0,10094287000.0,15196747000.0,25414224000.0,31925158000.0,28969361000.0
2074.0,25489746000.0,9983000000.0,4536873000.0,14827091000.0,23150858000.0,7085906000.0,14381737000.0,18525895000.0,78084620000.0,10410536000.0,15270984000.0,25275390000.0,31545854000.0,29360087000.0
2075.0,24796594000.0,9460779000.0,4189939700.0,15117780000.0,23508228000.0,7166383600.0,13380897000.0,19019573000.0,75021550000.0,10294699000.0,15060327000.0,25023187000.0,31600180000.0,28782672000.0
2076.0,24395813000.0,9694506000.0,4088958700.0,14746425000.0,23354237000.0,6652770000.0,13547064000.0,18683340000.0,72152120000.0,10062161000.0,14615611000.0,24660124000.0,31730910000.0,28723060000.0
2077.0,23298073000.0,9286741000.0,4089756400.0,14955318000.0,23264790000.0,6611082000.0,12960723000.0,18710612000.0,71414870000.0,10207407000.0,15120997000.0,24624134000.0,32575520000.0,28841736000.0
2078.0,23443970000.0,8821460000.0,4169075000.0,14981381000.0,23285408000.0,6175867000.0,12534064000.0,18999941000.0,71116330000.0,10407132000.0,15170886000.0,24035428000.0,33228986000.0,28631250000.0
2079.0,22506602000.0,8431418000.0,4511231000.0,14590486000.0,23069227000.0,6256994000.0,12178419000.0,19196424000.0,67633180000.0,10471735000.0,15105763000.0,23804377000.0,36544803000.0,28649935000.0
2080.0,21918618000.0,8379311600.0,4295897600.0,14593841000.0,22213134000.0,6510727700.0,12119196000.0,18524801000.0,66238947000.0,10358100000.0,15233362000.0,23366240000.0,37278920000.0,27972725000.0
2081.0,21408485000.0,8379444700.0,4299141000.0,14734012000.0,22618680000.0,6504871000.0,11864622000.0,17887350000.0,68077232000.0,10249039000.0,15196563000.0,23086825000.0,38799580000.0,27835423000.0
2082.0,20926360000.0,8155629600.0,4103067100.0,14868794000.0,21789247000.0,6531975000.0,11980763000.0,17348514000.0,66440880000.0,10010200000.0,14471162000.0,22197012000.0,37555400000.0,29014045000.0
2083.0,20798872000.0,7743579600.0,3985642200.0,15029068000.0,21599664000.0,6481865000.0,12344825000.0,17552284000.0,66716310000.0,10503927000.0,14710215000.0,22363773000.0,37175513000.0,28265273000.0
2084.0,19972040000.0,7701793300.0,3865788400.0,15296020000.0,21686467000.0,6413948000.0,12143246000.0,17339711000.0,66803315000.0,10907027000.0,14786417000.0,22294655000.0,37444583000.0,29523233000.0
2085.0,20254511000.0,7158939000.0,4060183000.0,15159676000.0,21411690000.0,6278267400.0,11697495000.0,17375230000.0,67424150000.0,11561780000.0,14653222000.0,22313390000.0,37796135000.0,29550709000.0
2086.0,19999836000.0,6933281300.0,3954016800.0,15117559000.0,20927402000.0,5888027000.0,11319794000.0,17597380000.0,67317400000.0,11718181000.0,15200841000.0,21823298000.0,38709310000.0,29306917000.0
2087.0,19811280000.0,7536312000.0,3962735400.0,15436840000.0,20820515000.0,5855388700.0,10945574000.0,17395175000.0,69080556000.0,11196281000.0,15331450000.0,21915427000.0,38386016000.0,29569898000.0
2088.0,19984837000.0,7867953700.0,4071330300.0,15622217000.0,21458643000.0,5931890000.0,10575430000.0,18261744000.0,69433960000.0,11352659000.0,15732121000.0,22016029000.0,39006458000.0,30283430000.0
2089.0,20436718000.0,8204153300.0,4144353000.0,15858262000.0,21325892000.0,6260600000.0,10444099000.0,17565106000.0,66925840000.0,11659273000.0,15340905000.0,22022450000.0,38839914000.0,30215221000.0
2090.0,20878723000.0,8354815000.0,4113545200.0,16123543000.0,20057737000.0,6228908000.0,10168223000.0,17325418000.0,65579140000.0,11810121000.0,15888126000.0,21975134000.0,39051200000.0,29354983000.0
2091.0,21493720000.0,8380762000.0,4192279800.0,16493121000.0,19894315000.0,6135173600.0,10491528000.0,17402728000.0,66267677000.0,11762933000.0,15688685000.0,21806050000.0,39832280000.0,29569360000.0
2092.0,19429560000.0,8206891500.0,4371609600.0,16408758000.0,20423424000.0,5956731400.0,10437487000.0,17289003000.0,62738743000.0,12020291000.0,15896449000.0,21989630000.0,41234080000.0,29640837000.0
2093.0,19849521000.0,7839271400.0,4382058000.0,16814018000.0,19815709000.0,6043070500.0,10567292000.0,17025303000.0,65487230000.0,12152653000.0,15673199000.0,22365948000.0,40982170000.0,29957347000.0
2094.0,19291066000.0,7901813000.0,4686958000.0,17117145000.0,19582114000.0,6063517700.0,10683668000.0,16713824000.0,64837853000.0,12534030000.0,16056986000.0,21564543000.0,41032794000.0,30377888000.0
2095.0,19291824000.0,8041081000.0,4584596000.0,17279367000.0,18989812000.0,5929511400.0,10917339000.0,16150262000.0,65166740000.0,12218614000.0,16342119000.0,21010416000.0,41531785000.0,30698990000.0
2096.0,20052984000.0,7794167300.0,4723700700.0,18020563000.0,18985615000.0,5815775700.0,11066363000.0,16607349000.0,64924037000.0,12308434000.0,16727747000.0,20964116000.0,41268826000.0,31378917000.0
2097.0,20434436000.0,7805398000.0,4811414000.0,17858116000.0,18459286000.0,5667520500.0,10809412000.0,17254773000.0,63711457000.0,12380746000.0,16297608000.0,20790743000.0,41244054000.0,30750654000.0
2098.0,20057825000.0,7980089000.0,4850970000.0,17439418000.0,19335823000.0,5649875000.0,10414663000.0,17085795000.0,63649018000.0,12602884000.0,15858065000.0,20596978000.0,41433480000.0,30625978000.0
2099.0,20587039000.0,7581081600.0,4865215000.0,17219203000.0,18989220000.0,5905833500.0,10693123000.0,17249567000.0,62997885000.0,13084260000.0,15451747000.0,20426863000.0,39404503000.0,31077740000.0
2100.0,20760168000.0,7688137700.0,4684537000.0,16891301000.0,18633882000.0,5779104000.0,10817104000.0,18090412000.0,62999800000.0,13449211000.0,15452614000.0,21583436000.0,39580630000.0,32438415000.0
