time,CNRM-ESM2-1,UKESM1-0-LL,IPSL-CM6A-LR,CANESM5,KACE-1-0-G,MRI-ESM2-0,MIROC6,TAIESM1,MPI-ESM1-2-HR,CNRM-CM6-1,GFDL-ESM4,EC-EARTH3,CESM2-WACCM,IITM-ESM
2047.0,42558968000.0,13094545000.0,22767333000.0,29289490000.0,10858686000.0,19622880000.0,32818221000.0,27180340000.0,50652488000.0,36211216000.0,53017297000.0,17259403000.0,28092891000.0,75650530000.0
2048.0,40755696000.0,11468007000.0,21096847000.0,27777362000.0,10011208000.0,19210189000.0,32026827000.0,25668379000.0,49370493000.0,33415223000.0,51310547000.0,15059383000.0,26385168000.0,75206476000.0
2049.0,39024470000.0,10830358000.0,19599210000.0,26194889000.0,9306310000.0,18509316000.0,30266556000.0,24384246000.0,47392170000.0,31703427000.0,49240814000.0,13254381000.0,24776778000.0,74757660000.0
2050.0,36905630000.0,9140952000.0,18485500000.0,25312928000.0,8516086000.0,17404367000.0,29802508000.0,23359690000.0,46458626000.0,30549125000.0,47946050000.0,11846471000.0,22504485000.0,73903830000.0
2051.0,35835170000.0,7937533000.0,17363958000.0,23088536000.0,7911501300.0,16388855000.0,28753457000.0,22706127000.0,44874666000.0,30380405000.0,46525800000.0,10792327000.0,20881496000.0,74742070000.0
2052.0,34030494000.0,6671510500.0,16409166000.0,22169285000.0,7002268700.0,15508801000.0,27286264000.0,20845371000.0,42946503000.0,28490426000.0,43911717000.0,10029397000.0,19557100000.0,75659870000.0
2053.0,32170025000.0,6152799700.0,14842399000.0,20704438000.0,6036176000.0,15133175000.0,26235697000.0,19152407000.0,38904066000.0,27119145000.0,43580166000.0,10073807000.0,18577811000.0,75084220000.0
2054.0,29932927000.0,4826042000.0,13684119000.0,19092765000.0,5270843400.0,14466779000.0,24324911000.0,18442099000.0,35750146000.0,26020660000.0,41333490000.0,9491896000.0,16767027000.0,73985745000.0
2055.0,28753613000.0,3939829200.0,12832276000.0,17820885000.0,4986036700.0,13620464000.0,23436263000.0,17752293000.0,33563010000.0,24771412000.0,39233704000.0,9450274000.0,16150948000.0,72909640000.0
2056.0,27411302000.0,3274995000.0,11966085000.0,17243578000.0,4379184600.0,13062257000.0,23244360000.0,16045465000.0,33357720000.0,22799913000.0,37446197000.0,8315022300.0,14618591000.0,72737460000.0
2057.0,25727312000.0,2932946200.0,10562549000.0,16008273000.0,3841120300.0,12685198000.0,22570723000.0,13636538000.0,31929821000.0,21690622000.0,36212912000.0,7958145000.0,13886334000.0,72667000000.0
2058.0,24947235000.0,2777568000.0,9470845000.0,15147601000.0,3534127400.0,12791241000.0,21369900000.0,12660739000.0,30436508000.0,21701007000.0,34019350000.0,7518955500.0,13099771000.0,73525320000.0
2059.0,22968138000.0,2446749200.0,8288957400.0,13381171000.0,3142313200.0,12027761000.0,20477678000.0,11286771000.0,29159862000.0,21245690000.0,32515700000.0,7719369000.0,12225471000.0,74651750000.0
2060.0,22141542000.0,1996924800.0,7597308400.0,12249505000.0,2980105700.0,11870931000.0,19390786000.0,10573719000.0,28718983000.0,19686074000.0,30304176000.0,7515889000.0,12044414000.0,73921190000.0
2061.0,21626841000.0,1692366700.0,6832919000.0,11353697000.0,2686592500.0,11586037000.0,18919246000.0,9852818000.0,27826672000.0,18115672000.0,30042712000.0,7154052600.0,11049517000.0,75011520000.0
2062.0,20913504000.0,1401860000.0,6154455600.0,10311646000.0,2526653700.0,11251272000.0,18658855000.0,9125971000.0,27000050000.0,18221881000.0,29354850000.0,6546723300.0,10251863000.0,74062496000.0
2063.0,19742657000.0,1260917600.0,5534418400.0,9232365000.0,2299976400.0,10926097000.0,17358170000.0,8148220000.0,24858417000.0,16848357000.0,26956288000.0,6186013000.0,9624060000.0,73896124000.0
2064.0,19393016000.0,1118784300.0,5052038000.0,8478887400.0,2248894500.0,10493795000.0,16633120000.0,7508831000.0,23556401000.0,15722745000.0,26066640000.0,5895699500.0,8992396000.0,74153845000.0
2065.0,18802491000.0,1076455800.0,4682973000.0,7568509400.0,2065958500.0,9832730000.0,16164038000.0,6646292000.0,22101455000.0,14839983000.0,24540078000.0,5688774000.0,8257935400.0,71011310000.0
2066.0,17480718000.0,1008186200.0,4074357000.0,7094323000.0,1938422800.0,9163906000.0,15423118000.0,5998140000.0,20391487000.0,14725778000.0,22645676000.0,5181144000.0,7719910400.0,70284910000.0
2067.0,16019439000.0,902575740.0,3677469400.0,6453986300.0,1800028800.0,8811675000.0,14016692000.0,5234218500.0,18751009000.0,13906030000.0,21414883000.0,5065667600.0,7237777000.0,67866456000.0
2068.0,14110812000.0,814029300.0,3530439700.0,6015586000.0,1721710200.0,8220905500.0,13104887000.0,4793022000.0,17741530000.0,12404953000.0,19561118000.0,5044965000.0,6771988500.0,67143300000.0
2069.0,12629412000.0,762962940.0,3066673400.0,5301183500.0,1578998800.0,7625131000.0,12487219000.0,4309631000.0,17250930000.0,11949593000.0,18471370000.0,4778558500.0,6190542000.0,67103916000.0
2070.0,11758458000.0,698229950.0,2666996000.0,4685965300.0,1470057300.0,7330999300.0,11278963000.0,3756270000.0,16709972000.0,11475119000.0,17132494000.0,4391044600.0,5811042300.0,67228635000.0
2071.0,11337486000.0,684439940.0,2586317600.0,4465170400.0,1347131500.0,7024653000.0,10049590000.0,3330685700.0,15725379000.0,10750196000.0,16098139000.0,4369682000.0,5281711000.0,66074194000.0
2072.0,11314778000.0,611920640.0,2370534700.0,3907547600.0,1266620500.0,6851208000.0,9228440000.0,3100633900.0,15021949000.0,10924081000.0,15373902000.0,4063298800.0,4530093000.0,66759057000.0
2073.0,10574436000.0,560731650.0,2081546200.0,3414599000.0,1176704400.0,6799749600.0,8710887000.0,2750134500.0,14079990000.0,9947853000.0,14791180000.0,3833867000.0,4058012200.0,65816550000.0
2074.0,10239479000.0,519538500.0,1798699300.0,3054398700.0,1041166000.0,6479554000.0,8249947600.0,2622612700.0,13218234000.0,8815819000.0,13572231000.0,3544973000.0,3675911200.0,63968874000.0
2075.0,9747087000.0,483055360.0,1659729000.0,2875440400.0,958781900.0,6204065000.0,7410585000.0,2319745500.0,11979267000.0,8450044000.0,12849724000.0,3434723800.0,3262067700.0,62049600000.0
2076.0,8962269000.0,430792350.0,1602404700.0,2377729300.0,897625400.0,5710065700.0,6982468000.0,2256290300.0,11080777000.0,7888386000.0,12100029000.0,3314727000.0,2842780700.0,59117666000.0
2077.0,8686893000.0,363977600.0,1519717100.0,2117921000.0,775519040.0,5652611000.0,6466634000.0,1968133400.0,10719471000.0,7428940000.0,11259195000.0,3035194600.0,2615398000.0,58825347000.0
2078.0,7801068000.0,337877630.0,1332571900.0,1878010400.0,769031550.0,5337393000.0,6071719400.0,1697977600.0,10414264000.0,6912059000.0,10516697000.0,2579633000.0,2460689400.0,55806554000.0
2079.0,7871435000.0,307805700.0,1318489200.0,1747279700.0,643913900.0,5179380000.0,5834611000.0,1577597000.0,10441096000.0,6206099500.0,9976536000.0,2314329900.0,2152415500.0,56527938000.0
2080.0,7210284000.0,266503420.0,1154208900.0,1659357000.0,592292800.0,5147007000.0,5211889000.0,1380701400.0,9861968000.0,5333010000.0,9586122000.0,2084413200.0,1935771800.0,54016967000.0
2081.0,6569156600.0,247219310.0,1076279700.0,1514541800.0,579367700.0,4814153700.0,4833559600.0,1162148700.0,9989852000.0,5005357000.0,9343185000.0,1619971700.0,1571482600.0,53082350000.0
2082.0,6344951300.0,233103070.0,1014943360.0,1436972400.0,546393540.0,4224110800.0,4400781300.0,1027004200.0,9365787000.0,4813835000.0,8562607600.0,1398252200.0,1407862000.0,51433280000.0
2083.0,5437269500.0,198476590.0,969783600.0,1268433800.0,510848480.0,3755621600.0,4014280400.0,840238800.0,8936663000.0,4468645400.0,8219857000.0,1377412700.0,1244779600.0,50433300000.0
2084.0,5083816000.0,179605870.0,834060740.0,1245439900.0,485393500.0,3543111700.0,3701266000.0,776351400.0,8398035500.0,3997553000.0,7958524000.0,1148586200.0,1198626200.0,47295940000.0
2085.0,4712864300.0,170956380.0,795024640.0,1148876400.0,436940670.0,3333031000.0,3539651800.0,648794400.0,7416674300.0,3911099100.0,7135699000.0,1127149000.0,1164197800.0,44177613000.0
2086.0,4622835700.0,169845860.0,716014140.0,1086124700.0,406271650.0,3121890600.0,3356605400.0,603799000.0,6950699500.0,3485086500.0,7076094000.0,1014048700.0,1091399700.0,44320740000.0
2087.0,4099315200.0,142735490.0,663431400.0,1012698000.0,370324770.0,2832615000.0,3091787800.0,487274600.0,6202055000.0,3190257200.0,6722339300.0,944758850.0,1058815800.0,45602100000.0
2088.0,3811229000.0,135389460.0,595021300.0,925089200.0,350741470.0,2744964600.0,2945023500.0,450794400.0,5751302700.0,2916173600.0,6381458000.0,827613200.0,962697100.0,44791394000.0
2089.0,3118304500.0,134496500.0,505828670.0,855283400.0,324837630.0,2664803300.0,2723027200.0,372774880.0,5257617000.0,2607989000.0,6334998500.0,726050100.0,811890370.0,43795030000.0
2090.0,2889078500.0,127901430.0,463355170.0,716883700.0,296156740.0,2514156800.0,2567473200.0,358015970.0,4439337500.0,2326508000.0,5713656300.0,719699260.0,768031550.0,44995903000.0
2091.0,2729446100.0,121762690.0,414173380.0,637746700.0,271069950.0,2297708500.0,2315947300.0,331683550.0,4177434000.0,2157774300.0,5398318600.0,713512700.0,728282560.0,42632802000.0
2092.0,2424265000.0,103672104.0,375504030.0,601225800.0,257452350.0,2192447200.0,2081994800.0,297899500.0,3759359000.0,1945623800.0,5172793300.0,671496900.0,659540700.0,42568260000.0
2093.0,2192137000.0,88008860.0,355013800.0,551471360.0,248505800.0,2032173000.0,1898329500.0,257936340.0,3533875000.0,1765389700.0,5308682000.0,560774600.0,609107140.0,39293510000.0
2094.0,2132837500.0,89156136.0,300078140.0,512993150.0,246439420.0,1999902100.0,1786572900.0,223711410.0,3218365400.0,1461514400.0,5111760400.0,525640930.0,568439900.0,37373750000.0
2095.0,2020956500.0,82062536.0,274518620.0,477520740.0,218863000.0,1958203800.0,1627841700.0,194447300.0,2814365000.0,1402739800.0,4723645400.0,532041700.0,528083870.0,36749940000.0
2096.0,1712193400.0,76843680.0,259065710.0,455112580.0,214672030.0,1784662100.0,1493723500.0,177375620.0,2429297200.0,1178692900.0,4534458400.0,499847780.0,517324320.0,34388038000.0
2097.0,1379210200.0,68152070.0,237905940.0,387434940.0,231238130.0,1725940400.0,1454691200.0,158911840.0,2110191400.0,1043006700.0,4268010200.0,492353000.0,471110270.0,34518974000.0
2098.0,1222307700.0,59671870.0,217920750.0,364199200.0,211838300.0,1653248900.0,1336098000.0,153258880.0,1994515800.0,925641100.0,4036157400.0,422231330.0,469272030.0,33414756000.0
2099.0,1129347200.0,58385812.0,196708510.0,341084930.0,198879460.0,1593360600.0,1356921200.0,138703150.0,1833670100.0,828331460.0,3724554000.0,396784200.0,430661120.0,33235108000.0
2100.0,1155743900.0,48129960.0,177817000.0,317288220.0,188271330.0,1456054100.0,1240984000.0,129351450.0,1692727300.0,745256100.0,3531085600.0,383802800.0,427944220.0,31345082000.0
