time,CCSM4,CESM1-CAM5
2000.0,1141216300.0,1141216300.0
2001.0,1137683800.0,1137683800.0
2002.0,1146079100.0,1146079100.0
2003.0,1144961400.0,1144961400.0
2004.0,1152996400.0,1152996400.0
2005.0,1168947600.0,1168947600.0
2006.0,1170152100.0,1170152100.0
2007.0,1159079000.0,1159079000.0
2008.0,1154137300.0,1154137300.0
2009.0,1152215600.0,1152215600.0
2010.0,1169344000.0,1169344000.0
2011.0,1148443100.0,1148443100.0
2012.0,1147433700.0,1147433700.0
2013.0,1140791900.0,1140791900.0
2014.0,1138924000.0,1138924000.0
2015.0,1131808000.0,1131808000.0
2016.0,1124786000.0,1124786000.0
2017.0,1121599200.0,1121599200.0
2018.0,1114045300.0,1114045300.0
2019.0,1104197500.0,1104197500.0
2020.0,1093194400.0,1093194400.0
2021.0,1082200300.0,1084336100.0
2022.0,1080094300.0,1084826600.0
2023.0,1061878200.0,1065647400.0
2024.0,1060735400.0,1057230500.0
2025.0,1048136960.0,1040664500.0
2026.0,1034805950.0,1022754900.0
2027.0,1018304300.0,1003437400.0
2028.0,1002652800.0,997866240.0
2029.0,982838300.0,989577100.0
2030.0,969767360.0,976534300.0
2031.0,967974340.0,949788600.0
2032.0,952869570.0,967406200.0
2033.0,941840500.0,925268500.0
2034.0,923521400.0,906927170.0
2035.0,904136800.0,885625000.0
2036.0,888680960.0,866880960.0
2037.0,878195840.0,847005630.0
2038.0,872036000.0,851730940.0
2039.0,848508700.0,828995200.0
2040.0,851776600.0,806920900.0
2041.0,831277760.0,796382800.0
2042.0,816813060.0,778757000.0
2043.0,796743300.0,772912060.0
2044.0,788653440.0,777727550.0
2045.0,772784200.0,772981950.0
2046.0,758750850.0,743673800.0
2047.0,745832800.0,721249200.0
2048.0,720114400.0,704607500.0
2049.0,698697400.0,693607550.0
2050.0,701154240.0,692184260.0
2051.0,685089860.0,674215800.0
2052.0,672454900.0,662849900.0
2053.0,661654140.0,649897200.0
2054.0,644991170.0,637241150.0
2055.0,621795460.0,627466700.0
2056.0,609962000.0,615489100.0
2057.0,587868900.0,598321540.0
2058.0,571337100.0,585150850.0
2059.0,552302800.0,568113300.0
2060.0,536865600.0,588188740.0
2061.0,527954560.0,553685900.0
2062.0,513394720.0,540908350.0
2063.0,495120030.0,528456960.0
2064.0,481816480.0,513529630.0
2065.0,472017100.0,505106140.0
2066.0,461499460.0,493669340.0
2067.0,465931620.0,486935070.0
2068.0,478035040.0,469786940.0
2069.0,442436960.0,461018000.0
2070.0,432473760.0,452769440.0
2071.0,420060160.0,440279300.0
2072.0,417716860.0,434544420.0
2073.0,408016450.0,427373860.0
2074.0,405006850.0,413023260.0
2075.0,395310800.0,399684900.0
2076.0,402683500.0,393851140.0
2077.0,389748830.0,387891400.0
2078.0,381190700.0,381368770.0
2079.0,374397250.0,375992930.0
2080.0,372578700.0,368378720.0
2081.0,362642020.0,363384740.0
2082.0,359243780.0,357466460.0
2083.0,365239870.0,357488500.0
2084.0,350844450.0,347387300.0
2085.0,343556960.0,343887780.0
2086.0,339959870.0,334807800.0
2087.0,336034180.0,326457500.0
2088.0,330593900.0,316849760.0
2089.0,326732160.0,313026780.0
2090.0,330192900.0,302060300.0
2091.0,325597300.0,292739200.0
2092.0,315047550.0,287932860.0
2093.0,307049340.0,281124600.0
2094.0,300403260.0,273014340.0
2095.0,295562980.0,263823340.0
2096.0,292551170.0,257099760.0
2097.0,289261340.0,248953950.0
2098.0,279193380.0,238969420.0
2099.0,272919000.0,236334140.0
2100.0,270418560.0,226411550.0
2101.0,265851550.0,220344420.0
2102.0,258699360.0,259375840.0
2103.0,250691890.0,222034270.0
2104.0,244469070.0,214987780.0
2105.0,238369340.0,206497360.0
2106.0,232189800.0,205822200.0
2107.0,229602880.0,199987360.0
2108.0,225998800.0,196787550.0
2109.0,219904080.0,193872130.0
2110.0,212148260.0,190114160.0
2111.0,205945970.0,187603500.0
2112.0,202697870.0,186413580.0
2113.0,195885600.0,181456030.0
2114.0,194120480.0,177403220.0
2115.0,197887200.0,176245150.0
2116.0,193640690.0,174764690.0
2117.0,190944800.0,170947920.0
2118.0,187719440.0,168037860.0
2119.0,186369060.0,164356880.0
2120.0,184274400.0,159090990.0
2121.0,182501760.0,157701360.0
2122.0,181397330.0,156701540.0
2123.0,181883650.0,155395710.0
2124.0,179142930.0,152584430.0
2125.0,184038910.0,155459970.0
2126.0,175351790.0,152705570.0
2127.0,176039490.0,150971800.0
2128.0,183380640.0,148231360.0
2129.0,173397860.0,146699140.0
2130.0,170405780.0,144487070.0
2131.0,167755360.0,138765090.0
2132.0,165782320.0,136545820.0
2133.0,164714300.0,132996910.0
2134.0,165412940.0,131545600.0
2135.0,162991250.0,128168570.0
2136.0,159413060.0,129781496.0
2137.0,157006130.0,124232296.0
2138.0,156574670.0,123389270.0
2139.0,170086340.0,118685600.0
2140.0,157209330.0,114282060.0
2141.0,155622400.0,112028790.0
2142.0,155163800.0,110377064.0
2143.0,154181940.0,106221130.0
2144.0,153109780.0,102879580.0
2145.0,156336800.0,99937544.0
2146.0,154018480.0,100262320.0
2147.0,151858020.0,99155810.0
2148.0,150207820.0,96221740.0
2149.0,148046770.0,93674480.0
2150.0,147837520.0,92564530.0
2151.0,147804740.0,115394870.0
2152.0,146939900.0,103497940.0
2153.0,145384620.0,94429160.0
2154.0,141775490.0,92626820.0
2155.0,141545940.0,91071624.0
2156.0,138896720.0,90073110.0
2157.0,138345390.0,87911240.0
2158.0,141770750.0,88163250.0
2159.0,139124210.0,99842470.0
2160.0,136733140.0,87255690.0
2161.0,135745940.0,85820900.0
2162.0,135292980.0,125010240.0
2163.0,133967450.0,93856420.0
2164.0,133220490.0,86953656.0
2165.0,132700410.0,85873704.0
2166.0,130413576.0,89405710.0
2167.0,132459820.0,85269940.0
2168.0,127959490.0,84681800.0
2169.0,129890630.0,84278380.0
2170.0,128569980.0,83819416.0
2171.0,131181340.0,83235704.0
2172.0,126782710.0,82527180.0
2173.0,125255144.0,82842580.0
2174.0,121983790.0,81878300.0
2175.0,120443490.0,78159704.0
2176.0,117675160.0,85426290.0
2177.0,116774780.0,76118376.0
2178.0,119202430.0,75411304.0
2179.0,116006560.0,95040024.0
2180.0,124165350.0,75342220.0
2181.0,127022400.0,73916290.0
2182.0,115859110.0,75966880.0
2183.0,116755460.0,90369650.0
2184.0,119367784.0,75906800.0
2185.0,123540970.0,75016190.0
2186.0,120540720.0,82064050.0
2187.0,117702550.0,78096060.0
2188.0,116419656.0,81427450.0
2189.0,118676930.0,77954340.0
2190.0,118162820.0,77344840.0
2191.0,121653016.0,76454984.0
2192.0,120003990.0,78004160.0
2193.0,116340400.0,77757580.0
2194.0,114731480.0,80215600.0
2195.0,133614750.0,78151240.0
2196.0,115621980.0,76901110.0
2197.0,168387100.0,77663864.0
2198.0,125125720.0,76670600.0
2199.0,120347310.0,76607464.0
2200.0,122716856.0,77590310.0
2201.0,119508456.0,76531020.0
2202.0,123810824.0,76049896.0
2203.0,118837496.0,76078900.0
2204.0,121118970.0,78812820.0
2205.0,123942900.0,75060744.0
2206.0,118243944.0,74766640.0
2207.0,142648240.0,74408570.0
2208.0,119421920.0,74350630.0
2209.0,126924190.0,74713520.0
2210.0,119081960.0,80744420.0
2211.0,136978480.0,73390830.0
2212.0,116574380.0,72384610.0
2213.0,116319630.0,71735180.0
2214.0,115763440.0,71236120.0
2215.0,114904750.0,69515220.0
2216.0,114407230.0,82049720.0
2217.0,113449010.0,80156020.0
2218.0,114068570.0,72897150.0
2219.0,112462020.0,68585190.0
2220.0,111479130.0,67067156.0
2221.0,111077460.0,68014020.0
2222.0,109777496.0,66609868.0
2223.0,109557200.0,64840612.0
