time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2148.0,14255079.0,2430525.8,3673636.8
2149.0,13293022.0,2234894.0,3254787.0
2150.0,12985544.0,2042999.8,3009262.5
2151.0,12312731.0,1743908.5,2918653.0
2152.0,11653484.0,1309224.1,2577881.0
2153.0,11376576.0,1296611.1,2595539.0
2154.0,10466818.0,1007227.56,2632961.5
2155.0,10446974.0,706472.1,2476141.8
2156.0,9918116.0,563463.9,2475406.0
2157.0,9474092.0,763153.25,2332341.8
2158.0,8982536.0,397746.3,2332823.2
2159.0,8892523.0,392776.9,2276098.5
2160.0,8417054.0,284996.5,1764399.6
2161.0,7808459.5,228587.73,1752572.1
2162.0,7760059.0,221798.88,1546142.6
2163.0,7539321.5,220390.1,1411817.6
2164.0,8209921.5,218091.31,1390824.5
2165.0,7784655.0,200067.5,1098334.0
2166.0,7492094.5,199516.94,1082747.4
2167.0,6665261.0,160903.9,877526.5
2168.0,6199456.0,137760.06,626135.7
2169.0,6221694.0,134007.25,782374.6
2170.0,6183575.5,132502.86,528251.56
2171.0,6929158.0,93246.836,461610.66
2172.0,6189298.5,91573.71,378224.97
2173.0,6167423.5,90089.984,644268.8
2174.0,6588994.0,87664.28,292351.44
2175.0,6054868.5,86276.66,202291.88
2176.0,6050083.5,53937.867,295601.6
2177.0,5954422.5,52583.14,200475.1
2178.0,5829105.0,51337.875,160982.19
2179.0,5589725.0,50264.902,158955.06
2180.0,5387069.0,48835.555,157900.62
2181.0,5276051.5,33668.645,156531.78
2182.0,5534309.0,32403.535,134405.95
2183.0,4981044.0,25389.87,133944.89
2184.0,4551761.5,25330.633,133156.6
2185.0,4553617.5,25380.71,94367.34
2186.0,4537597.0,25290.973,93555.0
2187.0,4020648.5,25092.695,92361.02
2188.0,3835107.5,25077.45,90984.16
2189.0,4083925.8,25026.488,89592.3
2190.0,3827069.2,8145.9814,88893.89
2191.0,3816314.8,8216.183,88431.766
2192.0,3571893.0,8175.057,86459.625
2193.0,3499213.5,8109.064,294908.94
2194.0,3341505.2,8125.256,155786.42
2195.0,3166237.2,8098.153,54269.844
2196.0,2875889.0,8079.1636,52982.39
2197.0,2664619.0,8126.5454,52995.035
2198.0,2886317.0,8167.4077,51710.965
2199.0,2358672.0,8175.714,50895.938
2200.0,2344425.2,8104.547,50308.945
2201.0,2207049.0,8088.53,49990.93
2202.0,2154489.2,8074.6855,35314.93
2203.0,2102530.0,8089.048,34413.207
2204.0,2094216.9,8171.627,33230.402
2205.0,2128167.5,8143.0547,32653.1
2206.0,2958615.8,8202.923,25727.744
2207.0,2143101.0,8106.3555,25684.744
2208.0,1777967.1,8119.2886,25481.445
2209.0,1773329.2,8061.2393,25596.871
2210.0,1474407.5,8123.994,25463.531
2211.0,1755520.4,8050.0,25449.24
2212.0,1182056.1,8133.3013,25394.31
2213.0,1170383.4,8072.306,25417.506
2214.0,1100678.0,8058.4746,25329.467
2215.0,1099653.0,8037.6396,25323.7
2216.0,1084624.0,8049.002,234112.78
2217.0,1083658.6,7969.4297,25403.143
2218.0,1081378.1,8024.1465,25307.12
2219.0,914668.75,7995.409,25366.244
2220.0,987472.7,8005.6377,25235.254
2221.0,920209.56,7968.3887,25257.064
2222.0,842470.75,8051.9873,25260.057
2223.0,768379.94,7955.723,25264.59
2224.0,560011.75,7982.9214,25244.04
2225.0,457621.8,7977.428,25161.947
2226.0,558526.2,7960.2324,25279.0
2227.0,605543.6,8002.7275,25158.316
2228.0,457738.5,8055.432,25200.506
2229.0,402988.2,7927.06,25272.504
2230.0,403125.62,8052.014,25134.367
2231.0,402351.44,7933.6206,25215.873
2232.0,381600.94,7929.5806,25261.07
2233.0,1431749.0,7911.171,25213.494
2234.0,377065.44,7962.4355,25154.143
2235.0,374506.53,7991.5254,25166.064
2236.0,1255980.0,8009.1196,25195.113
2237.0,476227.0,7928.7505,25008.512
2238.0,376433.7,7923.3433,25076.678
2239.0,372735.7,7928.225,25154.121
2240.0,478547.4,7926.0444,25127.297
2241.0,371995.78,8017.134,25124.79
2242.0,322108.44,7967.13,25068.979
2243.0,320218.2,7948.9595,24999.45
2244.0,318090.12,7885.905,25089.352
2245.0,238018.9,7987.0586,8170.5317
2246.0,236827.78,7866.501,8135.4385
2247.0,316236.3,7899.642,8175.3877
2248.0,233831.84,7965.2026,8151.7646
2249.0,334300.44,7889.8516,8216.306
2250.0,527320.3,7952.373,8192.385
2251.0,233248.69,7927.9253,8156.2603
2252.0,215121.84,7938.9683,8164.349
2253.0,1286773.0,7966.8125,8181.541
2254.0,577599.25,7916.507,8136.186
2255.0,308462.88,7950.9683,8123.3447
2256.0,459969.25,7875.9727,8064.946
2257.0,165164.02,7931.085,8111.389
2258.0,164166.4,7818.214,8152.966
2259.0,162833.55,7840.312,8092.209
2260.0,1613871.0,7883.138,8154.2217
2261.0,255730.97,7872.601,8177.2344
2262.0,161516.9,7859.666,8154.43
2263.0,161526.77,7931.047,8168.923
2264.0,160737.6,7963.339,8185.0186
2265.0,160409.03,7891.673,8185.8228
2266.0,158978.56,7766.067,8211.512
2267.0,164909.1,7846.044,8190.282
2268.0,158162.0,7930.64,8176.5366
2269.0,157253.31,7874.1753,8156.726
2270.0,155467.72,7863.87,8073.051
2271.0,116282.19,7877.214,8218.219
2272.0,208847.73,7898.2837,8155.7134
2273.0,115862.4,7963.3643,8071.4976
2274.0,153661.84,7841.1875,8127.5347
2275.0,303038.56,7843.766,8085.5005
2276.0,128591.81,7891.6357,8081.8135
2277.0,115137.03,7882.9644,8091.7227
2278.0,115093.56,7844.673,8226.153
2279.0,545656.6,7895.8154,8068.0405
2280.0,128661.336,7805.3066,8177.056
2281.0,383947.16,7779.1846,8080.0713
2282.0,208479.16,7861.3877,8139.9233
2283.0,166379.4,7849.049,8179.061
2284.0,114568.92,7817.946,8174.192
2285.0,113947.67,7820.7515,8156.079
2286.0,206700.2,7873.577,8117.8926
2287.0,309040.25,7827.514,8149.677
2288.0,114075.95,7734.7686,8178.2085
2289.0,113893.805,7745.553,8129.186
2290.0,113434.164,7795.313,8096.441
2291.0,113304.72,7736.8413,8058.7983
2292.0,112215.09,7751.711,8144.3164
2293.0,111212.22,7826.9824,8159.893
2294.0,1060868.5,7840.6733,8055.431
2295.0,149389.12,7713.325,8200.969
2296.0,149305.66,7691.8823,8143.368
2297.0,380204.28,7749.904,8183.582
2298.0,1654907.5,7751.74,8126.914
2299.0,452537.94,7753.3804,8063.911
2300.0,416404.8,7842.182,8120.814
