time,CESM1-CAM5,MPI-ESM-LR,CANESM2
2149.0,484483600.0,665687600.0,592345100.0
2150.0,493838600.0,658406900.0,681350460.0
2151.0,484743000.0,818623170.0,633519500.0
2152.0,545100300.0,765652400.0,605627200.0
2153.0,491110660.0,728250600.0,585833300.0
2154.0,499783580.0,710855600.0,588399170.0
2155.0,526410750.0,720122050.0,610747260.0
2156.0,524442560.0,700286500.0,586856800.0
2157.0,497699550.0,722826500.0,748225700.0
2158.0,495040600.0,701113600.0,689501300.0
2159.0,611042400.0,688288700.0,684230000.0
2160.0,515588480.0,681190500.0,626151000.0
2161.0,510321340.0,677917600.0,616913200.0
2162.0,510224400.0,695520400.0,651914500.0
2163.0,528969400.0,843168100.0,632648640.0
2164.0,503541820.0,698834200.0,642660900.0
2165.0,500861150.0,694858750.0,902445500.0
2166.0,573877600.0,818103000.0,706962240.0
2167.0,546088500.0,844863940.0,628350800.0
2168.0,506645020.0,1006144200.0,630565570.0
2169.0,503264400.0,853165700.0,731205300.0
2170.0,519277060.0,884043500.0,722378240.0
2171.0,524955070.0,797202050.0,645754430.0
2172.0,518951260.0,771323840.0,637835460.0
2173.0,512098100.0,769722900.0,629820000.0
2174.0,516651780.0,778021440.0,673469250.0
2175.0,501634140.0,893367700.0,636158500.0
2176.0,507969500.0,866241000.0,630440800.0
2177.0,538877700.0,836999800.0,725817200.0
2178.0,515830340.0,844976400.0,626256000.0
2179.0,586427900.0,909374400.0,623528960.0
2180.0,521717600.0,841456000.0,624549700.0
2181.0,509594530.0,908562700.0,630540100.0
2182.0,502502460.0,873923460.0,616620860.0
2183.0,527478900.0,953099000.0,634351000.0
2184.0,505071680.0,853585000.0,647586500.0
2185.0,498057660.0,828057500.0,640569860.0
2186.0,515890530.0,1001211970.0,665683000.0
2187.0,501796740.0,934039000.0,696981400.0
2188.0,496487870.0,895487000.0,658137000.0
2189.0,493799140.0,891739100.0,683342850.0
2190.0,492156300.0,915639100.0,625049800.0
2191.0,633212700.0,860764400.0,625033340.0
2192.0,619061950.0,961537860.0,619122700.0
2193.0,676612700.0,868698600.0,611388160.0
2194.0,609730400.0,913203800.0,606210000.0
2195.0,557256500.0,994757600.0,609086700.0
2196.0,518569660.0,885437440.0,626098300.0
2197.0,519274850.0,880831170.0,604343400.0
2198.0,551075200.0,897760400.0,610916100.0
2199.0,544286340.0,869473500.0,599855200.0
2200.0,522586800.0,866449300.0,830218560.0
2201.0,514920260.0,865436540.0,723775700.0
2202.0,511731900.0,1047673860.0,656171700.0
2203.0,535169120.0,920468860.0,633548860.0
2204.0,554308000.0,1068812900.0,609648960.0
2205.0,529835500.0,1060823940.0,604583300.0
2206.0,519958080.0,1101396600.0,750492740.0
2207.0,560829300.0,1012709760.0,602951700.0
2208.0,775278800.0,954621200.0,596741760.0
2209.0,617925570.0,982855040.0,622889540.0
2210.0,548746940.0,931235650.0,725204700.0
2211.0,538684540.0,1239432600.0,659541100.0
2212.0,533860960.0,1045123300.0,610853250.0
2213.0,793480000.0,979017800.0,597515200.0
2214.0,652163200.0,948656100.0,603878900.0
2215.0,554221600.0,946582660.0,626800100.0
2216.0,596321660.0,941582200.0,601165950.0
2217.0,553039900.0,929463000.0,811882900.0
2218.0,542434900.0,934893440.0,766469400.0
2219.0,552984700.0,1020121660.0,709343800.0
2220.0,551873000.0,969853400.0,764890750.0
2221.0,541468700.0,954372800.0,696983040.0
2222.0,554602560.0,967429250.0,672831740.0
2223.0,554859260.0,953646460.0,659859840.0
2224.0,549202750.0,943612860.0,627751940.0
2225.0,572253500.0,1025065500.0,632195840.0
2226.0,549238600.0,1158668400.0,741114900.0
2227.0,577415700.0,967063600.0,655912600.0
2228.0,636281400.0,977040800.0,623312700.0
2229.0,584786240.0,958556100.0,654106560.0
2230.0,564158460.0,970189500.0,628196540.0
2231.0,545227140.0,956291100.0,683869500.0
2232.0,547751800.0,1195422800.0,628543100.0
2233.0,584219500.0,1120023300.0,673660300.0
2234.0,549946400.0,1097517600.0,674790300.0
2235.0,661462900.0,1025918140.0,661042200.0
2236.0,571131500.0,1099166500.0,648953700.0
2237.0,596243840.0,1028773600.0,674995650.0
2238.0,574494800.0,1076815500.0,729705340.0
2239.0,556919200.0,1032880260.0,760214100.0
2240.0,612135500.0,1050421500.0,663947000.0
2241.0,561143900.0,1050533250.0,643829570.0
2242.0,578928060.0,1049880640.0,656121200.0
2243.0,560205760.0,1054141100.0,653172900.0
2244.0,569160400.0,1123140700.0,648241500.0
2245.0,565415600.0,1043293950.0,720923500.0
2246.0,553099460.0,1034145400.0,697261600.0
2247.0,551908100.0,1129751600.0,674798600.0
2248.0,595596860.0,1048640700.0,714729700.0
2249.0,549137340.0,1102187100.0,679631200.0
2250.0,545313700.0,1106427900.0,692388400.0
2251.0,544910660.0,1064912300.0,726498300.0
2252.0,547772000.0,1182749200.0,715348540.0
2253.0,543034300.0,1115497600.0,686121660.0
2254.0,558012100.0,1069515300.0,818496450.0
2255.0,583277300.0,1057909440.0,954262400.0
2256.0,621417150.0,1042620300.0,756319040.0
2257.0,724374300.0,1034046700.0,841058600.0
2258.0,600735600.0,1063039800.0,732863600.0
2259.0,556206200.0,1040620900.0,699848600.0
2260.0,556303700.0,1044089150.0,695763800.0
2261.0,550253630.0,1034758500.0,713546300.0
2262.0,634241100.0,1038842050.0,713216300.0
2263.0,611289100.0,1016529660.0,805266700.0
2264.0,555127550.0,1005442100.0,775120260.0
2265.0,559789900.0,1000085800.0,761872830.0
2266.0,541840260.0,990828700.0,771024800.0
2267.0,537192800.0,1030732100.0,727600640.0
2268.0,545573500.0,1009297500.0,710429630.0
2269.0,602329300.0,973999740.0,701659100.0
2270.0,576200500.0,967546940.0,710189800.0
2271.0,738772300.0,964095040.0,807891650.0
2272.0,589001500.0,970030000.0,701878660.0
2273.0,593947840.0,942976500.0,698971600.0
2274.0,566680100.0,931371140.0,798197100.0
2275.0,584497100.0,917343100.0,856103500.0
2276.0,558378050.0,904502500.0,802897400.0
2277.0,549900350.0,896115140.0,767965100.0
2278.0,559110400.0,919072000.0,726337150.0
2279.0,551463100.0,880707500.0,758361500.0
2280.0,599729150.0,920086800.0,745613600.0
2281.0,543781060.0,909227970.0,739892500.0
2282.0,541366800.0,868843500.0,723779800.0
2283.0,562650100.0,865128300.0,751557570.0
2284.0,542145900.0,852384060.0,730775300.0
2285.0,615501900.0,841274300.0,846194200.0
2286.0,558353700.0,836608450.0,736716400.0
2287.0,549792260.0,844847400.0,723830100.0
2288.0,564138200.0,851817660.0,718080100.0
2289.0,543149100.0,827716300.0,709500350.0
2290.0,593778560.0,1000005400.0,705484400.0
2291.0,570445950.0,943126100.0,702833600.0
2292.0,639035000.0,936384000.0,700381100.0
2293.0,617304800.0,909878140.0,697378940.0
2294.0,597856060.0,903849100.0,700104800.0
2295.0,564349500.0,880914050.0,697174340.0
2296.0,615851840.0,862702340.0,698581570.0
2297.0,590531140.0,859140500.0,687894900.0
2298.0,578371260.0,858678100.0,685287740.0
2299.0,611577700.0,855542100.0,692044000.0
2300.0,585517300.0,855051700.0,678903400.0
