time,MPI-ESM-LR,NORESM1-M,CSIRO-MK3-6-0,CESM1-CAM5
2041.0,51181707000.0,51014850000.0,51225747000.0,50580890000.0
2042.0,51145572000.0,50951350000.0,51191914000.0,50489610000.0
2043.0,51114263000.0,50909020000.0,51164320000.0,50409520000.0
2044.0,51073650000.0,50868850000.0,51110777000.0,50235350000.0
2045.0,51007110000.0,50816197000.0,51091653000.0,50119500000.0
2046.0,50943947000.0,50737480000.0,51059593000.0,49974297000.0
2047.0,50930380000.0,50705527000.0,51034046000.0,49822163000.0
2048.0,50903695000.0,50635110000.0,51007136000.0,49660630000.0
2049.0,50870428000.0,50584170000.0,50986150000.0,49536620000.0
2050.0,50843750000.0,50527170000.0,50948325000.0,49357087000.0
2051.0,50818130000.0,50482782000.0,50916180000.0,49191880000.0
2052.0,50776478000.0,50410460000.0,50904310000.0,48975380000.0
2053.0,50724004000.0,50320605000.0,50861180000.0,48807846000.0
2054.0,50680240000.0,50260300000.0,50827490000.0,48602900000.0
2055.0,50620666000.0,50208223000.0,50770768000.0,48397378000.0
2056.0,50585817000.0,50133524000.0,50733806000.0,48178696000.0
2057.0,50544800000.0,49995854000.0,50709720000.0,48016126000.0
2058.0,50511004000.0,49921536000.0,50658090000.0,47834520000.0
2059.0,50447106000.0,49835530000.0,50616713000.0,47634575000.0
2060.0,50369290000.0,49746584000.0,50587800000.0,47397507000.0
2061.0,50318680000.0,49686032000.0,50522770000.0,47184572000.0
2062.0,50322920000.0,49628856000.0,50480550000.0,46960840000.0
2063.0,50225590000.0,49520940000.0,50416554000.0,46709580000.0
2064.0,50177294000.0,49436670000.0,50382545000.0,46517363000.0
2065.0,50075832000.0,49353480000.0,50316546000.0,46362825000.0
2066.0,50006524000.0,49274600000.0,50276410000.0,46190952000.0
2067.0,49924583000.0,49210995000.0,50186945000.0,45994590000.0
2068.0,49861240000.0,49074295000.0,50076717000.0,45682500000.0
2069.0,49773916000.0,48911417000.0,50060157000.0,45480866000.0
2070.0,49651294000.0,48802103000.0,50005307000.0,45215056000.0
2071.0,49593420000.0,48731020000.0,49948160000.0,44883120000.0
2072.0,49507365000.0,48542716000.0,49927238000.0,44658880000.0
2073.0,49461215000.0,48342045000.0,49846240000.0,44451720000.0
2074.0,49381544000.0,48175640000.0,49775840000.0,44053996000.0
2075.0,49304367000.0,48070370000.0,49730724000.0,43683852000.0
2076.0,49212654000.0,47939990000.0,49673937000.0,43282362000.0
2077.0,49117000000.0,47814100000.0,49589480000.0,43036720000.0
2078.0,49032307000.0,47671747000.0,49566150000.0,42766488000.0
2079.0,48933080000.0,47539470000.0,49521803000.0,42417720000.0
2080.0,48874640000.0,47436380000.0,49475568000.0,42208940000.0
2081.0,48796844000.0,47318598000.0,49444780000.0,41968600000.0
2082.0,48727515000.0,47201440000.0,49357970000.0,41748423000.0
2083.0,48671550000.0,47119400000.0,49266377000.0,41468980000.0
2084.0,48555690000.0,47029220000.0,49215685000.0,41161260000.0
2085.0,48463466000.0,46883148000.0,49113272000.0,40892056000.0
2086.0,48367530000.0,46700370000.0,49047486000.0,40667500000.0
2087.0,48289157000.0,46536995000.0,48956630000.0,40402764000.0
2088.0,48230904000.0,46432440000.0,48885640000.0,40138965000.0
2089.0,48119480000.0,46289800000.0,48818960000.0,39954000000.0
2090.0,48012170000.0,46117057000.0,48713840000.0,39633707000.0
2091.0,47921263000.0,45903577000.0,48657932000.0,39371137000.0
2092.0,47859970000.0,45691683000.0,48589083000.0,39071523000.0
2093.0,47770600000.0,45512560000.0,48509813000.0,38800750000.0
2094.0,47651790000.0,45308240000.0,48457620000.0,38521713000.0
2095.0,47589800000.0,45145563000.0,48368860000.0,38181660000.0
2096.0,47504730000.0,44912144000.0,48296227000.0,37878714000.0
2097.0,47415700000.0,44756320000.0,48247615000.0,37629770000.0
2098.0,47327146000.0,44533838000.0,48151773000.0,37423514000.0
2099.0,47204910000.0,44352520000.0,48118880000.0,37166715000.0
2100.0,47125488000.0,44120003000.0,48053990000.0,36909130000.0
2101.0,46930820000.0,43909070000.0,47994794000.0,36560482000.0
2102.0,46825976000.0,43744444000.0,47898366000.0,36340367000.0
2103.0,46757634000.0,43596020000.0,47815770000.0,36121800000.0
2104.0,46618018000.0,43376450000.0,47791337000.0,35870160000.0
2105.0,46494224000.0,43185050000.0,47659680000.0,35571495000.0
2106.0,46415827000.0,43000082000.0,47679980000.0,35270853000.0
2107.0,46259920000.0,42748800000.0,47540097000.0,35002253000.0
2108.0,46100877000.0,42590708000.0,47386920000.0,34856660000.0
2109.0,45940548000.0,42311320000.0,47287513000.0,34555564000.0
2110.0,45829153000.0,42152243000.0,47193210000.0,34303355000.0
2111.0,45646655000.0,41970290000.0,47135810000.0,34018780000.0
2112.0,45419510000.0,41801080000.0,47088665000.0,33809717000.0
2113.0,45290578000.0,41658060000.0,47011620000.0,33561332000.0
2114.0,45185840000.0,41529460000.0,46934634000.0,33290922000.0
2115.0,45037687000.0,41344045000.0,46845735000.0,33017061000.0
2116.0,44859826000.0,41125180000.0,46665360000.0,32762930000.0
2117.0,44690235000.0,40888164000.0,46538010000.0,32532785000.0
2118.0,44586738000.0,40637362000.0,46425993000.0,32309076000.0
2119.0,44466967000.0,40460968000.0,46345430000.0,32074324000.0
2120.0,44285768000.0,40251793000.0,46246904000.0,31866647000.0
2121.0,44138488000.0,39972480000.0,46151110000.0,31647277000.0
2122.0,43950957000.0,39823200000.0,46038700000.0,31432550000.0
2123.0,43794470000.0,39656055000.0,45893580000.0,31218610000.0
2124.0,43671680000.0,39421610000.0,45773763000.0,30956925000.0
2125.0,43531305000.0,39231775000.0,45624615000.0,30685258000.0
2126.0,43393630000.0,39056183000.0,45512080000.0,30355296000.0
2127.0,43297292000.0,38787980000.0,45424628000.0,30207744000.0
2128.0,43171537000.0,38643364000.0,45303185000.0,29950663000.0
2129.0,43067010000.0,38524924000.0,45191780000.0,29679903000.0
2130.0,42886783000.0,38192083000.0,45083720000.0,29481839000.0
2131.0,42725720000.0,38033674000.0,44960535000.0,29166316000.0
2132.0,42633010000.0,37840384000.0,44918360000.0,28895148000.0
2133.0,42495103000.0,37615510000.0,44772250000.0,28644377000.0
2134.0,42359730000.0,37412150000.0,44644647000.0,28375690000.0
2135.0,42205840000.0,37249980000.0,44543627000.0,28106535000.0
2136.0,42057396000.0,37077160000.0,44454000000.0,27823323000.0
2137.0,41924366000.0,36843934000.0,44355790000.0,27606307000.0
2138.0,41725964000.0,36686040000.0,44218245000.0,27349838000.0
2139.0,41574270000.0,36501200000.0,44064470000.0,27093862000.0
2140.0,41381466000.0,36328380000.0,44025147000.0,26792059000.0
2141.0,41255047000.0,36113620000.0,43846734000.0,26558398000.0
2142.0,41095844000.0,35920120000.0,43778974000.0,26339086000.0
2143.0,40897940000.0,35676870000.0,43686646000.0,26115370000.0
2144.0,40764834000.0,35511710000.0,43532650000.0,25888602000.0
2145.0,40611975000.0,35423347000.0,43369390000.0,25691484000.0
2146.0,40499286000.0,35268270000.0,43303473000.0,25373570000.0
2147.0,40372080000.0,35150545000.0,43135730000.0,25103964000.0
2148.0,40187890000.0,35017105000.0,43041354000.0,24825715000.0
2149.0,39965410000.0,34873426000.0,42890973000.0,24520536000.0
2150.0,39750296000.0,34683433000.0,42782495000.0,24246770000.0
2151.0,39533674000.0,34525577000.0,42657930000.0,24048800000.0
2152.0,39335735000.0,34369503000.0,42544730000.0,23708550000.0
2153.0,39189760000.0,34198686000.0,42451775000.0,23430110000.0
2154.0,39008293000.0,33973289000.0,42342260000.0,23079164000.0
2155.0,38816810000.0,33767561000.0,42211510000.0,22822273000.0
2156.0,38660588000.0,33624152000.0,42128368000.0,22520211000.0
2157.0,38468223000.0,33454105000.0,42075734000.0,22214412000.0
2158.0,38272800000.0,33271702000.0,41953305000.0,21970735000.0
2159.0,38111736000.0,33080250000.0,41910997000.0,21722184000.0
2160.0,37856050000.0,32933364000.0,41807733000.0,21516863000.0
2161.0,37679034000.0,32726331000.0,41613124000.0,21303950000.0
2162.0,37482414000.0,32574702000.0,41507537000.0,20931918000.0
2163.0,37358137000.0,32423803000.0,41366258000.0,20649386000.0
2164.0,37235100000.0,32282876000.0,41290887000.0,20410556000.0
2165.0,37081596000.0,32136544000.0,41221845000.0,20157567000.0
2166.0,36944114000.0,31894354000.0,41192845000.0,19909396000.0
2167.0,36749800000.0,31745014000.0,41120195000.0,19664300000.0
2168.0,36554625000.0,31514171000.0,40992023000.0,19406852000.0
2169.0,36378710000.0,31316513000.0,40847030000.0,19047940000.0
2170.0,36213563000.0,31169235000.0,40749105000.0,18807319000.0
2171.0,36091384000.0,31037508000.0,40691240000.0,18627930000.0
2172.0,35915182000.0,30804922000.0,40582680000.0,18383020000.0
2173.0,35722777000.0,30658148000.0,40564840000.0,17975388000.0
2174.0,35541246000.0,30497583000.0,40397062000.0,17737660000.0
2175.0,35386253000.0,30311571000.0,40299758000.0,17427251000.0
2176.0,35306160000.0,30122496000.0,40158765000.0,17206737000.0
2177.0,35168680000.0,30000720000.0,40020860000.0,16975645000.0
2178.0,34980282000.0,29813938000.0,39872550000.0,16757874000.0
2179.0,34854400000.0,29577775000.0,39752050000.0,16509907000.0
2180.0,34674848000.0,29455581000.0,39651516000.0,16286123000.0
2181.0,34459927000.0,29259145000.0,39530602000.0,16073857000.0
2182.0,34351348000.0,29034592000.0,39396348000.0,15734504000.0
2183.0,34156845000.0,28854448000.0,39253455000.0,15534678000.0
2184.0,34017714000.0,28605022000.0,39178457000.0,15332329000.0
2185.0,33874076000.0,28429242000.0,39050854000.0,15135707000.0
2186.0,33752302000.0,28210326000.0,38924968000.0,14979174000.0
2187.0,33611407000.0,28015350000.0,38796340000.0,14777530000.0
2188.0,33431376000.0,27832717000.0,38748004000.0,14572305000.0
2189.0,33339599000.0,27658502000.0,38653390000.0,14337011000.0
2190.0,33163390000.0,27461093000.0,38530670000.0,14173992000.0
2191.0,32991191000.0,27295506000.0,38435316000.0,13947480000.0
2192.0,32837765000.0,27057730000.0,38389260000.0,13702232000.0
2193.0,32701135000.0,26867272000.0,38299365000.0,13447503000.0
2194.0,32564898000.0,26657284000.0,38239015000.0,13154478000.0
2195.0,32384293000.0,26513758000.0,38156866000.0,12955091000.0
2196.0,32227230000.0,26395398000.0,38021790000.0,12770689000.0
2197.0,32037870000.0,26169160000.0,37928720000.0,12469549000.0
2198.0,31866053000.0,26122586000.0,37822140000.0,12265764000.0
2199.0,31764165000.0,25846225000.0,37728930000.0,12043753000.0
2200.0,31637647000.0,25584798000.0,37587250000.0,11847849000.0
2201.0,31499432000.0,25454390000.0,37471617000.0,11618171000.0
2202.0,31330610000.0,25249219000.0,37335917000.0,11443290000.0
2203.0,31246168000.0,24990925000.0,37228880000.0,11171462000.0
2204.0,31083067000.0,24860537000.0,37168685000.0,10947555000.0
2205.0,30910520000.0,24658820000.0,37142766000.0,10749131000.0
2206.0,30760006000.0,24338842000.0,37037994000.0,10599727000.0
2207.0,30679239000.0,24168415000.0,37124870000.0,10385342000.0
2208.0,30489414000.0,23958350000.0,36850295000.0,10251849000.0
2209.0,30379477000.0,23766252000.0,36792218000.0,10116686000.0
2210.0,30301530000.0,23612877000.0,36621378000.0,9947741000.0
2211.0,30212958000.0,23418163000.0,36564447000.0,9780653000.0
2212.0,30049133000.0,23249805000.0,36412654000.0,9576420000.0
2213.0,29908822000.0,23061582000.0,36350415000.0,9393312000.0
2214.0,29844623000.0,22933756000.0,36218650000.0,9236439000.0
2215.0,29705224000.0,22770200000.0,36143133000.0,9010394000.0
2216.0,29562393000.0,22552270000.0,36079473000.0,8815678000.0
2217.0,29533049000.0,22370527000.0,35951194000.0,8625639000.0
2218.0,29459948000.0,22200646000.0,35840910000.0,8437574700.0
2219.0,29314824000.0,22038696000.0,35725492000.0,8300561400.0
2220.0,29175753000.0,21879860000.0,35664368000.0,8193627600.0
2221.0,29136550000.0,21710207000.0,35616210000.0,7995627500.0
2222.0,29133505000.0,21531259000.0,35477560000.0,7804724700.0
2223.0,28891800000.0,21430542000.0,35420525000.0,7612815400.0
2224.0,28768547000.0,21268955000.0,35313700000.0,7396058000.0
2225.0,28616454000.0,21070810000.0,35251945000.0,7147234300.0
2226.0,28476735000.0,20913955000.0,35206840000.0,7023505000.0
2227.0,28461230000.0,20788007000.0,35122350000.0,6892230000.0
2228.0,28383754000.0,20794081000.0,35033660000.0,6765569500.0
2229.0,28264240000.0,20522283000.0,34962050000.0,6697539600.0
2230.0,28150602000.0,20343482000.0,34912900000.0,6562554400.0
2231.0,28017695000.0,20228532000.0,34800263000.0,6449118700.0
2232.0,27917943000.0,20068626000.0,34749444000.0,6329857000.0
2233.0,27842720000.0,19896426000.0,34690200000.0,6193149400.0
2234.0,27712481000.0,19726400000.0,34453647000.0,6094531000.0
2235.0,27578817000.0,19522183000.0,34367836000.0,6001086000.0
2236.0,27489320000.0,19397036000.0,34332461000.0,5864988000.0
2237.0,27321557000.0,19265026000.0,34253801000.0,5759259000.0
2238.0,27209576000.0,19124777000.0,34144778000.0,5688745500.0
2239.0,27163363000.0,18974687000.0,34067655000.0,5545977300.0
2240.0,26956802000.0,18863165000.0,34011990000.0,5478437000.0
2241.0,26859215000.0,18725591000.0,33898707000.0,5400197600.0
2242.0,26710310000.0,18623285000.0,33830085000.0,5306366500.0
2243.0,26607413000.0,18505280000.0,33726022000.0,5249076000.0
2244.0,26528604000.0,18390227000.0,33649168000.0,5095678000.0
2245.0,26422130000.0,18275850000.0,33605790000.0,5014481000.0
2246.0,26316030000.0,18175270000.0,33506974000.0,4954870300.0
2247.0,26205741000.0,18073060000.0,33552863000.0,4883601000.0
2248.0,26142450000.0,17897980000.0,33384325000.0,4786391000.0
2249.0,26082871000.0,17797564000.0,33340030000.0,4746726000.0
2250.0,25994703000.0,17652756000.0,33331352000.0,4621328400.0
2251.0,25868188000.0,17560408000.0,33111745000.0,4544187400.0
2252.0,25727013000.0,17441942000.0,33000751000.0,4475889700.0
2253.0,25630726000.0,17336654000.0,32935858000.0,4408584000.0
2254.0,25542834000.0,17235157000.0,32846928000.0,4367249000.0
2255.0,25476293000.0,17097349000.0,32756875000.0,4275793000.0
2256.0,25340440000.0,16961686000.0,32690838000.0,4200928800.0
2257.0,25248890000.0,16828775000.0,32600107000.0,4161018600.0
2258.0,25221448000.0,16731819000.0,32537397000.0,4096880600.0
2259.0,25129155000.0,16574979000.0,32456198000.0,4017848300.0
2260.0,24985967000.0,16473018000.0,32371730000.0,3951563000.0
2261.0,24901128000.0,16428652000.0,32284586000.0,3897374000.0
2262.0,24882928000.0,16326878000.0,32215110000.0,3839929900.0
2263.0,24747280000.0,16185722000.0,32121901000.0,3763526700.0
2264.0,24641972000.0,16005882000.0,32050635000.0,3727783700.0
2265.0,24574413000.0,15924548000.0,31933161000.0,3672041700.0
2266.0,24489765000.0,15731232000.0,32177824000.0,3593808600.0
2267.0,24398057000.0,15614190000.0,31842075000.0,3552117800.0
2268.0,24231530000.0,15498419000.0,31816720000.0,3479913000.0
2269.0,24125946000.0,15445595000.0,31688563000.0,3421246200.0
2270.0,24000883000.0,15308238000.0,31602708000.0,3332693800.0
2271.0,23913404000.0,15211749000.0,31518163000.0,3293038000.0
2272.0,23822553000.0,15160987000.0,31470990000.0,3269828900.0
2273.0,23709034000.0,15067599000.0,31397425000.0,3190053400.0
2274.0,23672990000.0,14910591000.0,31286217000.0,3133442600.0
2275.0,23575693000.0,14805482000.0,31232463000.0,3064774100.0
2276.0,23507302000.0,14635245000.0,31166384000.0,3020831700.0
2277.0,23430170000.0,14560431000.0,31098452000.0,2954568700.0
2278.0,23314000000.0,14498415000.0,31025885000.0,2880619000.0
2279.0,23230003000.0,14399815000.0,30920827000.0,2866197000.0
2280.0,23145755000.0,14334372000.0,30834140000.0,2849336800.0
2281.0,23084335000.0,14301989000.0,30752140000.0,2808306200.0
2282.0,23006267000.0,14256507000.0,30693005000.0,2756555800.0
2283.0,22896750000.0,14084510000.0,30628450000.0,2727842800.0
2284.0,22847615000.0,14061841000.0,30564532000.0,2704438300.0
2285.0,22763120000.0,13942570000.0,30472780000.0,2632989700.0
2286.0,22711724000.0,13846407000.0,30370159000.0,2594126600.0
2287.0,22855115000.0,13745632000.0,30405530000.0,2567892200.0
2288.0,22585352000.0,13636282000.0,30256314000.0,2536983000.0
2289.0,22503838000.0,13482977000.0,30086031000.0,2484954000.0
2290.0,22449355000.0,13414482000.0,30016977000.0,2449994000.0
2291.0,22330132000.0,13344121000.0,29988246000.0,2445080600.0
2292.0,22252734000.0,13312084000.0,29881460000.0,2407747300.0
2293.0,22130178000.0,13234131000.0,29744714000.0,2392778200.0
2294.0,22001310000.0,13137431000.0,29801798000.0,2346775000.0
2295.0,21926451000.0,13118584000.0,29669736000.0,2313103400.0
2296.0,21828538000.0,13022990000.0,29603180000.0,2292573200.0
2297.0,21752670000.0,12960139000.0,29502210000.0,2261230300.0
2298.0,21667666000.0,12885528000.0,29498733000.0,2238761700.0
2299.0,21577892000.0,12881632000.0,29384820000.0,2199068000.0
2300.0,21509894000.0,12808837000.0,29300576000.0,2183216400.0
