time,MRI-ESM2-0
2000.0,2403199700.0
2001.0,2377094100.0
2002.0,2357944000.0
2003.0,2329112300.0
2004.0,2306863900.0
2005.0,2283690800.0
2006.0,2269068500.0
2007.0,2247905000.0
2008.0,2246148600.0
2009.0,2249374200.0
2010.0,2224768000.0
2011.0,2207457800.0
2012.0,2212315400.0
2013.0,2197355000.0
2014.0,2193515000.0
2015.0,2181454800.0
2016.0,2156659500.0
2017.0,2131148500.0
2018.0,2112500100.0
2019.0,2104002000.0
2020.0,2075526900.0
2021.0,2050195700.0
2022.0,2008286500.0
2023.0,1976212700.0
2024.0,1939078900.0
2025.0,1891656000.0
2026.0,1855029200.0
2027.0,1825008800.0
2028.0,1783353000.0
2029.0,1726302700.0
2030.0,1673672300.0
2031.0,1624189300.0
2032.0,1559921700.0
2033.0,1491147600.0
2034.0,1431247400.0
2035.0,1362469400.0
2036.0,1292195300.0
2037.0,1251765900.0
2038.0,1198616000.0
2039.0,1154110300.0
2040.0,1107435100.0
2041.0,1072063200.0
2042.0,1030710140.0
2043.0,991279940.0
2044.0,958326460.0
2045.0,925764700.0
2046.0,892112400.0
2047.0,865044030.0
2048.0,833881340.0
2049.0,808390300.0
2050.0,780594000.0
2051.0,759141400.0
2052.0,734779500.0
2053.0,717432200.0
2054.0,693720640.0
2055.0,676086300.0
2056.0,673263000.0
2057.0,655990660.0
2058.0,641050560.0
2059.0,631700700.0
2060.0,622126600.0
2061.0,616074940.0
2062.0,608679200.0
2063.0,597961800.0
2064.0,584965200.0
2065.0,577394750.0
2066.0,565852350.0
2067.0,551547900.0
2068.0,543101060.0
2069.0,524901000.0
2070.0,509727840.0
2071.0,485145120.0
2072.0,464505300.0
2073.0,443939400.0
2074.0,429618000.0
2075.0,410391500.0
2076.0,400192000.0
2077.0,385845200.0
2078.0,370726500.0
2079.0,358394500.0
2080.0,348803680.0
2081.0,342678620.0
2082.0,333962270.0
2083.0,327250180.0
2084.0,322090940.0
2085.0,314616300.0
2086.0,307921060.0
2087.0,305224960.0
2088.0,300290530.0
2089.0,296834100.0
2090.0,291292700.0
2091.0,284898240.0
2092.0,279759330.0
2093.0,275201200.0
2094.0,271684700.0
2095.0,268679400.0
2096.0,265130800.0
2097.0,264810960.0
2098.0,260358830.0
2099.0,257278380.0
2100.0,253007420.0
