time,GFDL-ESM4,MRI-ESM2-0,INM-CM5-0,CESM2-WACCM,FGOALS-F3-L,MPI-ESM1-2-HR,INM-CM4-8,EC-EARTH3,CAMS-CSM1-0,CESM2,BCC-CSM2-MR,EC-EARTH3-VEG,NORESM2-MM
2042.0,1308420400.0,1186192300.0,1445442300.0,1272067200.0,1077407400.0,1392075000.0,1453347300.0,1296343600.0,1427915300.0,1016280640.0,1238357600.0,1166296000.0,1454496400.0
2043.0,1256612900.0,1158887400.0,1427907000.0,1215188400.0,1025766700.0,1366243800.0,1434115100.0,1262198700.0,1394707200.0,985907840.0,1183976300.0,1120630300.0,1409973000.0
2044.0,1225732100.0,1130296400.0,1409631200.0,1144265100.0,974209540.0,1320841500.0,1401202600.0,1210409900.0,1365983600.0,943564800.0,1136975400.0,1055258000.0,1372157000.0
2045.0,1189681300.0,1095039900.0,1386096000.0,1081900300.0,951193500.0,1282030000.0,1373682000.0,1178904200.0,1335721200.0,906180540.0,1084996900.0,1013935000.0,1332970800.0
2046.0,1145245800.0,1060406300.0,1360298100.0,1017831400.0,914061200.0,1260996100.0,1343510400.0,1129581700.0,1322264800.0,881289860.0,1054250100.0,972083000.0,1295845600.0
2047.0,1103384800.0,1016813400.0,1333657100.0,953368450.0,874973900.0,1239056300.0,1308843800.0,1062280700.0,1282443400.0,844420700.0,1018420500.0,930769800.0,1249372000.0
2048.0,1060920700.0,972099650.0,1304703100.0,928755700.0,852472700.0,1205768100.0,1273364400.0,997886200.0,1250241000.0,838525250.0,974087040.0,885620900.0,1178218500.0
2049.0,1008348700.0,930097150.0,1269496300.0,887150200.0,825996000.0,1187974300.0,1238233500.0,937573250.0,1208652900.0,813127400.0,928173200.0,869423100.0,1132887000.0
2050.0,966320260.0,893536100.0,1234258800.0,831711500.0,786132600.0,1171146200.0,1210631600.0,870145200.0,1177480200.0,780132700.0,892122430.0,837048770.0,1092925200.0
2051.0,935031000.0,865244500.0,1198233000.0,808897400.0,765849800.0,1142998400.0,1171274900.0,834550200.0,1145956400.0,762675650.0,860589250.0,803686850.0,1043864800.0
2052.0,892469760.0,830529660.0,1175803800.0,773498750.0,746298800.0,1100182900.0,1147212800.0,806720100.0,1093815900.0,736905150.0,833662000.0,778682430.0,988437400.0
2053.0,868282700.0,794477760.0,1135509000.0,733416640.0,716106240.0,1068355700.0,1100140500.0,759035460.0,1044848700.0,719862850.0,805305000.0,749431600.0,940984800.0
2054.0,833500200.0,756453500.0,1097358600.0,721418000.0,708549200.0,1027896200.0,1065121660.0,707347460.0,1004033860.0,697843300.0,772725100.0,706666900.0,896841500.0
2055.0,802321660.0,723624000.0,1068184960.0,721980500.0,691679300.0,988222800.0,1042003300.0,697342850.0,972193100.0,665568960.0,734620740.0,702696640.0,867276300.0
2056.0,814174340.0,701784400.0,1045457700.0,686906430.0,661409000.0,952099260.0,1002618400.0,684004860.0,935058370.0,634724000.0,718804860.0,685953000.0,836369150.0
2057.0,775016200.0,676712260.0,1016391360.0,664449000.0,652292100.0,897896400.0,973364000.0,660539500.0,965747260.0,600543900.0,690494460.0,660900030.0,791718800.0
2058.0,745306750.0,642629700.0,998747700.0,647520260.0,644276350.0,845398400.0,954508740.0,622351600.0,918504400.0,584443400.0,664087300.0,636948400.0,740916350.0
2059.0,725658600.0,614444300.0,971687360.0,619857500.0,622053700.0,786134500.0,928599400.0,598681100.0,883801600.0,555844300.0,637687940.0,619270400.0,712845000.0
2060.0,708795970.0,595498000.0,954133600.0,588159600.0,610587460.0,749827700.0,912936600.0,587454460.0,873159800.0,526991300.0,613548500.0,596262340.0,692317400.0
2061.0,685874000.0,584141500.0,934225700.0,577131840.0,596135700.0,723137900.0,893254700.0,564987200.0,857135740.0,510516400.0,590063300.0,561970370.0,660071800.0
2062.0,667365100.0,556547500.0,918797600.0,552168700.0,580436100.0,699398700.0,878428400.0,528929920.0,833412200.0,486568260.0,562944640.0,543065340.0,633026000.0
2063.0,640878660.0,533322100.0,901331200.0,520127230.0,556673500.0,675914000.0,856208450.0,490650270.0,808242370.0,456716130.0,538632200.0,530914100.0,611823600.0
2064.0,618986900.0,518628160.0,881896500.0,495930370.0,546655500.0,645277500.0,831318500.0,479140930.0,798027800.0,443720200.0,502133470.0,507637660.0,598523840.0
2065.0,581341400.0,494829660.0,857654600.0,473898300.0,529800640.0,630231360.0,810905660.0,460628220.0,780496300.0,425214300.0,474997800.0,481488260.0,573668540.0
2066.0,543294900.0,484111740.0,844273500.0,451355070.0,499057570.0,627600700.0,798002700.0,430645020.0,754659500.0,401617380.0,453643740.0,469694180.0,547422600.0
2067.0,527979940.0,465641300.0,822979840.0,429104740.0,480762180.0,612042900.0,783364800.0,404626620.0,730931000.0,377717280.0,436200000.0,446929120.0,524544420.0
2068.0,514767360.0,438615970.0,800410050.0,403530430.0,468007650.0,588312800.0,766981570.0,391575300.0,697208900.0,359517220.0,419144770.0,413639400.0,511761150.0
2069.0,490452700.0,426058500.0,786113660.0,383154200.0,446053280.0,569816900.0,732687040.0,380839600.0,671658500.0,344281280.0,404215070.0,387107420.0,490928350.0
2070.0,463203500.0,406643700.0,767648500.0,364226340.0,429519900.0,551084540.0,705114940.0,360723500.0,666571500.0,325907230.0,392240200.0,385637000.0,476281020.0
2071.0,459060670.0,383684670.0,746761860.0,351368260.0,418919840.0,542463600.0,689712400.0,343266880.0,649278300.0,306700860.0,386884480.0,381242400.0,462507200.0
2072.0,456607260.0,367316480.0,733139800.0,329740320.0,398892350.0,526561060.0,661618600.0,328912260.0,628959400.0,295233800.0,376844900.0,365520800.0,437871970.0
2073.0,441730620.0,351660540.0,718389950.0,314246140.0,380011940.0,501991360.0,636485760.0,324666140.0,609084200.0,281051500.0,368175400.0,336376100.0,408916830.0
2074.0,422755140.0,343238270.0,701848770.0,293202180.0,370861860.0,477457100.0,610931000.0,314559900.0,592221000.0,267729010.0,358231900.0,319277920.0,394713000.0
2075.0,406815170.0,323872000.0,686274100.0,276771360.0,358944930.0,452431000.0,597073600.0,299804130.0,577296500.0,255132670.0,349824860.0,308935900.0,379975500.0
2076.0,399170750.0,312234240.0,671302600.0,255223700.0,344398140.0,433472100.0,569044500.0,287525600.0,574288640.0,241557840.0,339291550.0,289945700.0,355211140.0
2077.0,395765920.0,305920860.0,653880600.0,243418800.0,330671300.0,416802050.0,552464600.0,297158720.0,554877440.0,222714940.0,326410000.0,270152420.0,340301540.0
2078.0,383455140.0,297487840.0,635546200.0,232076640.0,326493900.0,401680670.0,537180200.0,278706880.0,546023360.0,214845920.0,307699300.0,270806530.0,332661340.0
2079.0,363094100.0,285047650.0,617688640.0,217589040.0,316112500.0,390448600.0,520166270.0,259964180.0,537957200.0,204953440.0,290523170.0,265499940.0,332068600.0
2080.0,350442140.0,277161280.0,600160830.0,217385870.0,300708260.0,380167900.0,509040260.0,247910190.0,524805860.0,193340720.0,272529400.0,249766750.0,316417700.0
2081.0,333334300.0,271304740.0,584645950.0,210756340.0,294788160.0,372812030.0,495924450.0,254376530.0,517519260.0,187337490.0,260101400.0,234967260.0,301884900.0
2082.0,312807260.0,262337280.0,571449100.0,198375550.0,289130460.0,366547260.0,484030940.0,242724880.0,507570240.0,178825550.0,248448670.0,234059820.0,292095550.0
2083.0,297215970.0,256249760.0,552720500.0,194612460.0,279186560.0,361151170.0,475605000.0,225480050.0,494244320.0,170270130.0,243097840.0,226077630.0,282171460.0
2084.0,283716860.0,252463520.0,542815360.0,185025630.0,271304700.0,349785700.0,464497630.0,206425380.0,475798000.0,165202300.0,232209540.0,216032960.0,272912060.0
2085.0,275378370.0,246182990.0,539405440.0,177902600.0,268482370.0,342788800.0,459447070.0,206912880.0,473399650.0,159245090.0,222906160.0,202462540.0,265283440.0
2086.0,265959660.0,236254080.0,522292500.0,171025340.0,260381840.0,335993020.0,449316800.0,194329330.0,458208450.0,153257150.0,216203780.0,197455870.0,257234460.0
2087.0,252563620.0,228127870.0,503410400.0,167132700.0,248579950.0,329427550.0,441581120.0,181963860.0,441394020.0,147544350.0,212632220.0,191705070.0,251196530.0
2088.0,243161810.0,217532660.0,490406460.0,159860850.0,243887760.0,327241150.0,433980860.0,177124720.0,425555330.0,140013870.0,205592940.0,181067420.0,246227410.0
2089.0,232689060.0,207926930.0,476827200.0,147343570.0,237520370.0,320871780.0,425571360.0,169649020.0,406537150.0,133153180.0,201530420.0,165296500.0,235960340.0
2090.0,223085200.0,197062940.0,461934140.0,141472380.0,226978320.0,313315780.0,418761060.0,159381700.0,395472030.0,124358030.0,195946430.0,156995580.0,223165870.0
2091.0,212299090.0,191133800.0,454804830.0,135433490.0,220639250.0,306564380.0,409741950.0,172203230.0,379043100.0,113659270.0,187448910.0,160336740.0,214467940.0
2092.0,205250940.0,184749250.0,440063040.0,127717440.0,217400060.0,298523600.0,399750530.0,160398990.0,360365860.0,105512560.0,181701820.0,158566380.0,208321390.0
2093.0,200424350.0,178630240.0,422799070.0,125686010.0,204382060.0,295555140.0,383896480.0,154632030.0,345312480.0,97570280.0,175722820.0,146817760.0,203146670.0
2094.0,188847580.0,172735330.0,400132700.0,119105144.0,195934450.0,288128700.0,371061800.0,148664660.0,331283550.0,93674480.0,169202580.0,132761220.0,194595300.0
2095.0,180674670.0,167387420.0,381943360.0,114818700.0,193103500.0,274493950.0,358558300.0,141989140.0,333593540.0,88621410.0,162674110.0,126259460.0,185717420.0
2096.0,177525500.0,162367380.0,379341660.0,112043540.0,185721920.0,261664700.0,345598800.0,141545520.0,325030140.0,83941896.0,157962000.0,119707870.0,175381860.0
2097.0,172335860.0,157757340.0,372742880.0,106530930.0,176335800.0,241346480.0,331179170.0,137699280.0,322432600.0,82519550.0,150545010.0,115096370.0,170994770.0
2098.0,166274530.0,154146820.0,363355600.0,102770970.0,172054000.0,230440220.0,317991870.0,127043220.0,311774880.0,80950510.0,144352300.0,105356230.0,168619150.0
2099.0,159353520.0,153537970.0,353977200.0,97036510.0,167348320.0,212700290.0,309683420.0,113076390.0,308011360.0,78596870.0,137544420.0,101149330.0,162893840.0
2100.0,151479460.0,150713010.0,343935840.0,96151350.0,161780830.0,199929150.0,300652450.0,110461176.0,303264400.0,76303030.0,131857360.0,97906020.0,154858420.0
