time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,2126858000.0,2126858000.0
2001.0,2142676200.0,2142676200.0
2002.0,2132961800.0,2132961800.0
2003.0,2196249900.0,2196249900.0
2004.0,2106638300.0,2106638300.0
2005.0,2100748900.0,2100748900.0
2006.0,2087348900.0,2087348900.0
2007.0,2073936100.0,2073936100.0
2008.0,2076352800.0,2076352800.0
2009.0,2107354100.0,2107354100.0
2010.0,2068434800.0,2068434800.0
2011.0,2084663800.0,2084663800.0
2012.0,2047172500.0,2047172500.0
2013.0,2037956000.0,2037956000.0
2014.0,2041383000.0,2041383000.0
2015.0,2057318300.0,2057318300.0
2016.0,2007733500.0,2007733500.0
2017.0,1996571900.0,1996571900.0
2018.0,1976256300.0,1976256300.0
2019.0,1949224600.0,1949224600.0
2020.0,1933861100.0,1933861100.0
2021.0,1923907200.0,1892709000.0
2022.0,1884387600.0,1856673000.0
2023.0,1850615200.0,1842966800.0
2024.0,1815298300.0,1768496900.0
2025.0,1761313000.0,1740492000.0
2026.0,1703478700.0,1710671700.0
2027.0,1660437600.0,1648890800.0
2028.0,1583961900.0,1592112000.0
2029.0,1532856600.0,1523847600.0
2030.0,1518122500.0,1450208800.0
2031.0,1441443200.0,1391451600.0
2032.0,1374508000.0,1321145300.0
2033.0,1320016800.0,1283480300.0
2034.0,1278703000.0,1233390700.0
2035.0,1217204500.0,1205851400.0
2036.0,1195901200.0,1150521900.0
2037.0,1138042100.0,1093477900.0
2038.0,1088058400.0,1064298750.0
2039.0,1009594430.0,1032472770.0
2040.0,937542700.0,979618050.0
2041.0,895587300.0,935368060.0
2042.0,850742460.0,904640450.0
2043.0,824585400.0,861404740.0
2044.0,788838800.0,815183100.0
2045.0,795410600.0,782242560.0
2046.0,750996800.0,761429500.0
2047.0,723892600.0,729834800.0
2048.0,687706300.0,724400300.0
2049.0,676727400.0,694413000.0
2050.0,652730800.0,651083260.0
2051.0,646604900.0,626716400.0
2052.0,608502460.0,601254400.0
2053.0,593200200.0,575389950.0
2054.0,564356500.0,547131840.0
2055.0,548366140.0,525614300.0
2056.0,550049500.0,502504200.0
2057.0,522450800.0,485935300.0
2058.0,511556770.0,467835900.0
2059.0,539186370.0,448812060.0
2060.0,485790460.0,434428860.0
2061.0,469539140.0,417923300.0
2062.0,467716960.0,395759800.0
2063.0,506350820.0,373371000.0
2064.0,508981120.0,353993250.0
2065.0,460007840.0,339372260.0
2066.0,449095700.0,321843840.0
2067.0,440505860.0,313731500.0
2068.0,428914880.0,305027420.0
2069.0,419609380.0,290750100.0
2070.0,407413470.0,268999400.0
2071.0,406805380.0,251926370.0
2072.0,399969400.0,242917460.0
2073.0,390679800.0,232929420.0
2074.0,385467780.0,226480600.0
2075.0,378672740.0,217159700.0
2076.0,372731330.0,198357950.0
2077.0,367354430.0,185533200.0
2078.0,360732500.0,174256590.0
2079.0,368610800.0,168308540.0
2080.0,352938700.0,164887310.0
2081.0,346770600.0,158002260.0
2082.0,350020640.0,145838190.0
2083.0,338746980.0,137498560.0
2084.0,330936160.0,130188216.0
2085.0,321827260.0,127153640.0
2086.0,318154850.0,116830970.0
2087.0,322514180.0,113568010.0
2088.0,314294850.0,107327540.0
2089.0,307123900.0,101832360.0
2090.0,293215580.0,98938200.0
2091.0,278974980.0,97371256.0
2092.0,272157980.0,93439240.0
2093.0,266208660.0,87263480.0
2094.0,256006880.0,83691720.0
2095.0,259054660.0,80582744.0
2096.0,253273600.0,77615800.0
2097.0,245092380.0,75715860.0
2098.0,241950780.0,69928664.0
2099.0,233027120.0,64280684.0
2100.0,219323410.0,63481020.0
