time,MPI-ESM-LR,CANESM2,CESM1-CAM5
2068.0,74867160000.0,75483020000.0,68467150000.0
2069.0,74655530000.0,75232520000.0,67669180000.0
2070.0,74610850000.0,74673970000.0,66955882000.0
2071.0,74405800000.0,74306175000.0,66584506000.0
2072.0,73855140000.0,74018680000.0,65700980000.0
2073.0,73571600000.0,73647050000.0,64995615000.0
2074.0,73266040000.0,73517680000.0,64552890000.0
2075.0,72849440000.0,73187434000.0,64639054000.0
2076.0,72523870000.0,72581870000.0,63521180000.0
2077.0,72259410000.0,72083300000.0,62869914000.0
2078.0,71846350000.0,71781250000.0,62372270000.0
2079.0,71580000000.0,71332970000.0,61682580000.0
2080.0,71335900000.0,71226160000.0,61019620000.0
2081.0,70918360000.0,70947650000.0,60387380000.0
2082.0,70904930000.0,70353230000.0,59890856000.0
2083.0,71050290000.0,69878020000.0,59215065000.0
2084.0,70155440000.0,69567414000.0,59065123000.0
2085.0,70098460000.0,69490610000.0,58533090000.0
2086.0,69787140000.0,68963540000.0,58051166000.0
2087.0,69179210000.0,68376695000.0,57760035000.0
2088.0,69248700000.0,68418980000.0,56941460000.0
2089.0,70040210000.0,67861710000.0,56315146000.0
2090.0,68898770000.0,67652858000.0,55733826000.0
2091.0,68474320000.0,67011460000.0,55376314000.0
2092.0,68202435000.0,66469052000.0,54705590000.0
2093.0,68300734000.0,65946830000.0,54449857000.0
2094.0,67777380000.0,67366343000.0,53581513000.0
2095.0,68395643000.0,65327250000.0,53251265000.0
2096.0,67328918000.0,64926896000.0,52793430000.0
2097.0,67083930000.0,64850830000.0,52192780000.0
2098.0,66627817000.0,64413127000.0,51986610000.0
2099.0,67008350000.0,64191783000.0,51139408000.0
2100.0,67030897000.0,63631655000.0,50744500000.0
2101.0,65996083000.0,63405134000.0,50179576000.0
2102.0,67385870000.0,62946533000.0,49644120000.0
2103.0,66571686000.0,62501224000.0,49239773000.0
2104.0,66235940000.0,62332826000.0,48841010000.0
2105.0,65116783000.0,61790433000.0,48273474000.0
2106.0,64872540000.0,61533463000.0,47814340000.0
2107.0,64386550000.0,61452833000.0,47229518000.0
2108.0,64495034000.0,60813480000.0,46704075000.0
2109.0,63860064000.0,60352033000.0,46297140000.0
2110.0,65066906000.0,62091768000.0,45816020000.0
2111.0,63424193000.0,59828410000.0,45303380000.0
2112.0,63460807000.0,59626177000.0,44764668000.0
2113.0,63618896000.0,59376366000.0,44477186000.0
2114.0,62682636000.0,59230417000.0,43976634000.0
2115.0,62460250000.0,58430860000.0,44013980000.0
2116.0,62153675000.0,57960100000.0,44111323000.0
2117.0,62080885000.0,57794392000.0,42864067000.0
2118.0,61550465000.0,59392733000.0,42615914000.0
2119.0,63346233000.0,57746067000.0,42763370000.0
2120.0,61603893000.0,57962463000.0,42177260000.0
2121.0,61357870000.0,56901816000.0,41502010000.0
2122.0,60741570000.0,56295494000.0,41117150000.0
2123.0,60991537000.0,56302990000.0,40650895000.0
2124.0,61690480000.0,58725814000.0,40245070000.0
2125.0,61161026000.0,56924100000.0,40100794000.0
2126.0,60396433000.0,57840000000.0,39933686000.0
2127.0,59821502000.0,58927956000.0,40506843000.0
2128.0,62243630000.0,56734260000.0,39069290000.0
2129.0,59547275000.0,54677545000.0,38780867000.0
2130.0,59252050000.0,54801064000.0,38275360000.0
2131.0,58833840000.0,54231736000.0,38166716000.0
2132.0,59389526000.0,53828390000.0,37505335000.0
2133.0,59266843000.0,53888030000.0,37307960000.0
2134.0,58451110000.0,54880300000.0,37253734000.0
2135.0,59406480000.0,53267000000.0,36606410000.0
2136.0,59391697000.0,52936577000.0,36300825000.0
2137.0,58245760000.0,52414976000.0,35676060000.0
2138.0,57717846000.0,52246622000.0,35318470000.0
2139.0,62058226000.0,51642724000.0,35173007000.0
2140.0,59249664000.0,52181893000.0,34595380000.0
2141.0,57592530000.0,51236655000.0,34196871000.0
2142.0,57418494000.0,50958418000.0,34317873000.0
2143.0,61384188000.0,51025306000.0,35539140000.0
2144.0,57657540000.0,50987553000.0,33659542000.0
2145.0,57533837000.0,50473386000.0,33122966000.0
2146.0,56490520000.0,50417148000.0,34416570000.0
2147.0,56081752000.0,51619693000.0,32968968000.0
2148.0,58650403000.0,49533465000.0,34182530000.0
2149.0,58432524000.0,49587732000.0,32206176000.0
2150.0,57800225000.0,49304445000.0,31580484000.0
2151.0,56565432000.0,48825668000.0,31737334000.0
2152.0,56159076000.0,48531366000.0,31246354000.0
2153.0,55687643000.0,48273330000.0,31531620000.0
2154.0,55507630000.0,47843030000.0,30946660000.0
2155.0,56528736000.0,47619437000.0,30581318000.0
2156.0,54908320000.0,47337590000.0,30216366000.0
2157.0,57823710000.0,47976903000.0,30715871000.0
2158.0,55646126000.0,47404937000.0,29908611000.0
2159.0,56147964000.0,48685683000.0,29947800000.0
2160.0,55648498000.0,46716977000.0,29666028000.0
2161.0,56258220000.0,47625544000.0,29409497000.0
2162.0,56743223000.0,46806610000.0,29282562000.0
2163.0,54955774000.0,46870168000.0,31525420000.0
2164.0,55033995000.0,46251414000.0,29607584000.0
2165.0,54031990000.0,47260205000.0,29746964000.0
2166.0,53981140000.0,45814830000.0,29057040000.0
2167.0,53629686000.0,45954576000.0,29537483000.0
2168.0,53861550000.0,45242634000.0,28564802000.0
2169.0,54764446000.0,45022670000.0,28380107000.0
2170.0,53693020000.0,44835070000.0,28062566000.0
2171.0,52850864000.0,45342933000.0,28198773000.0
2172.0,52890680000.0,44795890000.0,29345907000.0
2173.0,53158294000.0,45684605000.0,27617858000.0
2174.0,52424544000.0,45552160000.0,27630973000.0
2175.0,55669064000.0,45520667000.0,27275940000.0
2176.0,54459585000.0,45147030000.0,27045624000.0
2177.0,52934020000.0,45720846000.0,27438467000.0
2178.0,52897087000.0,44114050000.0,27224248000.0
2179.0,52621300000.0,43830920000.0,27649767000.0
2180.0,51968430000.0,43794395000.0,26748764000.0
2181.0,55216570000.0,45805550000.0,26426165000.0
2182.0,54829203000.0,43670120000.0,26173227000.0
2183.0,52918186000.0,43997340000.0,26227354000.0
2184.0,52797346000.0,43312534000.0,26470269000.0
2185.0,54602953000.0,44038283000.0,25982358000.0
2186.0,52346733000.0,43153576000.0,26534433000.0
2187.0,51539400000.0,44281455000.0,25586647000.0
2188.0,51820900000.0,42815283000.0,26553274000.0
2189.0,52734824000.0,42384708000.0,25324882000.0
2190.0,51968815000.0,49564762000.0,25180625000.0
2191.0,51866235000.0,44024422000.0,24881713000.0
2192.0,51644430000.0,43021857000.0,24666300000.0
2193.0,52095350000.0,42115424000.0,25096765000.0
2194.0,51634184000.0,41796825000.0,24699957000.0
2195.0,53526800000.0,41580487000.0,24168910000.0
2196.0,51209204000.0,41869136000.0,24297620000.0
2197.0,50919620000.0,42709176000.0,23939934000.0
2198.0,51645610000.0,44334830000.0,23700021000.0
2199.0,53544570000.0,42268262000.0,23543001000.0
2200.0,54728260000.0,41815646000.0,23315565000.0
2201.0,51228760000.0,41427210000.0,25047962000.0
2202.0,53063033000.0,43032048000.0,23048935000.0
2203.0,54316245000.0,41823840000.0,22715732000.0
2204.0,52434436000.0,42141864000.0,22687859000.0
2205.0,50799174000.0,42462097000.0,22432008000.0
2206.0,50311356000.0,42062217000.0,22185562000.0
2207.0,50755720000.0,41221526000.0,21919785000.0
2208.0,50710120000.0,42890950000.0,21805132000.0
2209.0,51339088000.0,40961413000.0,26797520000.0
2210.0,52138365000.0,40478913000.0,26221132000.0
2211.0,50836000000.0,41067704000.0,22759610000.0
2212.0,51727913000.0,42343272000.0,22350887000.0
2213.0,51277680000.0,40065393000.0,21599928000.0
2214.0,53808420000.0,43467014000.0,26772232000.0
2215.0,52813832000.0,40716845000.0,23054524000.0
2216.0,55260807000.0,42862280000.0,22345640000.0
2217.0,52645605000.0,40815616000.0,21439654000.0
2218.0,51247837000.0,39438803000.0,21411228000.0
2219.0,53790330000.0,41529160000.0,21249604000.0
2220.0,52327383000.0,40618066000.0,20919323000.0
2221.0,51226493000.0,41400350000.0,20777353000.0
2222.0,50378314000.0,46069023000.0,20645384000.0
2223.0,50082886000.0,39870935000.0,23827382000.0
2224.0,49941217000.0,40101167000.0,20910460000.0
2225.0,51283317000.0,39392590000.0,20789875000.0
2226.0,50637800000.0,41302077000.0,20961122000.0
2227.0,51427150000.0,39069438000.0,21318824000.0
2228.0,51298734000.0,39207207000.0,20565885000.0
2229.0,49990115000.0,39435047000.0,20694501000.0
2230.0,50941090000.0,39049890000.0,24410771000.0
2231.0,49757180000.0,39145107000.0,21034381000.0
2232.0,53390655000.0,38846833000.0,20342446000.0
2233.0,51300246000.0,40559950000.0,20606590000.0
2234.0,52157920000.0,40083194000.0,20374581000.0
2235.0,49982310000.0,41052484000.0,20989454000.0
2236.0,50869350000.0,41906323000.0,20442692000.0
2237.0,49561248000.0,39569224000.0,20198320000.0
2238.0,50275815000.0,39261508000.0,19832244000.0
2239.0,48811135000.0,38431200000.0,20613070000.0
2240.0,50070650000.0,38062190000.0,23331234000.0
2241.0,49500910000.0,39521706000.0,21046202000.0
2242.0,49264583000.0,38023560000.0,22088544000.0
2243.0,48646310000.0,39552295000.0,20542040000.0
2244.0,49329050000.0,39710580000.0,19839275000.0
2245.0,49675140000.0,45328368000.0,20435673000.0
2246.0,48753775000.0,42336756000.0,19757600000.0
2247.0,48735870000.0,45520260000.0,19155550000.0
2248.0,49252127000.0,42737332000.0,19205466000.0
2249.0,48737620000.0,39351316000.0,20645962000.0
2250.0,48640570000.0,39033180000.0,20355647000.0
2251.0,48684724000.0,38652080000.0,19384111000.0
2252.0,50210537000.0,38456852000.0,19938085000.0
2253.0,50999330000.0,37914206000.0,19297960000.0
2254.0,48715354000.0,39221950000.0,19762258000.0
2255.0,51363426000.0,39976206000.0,19061768000.0
2256.0,49020133000.0,38549475000.0,20679854000.0
2257.0,48855970000.0,39659598000.0,20063269000.0
2258.0,48168964000.0,43727614000.0,19010306000.0
2259.0,47915364000.0,39217860000.0,18875967000.0
2260.0,47549972000.0,38051460000.0,19254536000.0
2261.0,47534514000.0,48994850000.0,18766795000.0
2262.0,48652700000.0,40829022000.0,19233440000.0
2263.0,51492323000.0,38182510000.0,18688043000.0
2264.0,50695890000.0,37619016000.0,18528055000.0
2265.0,51413496000.0,39783436000.0,18415430000.0
2266.0,49430524000.0,43903468000.0,24031132000.0
2267.0,48843657000.0,41070182000.0,24182458000.0
2268.0,48812630000.0,38622760000.0,21200464000.0
2269.0,48899478000.0,38918156000.0,19043020000.0
2270.0,52910580000.0,37935280000.0,18635490000.0
2271.0,51230050000.0,37257716000.0,18733978000.0
2272.0,51130150000.0,37409235000.0,20525700000.0
2273.0,49939526000.0,38762090000.0,18300504000.0
2274.0,48882196000.0,36857160000.0,18320556000.0
2275.0,50716870000.0,37470413000.0,24518863000.0
2276.0,53305510000.0,36858716000.0,20203730000.0
2277.0,50551206000.0,37857677000.0,18716040000.0
2278.0,51114123000.0,41595390000.0,18578047000.0
2279.0,48984480000.0,37230154000.0,18248931000.0
2280.0,50822844000.0,36786057000.0,18410103000.0
2281.0,49292100000.0,36992156000.0,18074608000.0
2282.0,50213080000.0,36572795000.0,18339867000.0
2283.0,49310454000.0,38338490000.0,18719850000.0
2284.0,49714350000.0,39592157000.0,18188202000.0
2285.0,47929786000.0,39964164000.0,18421105000.0
2286.0,47543812000.0,37794200000.0,17952709000.0
2287.0,48062185000.0,37231960000.0,18537402000.0
2288.0,48121803000.0,39231283000.0,17773185000.0
2289.0,47941865000.0,37753210000.0,17713800000.0
2290.0,48892592000.0,44888023000.0,17726510000.0
2291.0,55971860000.0,42410398000.0,17640933000.0
2292.0,51345330000.0,40880325000.0,18513807000.0
2293.0,49572454000.0,37680450000.0,17839485000.0
2294.0,48544473000.0,38112805000.0,17546293000.0
2295.0,49012630000.0,39190753000.0,23051665000.0
2296.0,47751630000.0,39145480000.0,18179891000.0
2297.0,48408150000.0,37087674000.0,17673376000.0
2298.0,47217210000.0,37968220000.0,17583294000.0
2299.0,47221450000.0,37689820000.0,17498466000.0
2300.0,49057540000.0,36730397000.0,17343795000.0
