time,CESM1-CAM5,CCSM4
2000.0,88838410000.0,88838410000.0
2001.0,88640190000.0,88640190000.0
2002.0,88593090000.0,88593090000.0
2003.0,88412310000.0,88412310000.0
2004.0,88255430000.0,88255430000.0
2005.0,88266670000.0,88266670000.0
2006.0,88353330000.0,88353330000.0
2007.0,88695500000.0,88695500000.0
2008.0,88360540000.0,88360540000.0
2009.0,88158750000.0,88158750000.0
2010.0,87876870000.0,87876870000.0
2011.0,87776550000.0,87776550000.0
2012.0,87978420000.0,87978420000.0
2013.0,88050020000.0,88050020000.0
2014.0,88733460000.0,88733460000.0
2015.0,87949115000.0,87949115000.0
2016.0,89161200000.0,89161200000.0
2017.0,87986230000.0,87986230000.0
2018.0,87848485000.0,87848485000.0
2019.0,89603490000.0,89603490000.0
2020.0,87657500000.0,87657500000.0
2021.0,87717724000.0,87749200000.0
2022.0,87323360000.0,87431365000.0
2023.0,87121530000.0,87860126000.0
2024.0,87026080000.0,87271680000.0
2025.0,86774960000.0,87344220000.0
2026.0,86592310000.0,87198780000.0
2027.0,86411500000.0,87874880000.0
2028.0,86132470000.0,87813700000.0
2029.0,85845020000.0,87649214000.0
2030.0,85573670000.0,87263020000.0
2031.0,85297350000.0,87302470000.0
2032.0,85021030000.0,87167566000.0
2033.0,84689175000.0,87170650000.0
2034.0,84381360000.0,86847840000.0
2035.0,84022340000.0,86650905000.0
2036.0,83757120000.0,88612545000.0
2037.0,83303590000.0,87405140000.0
2038.0,82867780000.0,86844100000.0
2039.0,82648940000.0,86362300000.0
2040.0,82153840000.0,86304780000.0
2041.0,81706344000.0,86109380000.0
2042.0,81184014000.0,85754250000.0
2043.0,80834520000.0,85554390000.0
2044.0,80787810000.0,85494530000.0
2045.0,80401270000.0,85199520000.0
2046.0,79723280000.0,85058720000.0
2047.0,78957760000.0,85244190000.0
2048.0,78698120000.0,84933940000.0
2049.0,78153230000.0,84486450000.0
2050.0,77541425000.0,84146250000.0
2051.0,76909770000.0,83918870000.0
2052.0,76253380000.0,83812670000.0
2053.0,75539870000.0,83514120000.0
2054.0,75036975000.0,83114860000.0
2055.0,74420216000.0,82782626000.0
2056.0,73636030000.0,82906660000.0
2057.0,72883740000.0,82381130000.0
2058.0,72374780000.0,82007376000.0
2059.0,71611370000.0,81665490000.0
2060.0,70752600000.0,81333250000.0
2061.0,70143590000.0,81048640000.0
2062.0,69340100000.0,80631250000.0
2063.0,68381106000.0,80420225000.0
2064.0,67398513000.0,79857975000.0
2065.0,66422354000.0,79462920000.0
2066.0,65160598000.0,79130090000.0
2067.0,64240370000.0,78742480000.0
2068.0,63336698000.0,78338610000.0
2069.0,62308990000.0,77980200000.0
2070.0,61345882000.0,78093180000.0
2071.0,60548160000.0,77276725000.0
2072.0,59585220000.0,77250626000.0
2073.0,58982370000.0,76598370000.0
2074.0,58093253000.0,76607340000.0
2075.0,57207095000.0,76148700000.0
2076.0,56222430000.0,75435450000.0
2077.0,55197700000.0,74990720000.0
2078.0,54491940000.0,74478310000.0
2079.0,53573448000.0,74058875000.0
2080.0,52730720000.0,73865700000.0
2081.0,51937640000.0,73619110000.0
2082.0,51113386000.0,72918710000.0
2083.0,49968690000.0,72493960000.0
2084.0,48836290000.0,72101170000.0
2085.0,47824200000.0,71454720000.0
2086.0,47028007000.0,71217860000.0
2087.0,45957583000.0,70835420000.0
2088.0,44943507000.0,70443794000.0
2089.0,44000674000.0,70177560000.0
2090.0,43347595000.0,69696930000.0
2091.0,42467100000.0,69243810000.0
2092.0,41417175000.0,68813636000.0
2093.0,40400445000.0,68422996000.0
2094.0,39656590000.0,67835190000.0
2095.0,38791012000.0,67392760000.0
2096.0,38253350000.0,66915090000.0
2097.0,37327466000.0,66492555000.0
2098.0,36542583000.0,66165563000.0
2099.0,35741835000.0,65763357000.0
2100.0,34862250000.0,65575154000.0
