time,MRI-ESM2-0
2000.0,2619210200.0
2001.0,2579623000.0
2002.0,2643142700.0
2003.0,2597013500.0
2004.0,2529894100.0
2005.0,2563755000.0
2006.0,2510072000.0
2007.0,2495677400.0
2008.0,2469614600.0
2009.0,2456667000.0
2010.0,2495662300.0
2011.0,2472575000.0
2012.0,2417882400.0
2013.0,2445811000.0
2014.0,2432652500.0
2015.0,2399692300.0
2016.0,2379323100.0
2017.0,2344771300.0
2018.0,2376668400.0
2019.0,2338707700.0
2020.0,2360481300.0
2021.0,2291852500.0
2022.0,2300010000.0
2023.0,2260682200.0
2024.0,2232745500.0
2025.0,2210118000.0
2026.0,2191991800.0
2027.0,2153365800.0
2028.0,2146422000.0
2029.0,2091808600.0
2030.0,2057771300.0
2031.0,2070266000.0
2032.0,2011096400.0
2033.0,1969079000.0
2034.0,1916531100.0
2035.0,1885911300.0
2036.0,1831314400.0
2037.0,1779118700.0
2038.0,1728091600.0
2039.0,1664971900.0
2040.0,1651345900.0
2041.0,1594516000.0
2042.0,1530843000.0
2043.0,1465459800.0
2044.0,1406123100.0
2045.0,1371198500.0
2046.0,1340594300.0
2047.0,1344193200.0
2048.0,1259979500.0
2049.0,1201037600.0
2050.0,1166793700.0
2051.0,1123712000.0
2052.0,1096789900.0
2053.0,1088930400.0
2054.0,1007733250.0
2055.0,994172160.0
2056.0,930302850.0
2057.0,899968200.0
2058.0,857357950.0
2059.0,827281540.0
2060.0,792492800.0
2061.0,757047700.0
2062.0,727999800.0
2063.0,703791500.0
2064.0,675476740.0
2065.0,649684740.0
2066.0,613381570.0
2067.0,594091800.0
2068.0,575832400.0
2069.0,571680640.0
2070.0,554142660.0
2071.0,538392900.0
2072.0,534587700.0
2073.0,512573440.0
2074.0,495688700.0
2075.0,481765400.0
2076.0,460141400.0
2077.0,449402900.0
2078.0,451772600.0
2079.0,424229120.0
2080.0,417969120.0
2081.0,404572220.0
2082.0,402146370.0
2083.0,416499000.0
2084.0,402155550.0
2085.0,379266900.0
2086.0,372068640.0
2087.0,522479230.0
2088.0,368176670.0
2089.0,366085760.0
2090.0,358781630.0
2091.0,364599840.0
2092.0,342297950.0
2093.0,343291230.0
2094.0,339863600.0
2095.0,330218980.0
2096.0,327999600.0
2097.0,334880830.0
2098.0,320871040.0
2099.0,316489120.0
2100.0,321875620.0
