time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2083.0,992064300.0,558503400.0,758674200.0,1539037400.0
2084.0,1028148700.0,498949570.0,674644200.0,1541902100.0
2085.0,992740540.0,492636450.0,648002900.0,1677593700.0
2086.0,1019566900.0,479578620.0,694702800.0,1538059100.0
2087.0,944395700.0,470490620.0,637502100.0,1708967800.0
2088.0,977359900.0,481026430.0,631266500.0,1632460700.0
2089.0,990439040.0,458357700.0,731448300.0,1565277700.0
2090.0,933392600.0,450289380.0,643306100.0,1532165100.0
2091.0,999110500.0,438116600.0,687064400.0,1496327800.0
2092.0,962495900.0,440726700.0,756834500.0,1547172400.0
2093.0,968715970.0,428196670.0,668684900.0,1515244900.0
2094.0,970911100.0,442393060.0,731206850.0,1505411200.0
2095.0,912572600.0,418927000.0,676533760.0,1518357000.0
2096.0,998086200.0,487518100.0,788226500.0,1550877200.0
2097.0,963342140.0,413306940.0,667229700.0,1546002200.0
2098.0,990482600.0,405276930.0,1032597760.0,1556426000.0
2099.0,1008655500.0,398971000.0,721742700.0,1711153200.0
2100.0,950019400.0,394581150.0,783345100.0,1635678100.0
