time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,15288590000.0,15288590000.0
2001.0,14852137000.0,14852137000.0
2002.0,14815541000.0,14815541000.0
2003.0,14721456000.0,14721456000.0
2004.0,14667106000.0,14667106000.0
2005.0,14655058000.0,14655058000.0
2006.0,14733586000.0,14733586000.0
2007.0,14602313000.0,14602313000.0
2008.0,14936216000.0,14936216000.0
2009.0,14711724000.0,14711724000.0
2010.0,14575500000.0,14575500000.0
2011.0,14596283000.0,14596283000.0
2012.0,14631240000.0,14631240000.0
2013.0,14518057000.0,14518057000.0
2014.0,14325532000.0,14325532000.0
2015.0,14255470000.0,14255470000.0
2016.0,14158819000.0,14158819000.0
2017.0,14112299000.0,14112299000.0
2018.0,14035831000.0,14035831000.0
2019.0,13963822000.0,13963822000.0
2020.0,13873392000.0,13873392000.0
2021.0,13685230000.0,13689453000.0
2022.0,13594162000.0,13561179000.0
2023.0,13364645000.0,13745796000.0
2024.0,13258489000.0,13533095000.0
2025.0,12990868000.0,13284201000.0
2026.0,12788333000.0,13134868000.0
2027.0,12636133000.0,12930264000.0
2028.0,12341854000.0,12792829000.0
2029.0,12190595000.0,13134553000.0
2030.0,11952288000.0,12601848000.0
2031.0,11690592000.0,12262542000.0
2032.0,11421877000.0,11972900000.0
2033.0,11071697000.0,11772548000.0
2034.0,10882418000.0,11683241000.0
2035.0,10556354000.0,11209006000.0
2036.0,10132009000.0,10802298000.0
2037.0,9771601000.0,10562484000.0
2038.0,9480133000.0,10169219000.0
2039.0,9179709000.0,9777298000.0
2040.0,8742545000.0,9579624000.0
2041.0,8296346000.0,9347159000.0
2042.0,8039661600.0,8725194000.0
2043.0,7739602000.0,8337079000.0
2044.0,7475295700.0,7857745000.0
2045.0,7193678000.0,7678691300.0
2046.0,6740395500.0,7603044400.0
2047.0,6521682000.0,7197605000.0
2048.0,6260246000.0,6756524000.0
2049.0,5985463000.0,6448749000.0
2050.0,5731328000.0,6206874600.0
2051.0,5505216000.0,5849897000.0
2052.0,5251964000.0,5433813500.0
2053.0,5184332000.0,5226902500.0
2054.0,4997743600.0,5073799700.0
2055.0,4803379000.0,4712519700.0
2056.0,4684180000.0,4480908000.0
2057.0,4537626000.0,4338040000.0
2058.0,4393365500.0,4100084200.0
2059.0,4260782300.0,3844494800.0
2060.0,4430902300.0,3625173800.0
2061.0,4269454300.0,3402762200.0
2062.0,3940489000.0,3265243100.0
2063.0,3753771300.0,3068271900.0
2064.0,3566156000.0,2902029300.0
2065.0,3432087600.0,2703055600.0
2066.0,3363602000.0,2591337700.0
2067.0,3236580000.0,2433364200.0
2068.0,3232526800.0,2346523100.0
2069.0,3051590100.0,2218011100.0
2070.0,2986711800.0,2137440500.0
2071.0,2798820600.0,2010241700.0
2072.0,2612951300.0,1913306000.0
2073.0,2511786500.0,1813192000.0
2074.0,2445902300.0,1671152000.0
2075.0,2438913500.0,1620977200.0
2076.0,2350923300.0,1505447300.0
2077.0,2335426000.0,1412025200.0
2078.0,2161448700.0,1266086900.0
2079.0,2087696800.0,1171346300.0
2080.0,1925835400.0,1060146240.0
2081.0,1875771300.0,981717250.0
2082.0,1802223600.0,876918460.0
2083.0,1849158500.0,845887400.0
2084.0,1737325600.0,776923970.0
2085.0,1654446300.0,698926000.0
2086.0,1605187600.0,651086400.0
2087.0,1590584200.0,610695400.0
2088.0,1441795300.0,572888200.0
2089.0,1394093300.0,538609000.0
2090.0,1328270800.0,515441820.0
2091.0,1280742400.0,485076480.0
2092.0,1234870300.0,441691300.0
2093.0,1166549000.0,424536700.0
2094.0,1353102200.0,392791000.0
2095.0,1101150500.0,359168900.0
2096.0,1089835100.0,338110600.0
2097.0,1196349800.0,283570600.0
2098.0,1028165950.0,270291740.0
2099.0,984587970.0,245721650.0
2100.0,1022931840.0,226102060.0
