time,UKESM1-0-LL,MRI-ESM2-0,GFDL-ESM4,IPSL-CM6A-LR
2035.0,8923081000.0,10650793000.0,11675856000.0,10471726000.0
2036.0,8385989000.0,10228260000.0,11619155000.0,10270687000.0
2037.0,7972134400.0,9999403000.0,11269913000.0,9789531000.0
2038.0,7597413400.0,9879717000.0,11004935000.0,9307748000.0
2039.0,7139145700.0,9579689000.0,11128195000.0,8976412000.0
2040.0,6846207000.0,9239627000.0,11068741000.0,8827637000.0
2041.0,6359979500.0,9275130000.0,10691768000.0,8493964000.0
2042.0,6061333500.0,9037412000.0,10445111000.0,8207641600.0
2043.0,5987683000.0,8681832000.0,10188530000.0,8001800000.0
2044.0,5617094700.0,8494284300.0,10033367000.0,7671031300.0
2045.0,5283506700.0,8126009300.0,9867252000.0,7912749000.0
2046.0,5035971600.0,7923992000.0,9614563000.0,7103716000.0
2047.0,4782201300.0,7552715000.0,9364213000.0,6797088000.0
2048.0,4501882000.0,7505586000.0,9170260000.0,6667948500.0
2049.0,4230105000.0,7236483600.0,9410770000.0,6391079000.0
2050.0,4289783000.0,7003858000.0,9990681000.0,6179940000.0
2051.0,3941315600.0,6793341000.0,9034030000.0,6070207000.0
2052.0,3739945500.0,6615652000.0,8725864000.0,5791014000.0
2053.0,3459917600.0,6364639000.0,8619811000.0,5859881500.0
2054.0,3267800000.0,6235483600.0,8330572300.0,5486199000.0
2055.0,3134674200.0,6179442700.0,8078389000.0,5673807000.0
2056.0,2952018400.0,6095423500.0,8398491600.0,5147610000.0
2057.0,2829461800.0,6049394000.0,7865112000.0,5116369000.0
2058.0,2709223000.0,5760651000.0,8063117000.0,4914341000.0
2059.0,2497839600.0,6110625000.0,7736593400.0,4800498700.0
2060.0,2399651600.0,5568149000.0,7621603000.0,4609596400.0
2061.0,2353254400.0,6348373000.0,7455585300.0,4430911000.0
2062.0,2173670000.0,5406706700.0,7315901400.0,4224042200.0
2063.0,2017283200.0,5264450600.0,7182257700.0,4285013800.0
2064.0,1958992100.0,5237024300.0,7238011000.0,4041284600.0
2065.0,2085317600.0,4998107600.0,7085474000.0,4433063400.0
2066.0,1872483100.0,4851758000.0,6929412600.0,4069137400.0
2067.0,1775613000.0,4684310000.0,6830555000.0,3877071000.0
2068.0,1621954300.0,4971366400.0,6716871700.0,3797614800.0
2069.0,1533888800.0,4947236400.0,6608937500.0,3633736200.0
2070.0,1488552400.0,4475060000.0,6484880000.0,3520000300.0
2071.0,1442668200.0,6319704000.0,6490008600.0,3498573800.0
2072.0,1398795000.0,6730001000.0,6327294000.0,3992461000.0
2073.0,1342627700.0,6069263000.0,6205059000.0,3362266000.0
2074.0,1256432000.0,5010299000.0,6176887300.0,3834414600.0
2075.0,1913897600.0,4667587600.0,6019023400.0,3602123300.0
2076.0,1148286600.0,5403960000.0,5901986300.0,5235581400.0
2077.0,1083525100.0,4444139500.0,6024655000.0,3229456000.0
2078.0,996667500.0,4301211000.0,6471882000.0,3069908500.0
2079.0,957343040.0,4629876700.0,5893958000.0,3016234500.0
2080.0,880311600.0,4143612400.0,5828425000.0,5064511000.0
2081.0,811184800.0,7439580700.0,5597206500.0,5160324600.0
2082.0,782145700.0,4510711300.0,6132797000.0,3359772700.0
2083.0,740470660.0,4159122700.0,5586786000.0,3534170000.0
2084.0,694406140.0,3961510100.0,6199869400.0,2943463700.0
2085.0,684090200.0,4375548400.0,5371014000.0,3538261200.0
2086.0,661764540.0,5126939600.0,5444253000.0,3220525000.0
2087.0,1044125000.0,3879084500.0,5319293000.0,4397223400.0
2088.0,799591360.0,3785919500.0,5232750600.0,3293480000.0
2089.0,660286900.0,6932315600.0,5091038000.0,2838104800.0
2090.0,657149000.0,4577343500.0,5042657000.0,3130182100.0
2091.0,555186600.0,3754009300.0,5632207000.0,3210838000.0
2092.0,535289950.0,3643133000.0,6562036700.0,2898342000.0
2093.0,530073820.0,5470160000.0,5433092600.0,3028082200.0
2094.0,497355870.0,5115642000.0,5347547000.0,2543863800.0
2095.0,472958850.0,3797501400.0,5296854000.0,2624501200.0
2096.0,460866980.0,4264417300.0,5621263000.0,3415213300.0
2097.0,445682200.0,4350982000.0,5467411000.0,4257954000.0
2098.0,487404100.0,3593305000.0,5790120000.0,3216201000.0
2099.0,415533820.0,4019560400.0,5148234000.0,2696920600.0
2100.0,438610270.0,3727931400.0,5111383600.0,2636953900.0
