time,CCSM4,GFDL-ESM2G,GISS-E2-R,CSIRO-MK3-6-0,CESM1-CAM5,NORESM1-M,GFDL-CM3,CANESM2,CNRM-CM5,IPSL-CM5A-LR,MPI-ESM-LR
2039.0,51103994000.0,51216350000.0,51134132000.0,51061907000.0,50875826000.0,50995500000.0,50914394000.0,51030147000.0,51184206000.0,50933780000.0,51010052000.0
2040.0,51029975000.0,51164918000.0,51091160000.0,51013420000.0,50808308000.0,51001885000.0,50864996000.0,51007060000.0,51145273000.0,50871804000.0,50944287000.0
2041.0,51003750000.0,51233903000.0,51074646000.0,50993828000.0,50725454000.0,50911207000.0,50835923000.0,50965060000.0,51117390000.0,50813506000.0,50914020000.0
2042.0,50965180000.0,51327080000.0,51061230000.0,50956590000.0,50649965000.0,50877770000.0,50787700000.0,50927110000.0,51074208000.0,50772120000.0,50869637000.0
2043.0,50917724000.0,51262018000.0,51043594000.0,50932818000.0,50579706000.0,50843996000.0,50716700000.0,50832404000.0,51041346000.0,50742047000.0,50837193000.0
2044.0,50905190000.0,51211293000.0,51016190000.0,50888204000.0,50490335000.0,50798244000.0,50659130000.0,50801414000.0,50977546000.0,50698690000.0,50785477000.0
2045.0,50867323000.0,51118285000.0,50989208000.0,50856284000.0,50437476000.0,50757194000.0,50587832000.0,50760330000.0,50950316000.0,50641340000.0,50750943000.0
2046.0,50814970000.0,51091304000.0,50918290000.0,50820530000.0,50363716000.0,50687607000.0,50514838000.0,50729580000.0,50910155000.0,50584183000.0,50702123000.0
2047.0,50773496000.0,51071360000.0,50878130000.0,50772464000.0,50277450000.0,50636214000.0,50441744000.0,50682710000.0,50867610000.0,50511460000.0,50646245000.0
2048.0,50741125000.0,51257426000.0,50831250000.0,50792650000.0,50205660000.0,50594603000.0,50329400000.0,50639794000.0,50795614000.0,50437755000.0,50581238000.0
2049.0,50700554000.0,50994282000.0,50815630000.0,50706416000.0,50135347000.0,50562890000.0,50250240000.0,50577908000.0,50746618000.0,50381280000.0,50514637000.0
2050.0,50673690000.0,50941325000.0,50782552000.0,50660807000.0,50046534000.0,50564702000.0,50151520000.0,50528494000.0,50693042000.0,50328440000.0,50465600000.0
2051.0,50638393000.0,50980303000.0,50767327000.0,50644370000.0,49968624000.0,50482885000.0,50046620000.0,50461460000.0,50647958000.0,50230804000.0,50395394000.0
2052.0,50576986000.0,50923060000.0,50731184000.0,50593083000.0,49826558000.0,50429900000.0,49927640000.0,50403607000.0,50604750000.0,50171707000.0,50338750000.0
2053.0,50533294000.0,50924794000.0,50696143000.0,50632585000.0,49793524000.0,50375774000.0,49782383000.0,50325877000.0,50583753000.0,50195722000.0,50284196000.0
2054.0,50527100000.0,50981510000.0,50670640000.0,50610630000.0,49678737000.0,50286400000.0,49650010000.0,50244980000.0,50499228000.0,50076240000.0,50235810000.0
2055.0,50492326000.0,50924540000.0,50630580000.0,50496193000.0,49584513000.0,50242355000.0,49560515000.0,50208520000.0,50463195000.0,50012647000.0,50186700000.0
2056.0,50414772000.0,50977542000.0,50615103000.0,50416300000.0,49519067000.0,50197990000.0,49479328000.0,50117132000.0,50413003000.0,49952776000.0,50138810000.0
2057.0,50306437000.0,50934104000.0,50576660000.0,50376260000.0,49451807000.0,50116140000.0,49338280000.0,50044240000.0,50347150000.0,49912197000.0,50075830000.0
2058.0,50246566000.0,50830370000.0,50601337000.0,50338992000.0,49328615000.0,50069602000.0,49187340000.0,49968610000.0,50253770000.0,49827176000.0,50008224000.0
2059.0,50204033000.0,50776097000.0,50524660000.0,50276390000.0,49237795000.0,49970856000.0,49081668000.0,49885000000.0,50144264000.0,49761395000.0,49957830000.0
2060.0,50192437000.0,50738420000.0,50511820000.0,50237813000.0,49111196000.0,49918796000.0,48984300000.0,49823085000.0,50049360000.0,49680050000.0,49884787000.0
2061.0,50122010000.0,50697638000.0,50464825000.0,50204905000.0,48959627000.0,49839276000.0,48875520000.0,49761853000.0,49935073000.0,49625920000.0,49824727000.0
2062.0,50082693000.0,50712560000.0,50429325000.0,50143220000.0,48860094000.0,49747526000.0,48743444000.0,49710280000.0,49833017000.0,49587270000.0,49766160000.0
2063.0,50026766000.0,50654798000.0,50418446000.0,50108654000.0,48738100000.0,49664578000.0,48609047000.0,49650614000.0,49731023000.0,49531240000.0,49707418000.0
2064.0,49987360000.0,50594250000.0,50372166000.0,50056140000.0,48596423000.0,49580720000.0,48518074000.0,49557280000.0,49641010000.0,49457357000.0,49645470000.0
2065.0,49933900000.0,50576530000.0,50326454000.0,50006905000.0,48491078000.0,49525326000.0,48399820000.0,49479800000.0,49498190000.0,49406430000.0,49548607000.0
2066.0,49885250000.0,50541543000.0,50258720000.0,49968680000.0,48386175000.0,49472490000.0,48311770000.0,49344800000.0,49449886000.0,49346183000.0,49471533000.0
2067.0,49820130000.0,50532508000.0,50177950000.0,49907540000.0,48252826000.0,49429864000.0,48191836000.0,49285150000.0,49297785000.0,49254478000.0,49422717000.0
2068.0,49802730000.0,50493670000.0,50147484000.0,49830654000.0,48165765000.0,49342525000.0,48006460000.0,49229283000.0,49212290000.0,49247850000.0,49362610000.0
2069.0,49837480000.0,50457416000.0,50164204000.0,49741226000.0,48097886000.0,49240846000.0,47892046000.0,49121518000.0,49080943000.0,49159565000.0,49305160000.0
2070.0,49714900000.0,50412646000.0,50092175000.0,49705484000.0,47957420000.0,49157390000.0,47737053000.0,49033327000.0,48980124000.0,49110524000.0,49255158000.0
2071.0,49630953000.0,51257860000.0,50046456000.0,49674174000.0,47827620000.0,49106070000.0,47541236000.0,48936800000.0,48908423000.0,49237262000.0,49192403000.0
2072.0,49591400000.0,50394360000.0,50028446000.0,49649460000.0,47717704000.0,48996635000.0,47344845000.0,48864334000.0,48745380000.0,48944583000.0,49115922000.0
2073.0,49523323000.0,50352927000.0,49984020000.0,49562026000.0,47583540000.0,48921390000.0,47167156000.0,48749375000.0,48660955000.0,48857825000.0,49052280000.0
2074.0,49474260000.0,50321880000.0,49950093000.0,49506177000.0,47457880000.0,48769370000.0,47013106000.0,48709607000.0,48517583000.0,48828190000.0,48971570000.0
2075.0,49422550000.0,50294820000.0,49906823000.0,49449673000.0,47330350000.0,48677683000.0,46805664000.0,48631157000.0,48364790000.0,48760345000.0,48903565000.0
2076.0,49349267000.0,50327065000.0,49898470000.0,49382216000.0,47141850000.0,48602964000.0,46608245000.0,48541938000.0,48256844000.0,48676717000.0,48812820000.0
2077.0,49328808000.0,50252240000.0,49866146000.0,49274190000.0,47049510000.0,48505704000.0,46414730000.0,48477463000.0,48092738000.0,48597213000.0,48727015000.0
2078.0,49283273000.0,50177634000.0,49830170000.0,49217390000.0,46883828000.0,48381880000.0,46206464000.0,48359367000.0,47980740000.0,48499237000.0,48640490000.0
2079.0,49388330000.0,50125730000.0,49790170000.0,49150083000.0,46765187000.0,48277980000.0,45970047000.0,48346796000.0,47886025000.0,48406315000.0,48549990000.0
2080.0,49154390000.0,50091274000.0,49718837000.0,49073330000.0,46685820000.0,48175480000.0,45777752000.0,48198440000.0,47800865000.0,48322404000.0,48468804000.0
2081.0,49099063000.0,50058166000.0,49713440000.0,48979014000.0,46562443000.0,48103830000.0,45650223000.0,48091240000.0,47759135000.0,48308945000.0,48407680000.0
2082.0,49067410000.0,50037760000.0,49655590000.0,48904622000.0,46471107000.0,48031980000.0,45461807000.0,48005796000.0,47658460000.0,48253764000.0,48333160000.0
2083.0,48992797000.0,50004787000.0,49635480000.0,48869990000.0,46367920000.0,47964733000.0,45330874000.0,47909904000.0,47601850000.0,48188654000.0,48206510000.0
2084.0,49514725000.0,49968910000.0,49567474000.0,48783802000.0,46186140000.0,47862450000.0,45153670000.0,47858510000.0,47513410000.0,48116118000.0,48142668000.0
2085.0,48881005000.0,49921710000.0,49563283000.0,48709546000.0,46044766000.0,47811326000.0,45012990000.0,47752765000.0,47432614000.0,48042815000.0,48082756000.0
2086.0,48805798000.0,49863733000.0,49471705000.0,48614620000.0,45918810000.0,47735357000.0,44837794000.0,47691350000.0,47288738000.0,48004060000.0,47998570000.0
2087.0,49161466000.0,49816605000.0,49428860000.0,48574020000.0,45844103000.0,47614860000.0,44726178000.0,47592034000.0,47171535000.0,47919280000.0,47922123000.0
2088.0,48765846000.0,49782456000.0,49396440000.0,48509370000.0,45713162000.0,47559930000.0,44520540000.0,47517130000.0,47218830000.0,47818910000.0,47854920000.0
2089.0,48650500000.0,49741763000.0,49281320000.0,48437453000.0,45641753000.0,47488590000.0,44351537000.0,47402033000.0,47003374000.0,47831773000.0,47808397000.0
2090.0,48549798000.0,49774380000.0,49244580000.0,48478080000.0,45691974000.0,47419683000.0,44190433000.0,47295324000.0,46916567000.0,47685214000.0,47730872000.0
2091.0,48502915000.0,49696790000.0,49215290000.0,48407683000.0,45422340000.0,47347350000.0,44024290000.0,47160900000.0,46793634000.0,47600767000.0,47631350000.0
2092.0,48403140000.0,49644515000.0,49182190000.0,48303694000.0,45334483000.0,47254250000.0,43811623000.0,47151866000.0,46655115000.0,47600440000.0,47564055000.0
2093.0,48324130000.0,49626075000.0,49137970000.0,48194597000.0,45204095000.0,47204667000.0,43574743000.0,46987284000.0,46538780000.0,47525294000.0,47488400000.0
2094.0,48235830000.0,49670920000.0,49136243000.0,48122184000.0,45061600000.0,47070052000.0,43289903000.0,46840350000.0,46427603000.0,47455457000.0,47393325000.0
2095.0,48218610000.0,49578680000.0,49046820000.0,48038167000.0,44873503000.0,47012377000.0,43028754000.0,46765100000.0,46307095000.0,47349620000.0,47293637000.0
2096.0,48061690000.0,49540096000.0,49005584000.0,47964450000.0,44763767000.0,46889464000.0,42832860000.0,46616285000.0,46165094000.0,47268508000.0,47191613000.0
2097.0,48024957000.0,49715470000.0,48967600000.0,47946592000.0,44645280000.0,46826844000.0,42638840000.0,46494390000.0,46051967000.0,47213548000.0,47055696000.0
2098.0,48284058000.0,49604220000.0,48881037000.0,47875895000.0,44518777000.0,46733906000.0,42413740000.0,46435360000.0,45922808000.0,47153545000.0,46983496000.0
2099.0,48039342000.0,49559613000.0,48855536000.0,47777900000.0,44402620000.0,46762512000.0,42214207000.0,46325520000.0,45785330000.0,47111300000.0,46920560000.0
2100.0,47955160000.0,49492046000.0,48823923000.0,47725830000.0,44249997000.0,46550122000.0,41986620000.0,46226390000.0,45656183000.0,47035433000.0,46778100000.0
