time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,131435940000.0,131435940000.0
2001.0,130489450000.0,130489450000.0
2002.0,129573085000.0,129573085000.0
2003.0,128170885000.0,128170885000.0
2004.0,127174615000.0,127174615000.0
2005.0,126301856000.0,126301856000.0
2006.0,124981090000.0,124981090000.0
2007.0,123484220000.0,123484220000.0
2008.0,121791190000.0,121791190000.0
2009.0,119644910000.0,119644910000.0
2010.0,118857900000.0,118857900000.0
2011.0,117393020000.0,117393020000.0
2012.0,115529260000.0,115529260000.0
2013.0,114148190000.0,114148190000.0
2014.0,113401200000.0,113401200000.0
2015.0,111805850000.0,111805850000.0
2016.0,110082310000.0,110082310000.0
2017.0,107781160000.0,107781160000.0
2018.0,106046270000.0,106046270000.0
2019.0,104865960000.0,104865960000.0
2020.0,103948650000.0,103948650000.0
2021.0,101821790000.0,101824090000.0
2022.0,98374885000.0,99432890000.0
2023.0,96608510000.0,97977370000.0
2024.0,95128640000.0,94979270000.0
2025.0,92817400000.0,92376380000.0
2026.0,90828554000.0,89524200000.0
2027.0,88948590000.0,87887356000.0
2028.0,85830615000.0,84980030000.0
2029.0,82430620000.0,82764920000.0
2030.0,79497510000.0,81064930000.0
2031.0,75544780000.0,79739010000.0
2032.0,72108400000.0,76570280000.0
2033.0,70749310000.0,74476760000.0
2034.0,68105187000.0,73076930000.0
2035.0,65765020000.0,69195375000.0
2036.0,62714860000.0,66113405000.0
2037.0,60318642000.0,65019840000.0
2038.0,58023390000.0,63100280000.0
2039.0,55822184000.0,60691333000.0
2040.0,53586723000.0,57745160000.0
2041.0,52270944000.0,54954430000.0
2042.0,50412855000.0,53892980000.0
2043.0,47808418000.0,51926335000.0
2044.0,45617160000.0,49651446000.0
2045.0,44132164000.0,47829058000.0
2046.0,42279727000.0,46091702000.0
2047.0,40779530000.0,44366400000.0
2048.0,38165393000.0,41687974000.0
2049.0,36547010000.0,40505926000.0
2050.0,35004326000.0,38427423000.0
2051.0,34000953000.0,36551066000.0
2052.0,32962636000.0,34145753000.0
2053.0,31395514000.0,32305869000.0
2054.0,30572775000.0,30684280000.0
2055.0,29362678000.0,29721240000.0
2056.0,28703615000.0,28304783000.0
2057.0,28122835000.0,26796067000.0
2058.0,28042813000.0,25313550000.0
2059.0,27302124000.0,23955593000.0
2060.0,26439514000.0,22558695000.0
2061.0,25207435000.0,21574416000.0
2062.0,23950594000.0,20468062000.0
2063.0,23097390000.0,19126280000.0
2064.0,22515892000.0,18211930000.0
2065.0,21648597000.0,17336482000.0
2066.0,20839043000.0,16692038000.0
2067.0,20115544000.0,15959478000.0
2068.0,19603884000.0,15225640000.0
2069.0,18851006000.0,14291113000.0
2070.0,18202348000.0,13330081000.0
2071.0,17900827000.0,12676194000.0
2072.0,17828295000.0,12385378000.0
2073.0,17193542000.0,11860984000.0
2074.0,16766983000.0,11464485000.0
2075.0,16622128000.0,11139356000.0
2076.0,16146801000.0,10769185000.0
2077.0,15878005000.0,10407611000.0
2078.0,15645150000.0,10105078000.0
2079.0,15421238000.0,9883790000.0
2080.0,14939886000.0,9564240000.0
2081.0,14510522000.0,9224609000.0
2082.0,14335468000.0,8937868000.0
2083.0,14280071000.0,8680225000.0
2084.0,14024685000.0,8545189400.0
2085.0,13908401000.0,8245610500.0
2086.0,13493090000.0,8110013000.0
2087.0,13216594000.0,7986048000.0
2088.0,12900874000.0,7691012000.0
2089.0,12645448000.0,7541855000.0
2090.0,12367982000.0,7238238700.0
2091.0,12069094000.0,7142564000.0
2092.0,11914544000.0,6923557400.0
2093.0,11774682000.0,6913063000.0
2094.0,11614195000.0,6772580400.0
2095.0,11612222000.0,6569975300.0
2096.0,11548669000.0,6487589000.0
2097.0,11457994000.0,6330018000.0
2098.0,11456637000.0,6249068000.0
2099.0,11226205000.0,6143067000.0
2100.0,11153485000.0,6078499000.0
