time,GFDL-ESM4,MRI-ESM2-0,EC-EARTH3-VEG,CAMS-CSM1-0
2040.0,11519726000.0,10504709000.0,11378513000.0,11949015000.0
2041.0,11241627000.0,10450492000.0,10945959000.0,11722250000.0
2042.0,11036357000.0,10263639000.0,10724555000.0,11637067000.0
2043.0,10817948000.0,9973676000.0,10458946000.0,11491270000.0
2044.0,10693920000.0,9778059000.0,10510409000.0,11416657000.0
2045.0,10484911000.0,9449702000.0,10184867000.0,11513072000.0
2046.0,10289334000.0,9278061000.0,9917169000.0,11350232000.0
2047.0,10050439000.0,8933251000.0,9771831000.0,11141860000.0
2048.0,9865160000.0,8901884000.0,9998651000.0,10879978000.0
2049.0,9846449000.0,8633338000.0,9602907000.0,10684161000.0
2050.0,10026921000.0,8392398300.0,9386940000.0,10621094000.0
2051.0,9768422000.0,8201660400.0,9267491000.0,10439762000.0
2052.0,9416593000.0,8026973000.0,8999451000.0,10281116000.0
2053.0,9359886000.0,7796432400.0,9061007000.0,10262091000.0
2054.0,9039523000.0,7638217700.0,8920173000.0,10387678000.0
2055.0,8771129000.0,7529719000.0,8638259000.0,10541266000.0
2056.0,8838716000.0,7429433000.0,8626083000.0,10497934000.0
2057.0,8533489700.0,7425389000.0,8364013600.0,10294365000.0
2058.0,8449215000.0,7121367600.0,8264683500.0,9944058000.0
2059.0,8341688300.0,7174649000.0,8162422300.0,9650862000.0
2060.0,8149278000.0,6910132700.0,9380083000.0,10321518000.0
2061.0,8069529000.0,7901440000.0,9192629000.0,9658637000.0
2062.0,7940287000.0,6795443000.0,8523256000.0,9441726000.0
2063.0,7862940700.0,6618034000.0,8212108000.0,9601781000.0
2064.0,7781170000.0,6511595500.0,7966576000.0,9479208000.0
2065.0,7626622500.0,6340311000.0,7777615000.0,10063827000.0
2066.0,7582004700.0,6238168000.0,7856281000.0,9217585000.0
2067.0,7420656600.0,6064649000.0,7569090000.0,9140859000.0
2068.0,7285698600.0,6321907000.0,7957031400.0,9087582000.0
2069.0,7173424600.0,6393929000.0,7665487400.0,10137821000.0
2070.0,7080584000.0,5795690500.0,7528407000.0,12336384000.0
2071.0,7164873700.0,7483733500.0,7351743000.0,9930607000.0
2072.0,7032301600.0,7693862400.0,7160305700.0,9328912000.0
2073.0,6888272400.0,7028768300.0,7481268700.0,9060920000.0
2074.0,6846564000.0,6453657000.0,8226172000.0,10802805000.0
2075.0,6673832000.0,6026118000.0,7246583300.0,9946963000.0
2076.0,6538017300.0,6184196000.0,7053193700.0,9868803000.0
2077.0,6605464000.0,5791711000.0,7179252700.0,9283942000.0
2078.0,6646736400.0,5696712000.0,7058361300.0,9190506000.0
2079.0,6466049500.0,5673619000.0,6882745000.0,9132697000.0
2080.0,6465500000.0,5496269000.0,6790966300.0,9223777000.0
2081.0,6222484000.0,7711503000.0,8168430000.0,8910124000.0
2082.0,6705409500.0,5658022000.0,6957697500.0,9111390000.0
2083.0,6176856600.0,5400366000.0,7204720000.0,8869902000.0
2084.0,6226907000.0,5249962000.0,6760721400.0,8904320000.0
2085.0,5903607300.0,5599776300.0,6533516000.0,10511460000.0
2086.0,5955961000.0,6355408400.0,6565517000.0,9249471000.0
2087.0,5764711000.0,5310929000.0,6317447700.0,9042712000.0
2088.0,5775188500.0,5122425000.0,6270753000.0,8759635000.0
2089.0,5631848400.0,7653287400.0,6220134400.0,8941699000.0
2090.0,5575980000.0,5832136700.0,6091379000.0,9051086000.0
2091.0,6121203700.0,5110283000.0,6075102700.0,8895998000.0
2092.0,6828593700.0,5017231000.0,6037980700.0,9404046000.0
2093.0,5961098000.0,5730509300.0,7418131000.0,8669608000.0
2094.0,5788297000.0,5686707700.0,6565270000.0,9077744000.0
2095.0,5661761500.0,5011261400.0,6282591000.0,10021354000.0
2096.0,6181861400.0,5487699500.0,6096960000.0,9356553000.0
2097.0,6050505700.0,5473233400.0,5916659700.0,8846092000.0
2098.0,6199441400.0,4963102000.0,6074406000.0,9447406000.0
2099.0,5590852600.0,5691815400.0,5977012700.0,9163370000.0
2100.0,5503210000.0,5022857700.0,6314926600.0,9123111000.0
