time,INM-CM5-0,EC-EARTH3-VEG,CESM2-WACCM,NORESM2-MM,MPI-ESM1-2-HR,GFDL-ESM4,CAMS-CSM1-0,BCC-CSM2-MR,FGOALS-F3-L,INM-CM4-8,EC-EARTH3,CESM2,MRI-ESM2-0
2012.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0
2013.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0
2014.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0
2015.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0
2016.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0
2017.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0
2018.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0
2019.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0
2020.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0
2021.0,51497460000.0,51529840000.0,51591696000.0,51793707000.0,51514167000.0,51494890000.0,51507618000.0,51508020000.0,51485037000.0,51509924000.0,51501920000.0,51512963000.0,51507860000.0
2022.0,51451666000.0,51486425000.0,51571240000.0,51528086000.0,51490693000.0,51543070000.0,51469400000.0,51501773000.0,51448934000.0,51504755000.0,51446040000.0,51488666000.0,51495444000.0
2023.0,51428080000.0,51473277000.0,51819680000.0,51719758000.0,51458195000.0,51480990000.0,51447427000.0,51474686000.0,51428065000.0,51478600000.0,51406610000.0,51492114000.0,51465142000.0
2024.0,51397380000.0,51449897000.0,51565980000.0,51496784000.0,51497220000.0,51445244000.0,51431510000.0,51442516000.0,51406545000.0,51457163000.0,51361690000.0,51473777000.0,51453760000.0
2025.0,51368366000.0,51431576000.0,51497832000.0,51475670000.0,51446813000.0,51476020000.0,51400864000.0,51419840000.0,51384947000.0,51552890000.0,51331220000.0,51399570000.0,51408208000.0
2026.0,51347927000.0,51399820000.0,51461300000.0,51449115000.0,51405124000.0,51427525000.0,51370490000.0,51393110000.0,51371667000.0,51422945000.0,51294840000.0,51499190000.0,51396506000.0
2027.0,51308550000.0,51506315000.0,51440386000.0,51448693000.0,51374240000.0,51370103000.0,51365650000.0,51362554000.0,51350143000.0,51390484000.0,51262950000.0,51372810000.0,51364463000.0
2028.0,51321352000.0,51361255000.0,51451570000.0,51400155000.0,51353952000.0,51337855000.0,51330486000.0,51337425000.0,51333194000.0,51378620000.0,51231090000.0,51336160000.0,51319550000.0
2029.0,51261550000.0,51347657000.0,51419240000.0,51377970000.0,51345190000.0,51307454000.0,51316666000.0,51339096000.0,51374146000.0,51344867000.0,51199476000.0,51311567000.0,51286565000.0
2030.0,51233804000.0,51348070000.0,51395162000.0,51356205000.0,51308524000.0,51291025000.0,51318090000.0,51316085000.0,51284530000.0,51330114000.0,51159780000.0,51285172000.0,51250780000.0
2031.0,51229120000.0,51313160000.0,51394840000.0,51369992000.0,51340575000.0,51288076000.0,51295797000.0,51284620000.0,51267530000.0,51300000000.0,51131154000.0,51268350000.0,51230147000.0
2032.0,51178656000.0,51288203000.0,51368720000.0,51332450000.0,51278180000.0,51287780000.0,51276222000.0,51260596000.0,51274805000.0,51323724000.0,51084476000.0,51251870000.0,51206734000.0
2033.0,51152224000.0,51236254000.0,51370578000.0,51416200000.0,51268325000.0,51235160000.0,51242484000.0,51235815000.0,51235996000.0,51301600000.0,51031564000.0,51226480000.0,51203230000.0
2034.0,51127370000.0,51219173000.0,51355440000.0,51312460000.0,51234390000.0,51218534000.0,51215210000.0,51219325000.0,51197710000.0,51259880000.0,50940080000.0,51198960000.0,51141005000.0
2035.0,51085290000.0,51199500000.0,51323453000.0,51383644000.0,51198603000.0,51201860000.0,51216110000.0,51193565000.0,51138720000.0,51261215000.0,50880934000.0,51187687000.0,51101684000.0
2036.0,51059680000.0,51166843000.0,51408216000.0,51389620000.0,51258630000.0,51168063000.0,51247900000.0,51167846000.0,51096875000.0,51224117000.0,50801934000.0,51147956000.0,51069820000.0
2037.0,51014740000.0,51140854000.0,51325534000.0,51276200000.0,51163947000.0,51132305000.0,51190780000.0,51107754000.0,51070075000.0,51198950000.0,50726834000.0,51126956000.0,51033710000.0
2038.0,50971255000.0,51095986000.0,51274350000.0,51243550000.0,51121070000.0,51110490000.0,51148000000.0,51071190000.0,51030614000.0,51180716000.0,50592117000.0,51104174000.0,50969477000.0
2039.0,50913636000.0,51077472000.0,51325776000.0,51243786000.0,51101950000.0,51067120000.0,51110236000.0,51021540000.0,51020042000.0,51195486000.0,50493070000.0,51067110000.0,50917300000.0
2040.0,50866344000.0,51007537000.0,51238814000.0,51192906000.0,51064803000.0,51039396000.0,51067440000.0,50948313000.0,50996030000.0,51133702000.0,50365880000.0,51044360000.0,50836470000.0
2041.0,50839355000.0,50923803000.0,51203380000.0,51176423000.0,50981510000.0,50997576000.0,51037684000.0,50899292000.0,50922836000.0,51156242000.0,50247012000.0,51025814000.0,50725822000.0
2042.0,50776355000.0,50845155000.0,51217347000.0,51195425000.0,50936440000.0,50947895000.0,50995580000.0,50854953000.0,50901440000.0,51148110000.0,50118636000.0,50990090000.0,50656550000.0
2043.0,50724385000.0,50760745000.0,51226026000.0,51158688000.0,50900963000.0,50915860000.0,50968818000.0,50781503000.0,50861314000.0,51091940000.0,49951230000.0,50949435000.0,50613277000.0
2044.0,50693665000.0,50703560000.0,51150213000.0,51150540000.0,50867646000.0,50894500000.0,50932716000.0,50744926000.0,50816786000.0,51059140000.0,49822126000.0,50922164000.0,50530787000.0
2045.0,50646420000.0,50598187000.0,51096326000.0,51106070000.0,50801463000.0,50849530000.0,50904682000.0,50723144000.0,50767020000.0,51009036000.0,49682846000.0,50860120000.0,50410942000.0
2046.0,50584314000.0,50519355000.0,51191497000.0,51058782000.0,50757435000.0,50785796000.0,50862645000.0,50621452000.0,50721886000.0,50943700000.0,49472664000.0,50826183000.0,50353190000.0
2047.0,50545594000.0,50428223000.0,51073556000.0,51032146000.0,50686040000.0,50738893000.0,50828833000.0,50552844000.0,50663432000.0,50916184000.0,49283805000.0,50782730000.0,50259583000.0
2048.0,50502726000.0,50331054000.0,51021304000.0,50991100000.0,50626294000.0,50686200000.0,50833596000.0,50502520000.0,50563957000.0,50858746000.0,49056750000.0,50741936000.0,50144063000.0
2049.0,50438648000.0,50197447000.0,50942943000.0,50941665000.0,50577236000.0,50642235000.0,50762293000.0,50427980000.0,50504778000.0,50814320000.0,48826920000.0,50709520000.0,50017290000.0
2050.0,50371277000.0,49999250000.0,50932703000.0,50897646000.0,50536083000.0,50582438000.0,50741960000.0,50354295000.0,50483570000.0,50749272000.0,48643736000.0,50665026000.0,49895318000.0
2051.0,50300326000.0,49836028000.0,50958406000.0,50846500000.0,50452470000.0,50557485000.0,50690322000.0,50343203000.0,50403066000.0,50740433000.0,48395750000.0,50629500000.0,49763963000.0
2052.0,50231054000.0,49598116000.0,50920820000.0,50794040000.0,50391950000.0,50493910000.0,50623530000.0,50249654000.0,50296590000.0,50689663000.0,48170873000.0,50582794000.0,49627386000.0
2053.0,50168123000.0,49318543000.0,50894676000.0,50782050000.0,50286207000.0,50405003000.0,50601755000.0,50198750000.0,50237250000.0,50708115000.0,47943600000.0,50537840000.0,49407566000.0
2054.0,50086170000.0,48876360000.0,50811154000.0,50733770000.0,50131694000.0,50320617000.0,50539920000.0,50119420000.0,50188055000.0,50649575000.0,47700967000.0,50472686000.0,49245585000.0
2055.0,49998650000.0,48529860000.0,50783973000.0,50692790000.0,49991725000.0,50263230000.0,50463244000.0,50017595000.0,50143880000.0,50593400000.0,47416440000.0,50391204000.0,49099880000.0
2056.0,49896890000.0,48221508000.0,50727207000.0,50666734000.0,49843510000.0,50221230000.0,50415997000.0,49880290000.0,50048676000.0,50524560000.0,47095923000.0,50328556000.0,48947577000.0
2057.0,49806795000.0,47963832000.0,50724442000.0,50615374000.0,49713130000.0,50215174000.0,50361670000.0,49814180000.0,49988035000.0,50468336000.0,46852040000.0,50267130000.0,48765506000.0
2058.0,49703617000.0,47643513000.0,50670473000.0,50581670000.0,49577456000.0,50087154000.0,50294866000.0,49647850000.0,49906880000.0,50400637000.0,46605308000.0,50203857000.0,48519066000.0
2059.0,49606066000.0,47397106000.0,50603737000.0,50485740000.0,49512030000.0,49950212000.0,50248557000.0,49560910000.0,49880840000.0,50338333000.0,46274510000.0,50157208000.0,48303660000.0
2060.0,49514810000.0,47157354000.0,50568030000.0,50413080000.0,49396314000.0,49896215000.0,50215020000.0,49298555000.0,49763635000.0,50260020000.0,45897470000.0,50080784000.0,48103207000.0
2061.0,49374720000.0,46838993000.0,50503610000.0,50373476000.0,49290146000.0,49763693000.0,50142147000.0,49166700000.0,49661186000.0,50173660000.0,45492090000.0,49976177000.0,47888425000.0
2062.0,49251830000.0,46478390000.0,50457686000.0,50291606000.0,49210712000.0,49645910000.0,50100140000.0,49062940000.0,49641180000.0,50099098000.0,45177840000.0,49901860000.0,47747367000.0
2063.0,49102754000.0,46029107000.0,50495890000.0,50215674000.0,49124454000.0,49526604000.0,50060570000.0,48947770000.0,49548517000.0,49953833000.0,44820500000.0,49819468000.0,47523713000.0
2064.0,49008530000.0,45559042000.0,50356750000.0,50194930000.0,48989467000.0,49439780000.0,50015590000.0,48848445000.0,49418120000.0,49857670000.0,44432904000.0,49772040000.0,47342293000.0
2065.0,48898736000.0,45022270000.0,50275860000.0,50078888000.0,48842470000.0,49347883000.0,49962746000.0,48669778000.0,49277780000.0,49670873000.0,44009620000.0,49708212000.0,47099550000.0
2066.0,48802013000.0,44560744000.0,50168844000.0,50009625000.0,48690810000.0,49241547000.0,49992905000.0,48456070000.0,49158890000.0,49479733000.0,43632234000.0,49602564000.0,46843527000.0
2067.0,48727773000.0,44076253000.0,50117710000.0,49958780000.0,48598620000.0,49157698000.0,49845092000.0,48347420000.0,49027252000.0,49258828000.0,43312095000.0,49430204000.0,46654484000.0
2068.0,48593130000.0,43637160000.0,50026447000.0,49852950000.0,48440934000.0,49050860000.0,49787950000.0,48178130000.0,48868975000.0,49073460000.0,42944460000.0,49401065000.0,46425186000.0
2069.0,48417985000.0,43196023000.0,50035188000.0,49786070000.0,48250626000.0,48954120000.0,49728733000.0,47939895000.0,48666202000.0,48887984000.0,42590327000.0,49210650000.0,46210710000.0
2070.0,48281735000.0,42840814000.0,49865077000.0,49643266000.0,48102720000.0,48779756000.0,49639840000.0,47769944000.0,48382420000.0,48740844000.0,42165113000.0,49076660000.0,45920645000.0
2071.0,48118743000.0,42362266000.0,49919807000.0,49529967000.0,47989500000.0,48596700000.0,49566646000.0,47583388000.0,48119300000.0,48592140000.0,41739096000.0,48975400000.0,45676278000.0
2072.0,47975580000.0,41904550000.0,49771844000.0,49417994000.0,47856710000.0,48433470000.0,49493422000.0,47465517000.0,47778275000.0,48410485000.0,41358266000.0,48876696000.0,45468373000.0
2073.0,47873310000.0,41365127000.0,49679460000.0,49306567000.0,47704424000.0,48243950000.0,49432003000.0,47237976000.0,47494627000.0,48150190000.0,40948724000.0,48762892000.0,45279257000.0
2074.0,47769043000.0,40871130000.0,49618014000.0,49164087000.0,47564415000.0,48055595000.0,49341110000.0,47017484000.0,47128637000.0,47843156000.0,40570073000.0,48629756000.0,44951610000.0
2075.0,47589730000.0,40387727000.0,49580732000.0,49073467000.0,47434863000.0,47860486000.0,49240138000.0,46863360000.0,46960628000.0,47570567000.0,40272814000.0,48514140000.0,44741640000.0
2076.0,47457157000.0,39935830000.0,49488187000.0,48902060000.0,47325266000.0,47630795000.0,49132626000.0,46724112000.0,46858854000.0,47331525000.0,39891603000.0,48407750000.0,44380705000.0
2077.0,47252193000.0,39421153000.0,49412000000.0,48790860000.0,47214140000.0,47457964000.0,49036653000.0,46615030000.0,46666072000.0,47020376000.0,39524786000.0,48299033000.0,44116656000.0
2078.0,47048405000.0,38925144000.0,49322496000.0,48706966000.0,47044465000.0,47252935000.0,48899620000.0,46457737000.0,46521078000.0,46858290000.0,39095955000.0,48197850000.0,43845493000.0
2079.0,46884946000.0,38550315000.0,49212027000.0,48609735000.0,46921257000.0,47037657000.0,48793866000.0,46215320000.0,46429004000.0,46678786000.0,38648234000.0,48044800000.0,43613320000.0
2080.0,46705033000.0,38148456000.0,49072964000.0,48463220000.0,46823137000.0,46828450000.0,48674200000.0,45962465000.0,46274728000.0,46480940000.0,38197633000.0,47880913000.0,43295543000.0
2081.0,46534810000.0,37715395000.0,48935215000.0,48331022000.0,46738346000.0,46662136000.0,48560263000.0,45672665000.0,46143190000.0,46259106000.0,37818540000.0,47776793000.0,42902634000.0
2082.0,46390727000.0,37159970000.0,48883030000.0,48200286000.0,46655807000.0,46459814000.0,48459936000.0,45442650000.0,45834084000.0,45999854000.0,37316310000.0,47656382000.0,42583660000.0
2083.0,46174736000.0,36657693000.0,48741077000.0,48007684000.0,46533000000.0,46165400000.0,48285053000.0,45193617000.0,45537640000.0,45749090000.0,36864940000.0,47481262000.0,42319710000.0
2084.0,45997797000.0,36202580000.0,48614842000.0,47824200000.0,46377927000.0,45957890000.0,48173593000.0,44863180000.0,45344944000.0,45499027000.0,36344270000.0,47258636000.0,42079330000.0
2085.0,45785354000.0,35731677000.0,48460337000.0,47696300000.0,46280348000.0,45806604000.0,48112430000.0,44604977000.0,45112940000.0,45333720000.0,35863917000.0,47082590000.0,41758515000.0
2086.0,45527888000.0,35289104000.0,48363130000.0,47522380000.0,46137130000.0,45612310000.0,48013005000.0,44321750000.0,44770610000.0,45217720000.0,35353293000.0,46814564000.0,41442136000.0
2087.0,45326980000.0,34702620000.0,48234350000.0,47355646000.0,45976340000.0,45365838000.0,47944890000.0,44086514000.0,44526850000.0,45013557000.0,34826740000.0,46568920000.0,41212596000.0
2088.0,45091060000.0,34043044000.0,48145160000.0,47176700000.0,45776495000.0,45147005000.0,47851190000.0,43834044000.0,44294046000.0,44894106000.0,34382176000.0,46290026000.0,40996614000.0
2089.0,44854804000.0,33555655000.0,48020013000.0,46990316000.0,45567906000.0,44960660000.0,47731233000.0,43609485000.0,44104690000.0,44737245000.0,33681715000.0,45963874000.0,40711475000.0
2090.0,44509190000.0,33092483000.0,47938160000.0,46842667000.0,45334335000.0,44700260000.0,47564980000.0,43405180000.0,43946836000.0,44505290000.0,33163995000.0,45796372000.0,40393417000.0
2091.0,44302823000.0,32582791000.0,47854830000.0,46621540000.0,45099663000.0,44480750000.0,47371825000.0,43198660000.0,43738900000.0,44336574000.0,32628470000.0,45649270000.0,40103694000.0
2092.0,44040663000.0,32085905000.0,47733354000.0,46404178000.0,44927610000.0,44279325000.0,47285047000.0,42981650000.0,43647730000.0,44120818000.0,32085170000.0,45472297000.0,39851573000.0
2093.0,43802050000.0,31491326000.0,47558988000.0,46197670000.0,44766330000.0,44117963000.0,47154300000.0,42789405000.0,43529834000.0,43923923000.0,31649528000.0,45332763000.0,39523344000.0
2094.0,43600530000.0,30927135000.0,47398232000.0,45881016000.0,44537090000.0,43823505000.0,47036903000.0,42625126000.0,43427422000.0,43659190000.0,31038038000.0,45184426000.0,39309170000.0
2095.0,43411333000.0,30341782000.0,47250510000.0,45671190000.0,44305367000.0,43602584000.0,46889100000.0,42411463000.0,43374326000.0,43488650000.0,30507934000.0,45022430000.0,39042077000.0
2096.0,43219130000.0,29818067000.0,47071820000.0,45497893000.0,44161937000.0,43361096000.0,46733880000.0,42206040000.0,43148902000.0,43290900000.0,29859144000.0,44719616000.0,38750667000.0
2097.0,43025633000.0,29198666000.0,46920086000.0,45210290000.0,44014006000.0,43178470000.0,46622757000.0,41911490000.0,42843628000.0,43045503000.0,29227686000.0,44529066000.0,38516430000.0
2098.0,42828825000.0,28626012000.0,46686710000.0,44987978000.0,43794420000.0,42973327000.0,46440866000.0,41814274000.0,42645570000.0,42755445000.0,28695532000.0,44390240000.0,38194115000.0
2099.0,42601000000.0,28044180000.0,46413290000.0,44814385000.0,43632796000.0,42730740000.0,46331216000.0,41505776000.0,42470953000.0,42478076000.0,28055360000.0,44122694000.0,37870240000.0
2100.0,42444583000.0,27344091000.0,46201610000.0,44593545000.0,43411116000.0,42507076000.0,46206116000.0,41333760000.0,42299863000.0,42350390000.0,27459471000.0,43993256000.0,37604864000.0
