time,CMCC-CM2-SR5,NORESM2-MM,GFDL-ESM4,MPI-ESM1-2-HR,CESM2-WACCM,EC-EARTH3-VEG,INM-CM5-0,EC-EARTH3,MRI-ESM2-0,CESM2,INM-CM4-8,FGOALS-F3-L,BCC-CSM2-MR,CAMS-CSM1-0
2018.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0
2019.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0
2020.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0
2021.0,52145800000.0,51504420000.0,51494730000.0,51533160000.0,51605414000.0,51501023000.0,51542417000.0,51501912000.0,51505790000.0,51503927000.0,51523396000.0,51501146000.0,51500240000.0,51500007000.0
2022.0,51641713000.0,51485905000.0,51483455000.0,51565744000.0,51556530000.0,51459437000.0,51449577000.0,51487820000.0,51462406000.0,51486413000.0,51483574000.0,51502390000.0,51486720000.0,51498045000.0
2023.0,51579896000.0,51514175000.0,51471070000.0,51477983000.0,51469455000.0,51424584000.0,51399640000.0,51437790000.0,51436340000.0,51459420000.0,51442210000.0,51462267000.0,51432050000.0,51460272000.0
2024.0,51518312000.0,51508460000.0,51461706000.0,51455130000.0,51455156000.0,51414684000.0,51380320000.0,51412316000.0,51399520000.0,51428123000.0,51413530000.0,51447910000.0,51384700000.0,51455690000.0
2025.0,51500360000.0,51500630000.0,51420697000.0,51400910000.0,51412468000.0,51365253000.0,51401535000.0,51380105000.0,51374727000.0,51391623000.0,51382770000.0,51394085000.0,51373543000.0,51438470000.0
2026.0,51440920000.0,51443675000.0,51366700000.0,51386687000.0,51410730000.0,51337140000.0,51346514000.0,51342033000.0,51338117000.0,51400780000.0,51370740000.0,51391275000.0,51374387000.0,51397313000.0
2027.0,51421008000.0,51429695000.0,51355850000.0,51411930000.0,51385010000.0,51301790000.0,51321905000.0,51325125000.0,51294667000.0,51350600000.0,51728030000.0,51361735000.0,51328200000.0,51403334000.0
2028.0,51395457000.0,51408257000.0,51312566000.0,51334996000.0,51363970000.0,51257807000.0,51334040000.0,51294327000.0,51269984000.0,51333730000.0,51374772000.0,51359957000.0,51302162000.0,51363906000.0
2029.0,51391350000.0,51382227000.0,51298714000.0,51335786000.0,51336140000.0,51226616000.0,51283760000.0,51267744000.0,51258237000.0,51309050000.0,51370983000.0,51324890000.0,51295000000.0,51339477000.0
2030.0,51360362000.0,51377963000.0,51271983000.0,51282362000.0,51333976000.0,51188634000.0,51261223000.0,51296047000.0,51230620000.0,51291010000.0,51318170000.0,51308920000.0,51265800000.0,51321233000.0
2031.0,51457503000.0,51354395000.0,51246770000.0,51251757000.0,51321352000.0,51148268000.0,51226743000.0,51243135000.0,51206975000.0,51285110000.0,51370440000.0,51267793000.0,51257893000.0,51318520000.0
2032.0,51340840000.0,51331420000.0,51237097000.0,51232186000.0,51344460000.0,51107996000.0,51203183000.0,51229913000.0,51178480000.0,51267617000.0,51358278000.0,51233346000.0,51224640000.0,51289730000.0
2033.0,51306263000.0,51372474000.0,51205763000.0,51209286000.0,51289715000.0,51139273000.0,51207807000.0,51209900000.0,51146105000.0,51260680000.0,51270525000.0,51224250000.0,51352453000.0,51293393000.0
2034.0,51288564000.0,51311780000.0,51200420000.0,51181187000.0,51287140000.0,51067097000.0,51172180000.0,51207270000.0,51106124000.0,51267117000.0,51233580000.0,51219354000.0,51227963000.0,51311150000.0
2035.0,51274408000.0,51289244000.0,51171500000.0,51153950000.0,51253375000.0,51020270000.0,51156287000.0,51153035000.0,51075050000.0,51259580000.0,51191464000.0,51187814000.0,51172545000.0,51266843000.0
2036.0,51265290000.0,51265800000.0,51125930000.0,51038392000.0,51224805000.0,50992270000.0,51128386000.0,51115440000.0,51038515000.0,51212427000.0,51160568000.0,51198600000.0,51117175000.0,51277880000.0
2037.0,51242730000.0,51263990000.0,51093426000.0,51001150000.0,51203494000.0,50922460000.0,51180910000.0,51062907000.0,51000460000.0,51186510000.0,51095730000.0,51135017000.0,51098296000.0,51238120000.0
2038.0,51217666000.0,51242455000.0,51048070000.0,50976610000.0,51177198000.0,50853410000.0,51170770000.0,51028680000.0,50952350000.0,51145765000.0,51070075000.0,51071190000.0,51061160000.0,51202437000.0
2039.0,51195142000.0,51225158000.0,51007283000.0,50950808000.0,51157647000.0,50804023000.0,51051393000.0,51013415000.0,50914940000.0,51100824000.0,51071705000.0,51018650000.0,51024822000.0,51172070000.0
2040.0,51171310000.0,51237253000.0,50961904000.0,50946900000.0,51211907000.0,50754306000.0,50977780000.0,50976965000.0,50852470000.0,51082547000.0,51107602000.0,50955270000.0,50940340000.0,51142940000.0
2041.0,51180820000.0,51219870000.0,50926360000.0,50882380000.0,51109806000.0,50673160000.0,50915560000.0,50927400000.0,50791220000.0,51044348000.0,51026340000.0,50901283000.0,50887827000.0,51125785000.0
2042.0,51079483000.0,51175430000.0,50887303000.0,50842590000.0,51089360000.0,50600830000.0,50897736000.0,50869813000.0,50760073000.0,50996793000.0,51006734000.0,50861494000.0,50837635000.0,51109830000.0
2043.0,51054700000.0,51135390000.0,50866983000.0,50806895000.0,51092423000.0,50499793000.0,50867855000.0,50810890000.0,50683437000.0,50962235000.0,50929840000.0,50834416000.0,50804064000.0,51086696000.0
2044.0,51026080000.0,51129225000.0,50822700000.0,50779070000.0,51027960000.0,50378000000.0,50838655000.0,50755930000.0,50599326000.0,50887140000.0,50846245000.0,50779853000.0,50791450000.0,51037840000.0
2045.0,50990543000.0,51073937000.0,50776670000.0,50764900000.0,50991124000.0,50231583000.0,50791686000.0,50670514000.0,50538080000.0,50856830000.0,50805686000.0,50699720000.0,50736960000.0,50997137000.0
2046.0,50934230000.0,51046170000.0,50714050000.0,50734567000.0,50939855000.0,50122547000.0,50778546000.0,50595344000.0,50414973000.0,50820020000.0,50761806000.0,50639057000.0,50649436000.0,50972010000.0
2047.0,50876300000.0,51053240000.0,50664686000.0,50680300000.0,50904360000.0,49978528000.0,50740367000.0,50473790000.0,50351157000.0,50787545000.0,50728854000.0,50612010000.0,50621854000.0,50951487000.0
2048.0,50839770000.0,50987020000.0,50671583000.0,50638550000.0,50879670000.0,49822520000.0,50774098000.0,50365964000.0,50223047000.0,50739454000.0,50687484000.0,50536870000.0,50592887000.0,50919674000.0
2049.0,50774225000.0,50918760000.0,50633785000.0,50592230000.0,50824864000.0,49670960000.0,50661330000.0,50238902000.0,50113524000.0,50694270000.0,50665920000.0,50497135000.0,50555707000.0,50900230000.0
2050.0,50728927000.0,50889843000.0,50519765000.0,50558353000.0,50782654000.0,49498220000.0,50622054000.0,50077840000.0,50009010000.0,50639495000.0,50656416000.0,50383864000.0,50477556000.0,50882785000.0
2051.0,50634506000.0,50849386000.0,50475336000.0,50486026000.0,50746910000.0,49339286000.0,50591320000.0,49903747000.0,49874620000.0,50575160000.0,50590140000.0,50297876000.0,50407760000.0,50865510000.0
2052.0,50558857000.0,50820740000.0,50458513000.0,50385420000.0,50704630000.0,49138390000.0,50598000000.0,49722937000.0,49742550000.0,50529677000.0,50573640000.0,50238157000.0,50345456000.0,50837690000.0
2053.0,50437693000.0,50772050000.0,50386813000.0,50289460000.0,50671160000.0,48919810000.0,50561397000.0,49511907000.0,49619517000.0,50476750000.0,50538537000.0,50167607000.0,50285240000.0,50761515000.0
2054.0,50381450000.0,50745530000.0,50319987000.0,50239398000.0,50630492000.0,48655446000.0,50506506000.0,49298846000.0,49424126000.0,50405224000.0,50518960000.0,50115453000.0,50234327000.0,50730920000.0
2055.0,50271040000.0,50759037000.0,50253357000.0,50184860000.0,50633163000.0,48378606000.0,50465976000.0,49078153000.0,49227756000.0,50355565000.0,50431980000.0,49965860000.0,50186650000.0,50702316000.0
2056.0,50181990000.0,50693276000.0,50217464000.0,50134766000.0,50552520000.0,48046220000.0,50403570000.0,48844000000.0,49044510000.0,50281990000.0,50326598000.0,49857786000.0,50133130000.0,50676780000.0
2057.0,50066145000.0,50634998000.0,50149290000.0,50078937000.0,50514485000.0,47791555000.0,50383850000.0,48642910000.0,48825012000.0,50202755000.0,50247340000.0,49751396000.0,50054914000.0,50631300000.0
2058.0,49941983000.0,50795860000.0,50070600000.0,50021420000.0,50478756000.0,47592026000.0,50367130000.0,48320210000.0,48617340000.0,50154240000.0,50182943000.0,49681138000.0,49973887000.0,50578256000.0
2059.0,49814050000.0,50555126000.0,49997010000.0,49960776000.0,50433420000.0,47287990000.0,50298597000.0,48113803000.0,48452000000.0,50076260000.0,50148585000.0,49608140000.0,49895195000.0,50548867000.0
2060.0,49632160000.0,50502513000.0,49937430000.0,49874305000.0,50405302000.0,47104570000.0,50266145000.0,47863734000.0,48331297000.0,49992557000.0,50045063000.0,49550983000.0,49815870000.0,50515784000.0
2061.0,49510654000.0,50423755000.0,49846760000.0,49793040000.0,50424017000.0,46934983000.0,50193170000.0,47623676000.0,48105250000.0,49899217000.0,49967534000.0,49480897000.0,49726902000.0,50479900000.0
2062.0,49369223000.0,50353308000.0,49791310000.0,49746850000.0,50311848000.0,46738035000.0,50136277000.0,47375954000.0,47934476000.0,49825247000.0,49894350000.0,49401470000.0,49598390000.0,50446447000.0
2063.0,49210794000.0,50311016000.0,49747110000.0,49686737000.0,50229617000.0,46477960000.0,50070560000.0,47179020000.0,47757484000.0,49784010000.0,49780453000.0,49306660000.0,49498240000.0,50454938000.0
2064.0,49006522000.0,50241094000.0,49678385000.0,49593740000.0,50180588000.0,46176563000.0,49982845000.0,46876443000.0,47521940000.0,49694466000.0,49654936000.0,49197750000.0,49437200000.0,50354045000.0
2065.0,48831635000.0,50225040000.0,49580950000.0,49528496000.0,50153220000.0,45801840000.0,49876173000.0,46576640000.0,47313486000.0,49559510000.0,49586524000.0,49061294000.0,49303480000.0,50305475000.0
2066.0,48638874000.0,50172367000.0,49548050000.0,49471717000.0,50086340000.0,45504790000.0,49801544000.0,46213190000.0,47200680000.0,49459098000.0,49470312000.0,48866804000.0,49216426000.0,50238950000.0
2067.0,48417722000.0,50137903000.0,49591718000.0,49360550000.0,50033540000.0,45165208000.0,49723617000.0,45863485000.0,46968670000.0,49383023000.0,49420866000.0,48668380000.0,49113424000.0,50183940000.0
2068.0,48210320000.0,50043466000.0,49413067000.0,49221750000.0,49960174000.0,44857954000.0,49645170000.0,45633150000.0,46769783000.0,49316400000.0,49359778000.0,48445194000.0,48971444000.0,50136570000.0
2069.0,47994597000.0,50036363000.0,49343582000.0,49110080000.0,49915960000.0,44479844000.0,49584650000.0,45376115000.0,46613975000.0,49253757000.0,49315103000.0,48312926000.0,48844513000.0,50085798000.0
2070.0,47790210000.0,49959096000.0,49291776000.0,48971680000.0,49841455000.0,44194206000.0,49439154000.0,45111804000.0,46376014000.0,49193656000.0,49314877000.0,48151126000.0,48757236000.0,50028190000.0
2071.0,47622853000.0,49889075000.0,49212580000.0,48840300000.0,49812845000.0,43906440000.0,49303556000.0,44870574000.0,46117777000.0,49122456000.0,49153946000.0,48044065000.0,48610533000.0,49981874000.0
2072.0,47279632000.0,49814990000.0,49147863000.0,48767430000.0,49787965000.0,43593093000.0,49175330000.0,44649316000.0,45957464000.0,49005480000.0,49066496000.0,47998783000.0,48374660000.0,49910067000.0
2073.0,46952870000.0,49702523000.0,49061200000.0,48602202000.0,49690210000.0,43265350000.0,49120320000.0,44426360000.0,45800470000.0,48901370000.0,48921936000.0,47927955000.0,48231125000.0,49872736000.0
2074.0,46646485000.0,49641770000.0,48935674000.0,48482890000.0,49617842000.0,42932830000.0,49006125000.0,44159470000.0,45626100000.0,48809480000.0,48744250000.0,47851926000.0,48139903000.0,49790104000.0
2075.0,46392824000.0,49614143000.0,48857596000.0,48310825000.0,49598104000.0,42655924000.0,48906072000.0,43934140000.0,45402170000.0,48699113000.0,48629620000.0,47805540000.0,47961764000.0,49723190000.0
2076.0,46153460000.0,49510190000.0,48755413000.0,48237340000.0,49501030000.0,42275380000.0,48819044000.0,43704930000.0,45091440000.0,48598680000.0,48523870000.0,47672170000.0,47860290000.0,49598140000.0
2077.0,45922120000.0,49436455000.0,48626880000.0,48152855000.0,49425965000.0,42044617000.0,48744520000.0,43421053000.0,44835434000.0,48514470000.0,48385585000.0,47666680000.0,47710515000.0,49523438000.0
2078.0,45639040000.0,49325326000.0,48493780000.0,48086890000.0,49344037000.0,41761374000.0,48672383000.0,43151815000.0,44620280000.0,48422900000.0,48205947000.0,47493657000.0,47585673000.0,49508410000.0
2079.0,45410476000.0,49239150000.0,48393420000.0,47957176000.0,49307890000.0,41398813000.0,48545403000.0,42834860000.0,44361700000.0,48292635000.0,48112050000.0,47379240000.0,47437603000.0,49471447000.0
2080.0,45140640000.0,49175544000.0,48305320000.0,47819050000.0,49208717000.0,41113200000.0,48422154000.0,42537120000.0,44143660000.0,48187580000.0,47872705000.0,47274127000.0,47367836000.0,49397658000.0
2081.0,44901530000.0,49130426000.0,48155935000.0,47672013000.0,49133076000.0,40847720000.0,48275440000.0,42301276000.0,43968233000.0,48087056000.0,47754430000.0,47104864000.0,47312302000.0,49331320000.0
2082.0,44570920000.0,49049317000.0,48036230000.0,47597830000.0,49070006000.0,40529416000.0,48152855000.0,42028850000.0,43831030000.0,47940944000.0,47680102000.0,46989775000.0,47196260000.0,49207865000.0
2083.0,44244130000.0,48884120000.0,47910390000.0,47529020000.0,48955140000.0,40207590000.0,48025480000.0,41771647000.0,43667130000.0,47864430000.0,47488406000.0,46915424000.0,47067832000.0,49172520000.0
2084.0,43833045000.0,48759720000.0,47785775000.0,47436685000.0,48822830000.0,39819477000.0,47899150000.0,41532334000.0,43382178000.0,47759810000.0,47367807000.0,46805720000.0,47001750000.0,49100698000.0
2085.0,43452420000.0,48684777000.0,47681487000.0,47382570000.0,48656114000.0,39483410000.0,47797785000.0,41175360000.0,43093210000.0,47709140000.0,47278756000.0,46808347000.0,46796358000.0,48993190000.0
2086.0,43033276000.0,48603226000.0,47565930000.0,47265374000.0,48565682000.0,39066194000.0,47673508000.0,40957186000.0,42831380000.0,47650185000.0,47136950000.0,46714323000.0,46697996000.0,48904155000.0
2087.0,42727310000.0,48533880000.0,47467938000.0,47121600000.0,48491012000.0,38687846000.0,47471944000.0,40650320000.0,42616525000.0,47525134000.0,47062393000.0,46577630000.0,46514635000.0,48832580000.0
2088.0,42377200000.0,48446140000.0,47367885000.0,46960255000.0,48382693000.0,38356250000.0,47292990000.0,40371040000.0,42387796000.0,47423123000.0,46909284000.0,46470290000.0,46424830000.0,48791150000.0
2089.0,42018520000.0,48371160000.0,47248036000.0,46861410000.0,48300683000.0,37935145000.0,47131156000.0,39963620000.0,42128073000.0,47295295000.0,46767133000.0,46297145000.0,46245080000.0,48724107000.0
2090.0,41633320000.0,48245215000.0,47054660000.0,46711460000.0,48197743000.0,37608063000.0,46990770000.0,39703380000.0,41908830000.0,47205863000.0,46630380000.0,46147944000.0,46111412000.0,48642530000.0
2091.0,41418850000.0,48151118000.0,46895400000.0,46605025000.0,48104993000.0,37164870000.0,46893200000.0,39399887000.0,41682653000.0,47060324000.0,46488437000.0,46062092000.0,46030690000.0,48564830000.0
2092.0,41070300000.0,48084330000.0,46762316000.0,46446244000.0,47999720000.0,36800508000.0,46709310000.0,39056187000.0,41435357000.0,46933850000.0,46342010000.0,45879226000.0,45782470000.0,48473660000.0
2093.0,40664430000.0,47996530000.0,46632300000.0,46289970000.0,47868400000.0,36353925000.0,46574223000.0,38701370000.0,41217335000.0,46807200000.0,46220235000.0,45718987000.0,45684486000.0,48397090000.0
2094.0,40261317000.0,47894580000.0,46491795000.0,46161273000.0,47780536000.0,35994087000.0,46416390000.0,38341630000.0,41034050000.0,46716056000.0,46133207000.0,45479506000.0,45539690000.0,48464520000.0
2095.0,39775195000.0,47849054000.0,46394860000.0,46028485000.0,47744540000.0,35666770000.0,46262747000.0,37991686000.0,40846660000.0,46623515000.0,45995120000.0,45342302000.0,45417440000.0,48273465000.0
2096.0,39427576000.0,47786267000.0,46292517000.0,45874164000.0,47679260000.0,35216515000.0,46034227000.0,37631250000.0,40609894000.0,46467290000.0,45829714000.0,45310943000.0,45191803000.0,48228913000.0
2097.0,38924090000.0,47690994000.0,46175666000.0,45768590000.0,47605960000.0,34873655000.0,45835490000.0,37235245000.0,40430600000.0,46377230000.0,45709373000.0,45209334000.0,45044298000.0,48161837000.0
2098.0,38510756000.0,47624550000.0,46107450000.0,45627822000.0,47529880000.0,34481807000.0,45667410000.0,36884120000.0,40264300000.0,46274265000.0,45591323000.0,45127123000.0,44903354000.0,48086990000.0
2099.0,38024070000.0,47494586000.0,46024130000.0,45524680000.0,47413375000.0,34027480000.0,45443703000.0,36446564000.0,40094556000.0,46183720000.0,45476073000.0,45055377000.0,44753166000.0,48051323000.0
2100.0,37582713000.0,47424350000.0,45937398000.0,45363180000.0,47272510000.0,33643024000.0,45231464000.0,35986370000.0,39954723000.0,46067110000.0,45315826000.0,44937070000.0,44709925000.0,47954840000.0
