time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2000.0,51698606000.0,51698606000.0,51698606000.0,51698606000.0
2001.0,51718270000.0,51718270000.0,51718270000.0,51718270000.0
2002.0,51699010000.0,51699010000.0,51699010000.0,51699010000.0
2003.0,51678550000.0,51678550000.0,51678550000.0,51678550000.0
2004.0,51658387000.0,51658387000.0,51658387000.0,51658387000.0
2005.0,51747754000.0,51747754000.0,51747754000.0,51747754000.0
2006.0,51633394000.0,51633394000.0,51633394000.0,51633394000.0
2007.0,51634340000.0,51634340000.0,51634340000.0,51634340000.0
2008.0,51698680000.0,51698680000.0,51698680000.0,51698680000.0
2009.0,52219974000.0,52219974000.0,52219974000.0,52219974000.0
2010.0,51651250000.0,51651250000.0,51651250000.0,51651250000.0
2011.0,51634115000.0,51634115000.0,51634115000.0,51634115000.0
2012.0,51669510000.0,51669510000.0,51669510000.0,51669510000.0
2013.0,51613540000.0,51613540000.0,51613540000.0,51613540000.0
2014.0,51588130000.0,51588130000.0,51588130000.0,51588130000.0
2015.0,51609880000.0,51609880000.0,51609880000.0,51609880000.0
2016.0,51604218000.0,51604218000.0,51604218000.0,51604218000.0
2017.0,51556225000.0,51556225000.0,51556225000.0,51556225000.0
2018.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0
2019.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0
2020.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0
2021.0,51497120000.0,51493847000.0,51496907000.0,51505426000.0
2022.0,51461010000.0,51473050000.0,51487617000.0,51497370000.0
2023.0,51433810000.0,51444773000.0,51427430000.0,51486556000.0
2024.0,51401950000.0,51417490000.0,51378733000.0,51464135000.0
2025.0,51418420000.0,51350962000.0,51372958000.0,51444937000.0
2026.0,51348730000.0,51314934000.0,51332604000.0,51409203000.0
2027.0,51314455000.0,51268930000.0,51291566000.0,51381834000.0
2028.0,51298697000.0,51218133000.0,51267584000.0,51371327000.0
2029.0,51281506000.0,51170394000.0,51242177000.0,51326600000.0
2030.0,51270836000.0,51115450000.0,51226534000.0,51315690000.0
2031.0,51242280000.0,51059597000.0,51203002000.0,51290817000.0
2032.0,51213427000.0,51009753000.0,51185150000.0,51284775000.0
2033.0,51196875000.0,50937650000.0,51148060000.0,51250557000.0
2034.0,51179016000.0,50863604000.0,51083790000.0,51232890000.0
2035.0,51163386000.0,50755970000.0,51052663000.0,51215897000.0
2036.0,51129140000.0,50701767000.0,51002565000.0,51192713000.0
2037.0,51101260000.0,50617192000.0,50945864000.0,51183305000.0
2038.0,51046322000.0,50558906000.0,50875870000.0,51163484000.0
2039.0,51018887000.0,50498370000.0,50838303000.0,51132682000.0
2040.0,50995860000.0,50422610000.0,50742608000.0,51105174000.0
2041.0,50920485000.0,50333570000.0,50695057000.0,51099120000.0
2042.0,50881410000.0,50291864000.0,50644517000.0,51071275000.0
2043.0,50852370000.0,50247050000.0,50586845000.0,51050950000.0
2044.0,50818052000.0,50179863000.0,50532106000.0,51021074000.0
2045.0,50773200000.0,50107974000.0,50461650000.0,50975250000.0
2046.0,50737095000.0,49997754000.0,50394096000.0,50940346000.0
2047.0,50694860000.0,49900073000.0,50343166000.0,50916510000.0
2048.0,50653078000.0,49818108000.0,50248573000.0,50863895000.0
2049.0,50627230000.0,49760887000.0,50179330000.0,50850304000.0
2050.0,50582737000.0,49600864000.0,50052395000.0,50818724000.0
2051.0,50546385000.0,49445920000.0,49966354000.0,50797777000.0
2052.0,50499670000.0,49265218000.0,49876740000.0,50754320000.0
2053.0,50490450000.0,49167323000.0,49813365000.0,50727570000.0
2054.0,50426980000.0,48936243000.0,49735045000.0,50700340000.0
2055.0,50394930000.0,48637256000.0,49740510000.0,50681560000.0
2056.0,50328658000.0,48355620000.0,49535430000.0,50676904000.0
2057.0,50293834000.0,48028537000.0,49404895000.0,50588774000.0
2058.0,50261164000.0,47762490000.0,49296142000.0,50535290000.0
2059.0,50234597000.0,47513320000.0,49171636000.0,50514100000.0
2060.0,50191786000.0,47379310000.0,49046704000.0,50476024000.0
2061.0,50140836000.0,47204725000.0,48893810000.0,50419106000.0
2062.0,50210000000.0,46934282000.0,48700070000.0,50400480000.0
2063.0,50105532000.0,46684377000.0,48548114000.0,50391716000.0
2064.0,50059040000.0,46411530000.0,48394236000.0,50323456000.0
2065.0,49991640000.0,46258420000.0,48278140000.0,50248987000.0
2066.0,49935163000.0,46060265000.0,48100230000.0,50204422000.0
2067.0,49940220000.0,45919347000.0,47988937000.0,50164244000.0
2068.0,49853866000.0,45608964000.0,47814350000.0,50137887000.0
2069.0,49794675000.0,45447115000.0,47702766000.0,50074680000.0
2070.0,49762705000.0,45306230000.0,47566100000.0,50030236000.0
2071.0,49676720000.0,45104116000.0,47405548000.0,49981100000.0
2072.0,49629250000.0,45003256000.0,47299473000.0,49925382000.0
2073.0,49582320000.0,44878156000.0,47102063000.0,49945550000.0
2074.0,49539990000.0,44796756000.0,47013347000.0,49858480000.0
2075.0,49469970000.0,44593030000.0,46901390000.0,49816370000.0
2076.0,49422434000.0,44423893000.0,46747910000.0,49770627000.0
2077.0,49378513000.0,44298850000.0,46621716000.0,49736065000.0
2078.0,49292804000.0,44151910000.0,46437090000.0,49720240000.0
2079.0,49285825000.0,44040634000.0,46283424000.0,49629176000.0
2080.0,49211326000.0,43886248000.0,46137287000.0,49585156000.0
2081.0,49129310000.0,43799548000.0,46067585000.0,49547100000.0
2082.0,49071830000.0,43546580000.0,45946660000.0,49492824000.0
2083.0,49014990000.0,43274750000.0,45772650000.0,49461703000.0
2084.0,48916886000.0,43001885000.0,45738330000.0,49393260000.0
2085.0,48992850000.0,42848735000.0,45624970000.0,49288643000.0
2086.0,48854815000.0,42640134000.0,45505544000.0,49275690000.0
2087.0,48813744000.0,42451090000.0,45415793000.0,49204160000.0
2088.0,48782115000.0,42267490000.0,45343683000.0,49170792000.0
2089.0,48744083000.0,42002450000.0,45281760000.0,49110210000.0
2090.0,48679207000.0,41745560000.0,45171773000.0,49221943000.0
2091.0,48622960000.0,41492360000.0,45096706000.0,49052490000.0
2092.0,48577550000.0,41232400000.0,44991996000.0,49103970000.0
2093.0,48522695000.0,41031655000.0,44861490000.0,48932184000.0
2094.0,48474763000.0,40861856000.0,44934320000.0,48892883000.0
2095.0,48517034000.0,40569470000.0,44632160000.0,48838398000.0
2096.0,48380133000.0,40316930000.0,44551684000.0,48807563000.0
2097.0,48351527000.0,40062525000.0,44416664000.0,48741216000.0
2098.0,48335557000.0,39855810000.0,44304663000.0,48692670000.0
2099.0,48251367000.0,39608865000.0,44149354000.0,48636790000.0
2100.0,48194822000.0,39393100000.0,44049805000.0,48633940000.0
