time,CESM2-WACCM,EC-EARTH3-VEG,INM-CM5-0,CANESM5,ACCESS-CM2,IPSL-CM6A-LR,NORESM2-MM,MPI-ESM1-2-HR,GFDL-ESM4,BCC-CSM2-MR,ACCESS-ESM1-5,CAMS-CSM1-0,EC-EARTH3,MRI-ESM2-0,CESM2,FGOALS-F3-L,INM-CM4-8
2040.0,51160326000.0,50561917000.0,50656450000.0,49259434000.0,50989080000.0,50680690000.0,51087553000.0,51080675000.0,50960230000.0,51008643000.0,51214800000.0,51099110000.0,50283106000.0,50733236000.0,51043600000.0,50960146000.0,51230670000.0
2041.0,51134083000.0,50575225000.0,50615247000.0,49018660000.0,51004195000.0,50598110000.0,50982154000.0,51045315000.0,50893857000.0,50944537000.0,51046486000.0,51084132000.0,50168635000.0,50650518000.0,51003208000.0,50939654000.0,51226350000.0
2042.0,51204950000.0,50468794000.0,50560983000.0,48721666000.0,50877567000.0,50478320000.0,50951380000.0,50967814000.0,50858246000.0,50940090000.0,51012264000.0,51040653000.0,50063303000.0,50587726000.0,50980823000.0,50903560000.0,51196314000.0
2043.0,51071463000.0,50411676000.0,50475380000.0,48440496000.0,50808787000.0,50378805000.0,50916303000.0,50902766000.0,50810483000.0,50878075000.0,50998743000.0,50996460000.0,49983558000.0,50496530000.0,50939850000.0,50878575000.0,51170808000.0
2044.0,51035410000.0,50379770000.0,50427870000.0,48077537000.0,50786607000.0,50251723000.0,50878255000.0,50826000000.0,50782773000.0,50842284000.0,50967106000.0,50971420000.0,49835540000.0,50393805000.0,50867794000.0,50861433000.0,51151010000.0
2045.0,51003306000.0,50339594000.0,50394956000.0,47737340000.0,50719860000.0,50157500000.0,50822455000.0,50762613000.0,50751330000.0,50786660000.0,50967966000.0,50953183000.0,49698630000.0,50336630000.0,50822193000.0,50816790000.0,51131347000.0
2046.0,50987364000.0,50279660000.0,50343610000.0,47483933000.0,50657710000.0,50027524000.0,50791140000.0,50709360000.0,50725093000.0,50763430000.0,50912600000.0,50901910000.0,49529455000.0,50256540000.0,50804244000.0,50783007000.0,51123480000.0
2047.0,50951510000.0,50242843000.0,50281546000.0,47217816000.0,50593767000.0,49884910000.0,50739163000.0,50662010000.0,50678178000.0,50696217000.0,50878200000.0,50889270000.0,49360216000.0,50107974000.0,50777338000.0,50743980000.0,51069590000.0
2048.0,50907017000.0,50156230000.0,50233340000.0,46925980000.0,50458180000.0,49780818000.0,50694406000.0,50669818000.0,50655396000.0,50616017000.0,50839474000.0,50834970000.0,49231300000.0,49977573000.0,50746220000.0,50689180000.0,51045626000.0
2049.0,50878734000.0,50077544000.0,50185530000.0,46650417000.0,50332205000.0,49624540000.0,50684440000.0,50577370000.0,50640863000.0,50567850000.0,50800247000.0,50790437000.0,49120670000.0,49848310000.0,50686680000.0,50621514000.0,51015840000.0
2050.0,51017640000.0,50020950000.0,50103693000.0,46421942000.0,50190520000.0,49484456000.0,50635715000.0,50549395000.0,50605842000.0,50535410000.0,50778990000.0,50753050000.0,49020910000.0,49747320000.0,50647290000.0,50569155000.0,50984264000.0
2051.0,50833744000.0,50007150000.0,50063348000.0,46091735000.0,50127962000.0,49344880000.0,50588275000.0,50584630000.0,50555580000.0,50425078000.0,50733556000.0,50740494000.0,48939180000.0,49620324000.0,50620600000.0,50517910000.0,50964685000.0
2052.0,50806200000.0,50049750000.0,49987064000.0,45818106000.0,49988567000.0,49167987000.0,50542453000.0,50492830000.0,50514166000.0,50368590000.0,50703397000.0,50763150000.0,48838530000.0,49516450000.0,50572170000.0,50487790000.0,50929893000.0
2053.0,50759102000.0,49886753000.0,49936777000.0,45560693000.0,49893913000.0,48998320000.0,50504946000.0,50455327000.0,50474734000.0,50317280000.0,50665538000.0,50674954000.0,48689850000.0,49360732000.0,50522132000.0,50409090000.0,50872844000.0
2054.0,50713260000.0,49814170000.0,49886920000.0,45332095000.0,49840615000.0,48797570000.0,50434503000.0,50402996000.0,50439713000.0,50271920000.0,50619417000.0,50654773000.0,48618260000.0,49263730000.0,50474594000.0,50349208000.0,50860260000.0
2055.0,50674995000.0,49746088000.0,49821290000.0,45119950000.0,49832018000.0,48636936000.0,50406334000.0,50332713000.0,50461925000.0,50238310000.0,50541273000.0,50590933000.0,48543347000.0,49124170000.0,50434376000.0,50296173000.0,50797760000.0
2056.0,50669347000.0,49696002000.0,49777185000.0,44894470000.0,49768770000.0,48504582000.0,50337616000.0,50279760000.0,50344903000.0,50168190000.0,50480173000.0,50563805000.0,48375060000.0,48914014000.0,50369122000.0,50266087000.0,50764320000.0
2057.0,50622330000.0,49609204000.0,49722593000.0,44644925000.0,49696272000.0,48300080000.0,50276590000.0,50241990000.0,50284310000.0,50101223000.0,50440100000.0,50514756000.0,48214626000.0,48766996000.0,50324013000.0,50188984000.0,50705805000.0
2058.0,50589680000.0,49495930000.0,49645793000.0,44388524000.0,49630830000.0,48104567000.0,50221040000.0,50160824000.0,50245833000.0,50032296000.0,50355233000.0,50492158000.0,48092103000.0,48573820000.0,50273047000.0,50168336000.0,50667614000.0
2059.0,50514043000.0,49367015000.0,49541358000.0,44035854000.0,49602298000.0,47887372000.0,50152735000.0,50063536000.0,50189836000.0,49964253000.0,50296380000.0,50432860000.0,47971906000.0,48399160000.0,50198770000.0,50107974000.0,50607440000.0
2060.0,50469515000.0,49262387000.0,49442300000.0,43812254000.0,49512240000.0,47709954000.0,50138190000.0,49936904000.0,50116588000.0,49927565000.0,50268692000.0,50465604000.0,47883248000.0,48233013000.0,50105254000.0,50024940000.0,50537546000.0
2061.0,50380292000.0,49193378000.0,49366550000.0,43610948000.0,49383027000.0,47550276000.0,50043190000.0,49818886000.0,50071085000.0,49864593000.0,50232496000.0,50376962000.0,47755055000.0,48042947000.0,50037980000.0,49970405000.0,50476884000.0
2062.0,50347274000.0,49120793000.0,49276140000.0,43275010000.0,49287143000.0,47368905000.0,49963280000.0,49729462000.0,49997210000.0,49778328000.0,50221350000.0,50338260000.0,47665590000.0,47890110000.0,49961787000.0,49903510000.0,50461995000.0
2063.0,50327780000.0,48877410000.0,49187185000.0,43084476000.0,49226670000.0,47165730000.0,49924436000.0,49665690000.0,49931158000.0,49648845000.0,50248655000.0,50265764000.0,47513950000.0,47694934000.0,49894527000.0,49867596000.0,50336076000.0
2064.0,50251317000.0,48724300000.0,49116475000.0,42815795000.0,49156137000.0,46981030000.0,49889776000.0,49608820000.0,49835475000.0,49582334000.0,50114134000.0,50255364000.0,47402725000.0,47456805000.0,49824973000.0,49810014000.0,50251203000.0
2065.0,50209477000.0,48549327000.0,49012240000.0,42591160000.0,49056563000.0,46791434000.0,49789075000.0,49534644000.0,49768360000.0,49469730000.0,50082810000.0,50211475000.0,47223407000.0,47267275000.0,49726320000.0,49744600000.0,50195976000.0
2066.0,50144887000.0,48389816000.0,48904016000.0,42266116000.0,48921130000.0,46594990000.0,49713780000.0,49498620000.0,49681660000.0,49401426000.0,49999440000.0,50163800000.0,47040780000.0,47010054000.0,49621238000.0,49693463000.0,50106626000.0
2067.0,50073980000.0,48240460000.0,48826163000.0,41981977000.0,48812847000.0,46456880000.0,49624986000.0,49434770000.0,49636426000.0,49339170000.0,49912484000.0,50159604000.0,46933602000.0,46780834000.0,49572643000.0,49606332000.0,50065465000.0
2068.0,49981070000.0,48056336000.0,48739283000.0,41722620000.0,48695673000.0,46264566000.0,49584700000.0,49332232000.0,49569110000.0,49299567000.0,49812740000.0,50069010000.0,46756720000.0,46556537000.0,49439320000.0,49525924000.0,50096886000.0
2069.0,49926850000.0,47901663000.0,48632290000.0,41505290000.0,48556757000.0,46133215000.0,49535220000.0,49207546000.0,49560330000.0,49213067000.0,49678230000.0,50022306000.0,46580167000.0,46314426000.0,49359204000.0,49457123000.0,49908990000.0
2070.0,49858400000.0,47688737000.0,48563597000.0,41250476000.0,48459297000.0,45885497000.0,49447506000.0,49123990000.0,49448886000.0,49299440000.0,49590657000.0,49955365000.0,46393602000.0,46063157000.0,49299075000.0,49407950000.0,49858430000.0
2071.0,49848220000.0,47512310000.0,48491110000.0,40997544000.0,48352150000.0,45635092000.0,49355320000.0,49066010000.0,49391735000.0,49080810000.0,49541677000.0,49925780000.0,46096990000.0,45913420000.0,49220690000.0,49335198000.0,49756110000.0
2072.0,49851286000.0,47325327000.0,48417563000.0,40765743000.0,48250413000.0,45387096000.0,49290686000.0,48969920000.0,49316246000.0,49007964000.0,49321206000.0,49877836000.0,45874495000.0,45747930000.0,49198273000.0,49282410000.0,49692545000.0
2073.0,49725276000.0,47206440000.0,48355640000.0,40466067000.0,48145883000.0,45186040000.0,49234174000.0,48907182000.0,49259970000.0,48923275000.0,49279660000.0,49860907000.0,45709455000.0,45469315000.0,49056800000.0,49235845000.0,49606975000.0
2074.0,49642050000.0,47066170000.0,48276130000.0,40208093000.0,48173280000.0,44981395000.0,49283350000.0,48793903000.0,49191432000.0,48782640000.0,49123156000.0,49803350000.0,45511844000.0,45344350000.0,49010967000.0,49158940000.0,49569950000.0
2075.0,49592795000.0,46922023000.0,48167457000.0,39957447000.0,47970170000.0,44676026000.0,49094260000.0,48704303000.0,49110786000.0,48695685000.0,49020180000.0,49744474000.0,45354267000.0,45235000000.0,48919994000.0,49096946000.0,49495994000.0
2076.0,49536217000.0,46748190000.0,48035420000.0,39646320000.0,47899288000.0,44445540000.0,49047724000.0,48674693000.0,49045918000.0,48626184000.0,48876438000.0,49696535000.0,45232910000.0,45018472000.0,48793375000.0,49044595000.0,49411727000.0
2077.0,49593690000.0,46570040000.0,47959370000.0,39398904000.0,47779594000.0,44170564000.0,49020695000.0,48554336000.0,48985690000.0,48537830000.0,48798760000.0,49621120000.0,45042905000.0,44799242000.0,48706180000.0,48961933000.0,49358610000.0
2078.0,49493130000.0,46364620000.0,47870080000.0,39140370000.0,47677133000.0,43922720000.0,48981290000.0,48479846000.0,48904126000.0,48353333000.0,48745652000.0,49564640000.0,44905340000.0,44612400000.0,48609680000.0,48901984000.0,49226973000.0
2079.0,49441174000.0,46154600000.0,47806358000.0,38806000000.0,47565906000.0,43695657000.0,48913433000.0,48427800000.0,48816610000.0,48192877000.0,48683434000.0,49525105000.0,44733858000.0,44395524000.0,48516260000.0,48826077000.0,49180148000.0
2080.0,49378787000.0,45910710000.0,47712485000.0,38551216000.0,47417893000.0,43428050000.0,48805290000.0,48427717000.0,48748868000.0,48008438000.0,48512060000.0,49453535000.0,44552528000.0,44272450000.0,48431923000.0,48756390000.0,49185817000.0
2081.0,49323070000.0,45618536000.0,47629570000.0,38227263000.0,47253074000.0,43159716000.0,48718280000.0,48293216000.0,48665563000.0,47921370000.0,48340296000.0,49417080000.0,44342526000.0,44075258000.0,48372480000.0,48696435000.0,49130308000.0
2082.0,49298297000.0,45364015000.0,47513526000.0,37929894000.0,47163660000.0,42912244000.0,48590946000.0,48228745000.0,48589570000.0,47851753000.0,48159007000.0,49355090000.0,44109296000.0,43910025000.0,48328920000.0,48609153000.0,48978970000.0
2083.0,49200410000.0,45068360000.0,47448040000.0,37639680000.0,47034930000.0,42727035000.0,48501793000.0,48207580000.0,48518046000.0,47776890000.0,48094355000.0,49290355000.0,43892597000.0,43779396000.0,48218788000.0,48551375000.0,48972140000.0
2084.0,49124143000.0,44806540000.0,47312073000.0,37382947000.0,46945845000.0,42461760000.0,48406245000.0,48087335000.0,48479620000.0,47680102000.0,48032862000.0,49216310000.0,43756417000.0,43591455000.0,48133070000.0,48490234000.0,48893070000.0
2085.0,49068315000.0,44413700000.0,47188287000.0,37130097000.0,46844154000.0,42251100000.0,48339770000.0,47933415000.0,48383060000.0,47553618000.0,47860646000.0,49160933000.0,43613560000.0,43338330000.0,48031920000.0,48345895000.0,48744026000.0
2086.0,48999956000.0,44067783000.0,47108837000.0,36884270000.0,46587224000.0,42038100000.0,48239186000.0,47828533000.0,48306300000.0,47433390000.0,47746744000.0,49049035000.0,43482853000.0,43146020000.0,47992520000.0,48492690000.0,48694575000.0
2087.0,48925307000.0,43736800000.0,47030563000.0,36647840000.0,46482735000.0,41816040000.0,48143897000.0,47727706000.0,48221930000.0,47295103000.0,47752712000.0,48987320000.0,43340292000.0,42909864000.0,47863370000.0,48268124000.0,48614000000.0
2088.0,48835797000.0,43493540000.0,46946500000.0,36457480000.0,46385308000.0,41584755000.0,48153900000.0,47647154000.0,48101552000.0,47255430000.0,47633580000.0,48921035000.0,43150200000.0,42733093000.0,47769805000.0,48204660000.0,48573380000.0
2089.0,48737698000.0,43244438000.0,46869020000.0,36178390000.0,46298230000.0,41392357000.0,48067600000.0,47513416000.0,47949370000.0,47157203000.0,47553460000.0,48869544000.0,42992720000.0,42584540000.0,47681260000.0,48162900000.0,48525808000.0
2090.0,48762327000.0,42979238000.0,46752813000.0,35894653000.0,46189306000.0,41176977000.0,47961764000.0,47401960000.0,47874572000.0,47060353000.0,47609745000.0,48872165000.0,42851942000.0,42466783000.0,47593603000.0,48116044000.0,48488290000.0
2091.0,48636342000.0,42727084000.0,46731928000.0,35692840000.0,46127580000.0,40952620000.0,47881170000.0,47300456000.0,47821700000.0,46987200000.0,47382274000.0,48866685000.0,42682910000.0,42280280000.0,47521894000.0,47998157000.0,48402416000.0
2092.0,48487674000.0,42489090000.0,46647700000.0,35380480000.0,46012617000.0,40765430000.0,47861723000.0,47299355000.0,47796376000.0,46977585000.0,47289283000.0,48767780000.0,42527842000.0,42122460000.0,47476974000.0,47886545000.0,48320080000.0
2093.0,48398905000.0,42231710000.0,46648800000.0,35159550000.0,45768530000.0,40530920000.0,47780807000.0,47205980000.0,47692500000.0,46818517000.0,47113966000.0,48788955000.0,42357613000.0,41950160000.0,47367360000.0,47819837000.0,48260243000.0
2094.0,48359924000.0,42039894000.0,46513750000.0,34874733000.0,45611550000.0,40258163000.0,47683520000.0,47134355000.0,47604170000.0,46705893000.0,47009120000.0,48638920000.0,42220302000.0,41766506000.0,47247405000.0,47747543000.0,48159777000.0
2095.0,48265806000.0,41841164000.0,46445690000.0,34676660000.0,45474787000.0,40040178000.0,47622390000.0,47130063000.0,47519777000.0,46612996000.0,46880907000.0,48580407000.0,42152317000.0,41633680000.0,47125123000.0,47678427000.0,48094196000.0
2096.0,48171184000.0,41517530000.0,46404090000.0,34441814000.0,45315486000.0,39851600000.0,47516525000.0,47017697000.0,47431770000.0,46559535000.0,46786050000.0,48514154000.0,42007642000.0,41480140000.0,47026880000.0,47581680000.0,47999693000.0
2097.0,48108995000.0,41268290000.0,46329254000.0,34174847000.0,45159930000.0,39558440000.0,47434965000.0,47055077000.0,47719854000.0,46418153000.0,46710810000.0,48467354000.0,41836855000.0,41244553000.0,46933110000.0,47513473000.0,47978710000.0
2098.0,47928398000.0,41073005000.0,46355317000.0,33889490000.0,44950960000.0,39290630000.0,47319867000.0,46855844000.0,47331330000.0,46292537000.0,46670365000.0,48371330000.0,41688650000.0,41109870000.0,46825560000.0,47432094000.0,47849447000.0
2099.0,47820407000.0,40906334000.0,46260630000.0,33642422000.0,44775113000.0,39019917000.0,47232980000.0,46756440000.0,47234530000.0,46156440000.0,46447040000.0,48298004000.0,41547604000.0,41047745000.0,46713280000.0,47412350000.0,47734993000.0
2100.0,47741817000.0,40634044000.0,46162584000.0,33425478000.0,44972700000.0,38728950000.0,47195850000.0,46697400000.0,47118283000.0,46086025000.0,46272324000.0,48296570000.0,41424392000.0,40925295000.0,46546186000.0,47309832000.0,47667140000.0
