time,TAIESM1,MIROC6,CESM2-WACCM,CANESM5,MRI-ESM2-0,KACE-1-0-G,IPSL-CM6A-LR,GFDL-ESM4,CNRM-CM6-1,CNRM-ESM2-1,UKESM1-0-LL,MPI-ESM1-2-HR,EC-EARTH3
2010.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0
2011.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0
2012.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0
2013.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0
2014.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0
2015.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0
2016.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0
2017.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0
2018.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0
2019.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0
2020.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0
2021.0,10006347000.0,10006174000.0,10007543000.0,10000133000.0,10000938000.0,10417634000.0,10008421000.0,10007586000.0,10008758000.0,10006795000.0,10002073000.0,10016269000.0,9998319000.0
2022.0,10001052000.0,9997554000.0,10003288000.0,9984788000.0,9989911000.0,10437333000.0,10000230000.0,10000749000.0,10000766000.0,9996286000.0,9995031000.0,10008307000.0,9981332000.0
2023.0,9997476000.0,9995301000.0,9999215000.0,9974210000.0,9977525000.0,10418657000.0,9995743000.0,9996633000.0,9997876000.0,9988800000.0,9986782000.0,10001048000.0,9965780000.0
2024.0,9993678000.0,9990681000.0,9995785000.0,9962818000.0,9970135000.0,10397260000.0,9990929000.0,9991921000.0,9993804000.0,9984841000.0,9975647000.0,10002318000.0,9949234000.0
2025.0,9987368000.0,9986339000.0,9990704000.0,9945695000.0,9968633000.0,10403284000.0,9984954000.0,9986106000.0,9990041000.0,9980396000.0,9967351000.0,9990837000.0,9926249000.0
2026.0,9982659000.0,9984273000.0,9987825000.0,9925830000.0,9957183000.0,10413958000.0,9981068000.0,9982513000.0,9986483000.0,9975032000.0,9955542000.0,9986714000.0,9891693000.0
2027.0,9976949000.0,9979682000.0,9987253000.0,9903074000.0,9939938000.0,10407021000.0,9981250000.0,9983220000.0,9983919000.0,9967418000.0,9947657000.0,9985766000.0,9857510000.0
2028.0,9971096000.0,9972586000.0,9983411000.0,9864615000.0,9922955000.0,10405529000.0,9969494000.0,9973947000.0,9979781000.0,9953754000.0,9921897000.0,9973808000.0,9819007000.0
2029.0,9965603000.0,9961667000.0,9972377000.0,9832926000.0,9888531000.0,10406865000.0,9952316000.0,9963225000.0,9975920000.0,9943316000.0,9905962000.0,9965964000.0,9778467000.0
2030.0,9947316000.0,9947760000.0,9965228000.0,9790925000.0,9866658000.0,10395166000.0,9943202000.0,9950798000.0,9967950000.0,9928300000.0,9883197000.0,9954589000.0,9719423000.0
2031.0,9937952000.0,9939789000.0,9953027000.0,9747515000.0,9839082000.0,10423164000.0,9928252000.0,9935891000.0,9961392000.0,9918427000.0,9851424000.0,9932804000.0,9672598000.0
2032.0,9933406000.0,9924735000.0,9949581000.0,9689837000.0,9821583000.0,10397755000.0,9914035000.0,9926323000.0,9956110000.0,9904834000.0,9819862000.0,9928886000.0,9619871000.0
2033.0,9915665000.0,9912563000.0,9938370000.0,9640687000.0,9806054000.0,10375597000.0,9910377000.0,9917920000.0,9949208000.0,9890150000.0,9785459000.0,9918264000.0,9558274000.0
2034.0,9899618000.0,9907107000.0,9922887000.0,9581054000.0,9761041000.0,10334809000.0,9892581000.0,9910653000.0,9939762000.0,9879083000.0,9751764000.0,9916882000.0,9497212000.0
2035.0,9886596000.0,9895430000.0,9916956000.0,9491662000.0,9719310000.0,10323614000.0,9882032000.0,9901557000.0,9920824000.0,9873861000.0,9693977000.0,9895944000.0,9412601000.0
2036.0,9877544000.0,9884837000.0,9911045000.0,9400588000.0,9665915000.0,10303234000.0,9870284000.0,9896209000.0,9917967000.0,9857340000.0,9664162000.0,9884705000.0,9334042000.0
2037.0,9857545000.0,9859297000.0,9897053000.0,9309613000.0,9616173000.0,10293146000.0,9854051000.0,9878662000.0,9909435000.0,9841433000.0,9602228000.0,9871304000.0,9236923000.0
2038.0,9836867000.0,9846866000.0,9872583000.0,9233210000.0,9572729000.0,10306084000.0,9835444000.0,9860905000.0,9911273000.0,9820586000.0,9545831000.0,9861972000.0,9106091000.0
2039.0,9814842000.0,9833863000.0,9862057000.0,9125885000.0,9544182000.0,10258186000.0,9808743000.0,9848589000.0,9901723000.0,9802530000.0,9486606000.0,9839952000.0,8998800000.0
2040.0,9783558000.0,9807621000.0,9847024000.0,9014181000.0,9482872000.0,10233233000.0,9793390000.0,9841206000.0,9890074000.0,9776390000.0,9423709000.0,9818179000.0,8804492000.0
2041.0,9741771000.0,9788694000.0,9820697000.0,8836638000.0,9411532000.0,10244875000.0,9781090000.0,9813224000.0,9882285000.0,9755736000.0,9379536000.0,9806767000.0,8674801000.0
2042.0,9697928000.0,9769210000.0,9808618000.0,8714826000.0,9353171000.0,10193668000.0,9750778000.0,9805641000.0,9869179000.0,9742314000.0,9321774000.0,9784537000.0,8500581400.0
2043.0,9665609000.0,9732362000.0,9790001000.0,8582164000.0,9282895000.0,10230589000.0,9728731000.0,9791436000.0,9854598000.0,9714956000.0,9190156000.0,9756836000.0,8349038600.0
2044.0,9650170000.0,9702686000.0,9779079000.0,8463595500.0,9222768000.0,10298162000.0,9700243000.0,9773558000.0,9835911000.0,9688382000.0,9077874000.0,9745599000.0,8199206400.0
2045.0,9617296000.0,9677219000.0,9758250000.0,8356959000.0,9147265000.0,10191649000.0,9666617000.0,9751730000.0,9828014000.0,9675424000.0,8942704000.0,9728522000.0,8060807000.0
2046.0,9578374000.0,9654950000.0,9740735000.0,8213497000.0,9078666000.0,10134169000.0,9634093000.0,9716703000.0,9812010000.0,9662064000.0,8845505000.0,9709725000.0,7882416600.0
2047.0,9552844000.0,9629842000.0,9707429000.0,8056736000.0,8967339000.0,10098405000.0,9584495000.0,9692991000.0,9806212000.0,9651039000.0,8699978000.0,9684422000.0,7744994000.0
2048.0,9518212000.0,9607054000.0,9684228000.0,7950272000.0,8834798000.0,10062475000.0,9547096000.0,9672448000.0,9794474000.0,9642274000.0,8554779600.0,9667102000.0,7589052000.0
2049.0,9460038000.0,9586575000.0,9658609000.0,7824444400.0,8788627000.0,10010702000.0,9507667000.0,9657216000.0,9776964000.0,9612117000.0,8390542300.0,9645966000.0,7467874300.0
2050.0,9421427000.0,9571209000.0,9635553000.0,7615783400.0,8709616000.0,9952299000.0,9451877000.0,9634203000.0,9752011000.0,9594230000.0,8285515000.0,9627724000.0,7369484300.0
2051.0,9360093000.0,9543945000.0,9594866000.0,7503782400.0,8651245000.0,9919422000.0,9411917000.0,9607431000.0,9752390000.0,9582639000.0,8193340000.0,9602735000.0,7250039300.0
2052.0,9304159000.0,9499764000.0,9573901000.0,7358505500.0,8541795300.0,9872992000.0,9354956000.0,9575599000.0,9740796000.0,9574307000.0,8040197600.0,9577003000.0,7137399300.0
2053.0,9222040000.0,9457784000.0,9540766000.0,7187503000.0,8471794000.0,9849476000.0,9309691000.0,9557961000.0,9748726000.0,9552167000.0,7874799000.0,9542253000.0,6998804500.0
2054.0,9132573000.0,9437295000.0,9519435000.0,6987571700.0,8411510000.0,9811933000.0,9262336000.0,9511110000.0,9723526000.0,9523124000.0,7754716700.0,9504261000.0,6847154700.0
2055.0,9049558000.0,9403209000.0,9496059000.0,6802892000.0,8354773500.0,9872581000.0,9195158000.0,9489182000.0,9699284000.0,9503649000.0,7652769300.0,9449871000.0,6635797000.0
2056.0,8963075000.0,9351598000.0,9469315000.0,6612403000.0,8292128000.0,9764744000.0,9111606000.0,9453066000.0,9686144000.0,9473923000.0,7535400000.0,9426403000.0,6449146000.0
2057.0,8897640000.0,9300760000.0,9442971000.0,6423247400.0,8212634600.0,9732290000.0,9073585000.0,9410429000.0,9685891000.0,9441901000.0,7387877400.0,9397682000.0,6266753500.0
2058.0,8790475000.0,9260023000.0,9411396000.0,6235079000.0,8152706600.0,9717244000.0,8979806000.0,9353004000.0,9663092000.0,9426898000.0,7285757000.0,9362717000.0,6074512400.0
2059.0,8709062000.0,9212027000.0,9357680000.0,6025874400.0,8092457000.0,9682181000.0,8927383000.0,9291230000.0,9637866000.0,9383540000.0,7180882000.0,9305217000.0,5934028000.0
2060.0,8603776000.0,9119384000.0,9339895000.0,5838587400.0,8034706400.0,9718802000.0,8852815000.0,9242585000.0,9629835000.0,9349903000.0,7074884000.0,9273776000.0,5774898700.0
2061.0,8542977000.0,9088783000.0,9288777000.0,5732926500.0,7926102000.0,9615973000.0,8782707000.0,9169982000.0,9598390000.0,9312327000.0,6969929000.0,9204171000.0,5625702400.0
2062.0,8494445600.0,9006778000.0,9231992000.0,5560056000.0,7830726700.0,9575605000.0,8738588000.0,9129032000.0,9580363000.0,9265916000.0,6849623000.0,9159319000.0,5490127000.0
2063.0,8410145300.0,8931247000.0,9171225000.0,5402112000.0,7779423000.0,9551606000.0,8667628000.0,9035796000.0,9571013000.0,9217319000.0,6725803000.0,9130540000.0,5310109700.0
2064.0,8329781000.0,8874124000.0,9118862000.0,5283291000.0,7712427500.0,9508671000.0,8581610500.0,8935106000.0,9563380000.0,9190772000.0,6565358000.0,9047587000.0,5246458400.0
2065.0,8283728400.0,8828120000.0,9071733000.0,5134346000.0,7663494700.0,9509120000.0,8538405000.0,8885186000.0,9535998000.0,9160246000.0,6418824700.0,8998666000.0,5142039600.0
2066.0,8204689000.0,8748506000.0,9007430000.0,5015327000.0,7589907500.0,9603516000.0,8502028300.0,8836461000.0,9504751000.0,9095354000.0,6274652700.0,8966435000.0,5020891000.0
2067.0,8116195300.0,8701192000.0,8941060000.0,4891060000.0,7526501000.0,9525823000.0,8448662500.0,8764983000.0,9473256000.0,9046968000.0,6135464400.0,8923915000.0,4945009000.0
2068.0,8047531000.0,8636841000.0,8905406000.0,4776042000.0,7454767000.0,9482011000.0,8389101600.0,8707709000.0,9433004000.0,9009198000.0,5985595400.0,8838484000.0,4785116000.0
2069.0,7960979000.0,8617894000.0,8864710000.0,4618349600.0,7378673000.0,9444232000.0,8331472400.0,8657970000.0,9395542000.0,8985161000.0,5873285000.0,8804406000.0,4645445600.0
2070.0,7870645000.0,8552366000.0,8799820000.0,4429993500.0,7324013600.0,9429281000.0,8256301000.0,8604393000.0,9354676000.0,8930771000.0,5736490500.0,8761379000.0,4524794000.0
2071.0,7825443000.0,8507830000.0,8762100000.0,4289243100.0,7237843000.0,9397955000.0,8184700000.0,8527393300.0,9311923000.0,8875091000.0,5606057000.0,8687988000.0,4438614000.0
2072.0,7719290400.0,8453259000.0,8686573000.0,4121697000.0,7157221400.0,9383455000.0,8104633300.0,8473812500.0,9289396000.0,8851458000.0,5472510000.0,8648815000.0,4326433300.0
2073.0,7642082300.0,8405368000.0,8623667000.0,4036810800.0,7081939500.0,9358203000.0,8034266600.0,8417827300.0,9231890000.0,8817274000.0,5352252000.0,8615267000.0,4251599600.0
2074.0,7548670000.0,8377958400.0,8591817000.0,3861800700.0,7015372000.0,9329929000.0,7958237700.0,8352085000.0,9181085000.0,8792105000.0,5269221400.0,8570606600.0,4174642700.0
2075.0,7468631600.0,8315608000.0,8544690700.0,3726432500.0,6980355600.0,9345036000.0,7891559000.0,8295642000.0,9151969000.0,8768591000.0,5149008400.0,8532652000.0,4081511000.0
2076.0,7401603000.0,8221898000.0,8507193000.0,3601611000.0,6906268000.0,9379999000.0,7817014300.0,8223312000.0,9072657000.0,8708696000.0,5026302000.0,8491392500.0,3956572700.0
2077.0,7257139000.0,8184051700.0,8461999600.0,3419126300.0,6870550500.0,9350069000.0,7743241000.0,8165950500.0,9019370000.0,8686796000.0,4937936000.0,8459908000.0,3820219400.0
2078.0,7176526000.0,8144663000.0,8420108300.0,3276491800.0,6828876000.0,9291651000.0,7643512000.0,8093052400.0,8950210000.0,8640354000.0,4831328000.0,8427490300.0,3704392000.0
2079.0,7086739500.0,8088185300.0,8358288400.0,3036842800.0,6784242700.0,9258094000.0,7579644000.0,8040632000.0,8925483000.0,8597793000.0,4754894000.0,8390301700.0,3607470600.0
2080.0,6983139300.0,8000170000.0,8313776600.0,2913525200.0,6747604000.0,9234774000.0,7508540000.0,8013473000.0,8878612000.0,8568374000.0,4651299300.0,8331212000.0,3522732800.0
2081.0,6881450000.0,7955892000.0,8290537500.0,2766378000.0,6689332000.0,9239880000.0,7449010700.0,7936133600.0,8833365000.0,8498157600.0,4509912600.0,8305158000.0,3404278500.0
2082.0,6781863000.0,7877527600.0,8223379500.0,2609952500.0,6663124000.0,9209014000.0,7353422300.0,7856964000.0,8780831000.0,8483736000.0,4421123600.0,8283366400.0,3330439000.0
2083.0,6676574000.0,7819262500.0,8202750000.0,2445654000.0,6585635300.0,9183571000.0,7282537000.0,7808286000.0,8736589000.0,8456874500.0,4251097900.0,8241476600.0,3214937300.0
2084.0,6570516500.0,7766311000.0,8120641500.0,2296866300.0,6548926500.0,9149018000.0,7223355000.0,7748992000.0,8677839000.0,8393044000.0,4161186800.0,8199430000.0,3137445400.0
2085.0,6480853000.0,7719341600.0,8066854000.0,2155424300.0,6498026500.0,9130761000.0,7118832000.0,7702214700.0,8637640000.0,8362795500.0,4072458200.0,8166819300.0,3061179400.0
2086.0,6369067500.0,7665111000.0,8002952000.0,2036263700.0,6477553700.0,9098183000.0,7044469000.0,7623456000.0,8569632300.0,8311943000.0,3950345200.0,8104299500.0,2943286500.0
2087.0,6323590700.0,7625289000.0,7943005700.0,1929350800.0,6401708000.0,9105827000.0,6981532000.0,7557190700.0,8517120000.0,8271848400.0,3832047600.0,8052235000.0,2786137000.0
2088.0,6207717400.0,7557828600.0,7861655600.0,1825401300.0,6372105000.0,9055862000.0,6868292000.0,7469404700.0,8436705300.0,8252145000.0,3725999000.0,7996761000.0,2664954400.0
2089.0,6163935700.0,7498753500.0,7827463000.0,1646039400.0,6336618500.0,9022100000.0,6748152300.0,7399704000.0,8378539500.0,8202339300.0,3595636700.0,7940921000.0,2548862200.0
2090.0,6053739000.0,7432585700.0,7785496600.0,1565399600.0,6274606600.0,8994034000.0,6617602000.0,7336494600.0,8303673300.0,8150347300.0,3487372000.0,7877031400.0,2440110300.0
2091.0,5963292000.0,7388425000.0,7748672500.0,1472993000.0,6219416600.0,8977803000.0,6486509600.0,7261607000.0,8252386000.0,8083891000.0,3375477800.0,7834755600.0,2345632500.0
2092.0,5825769000.0,7338449000.0,7689048000.0,1394811100.0,6177558000.0,8951397000.0,6387028500.0,7204859400.0,8161939500.0,8024814000.0,3264394200.0,7804656600.0,2218662000.0
2093.0,5745786400.0,7277372000.0,7673451000.0,1256888600.0,6125628000.0,8919936000.0,6304590000.0,7141405000.0,8080823000.0,7983806000.0,3089237800.0,7722702000.0,2112305400.0
2094.0,5654713300.0,7224726000.0,7618865000.0,1151910700.0,6082735600.0,8891286000.0,6214002000.0,7098117600.0,8012720000.0,7918448600.0,2980916200.0,7671786500.0,1985970300.0
2095.0,5561357300.0,7173897000.0,7557379000.0,1051504400.0,6050041300.0,8852716000.0,6141780500.0,7034341400.0,7919882000.0,7858495500.0,2775235600.0,7629946400.0,1890863600.0
2096.0,5436169000.0,7114223000.0,7510051000.0,920340200.0,5975640600.0,8842910000.0,6027038700.0,6988582400.0,7854181000.0,7812049400.0,2617306600.0,7572317700.0,1793035900.0
2097.0,5323815000.0,7052855300.0,7488870400.0,849268350.0,5940665300.0,8828780000.0,5969798700.0,6935244000.0,7788310500.0,7768581600.0,2487893500.0,7524391000.0,1661062500.0
2098.0,5217296000.0,6988624000.0,7444131300.0,748102300.0,5878992000.0,8813335000.0,5900414000.0,6889675300.0,7717650000.0,7720815600.0,2342767000.0,7483246600.0,1585508600.0
2099.0,5175181000.0,6954713000.0,7382380500.0,669656200.0,5842841000.0,8803036000.0,5799853000.0,6826614000.0,7676139000.0,7661790700.0,2219300900.0,7435885000.0,1511678600.0
2100.0,5095373300.0,6881046000.0,7345390600.0,607150600.0,5776886300.0,8805777000.0,5721194500.0,6760510500.0,7579710000.0,7593448000.0,2113827100.0,7369206000.0,1435595300.0
