time,TAIESM1,IITM-ESM,UKESM1-0-LL,IPSL-CM6A-LR,KACE-1-0-G,MRI-ESM2-0,CESM2-WACCM,GFDL-ESM4,MPI-ESM1-2-HR
2046.0,611145460400.0,650305324540.0,586688320380.0,623807288100.0,607877087640.0,630583056430.0,630753068100.0,644026149300.0,653874312200.0
2047.0,606292499470.0,647694600140.0,581500494900.0,619110262140.0,604728983370.0,626772544420.0,627281265510.0,641769252140.0,653019090260.0
2048.0,601068356690.0,645740476660.0,575271383590.0,616562311350.0,600029529510.0,622988375200.0,622882213740.0,638753576990.0,649926481200.0
2049.0,595901807660.0,645020537150.0,568976171610.0,611257785600.0,596154451780.0,619644316510.0,619114964260.0,636854260320.0,646642329900.0
2050.0,590153395340.0,641359658740.0,562869073390.0,607401792550.0,592818413440.0,616176925690.0,615218654840.0,635096842500.0,646374507060.0
2051.0,585503830320.0,638346112500.0,557590566600.0,602645430920.0,587507738360.0,611707473320.0,611240073580.0,631438516680.0,643207961160.0
2052.0,580181197000.0,635991000100.0,551326419190.0,597523536720.0,582847075410.0,608379348900.0,607961762700.0,628701350860.0,641155785400.0
2053.0,574610798770.0,634417777100.0,546396977760.0,593798133920.0,578410272700.0,606328166370.0,604040689770.0,627347536800.0,637537756650.0
2054.0,569189011750.0,629851528440.0,539151544310.0,589714807000.0,574376021270.0,601579236880.0,599861001490.0,624645785700.0,635792230300.0
2055.0,563554590540.0,627582256500.0,532756666480.0,586436565160.0,569528046990.0,598142572800.0,597005965300.0,620695769010.0,633537674520.0
2056.0,558678099180.0,624067174540.0,526942880540.0,583358467520.0,565625510950.0,595920411250.0,593582829430.0,619382181360.0,630588490240.0
2057.0,552567663300.0,620919934600.0,522066129990.0,577733445560.0,560968640200.0,592282858430.0,589937987240.0,617305460320.0,629727203760.0
2058.0,545901309600.0,617707241390.0,515333169290.0,572976043040.0,559200764260.0,588484035850.0,585472201720.0,614172864040.0,625893007940.0
2059.0,541135496480.0,614608110560.0,509206420470.0,568847191940.0,553853752500.0,582989742330.0,582019628750.0,611196102500.0,623117898860.0
2060.0,535096801640.0,611905279660.0,502227623010.0,564528805310.0,549290590310.0,578966745840.0,577291765290.0,609640831520.0,622917499430.0
2061.0,529783682740.0,608285552060.0,496302460560.0,560075465120.0,544514995120.0,578236967310.0,574052292140.0,606751821600.0,619316934760.0
2062.0,522899799210.0,605715862200.0,490607743460.0,555462751920.0,541402926150.0,572782785800.0,569357131640.0,604215951100.0,615848964760.0
2063.0,516271237940.0,602792799270.0,484904073440.0,551954517160.0,538545902160.0,570023506520.0,565486775680.0,600494366050.0,613313710960.0
2064.0,510430367740.0,599019330790.0,478529499940.0,549383520790.0,532354679360.0,564998189890.0,561508536840.0,597694323170.0,612361999380.0
2065.0,505579665420.0,595118103390.0,475060180900.0,543675598370.0,527317734410.0,562163967590.0,557974126860.0,594987932640.0,610250592580.0
2066.0,499513964520.0,591724050520.0,468941133360.0,539592250210.0,524063663820.0,558864668620.0,555007925320.0,594013066430.0,610076149540.0
2067.0,493487438360.0,589353984900.0,463827926480.0,536312164730.0,519503546860.0,555990050690.0,553085632040.0,592249100800.0,605156219000.0
2068.0,488720613780.0,588467208300.0,459028517320.0,533062651290.0,516217535760.0,553437094170.0,547453196580.0,587580129290.0,602651369610.0
2069.0,483636655050.0,584949259540.0,451501399830.0,527820598860.0,511866797560.0,551056259190.0,543889201110.0,584831919460.0,600042157190.0
2070.0,477246324080.0,582756317500.0,445947208190.0,522958692830.0,509261144004.0,544534617000.0,539714085500.0,582418395890.0,597311857810.0
2071.0,471276157440.0,579067536950.0,442244313860.0,521382893230.0,503394323150.0,540674374680.0,537042470910.0,579531104630.0,594659092440.0
2072.0,464069702460.0,574593342040.0,434551660094.0,515600414930.0,499758482070.0,537281024770.0,535448521070.0,579004821950.0,594564102620.0
2073.0,458024078710.0,572035330200.0,429029246474.0,510510292760.0,494844617724.0,536211641360.0,529297051450.0,574819933780.0,590479117250.0
2074.0,451534333630.0,575750542400.0,423359978730.0,506449814840.0,491540944160.0,530932000740.0,524797946230.0,574018619630.0,588065835240.0
2075.0,445842126340.0,568470713640.0,417942785740.0,502151255400.0,487161035120.0,527761356050.0,522844746460.0,570578707660.0,584863649110.0
2076.0,441754248590.0,563103244630.0,412535809100.0,498615973150.0,483631092050.0,526572663100.0,517790101910.0,567779934140.0,582888877090.0
2077.0,433594341870.0,559079420600.0,407448711780.0,494533404220.0,481009262730.0,520391795270.0,515328809220.0,564764425980.0,579665201860.0
2078.0,426442454030.0,555211913240.0,401900243150.0,490947075990.0,477473203340.0,516325011510.0,512392159620.0,563853211720.0,577572898640.0
2079.0,420238899690.0,553623793900.0,396595641580.0,486115097720.0,472927880010.0,512930496130.0,507739624310.0,559411799950.0,574378833940.0
2080.0,414259634880.0,549246535400.0,392276171430.0,481642801020.0,470022665756.0,510358762820.0,506957980960.0,561186350350.0,573159226460.0
2081.0,408687559680.0,546027007200.0,385912987350.0,477636100730.0,465897646010.0,506797236730.0,499631418490.0,556180061450.0,568414836460.0
2082.0,402164856800.0,541087763300.0,380689782426.0,473426032950.0,461331012190.0,504892141930.0,496210662650.0,553326676480.0,566223953660.0
2083.0,395668313320.0,537468782000.0,375207888150.0,470050099490.0,459112397026.0,501208117310.0,492631695580.0,550224697500.0,563679509570.0
2084.0,389771311350.0,534380026060.0,369867968170.0,465081542050.0,454381356490.0,497108986230.0,489770283280.0,547132850460.0,562371619930.0
2085.0,383817817910.0,529792623800.0,364564276264.0,460941016000.0,450747957350.0,493405595310.0,484315414770.0,545090744300.0,559734808070.0
2086.0,377394788840.0,528835047700.0,359094518144.0,456521612070.0,447038512410.0,501531587020.0,480284145680.0,544176954250.0,557525013630.0
2087.0,372438040560.0,523654229950.0,354532412244.0,452841104270.0,444961309330.0,489323903040.0,479664976700.0,539958013760.0,556257011230.0
2088.0,367047524080.0,520324041050.0,349985643106.0,448757460400.0,441029922720.0,489155891110.0,472997823780.0,538330957110.0,552770631810.0
2089.0,361678593280.0,516796471300.0,344694299238.0,445720117600.0,437246343960.0,482249114660.0,468536385250.0,535191041680.0,549782359380.0
2090.0,355961878406.0,512404063900.0,339647606734.0,442262848840.0,433935368410.0,482291322650.0,464828606330.0,532667947370.0,548578253620.0
2091.0,350754091680.0,511491933100.0,334306285728.0,437824606720.0,432660708700.0,475360243480.0,460524605940.0,530302628660.0,545852509160.0
2092.0,345177770560.0,506770342600.0,329417355278.0,433077311564.0,428391473410.0,472025797990.0,456553127850.0,528979568780.0,542730483180.0
2093.0,340529362240.0,501800864340.0,325184239906.0,429441063146.0,425524118760.0,470181638340.0,453266357700.0,525800379700.0,543332114160.0
2094.0,335231419270.0,500629019340.0,320338731614.0,426660978516.0,421731975776.0,472977236380.0,448644848930.0,523179115600.0,538127817930.0
2095.0,329508590370.0,495443962060.0,315477030312.0,422920156090.0,417652061304.0,463767082320.0,446242279630.0,520480280420.0,535443275890.0
2096.0,324742267390.0,491393375710.0,310863883458.0,418383124380.0,414541011166.0,465050440300.0,442719080430.0,517605293840.0,532731993040.0
2097.0,319144506880.0,489093480850.0,307348074822.0,414029152230.0,411019238188.0,459541437230.0,437630197750.0,515740053370.0,531392646100.0
2098.0,313697851256.0,484489659520.0,302959335324.0,411206917260.0,408333572786.0,455799554270.0,434152284280.0,514260590590.0,529598026030.0
2099.0,308411785540.0,480688779660.0,299234421866.0,406618930380.0,405045559936.0,458079821710.0,429782259280.0,511987112580.0,529459758700.0
2100.0,304299730940.0,477572593040.0,295423021156.0,402436588360.0,402542781540.0,452444640510.0,426581792720.0,510202799560.0,527356035140.0
