time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2065.0,1552892300000.0,2623686000000.0,2298409000000.0,2749776300000.0
2066.0,1510272100000.0,2606624700000.0,2285075400000.0,2735836800000.0
2067.0,1466638000000.0,2583310000000.0,2274386500000.0,2731773800000.0
2068.0,1420050200000.0,2567567000000.0,2260703600000.0,2723221900000.0
2069.0,1379158200000.0,2548219000000.0,2261786000000.0,2713404300000.0
2070.0,1337794900000.0,2524993800000.0,2256670300000.0,2707497000000.0
2071.0,1294956800000.0,2501737400000.0,2250006300000.0,2702419700000.0
2072.0,1253629200000.0,2475576000000.0,2237658800000.0,2703147700000.0
2073.0,1212472200000.0,2457319000000.0,2229504000000.0,2701868400000.0
2074.0,1173980000000.0,2436725700000.0,2216414400000.0,2691690700000.0
2075.0,1137430000000.0,2420059100000.0,2206552300000.0,2687879300000.0
2076.0,1098091860000.0,2406236300000.0,2196925200000.0,2683270900000.0
2077.0,1057542800000.0,2393780500000.0,2183392500000.0,2678705000000.0
2078.0,1020439600000.0,2374300300000.0,2182770900000.0,2673056700000.0
2079.0,987195300000.0,2359407700000.0,2177135800000.0,2670912900000.0
2080.0,957086240000.0,2347822000000.0,2168368300000.0,2662846200000.0
2081.0,924130400000.0,2333520400000.0,2159209100000.0,2665240000000.0
2082.0,894026700000.0,2316022300000.0,2156037400000.0,2669731400000.0
2083.0,864259100000.0,2303573400000.0,2149059900000.0,2668424300000.0
2084.0,836261300000.0,2290360800000.0,2144263600000.0,2672126300000.0
2085.0,803395700000.0,2281629500000.0,2142690100000.0,2674455000000.0
2086.0,771794900000.0,2277764500000.0,2144801000000.0,2674064400000.0
2087.0,739558300000.0,2267415300000.0,2145728200000.0,2681127300000.0
2088.0,707395500000.0,2258761700000.0,2144415300000.0,2683495300000.0
2089.0,674234240000.0,2241583000000.0,2150907900000.0,2685735800000.0
2090.0,645619800000.0,2231806000000.0,2146438700000.0,2684238200000.0
2091.0,620214700000.0,2217730000000.0,2141627500000.0,2687947500000.0
2092.0,597133030000.0,2205975300000.0,2143260400000.0,2694018800000.0
2093.0,577717400000.0,2194085200000.0,2139592900000.0,2696385100000.0
2094.0,549991900000.0,2180131700000.0,2145966800000.0,2695242000000.0
2095.0,526999320000.0,2167018100000.0,2154870700000.0,2693101500000.0
2096.0,505210240000.0,2154160700000.0,2150470400000.0,2697884600000.0
2097.0,486070420000.0,2133944200000.0,2147877100000.0,2700806000000.0
2098.0,467691400000.0,2128810200000.0,2148749100000.0,2698194700000.0
2099.0,451954250000.0,2115260800000.0,2154871000000.0,2707712400000.0
2100.0,438603350000.0,2110061700000.0,2160450500000.0,2712134500000.0
