time,CANESM5,FGOALS-F3-L,IPSL-CM6A-LR,BCC-CSM2-MR,ACCESS-CM2,CESM2,NORESM2-MM,MPI-ESM1-2-HR,GFDL-ESM4,EC-EARTH3,INM-CM5-0,INM-CM4-8,CAMS-CSM1-0,TAIESM1,CESM2-WACCM,MRI-ESM2-0,EC-EARTH3-VEG,ACCESS-ESM1-5,CMCC-CM2-SR5
2010.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0,3694385400000.0
2011.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0,3668180000000.0
2012.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0,3669678000000.0
2013.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0,3669200700000.0
2014.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0,3667506800000.0
2015.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0,3654858800000.0
2016.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0,3653219600000.0
2017.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0,3634365200000.0
2018.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0,3615613500000.0
2019.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0,3610738400000.0
2020.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0,3586162200000.0
2021.0,3552825600000.0,3564097200000.0,3572875000000.0,3574210000000.0,3553461000000.0,3580918200000.0,3565256400000.0,3553658100000.0,3575221000000.0,3565520400000.0,3575931200000.0,3587773000000.0,3563698800000.0,3566487700000.0,3572966400000.0,3569274600000.0,3575102800000.0,3580839900000.0,3586316800000.0
2022.0,3525667700000.0,3548225500000.0,3564419700000.0,3574618000000.0,3534357000000.0,3565248300000.0,3563753300000.0,3533233200000.0,3562851500000.0,3537652000000.0,3548021300000.0,3574656000000.0,3540572000000.0,3542719400000.0,3547788700000.0,3551199500000.0,3557083600000.0,3574405800000.0,3578969200000.0
2023.0,3478795300000.0,3528322700000.0,3546661300000.0,3561553000000.0,3512127000000.0,3545453600000.0,3554700700000.0,3514531600000.0,3552750600000.0,3520556400000.0,3536809000000.0,3565348200000.0,3503245000000.0,3531697800000.0,3528465300000.0,3526289500000.0,3543791300000.0,3558439000000.0,3567212000000.0
2024.0,3434661800000.0,3514037200000.0,3540518400000.0,3548758700000.0,3489549300000.0,3530445600000.0,3548776500000.0,3499516200000.0,3533359800000.0,3496062700000.0,3521912500000.0,3553341200000.0,3462171700000.0,3504777200000.0,3515111700000.0,3491198700000.0,3516569500000.0,3561654800000.0,3571787200000.0
2025.0,3397735000000.0,3508938200000.0,3527476800000.0,3516290600000.0,3486800200000.0,3516678000000.0,3527854800000.0,3485360700000.0,3516889800000.0,3463337000000.0,3499430200000.0,3542909500000.0,3431393700000.0,3482529300000.0,3503540000000.0,3462315600000.0,3504770600000.0,3546575300000.0,3563977200000.0
2026.0,3351898800000.0,3497497000000.0,3511558000000.0,3506942000000.0,3476351400000.0,3496877800000.0,3510241900000.0,3478661000000.0,3510790800000.0,3443253300000.0,3482003700000.0,3528057200000.0,3409336900000.0,3455330800000.0,3481136500000.0,3436563000000.0,3489398500000.0,3534896200000.0,3553405200000.0
2027.0,3319478400000.0,3478728700000.0,3494754600000.0,3480426400000.0,3464073600000.0,3469202200000.0,3491263400000.0,3469582300000.0,3495421000000.0,3404860200000.0,3457497700000.0,3522849400000.0,3374817500000.0,3425122400000.0,3467465700000.0,3409883400000.0,3488517000000.0,3512139800000.0,3547794500000.0
2028.0,3276937000000.0,3458201300000.0,3469999600000.0,3461232500000.0,3446269800000.0,3476342700000.0,3481266600000.0,3454698300000.0,3479551900000.0,3379638800000.0,3437731800000.0,3517224600000.0,3362374800000.0,3380951000000.0,3449104400000.0,3398658000000.0,3459781500000.0,3491832300000.0,3517694300000.0
2029.0,3230217300000.0,3442330600000.0,3459746000000.0,3441276500000.0,3421161700000.0,3471497800000.0,3481655000000.0,3445032000000.0,3473925700000.0,3348357700000.0,3414769500000.0,3500607300000.0,3327995200000.0,3340273000000.0,3426040200000.0,3366911000000.0,3437174700000.0,3483928400000.0,3505417400000.0
2030.0,3196765000000.0,3433045400000.0,3437171600000.0,3414188600000.0,3392488000000.0,3444907200000.0,3466433400000.0,3429193500000.0,3453073500000.0,3304146600000.0,3395283600000.0,3488533000000.0,3304057700000.0,3301149200000.0,3415317200000.0,3335591600000.0,3411408800000.0,3467645800000.0,3473634200000.0
2031.0,3152990400000.0,3430423200000.0,3414800200000.0,3388419300000.0,3357579400000.0,3428514300000.0,3449304600000.0,3411212500000.0,3450184700000.0,3269707700000.0,3354111000000.0,3465351800000.0,3278415600000.0,3279008000000.0,3384121500000.0,3303835700000.0,3390683500000.0,3458197400000.0,3447977400000.0
2032.0,3113959300000.0,3417374500000.0,3391402000000.0,3364235000000.0,3336966500000.0,3399225700000.0,3423211400000.0,3393265000000.0,3427794200000.0,3232989200000.0,3330696300000.0,3451917400000.0,3256573000000.0,3248965300000.0,3365873400000.0,3271105200000.0,3381280000000.0,3436217400000.0,3423853600000.0
2033.0,3077012000000.0,3404176000000.0,3372741000000.0,3340495000000.0,3316104600000.0,3369439900000.0,3407215600000.0,3373939000000.0,3410117800000.0,3202813300000.0,3308305000000.0,3430424800000.0,3246382600000.0,3219059000000.0,3343857000000.0,3234636000000.0,3364065000000.0,3421784200000.0,3401888600000.0
2034.0,3035862700000.0,3394810400000.0,3355731000000.0,3305052000000.0,3292358800000.0,3347919400000.0,3394923400000.0,3356306000000.0,3402082000000.0,3161421000000.0,3274026300000.0,3410721500000.0,3226360600000.0,3181328000000.0,3324068200000.0,3200213600000.0,3336630400000.0,3397892000000.0,3379553600000.0
2035.0,2998264000000.0,3368100600000.0,3328127000000.0,3285331700000.0,3263368800000.0,3324345600000.0,3387458600000.0,3328425900000.0,3386001900000.0,3117104500000.0,3245852300000.0,3392246000000.0,3207984600000.0,3151819700000.0,3301949000000.0,3158252700000.0,3315209300000.0,3376040000000.0,3361545400000.0
2036.0,2952976100000.0,3352285200000.0,3318327500000.0,3260272600000.0,3233267800000.0,3304399600000.0,3365770600000.0,3311550600000.0,3370457800000.0,3076171500000.0,3213665800000.0,3376125000000.0,3173153000000.0,3119362000000.0,3290835500000.0,3127462900000.0,3292558300000.0,3359482000000.0,3341990800000.0
2037.0,2917415300000.0,3337453000000.0,3306535300000.0,3241061600000.0,3200569600000.0,3293625000000.0,3351808600000.0,3297513300000.0,3359219000000.0,3029699700000.0,3185773400000.0,3353225000000.0,3145529600000.0,3098074700000.0,3267237000000.0,3106263000000.0,3268701800000.0,3342809200000.0,3320057700000.0
2038.0,2877008400000.0,3323840000000.0,3288386200000.0,3216840600000.0,3174197000000.0,3275045000000.0,3349724300000.0,3276869000000.0,3334490800000.0,2985261800000.0,3153847600000.0,3337273700000.0,3114132800000.0,3062191600000.0,3249035800000.0,3064837700000.0,3250986200000.0,3331219300000.0,3289029300000.0
2039.0,2831846200000.0,3300137400000.0,3266735000000.0,3198975700000.0,3143853100000.0,3247362500000.0,3338634300000.0,3254262000000.0,3305246000000.0,2939803400000.0,3126221900000.0,3326004700000.0,3092050300000.0,3031132500000.0,3237770400000.0,3039674500000.0,3240617000000.0,3321697400000.0,3248621000000.0
2040.0,2780518200000.0,3284290800000.0,3243480700000.0,3176906400000.0,3125166200000.0,3215229700000.0,3316140700000.0,3234439400000.0,3280982200000.0,2893897500000.0,3096118800000.0,3312896000000.0,3071188700000.0,2999018800000.0,3216045200000.0,3008445300000.0,3212573700000.0,3308598600000.0,3225807000000.0
2041.0,2735240600000.0,3267906200000.0,3227141300000.0,3150155400000.0,3104632200000.0,3189026800000.0,3287951900000.0,3213827200000.0,3245904500000.0,2845603300000.0,3068735000000.0,3296628300000.0,3050709200000.0,2974400400000.0,3194354100000.0,2979295400000.0,3193880700000.0,3296402300000.0,3203319000000.0
2042.0,2691477800000.0,3250680800000.0,3209419600000.0,3125589600000.0,3087498700000.0,3155835700000.0,3266313700000.0,3196807000000.0,3216746700000.0,2798735900000.0,3042266600000.0,3270802100000.0,3033964500000.0,2939557200000.0,3171820000000.0,2942809700000.0,3165840500000.0,3284467200000.0,3178260600000.0
2043.0,2652820500000.0,3238526700000.0,3184064200000.0,3094875000000.0,3071934700000.0,3136027600000.0,3254192200000.0,3172064300000.0,3206281000000.0,2746788300000.0,3014590200000.0,3262928400000.0,3018048700000.0,2908910300000.0,3145980200000.0,2912222700000.0,3134246600000.0,3267721700000.0,3144709000000.0
2044.0,2601672200000.0,3220355200000.0,3166187800000.0,3082663500000.0,3053458800000.0,3120204000000.0,3232153700000.0,3143205000000.0,3187776000000.0,2694109200000.0,2989194700000.0,3251095500000.0,2989069000000.0,2879890000000.0,3124514300000.0,2878906000000.0,3101261800000.0,3239230300000.0,3085368600000.0
2045.0,2537274200000.0,3199767000000.0,3141270800000.0,3061821000000.0,3031040800000.0,3100423700000.0,3210051800000.0,3122770500000.0,3180214000000.0,2652644300000.0,2960120300000.0,3229586800000.0,2963780000000.0,2831528800000.0,3103726500000.0,2846689600000.0,3077228200000.0,3234453000000.0,3044569500000.0
2046.0,2488869000000.0,3184916400000.0,3112932700000.0,3032324800000.0,2996185000000.0,3078111000000.0,3201059300000.0,3097065700000.0,3159579700000.0,2607163000000.0,2940627300000.0,3205108600000.0,2945023700000.0,2801649300000.0,3073646000000.0,2813583400000.0,3056334500000.0,3233823600000.0,3013252700000.0
2047.0,2434786000000.0,3159092000000.0,3081700400000.0,3011693800000.0,2962092000000.0,3051568500000.0,3191425700000.0,3076204500000.0,3144451600000.0,2551645200000.0,2911908700000.0,3183022700000.0,2920081000000.0,2759024200000.0,3053914700000.0,2772638000000.0,3035014400000.0,3217799500000.0,2971512000000.0
2048.0,2383719700000.0,3124582200000.0,3048400500000.0,2982644000000.0,2922792000000.0,3026388000000.0,3174268400000.0,3057406700000.0,3133575500000.0,2507232500000.0,2890095100000.0,3148640400000.0,2890654500000.0,2709528500000.0,3022085400000.0,2730516800000.0,2991040800000.0,3209999200000.0,2919140200000.0
2049.0,2329502800000.0,3084626400000.0,3014509500000.0,2964960600000.0,2898089700000.0,3007586200000.0,3158678700000.0,3042865300000.0,3096584000000.0,2470070500000.0,2869276700000.0,3115822000000.0,2865800000000.0,2659166000000.0,2997067000000.0,2698771400000.0,2962026700000.0,3194130000000.0,2868293400000.0
2050.0,2268624600000.0,3050077400000.0,2993408400000.0,2934096300000.0,2866349000000.0,2974176500000.0,3144297000000.0,3023614000000.0,3069808700000.0,2435389300000.0,2844929300000.0,3091304800000.0,2833110300000.0,2605566400000.0,2968309200000.0,2653349200000.0,2930343700000.0,3164700000000.0,2815987300000.0
2051.0,2213055600000.0,3018376300000.0,2967451200000.0,2899842400000.0,2849759800000.0,2944483500000.0,3120926000000.0,3015490100000.0,3059609500000.0,2387470200000.0,2818974400000.0,3062032500000.0,2812017600000.0,2547614700000.0,2943475000000.0,2615795300000.0,2891965000000.0,3144099800000.0,2787509000000.0
2052.0,2148895400000.0,2981415000000.0,2935902700000.0,2871873000000.0,2825162300000.0,2918002700000.0,3110867300000.0,2987479500000.0,3043192700000.0,2338336800000.0,2783000000000.0,3031926000000.0,2791553000000.0,2501545000000.0,2907250000000.0,2581578400000.0,2863844800000.0,3124594000000.0,2757490400000.0
2053.0,2103927100000.0,2951126200000.0,2908142400000.0,2848792200000.0,2791303300000.0,2880166700000.0,3099043600000.0,2965634000000.0,3021210000000.0,2291183400000.0,2751825700000.0,3001831400000.0,2773083000000.0,2442980000000.0,2885450200000.0,2546916400000.0,2808006000000.0,3097022700000.0,2725799000000.0
2054.0,2053563600000.0,2917853600000.0,2874626000000.0,2820153800000.0,2754686000000.0,2857469000000.0,3086098000000.0,2946419400000.0,3004996800000.0,2263175100000.0,2719180700000.0,2975014800000.0,2755485800000.0,2393604400000.0,2845640000000.0,2505168000000.0,2771943400000.0,3072900700000.0,2685691000000.0
2055.0,2001451000000.0,2874754200000.0,2836371900000.0,2795374400000.0,2718912500000.0,2832097000000.0,3072694400000.0,2920489400000.0,2990430200000.0,2222251600000.0,2685425400000.0,2945545400000.0,2732497300000.0,2335885500000.0,2817047700000.0,2472440800000.0,2730479800000.0,3044267500000.0,2657850800000.0
2056.0,1944442800000.0,2830048000000.0,2804445300000.0,2763641800000.0,2691343000000.0,2808651000000.0,3060075300000.0,2901950300000.0,2972047600000.0,2183420200000.0,2651923000000.0,2908346000000.0,2709700700000.0,2283613500000.0,2801676600000.0,2441846000000.0,2683707000000.0,3020175400000.0,2622053400000.0
2057.0,1889645000000.0,2788764400000.0,2767731600000.0,2737418800000.0,2656948500000.0,2777355000000.0,3039702300000.0,2879951500000.0,2952704800000.0,2143108000000.0,2626484000000.0,2884055000000.0,2685051900000.0,2237119600000.0,2771592200000.0,2410483800000.0,2645765000000.0,2983213400000.0,2573767300000.0
2058.0,1831740900000.0,2742965200000.0,2737408600000.0,2722246700000.0,2624699200000.0,2762808800000.0,3026257000000.0,2858357000000.0,2939523400000.0,2104329000000.0,2592511000000.0,2849808300000.0,2668499000000.0,2195403600000.0,2748287500000.0,2377644500000.0,2608452600000.0,2957973400000.0,2542483800000.0
2059.0,1780248600000.0,2696413700000.0,2712797400000.0,2698394200000.0,2583908300000.0,2734844000000.0,3014424800000.0,2850320000000.0,2911908400000.0,2065380400000.0,2565225600000.0,2831328000000.0,2643990700000.0,2161119600000.0,2727235300000.0,2358157200000.0,2582683600000.0,2943781700000.0,2509678600000.0
2060.0,1721622100000.0,2660549500000.0,2684423500000.0,2680525200000.0,2543579000000.0,2714585800000.0,2996869000000.0,2831626300000.0,2879651600000.0,2026418600000.0,2535310800000.0,2800825000000.0,2605563500000.0,2103216800000.0,2693507800000.0,2333441000000.0,2532717000000.0,2912557500000.0,2465738800000.0
2061.0,1661735400000.0,2629269700000.0,2649144700000.0,2655589000000.0,2506737000000.0,2691796800000.0,2981552700000.0,2818750800000.0,2852953300000.0,1985351400000.0,2511060300000.0,2759873300000.0,2577435200000.0,2046277200000.0,2660052200000.0,2299929800000.0,2499930000000.0,2890021000000.0,2424044500000.0
2062.0,1606344400000.0,2605843700000.0,2621953000000.0,2633264800000.0,2467000000000.0,2664057000000.0,2967929600000.0,2805186700000.0,2837340700000.0,1948773900000.0,2495003800000.0,2728506000000.0,2548965800000.0,1996762000000.0,2632752300000.0,2275080700000.0,2472173600000.0,2860315000000.0,2388324000000.0
2063.0,1558420100000.0,2563882400000.0,2587547000000.0,2590377200000.0,2435442000000.0,2653449600000.0,2948860500000.0,2783046000000.0,2824535000000.0,1917677900000.0,2470106400000.0,2672119000000.0,2529918700000.0,1946844100000.0,2616762000000.0,2250643300000.0,2442371500000.0,2833013800000.0,2332981000000.0
2064.0,1503176600000.0,2536608600000.0,2556726000000.0,2560898000000.0,2407641600000.0,2619734200000.0,2930215500000.0,2772954500000.0,2802511500000.0,1889293400000.0,2444447200000.0,2625461000000.0,2503496400000.0,1899240000000.0,2596666900000.0,2221173000000.0,2416564500000.0,2823629800000.0,2276039000000.0
2065.0,1449198100000.0,2497392000000.0,2528343000000.0,2532466800000.0,2378361500000.0,2582632700000.0,2912344600000.0,2748981700000.0,2780107400000.0,1849633700000.0,2417629000000.0,2591159700000.0,2482986500000.0,1861759500000.0,2582465700000.0,2203453500000.0,2375359100000.0,2815801200000.0,2220886000000.0
2066.0,1399927900000.0,2447077000000.0,2501126700000.0,2485116500000.0,2349291300000.0,2549426000000.0,2898687400000.0,2730924400000.0,2751954200000.0,1814433600000.0,2393092700000.0,2560135500000.0,2450588000000.0,1826066100000.0,2555941500000.0,2183414500000.0,2349175100000.0,2809493000000.0,2172200200000.0
2067.0,1355018700000.0,2411403400000.0,2473757800000.0,2453158000000.0,2314438400000.0,2514104400000.0,2887310600000.0,2711501000000.0,2736661500000.0,1783926600000.0,2362756000000.0,2519633500000.0,2425952400000.0,1787656700000.0,2537186100000.0,2167537500000.0,2307554000000.0,2789924400000.0,2126322300000.0
2068.0,1306796800000.0,2373866200000.0,2446907700000.0,2419528300000.0,2265173500000.0,2490125000000.0,2863214000000.0,2688437000000.0,2718981000000.0,1747820200000.0,2329964400000.0,2478933000000.0,2403272000000.0,1748998400000.0,2515910500000.0,2157973900000.0,2265869500000.0,2779305200000.0,2070796800000.0
2069.0,1249092300000.0,2339222600000.0,2422626600000.0,2392769200000.0,2226659800000.0,2471056400000.0,2852415900000.0,2669008700000.0,2702983000000.0,1707277300000.0,2308925000000.0,2435933000000.0,2389306800000.0,1712262600000.0,2493388000000.0,2136916600000.0,2223281800000.0,2768687000000.0,2012688000000.0
2070.0,1199043500000.0,2295047700000.0,2392688400000.0,2366824000000.0,2192537200000.0,2451336000000.0,2834574600000.0,2654526800000.0,2677719000000.0,1667520900000.0,2283773000000.0,2393443400000.0,2377600700000.0,1680637300000.0,2477609200000.0,2116588300000.0,2158031100000.0,2738311400000.0,1961312500000.0
2071.0,1148813400000.0,2257364000000.0,2362568600000.0,2338975600000.0,2143235200000.0,2422492000000.0,2810634800000.0,2635669400000.0,2658821500000.0,1630139400000.0,2257403200000.0,2362579000000.0,2355597700000.0,1650666100000.0,2461771800000.0,2091576000000.0,2125486100000.0,2707715500000.0,1921597400000.0
2072.0,1105475800000.0,2213172000000.0,2337184700000.0,2307419300000.0,2099693700000.0,2399944800000.0,2794083300000.0,2607063800000.0,2634317300000.0,1592701100000.0,2224783400000.0,2324544400000.0,2320636000000.0,1616006200000.0,2445832600000.0,2071371600000.0,2081467800000.0,2692804800000.0,1882433300000.0
2073.0,1060454600000.0,2164923000000.0,2307169500000.0,2269128000000.0,2059586400000.0,2376741200000.0,2782645700000.0,2583929300000.0,2612739000000.0,1562777400000.0,2204091300000.0,2283210300000.0,2294542500000.0,1585912100000.0,2421983300000.0,2058843600000.0,2039461700000.0,2682486000000.0,1834612200000.0
2074.0,1013325230000.0,2114332400000.0,2268978000000.0,2244886100000.0,2028175400000.0,2360401500000.0,2766447800000.0,2558387000000.0,2589863200000.0,1521312500000.0,2179366800000.0,2239525600000.0,2274876700000.0,1550490700000.0,2402909700000.0,2039791100000.0,1993465400000.0,2658903300000.0,1794094700000.0
2075.0,962088140000.0,2076686000000.0,2236981200000.0,2212512700000.0,1984544000000.0,2332234400000.0,2756920700000.0,2533190000000.0,2571847600000.0,1481389100000.0,2156653800000.0,2198871300000.0,2236177000000.0,1519966400000.0,2385392400000.0,2022863100000.0,1958447700000.0,2632960200000.0,1748282800000.0
2076.0,916305540000.0,2025088100000.0,2196825700000.0,2188716000000.0,1939164800000.0,2306854000000.0,2731827300000.0,2512793400000.0,2554430500000.0,1440875700000.0,2131509400000.0,2154677000000.0,2205886000000.0,1485705000000.0,2362009500000.0,1999566400000.0,1916171800000.0,2602558800000.0,1711485100000.0
2077.0,872128050000.0,1970715000000.0,2158740000000.0,2158012100000.0,1898713700000.0,2283544800000.0,2710822700000.0,2493730300000.0,2535113000000.0,1403644700000.0,2104648800000.0,2119661600000.0,2182822000000.0,1451095900000.0,2334550000000.0,1984932300000.0,1876434500000.0,2582143600000.0,1671283500000.0
2078.0,822537200000.0,1913517200000.0,2128211300000.0,2139812300000.0,1854812200000.0,2262259200000.0,2691232400000.0,2472409800000.0,2517333000000.0,1366552200000.0,2079406000000.0,2080579600000.0,2171721900000.0,1424791600000.0,2292710400000.0,1971978500000.0,1827749800000.0,2546145400000.0,1626730800000.0
2079.0,774694800000.0,1860091400000.0,2088470400000.0,2119562700000.0,1811182400000.0,2236351000000.0,2672244000000.0,2455203000000.0,2493051000000.0,1325183900000.0,2058739400000.0,2048016800000.0,2149281700000.0,1389108100000.0,2270912300000.0,1947934400000.0,1779703300000.0,2521006600000.0,1580571000000.0
2080.0,731855000000.0,1810603400000.0,2049370600000.0,2107452400000.0,1769934300000.0,2217767600000.0,2650095700000.0,2434135800000.0,2472320000000.0,1279321000000.0,2038853000000.0,2010090000000.0,2119567000000.0,1358630700000.0,2231802300000.0,1935710900000.0,1730340700000.0,2499642700000.0,1524201300000.0
2081.0,688154500000.0,1762806100000.0,2015281700000.0,2085371800000.0,1735058100000.0,2184875900000.0,2624520700000.0,2414196000000.0,2450154800000.0,1240835400000.0,2019464400000.0,1989453300000.0,2092374400000.0,1328634900000.0,2204337200000.0,1919652600000.0,1682928600000.0,2473502400000.0,1471480700000.0
2082.0,645696600000.0,1712615200000.0,1977236700000.0,2053992700000.0,1701723900000.0,2155589700000.0,2601840300000.0,2390889300000.0,2433793400000.0,1200109600000.0,1996163100000.0,1951934600000.0,2078984500000.0,1296836900000.0,2161202700000.0,1905536700000.0,1634625400000.0,2453531300000.0,1423899600000.0
2083.0,601496500000.0,1664711100000.0,1937724800000.0,2021429300000.0,1660146500000.0,2120817600000.0,2575723100000.0,2366907400000.0,2405184300000.0,1157344300000.0,1961065800000.0,1922148700000.0,2058282200000.0,1263145000000.0,2127629600000.0,1889372000000.0,1579104600000.0,2428234600000.0,1383764000000.0
2084.0,558531940000.0,1624153100000.0,1916546300000.0,1989721800000.0,1620382400000.0,2088135600000.0,2551814300000.0,2345041700000.0,2378915000000.0,1115957200000.0,1937097900000.0,1896415800000.0,2041297200000.0,1233651600000.0,2093878700000.0,1875788800000.0,1527174800000.0,2401682800000.0,1343507900000.0
2085.0,515564140000.0,1580929000000.0,1884168800000.0,1970527500000.0,1582946200000.0,2059906400000.0,2511577500000.0,2328613600000.0,2352042700000.0,1076376300000.0,1914722000000.0,1872656300000.0,2021900600000.0,1212631100000.0,2054182900000.0,1856177600000.0,1470138200000.0,2367862600000.0,1288758000000.0
