time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2000.0,29733663000.0,29733663000.0,29733663000.0
2001.0,30042155000.0,30042155000.0,30042155000.0
2002.0,29767254000.0,29767254000.0,29767254000.0
2003.0,30284126000.0,30284126000.0,30284126000.0
2004.0,29912414000.0,29912414000.0,29912414000.0
2005.0,29560494000.0,29560494000.0,29560494000.0
2006.0,29577593000.0,29577593000.0,29577593000.0
2007.0,29510894000.0,29510894000.0,29510894000.0
2008.0,29440094000.0,29440094000.0,29440094000.0
2009.0,29337164000.0,29337164000.0,29337164000.0
2010.0,29291272000.0,29291272000.0,29291272000.0
2011.0,29228638000.0,29228638000.0,29228638000.0
2012.0,29197402000.0,29197402000.0,29197402000.0
2013.0,29003104000.0,29003104000.0,29003104000.0
2014.0,28887525000.0,28887525000.0,28887525000.0
2015.0,28997410000.0,28997410000.0,28997410000.0
2016.0,28875350000.0,28875350000.0,28875350000.0
2017.0,28675973000.0,28675973000.0,28675973000.0
2018.0,28566374000.0,28566374000.0,28566374000.0
2019.0,28482843000.0,28482843000.0,28482843000.0
2020.0,28448883000.0,28448883000.0,28448883000.0
2021.0,28391932000.0,28280478000.0,28466880000.0
2022.0,28303237000.0,28140636000.0,28262349000.0
2023.0,28177547000.0,28044472000.0,28066103000.0
2024.0,27961113000.0,27953658000.0,27922745000.0
2025.0,27806830000.0,27788550000.0,27876061000.0
2026.0,27640818000.0,27629724000.0,27711093000.0
2027.0,27520557000.0,27460403000.0,27518990000.0
2028.0,27332661000.0,27332520000.0,27451412000.0
2029.0,27169510000.0,27195476000.0,27202470000.0
2030.0,27208907000.0,27087570000.0,27045786000.0
2031.0,26995894000.0,26922572000.0,26944913000.0
2032.0,26808664000.0,26832132000.0,26828749000.0
2033.0,26542051000.0,26583767000.0,26570643000.0
2034.0,26354740000.0,26413922000.0,26367908000.0
2035.0,26115287000.0,26298094000.0,26119504000.0
2036.0,25938764000.0,26152258000.0,25956833000.0
2037.0,25785375000.0,25991322000.0,25838832000.0
2038.0,25441411000.0,25731709000.0,25681721000.0
2039.0,25289267000.0,25512696000.0,25498552000.0
2040.0,25080125000.0,25206944000.0,25331814000.0
2041.0,24891347000.0,25028915000.0,25169328000.0
2042.0,24688091000.0,24728130000.0,25027535000.0
2043.0,24456432000.0,24511620000.0,24952498000.0
2044.0,24251363000.0,24224913000.0,24693870000.0
2045.0,24124970000.0,23920548000.0,24550957000.0
2046.0,23945284000.0,23716346000.0,24411603000.0
2047.0,23755366000.0,23441476000.0,24225266000.0
2048.0,23537422000.0,23180794000.0,24074380000.0
2049.0,23383087000.0,23033203000.0,23956146000.0
2050.0,23087688000.0,22745100000.0,23792464000.0
2051.0,22875914000.0,22777190000.0,23644010000.0
2052.0,22571219000.0,22304877000.0,23473490000.0
2053.0,22355431000.0,22077112000.0,23296156000.0
2054.0,22172197000.0,21873584000.0,23122018000.0
2055.0,22007456000.0,21643162000.0,22935601000.0
2056.0,21775708000.0,21530229000.0,22778405000.0
2057.0,21560190000.0,21182022000.0,22606412000.0
2058.0,21283766000.0,20869057000.0,22506856000.0
2059.0,21073125000.0,20620060000.0,22378902000.0
2060.0,20923345000.0,20335088000.0,22204283000.0
2061.0,20757776000.0,20284146000.0,21994488000.0
2062.0,20455442000.0,19880403000.0,21814047000.0
2063.0,20260900000.0,19699395000.0,21619225000.0
2064.0,20044698000.0,19524293000.0,21411637000.0
2065.0,19847764000.0,19287724000.0,21276606000.0
2066.0,19544308000.0,19148505000.0,21081674000.0
2067.0,19393894000.0,18930280000.0,20930982000.0
2068.0,19206965000.0,18754044000.0,20766659000.0
2069.0,18934909000.0,18586565000.0,20613290000.0
