time,CESM1-CAM5,CANESM2,MPI-ESM-LR
2000.0,29733663000.0,29733552000.0,29726265000.0
2001.0,30042155000.0,30041588000.0,30032030000.0
2002.0,29767254000.0,29766640000.0,29761458000.0
2003.0,30284126000.0,30283545000.0,30278068000.0
2004.0,29912414000.0,29911564000.0,29907188000.0
2005.0,29560494000.0,29559917000.0,29556058000.0
2006.0,29577593000.0,29577077000.0,29573415000.0
2007.0,29510894000.0,29510410000.0,29506818000.0
2008.0,29440094000.0,29439046000.0,29434872000.0
2009.0,29337164000.0,29336476000.0,29327122000.0
2010.0,29291272000.0,29290398000.0,29283076000.0
2011.0,29228638000.0,29227776000.0,29223043000.0
2012.0,29197402000.0,29196798000.0,29187131000.0
2013.0,29003104000.0,29002535000.0,28997351000.0
2014.0,28887525000.0,28886555000.0,28882483000.0
2015.0,28997410000.0,28996170000.0,28986407000.0
2016.0,28875350000.0,28874244000.0,28864684000.0
2017.0,28675973000.0,28675062000.0,28665846000.0
2018.0,28566374000.0,28565572000.0,28558096000.0
2019.0,28482843000.0,28482204000.0,28473487000.0
2020.0,28448883000.0,28448293000.0,28438008000.0
2021.0,28272556000.0,28244090000.0,28219478000.0
2022.0,28141631000.0,28206279000.0,28115913000.0
2023.0,28039117000.0,28066181000.0,27988541000.0
2024.0,27987505000.0,27847592000.0,27890262000.0
2025.0,27841657000.0,27695710000.0,27746753000.0
2026.0,27606840000.0,27537996000.0,27637823000.0
2027.0,27459564000.0,27462656000.0,27643191000.0
2028.0,27306877000.0,27618753000.0,27419169000.0
2029.0,27364997000.0,27223480000.0,27215690000.0
2030.0,26947328000.0,26984718000.0,27154338000.0
2031.0,26682108000.0,26769312000.0,27171426000.0
2032.0,26541240000.0,26605443000.0,26904710000.0
2033.0,26328383000.0,26445390000.0,26699570000.0
2034.0,26063297000.0,26246873000.0,26690075000.0
2035.0,25933140000.0,25995506000.0,26552940000.0
2036.0,25769513000.0,25692529000.0,26373585000.0
2037.0,25560236000.0,25591871000.0,26208377000.0
2038.0,25384212000.0,25322707000.0,26345923000.0
2039.0,25207976000.0,25059793000.0,26056557000.0
2040.0,25086388000.0,24911434000.0,25910854000.0
2041.0,24894198000.0,24673200000.0,25812208000.0
2042.0,24682744000.0,24442378000.0,25695877000.0
2043.0,24564531000.0,24272243000.0,25739227000.0
2044.0,24596880000.0,24102924000.0,25793702000.0
2045.0,25214090000.0,23923814000.0,25437972000.0
2046.0,24387717000.0,23619105000.0,25252411000.0
2047.0,24206256000.0,23455338000.0,25136722000.0
2048.0,24043514000.0,23001154000.0,24967092000.0
2049.0,23830061000.0,22839090000.0,24851137000.0
2050.0,23683790000.0,22568970000.0,24813249000.0
2051.0,23607716000.0,22322616000.0,24736625000.0
2052.0,23462201000.0,22021542000.0,24563919000.0
2053.0,23250493000.0,22009924000.0,24496937000.0
2054.0,23503050000.0,21690305000.0,24362270000.0
2055.0,23392289000.0,21432437000.0,24507165000.0
2056.0,23037143000.0,21278923000.0,24178485000.0
2057.0,22839669000.0,21022358000.0,24149991000.0
2058.0,22723185000.0,20857800000.0,24063435000.0
2059.0,22817976000.0,20585824000.0,24023714000.0
2060.0,22489336000.0,20754740000.0,23935377000.0
2061.0,22290549000.0,20278604000.0,23798845000.0
2062.0,22157140000.0,20086700000.0,23667296000.0
2063.0,22063036000.0,19941431000.0,23523725000.0
2064.0,21907945000.0,19916026000.0,23460030000.0
2065.0,21858978000.0,19694310000.0,23340587000.0
2066.0,21682788000.0,19709348000.0,23292543000.0
2067.0,21583340000.0,19482340000.0,23084052000.0
2068.0,21498239000.0,19299222000.0,23183718000.0
2069.0,21373192000.0,19237474000.0,22934649000.0
2070.0,21370968000.0,19108436000.0,22806518000.0
2071.0,21219248000.0,19153345000.0,22807310000.0
2072.0,21073752000.0,19269732000.0,22667153000.0
2073.0,21167993000.0,18856413000.0,22908950000.0
2074.0,20882741000.0,18695660000.0,22745405000.0
2075.0,20757283000.0,19200500000.0,22561750000.0
2076.0,20550509000.0,18785937000.0,22459818000.0
2077.0,20446540000.0,18482067000.0,22508990000.0
