time,CESM1-CAM5,CCSM4
2000.0,29733663000.0,29733663000.0
2001.0,30042155000.0,30042155000.0
2002.0,29767254000.0,29767254000.0
2003.0,30284126000.0,30284126000.0
2004.0,29912414000.0,29912414000.0
2005.0,29560494000.0,29560494000.0
2006.0,29577593000.0,29577593000.0
2007.0,29510894000.0,29510894000.0
2008.0,29440094000.0,29440094000.0
2009.0,29337164000.0,29337164000.0
2010.0,29291272000.0,29291272000.0
2011.0,29228638000.0,29228638000.0
2012.0,29197402000.0,29197402000.0
2013.0,29003104000.0,29003104000.0
2014.0,28887525000.0,28887525000.0
2015.0,28997410000.0,28997410000.0
2016.0,28875350000.0,28875350000.0
2017.0,28675973000.0,28675973000.0
2018.0,28566374000.0,28566374000.0
2019.0,28482843000.0,28482843000.0
2020.0,28448883000.0,28448883000.0
2021.0,28231703000.0,28292491000.0
2022.0,28142295000.0,28231064000.0
2023.0,28124154000.0,28087091000.0
2024.0,28067308000.0,28001874000.0
2025.0,28186980000.0,27937930000.0
2026.0,27936127000.0,27797570000.0
2027.0,27877075000.0,27569710000.0
2028.0,27708772000.0,27433075000.0
2029.0,27543568000.0,27286096000.0
2030.0,27439933000.0,27311923000.0
2031.0,27379388000.0,26998620000.0
2032.0,27175285000.0,26822076000.0
2033.0,27044973000.0,26590984000.0
2034.0,26998389000.0,26409157000.0
2035.0,26843050000.0,26224685000.0
2036.0,26714829000.0,26922232000.0
2037.0,26567995000.0,26023700000.0
2038.0,26420617000.0,25774295000.0
2039.0,26524072000.0,25629060000.0
2040.0,26167249000.0,25448663000.0
2041.0,26046403000.0,25247732000.0
2042.0,25935026000.0,25075579000.0
2043.0,25921080000.0,24877430000.0
2044.0,25733646000.0,24876860000.0
2045.0,25617293000.0,24622848000.0
2046.0,25506200000.0,24463059000.0
2047.0,25363698000.0,24233812000.0
2048.0,25202061000.0,24000190000.0
2049.0,25087169000.0,23757180000.0
2050.0,24900413000.0,23647457000.0
2051.0,24741614000.0,23587604000.0
2052.0,24630997000.0,23215718000.0
2053.0,24597434000.0,23053924000.0
2054.0,24547185000.0,22832701000.0
2055.0,24370563000.0,22688465000.0
2056.0,24145710000.0,22479550000.0
2057.0,24003785000.0,22292392000.0
2058.0,23866993000.0,22830686000.0
2059.0,23959665000.0,22070036000.0
2060.0,23412870000.0,21923908000.0
2061.0,23273920000.0,21712937000.0
2062.0,23194182000.0,21548161000.0
2063.0,22988306000.0,21385662000.0
2064.0,22892538000.0,21148758000.0
2065.0,22678442000.0,21031827000.0
2066.0,22495166000.0,20899056000.0
2067.0,22353740000.0,20855644000.0
2068.0,22151807000.0,20662411000.0
2069.0,21974650000.0,20584083000.0
2070.0,21811075000.0,20412512000.0
2071.0,21626173000.0,20354070000.0
2072.0,21413648000.0,20165761000.0
2073.0,21146356000.0,20059904000.0
2074.0,20879761000.0,19886799000.0
2075.0,20716235000.0,19716880000.0
2076.0,20558096000.0,19580897000.0
2077.0,20385335000.0,19479685000.0
2078.0,20188613000.0,19394710000.0
2079.0,19996838000.0,19259270000.0
2080.0,19753507000.0,19084530000.0
2081.0,19499030000.0,18940467000.0
2082.0,19331924000.0,18784416000.0
2083.0,18983318000.0,18646235000.0
2084.0,18816096000.0,18513273000.0
2085.0,18626611000.0,18351372000.0
2086.0,18450287000.0,18196822000.0
2087.0,18221228000.0,18061414000.0
2088.0,18072953000.0,17938672000.0
2089.0,17897310000.0,17751992000.0
2090.0,17775874000.0,17535363000.0
2091.0,17549056000.0,17345778000.0
2092.0,17393023000.0,17245563000.0
2093.0,17190695000.0,17124319000.0
2094.0,17020811000.0,17007624000.0
2095.0,16833585000.0,16968244000.0
2096.0,16693359000.0,16748407000.0
2097.0,16519135000.0,16611791000.0
2098.0,16365032000.0,16469012000.0
2099.0,16196646000.0,16326337000.0
2100.0,15996896000.0,16171580000.0
2101.0,15832419000.0,15960851000.0
