time,GFDL-ESM4,MPI-ESM1-2-HR,FGOALS-F3-L,CAMS-CSM1-0,INM-CM5-0,MRI-ESM2-0,EC-EARTH3-VEG,BCC-CSM2-MR,INM-CM4-8,CMCC-CM2-SR5,CESM2,EC-EARTH3,CESM2-WACCM,NORESM2-MM
2069.0,38577803000000.0,39370460000000.0,37867506000000.0,41458187000000.0,41745983000000.0,38205030000000.0,36862714000000.0,34088767000000.0,38692410000000.0,37682663000000.0,35845150000000.0,35909140000000.0,34369067000000.0,38813032000000.0
2070.0,38446714000000.0,39193240000000.0,37792638000000.0,41409235000000.0,41648590000000.0,37870920000000.0,36635440000000.0,33911166000000.0,38661266000000.0,37548400000000.0,35488350000000.0,35679670000000.0,33932257000000.0,38764630000000.0
2071.0,38270927000000.0,39062620000000.0,37681860000000.0,41359700000000.0,41509383000000.0,37647720000000.0,36280200000000.0,33764959000000.0,38511613000000.0,37338300000000.0,35193914000000.0,35394884000000.0,33621308000000.0,38692974000000.0
2072.0,38198110000000.0,38913566000000.0,37478774000000.0,41347110000000.0,41370650000000.0,37408120000000.0,36101310000000.0,33576796000000.0,38315060000000.0,37164540000000.0,34958104000000.0,35130452000000.0,33202601000000.0,38462367000000.0
2073.0,38078140000000.0,38757156000000.0,37378463000000.0,41275395000000.0,41266193000000.0,37225325000000.0,35848985000000.0,33309560000000.0,38223955000000.0,37018600000000.0,34606944000000.0,34898583000000.0,32787038000000.0,38329593000000.0
2074.0,37951120000000.0,38537764000000.0,37230840000000.0,41209520000000.0,41137797000000.0,37045640000000.0,35646987000000.0,33078368000000.0,38023030000000.0,36818440000000.0,34264425000000.0,34675135000000.0,32446288000000.0,38299423000000.0
2075.0,37811957000000.0,38443190000000.0,37116474000000.0,41136463000000.0,40967320000000.0,36835430000000.0,35460575000000.0,32924645000000.0,37785920000000.0,36672690000000.0,33905225000000.0,34479651000000.0,32107010000000.0,38188810000000.0
2076.0,37703950000000.0,38331702000000.0,36926006000000.0,41099880000000.0,40807820000000.0,36702940000000.0,35244890000000.0,32793680000000.0,37531450000000.0,36531725000000.0,33561720000000.0,34138659000000.0,31700460000000.0,38060113000000.0
2077.0,37585350000000.0,38216190000000.0,36733387000000.0,40995790000000.0,40727673000000.0,36523930000000.0,35024064000000.0,32535545000000.0,37349390000000.0,36414817000000.0,33122850000000.0,33868707000000.0,31291846000000.0,37882857000000.0
2078.0,37342803000000.0,38130132000000.0,36631654000000.0,40971160000000.0,40674175000000.0,36390104000000.0,34793698000000.0,32325176000000.0,37237396000000.0,36272454000000.0,32769246000000.0,33653700000000.0,30999891000000.0,37740536000000.0
2079.0,37200826000000.0,38114270000000.0,36443385000000.0,40956724000000.0,40543400000000.0,36211920000000.0,34486432000000.0,32140813000000.0,37112060000000.0,36100290000000.0,32434257000000.0,33515368000000.0,30678735000000.0,37581517000000.0
2080.0,36981880000000.0,38003290000000.0,36280985000000.0,40819487000000.0,40496330000000.0,35979662000000.0,34205969000000.0,31957413000000.0,37042654000000.0,35875614000000.0,32172476000000.0,33346566000000.0,30251650000000.0,37472070000000.0
2081.0,36828140000000.0,37871054000000.0,36089470000000.0,40734000000000.0,40362937000000.0,35865750000000.0,33926744000000.0,31549032000000.0,36934122000000.0,35710030000000.0,31812676000000.0,33180107000000.0,29714375000000.0,37285223000000.0
2082.0,36730750000000.0,37718986000000.0,35988860000000.0,40578264000000.0,40276210000000.0,35647870000000.0,33577975000000.0,31346888000000.0,36808897000000.0,35372994000000.0,31393059000000.0,32862208000000.0,29211710000000.0,37131892000000.0
2083.0,36527963000000.0,37609040000000.0,35822020000000.0,40540390000000.0,40216186000000.0,35345475000000.0,33224380000000.0,31181658000000.0,36627297000000.0,35203595000000.0,31078640000000.0,32573913000000.0,28905558000000.0,37026422000000.0
2084.0,36388850000000.0,37524580000000.0,35640566000000.0,40408800000000.0,40126410000000.0,35070985000000.0,32811933000000.0,30982552000000.0,36482853000000.0,35072925000000.0,30597917000000.0,32428475000000.0,28374116000000.0,36948400000000.0
2085.0,36304868000000.0,37447417000000.0,35561234000000.0,40272864000000.0,40016735000000.0,34788981000000.0,32574494000000.0,30709815000000.0,36308215000000.0,34713855000000.0,30158822000000.0,32260326000000.0,28017400000000.0,36794840000000.0
2086.0,36189560000000.0,37375317000000.0,35469857000000.0,40179120000000.0,39974234000000.0,34537120000000.0,32205967000000.0,30519641000000.0,36103960000000.0,34272818000000.0,29810252000000.0,32010250000000.0,27563571000000.0,36646347000000.0
2087.0,36091360000000.0,37298918000000.0,35403850000000.0,40072133000000.0,39849285000000.0,34326633000000.0,31697997000000.0,30340260000000.0,35907460000000.0,34057245000000.0,29419524000000.0,31856571000000.0,27205320000000.0,36512658000000.0
2088.0,35937694000000.0,37226720000000.0,35305936000000.0,39942140000000.0,39719283000000.0,34091414000000.0,31362270000000.0,30170038000000.0,35773830000000.0,33884304000000.0,29119029000000.0,31655396000000.0,26798050000000.0,36387567000000.0
2089.0,35824860000000.0,37112250000000.0,35121380000000.0,39865475000000.0,39577885000000.0,33749048000000.0,31120899000000.0,29992742000000.0,35680655000000.0,33716011000000.0,28710881000000.0,31368642000000.0,26354402000000.0,36312116000000.0
2090.0,35756937000000.0,37033163000000.0,34992468000000.0,39743320000000.0,39506737000000.0,33475948000000.0,30846850000000.0,29729508000000.0,35514866000000.0,33592185000000.0,28336437000000.0,31130508000000.0,25951969000000.0,36164514000000.0
2091.0,35630350000000.0,36961190000000.0,34787216000000.0,39706545000000.0,39432137000000.0,33234730000000.0,30530385000000.0,29502500000000.0,35387955000000.0,33421320000000.0,27935738000000.0,30893029000000.0,25599997000000.0,35954874000000.0
2092.0,35477726000000.0,36876140000000.0,34566340000000.0,39577423000000.0,39345306000000.0,33071017000000.0,30261560000000.0,29271274000000.0,35330166000000.0,33136023000000.0,27517420000000.0,30582942000000.0,25154757000000.0,35790690000000.0
2093.0,35315964000000.0,36816124000000.0,34435729000000.0,39465356000000.0,39281632000000.0,32845672000000.0,30024034000000.0,29050144000000.0,35215477000000.0,32917722000000.0,27056130000000.0,30336312000000.0,24701296000000.0,35626220000000.0
2094.0,35164940000000.0,36647022000000.0,34383168000000.0,39395760000000.0,39220150000000.0,32602370000000.0,29746474000000.0,28826298000000.0,35065327000000.0,32666550000000.0,26712815000000.0,29962264000000.0,24328550000000.0,35500056000000.0
2095.0,35025790000000.0,36427597000000.0,34272094000000.0,39325203000000.0,39107103000000.0,32350572000000.0,29434394000000.0,28614563000000.0,34963339000000.0,32496970000000.0,26300794000000.0,29705856000000.0,23983066000000.0,35367214000000.0
2096.0,34862487000000.0,36294076000000.0,34073863000000.0,39282450000000.0,39043620000000.0,32143537000000.0,29160435000000.0,28406900000000.0,34741130000000.0,32387370000000.0,25971580000000.0,29502240000000.0,23691149000000.0,35233060000000.0
2097.0,34728705000000.0,36183757000000.0,33850707000000.0,39175907000000.0,38920595000000.0,31861403000000.0,28923543000000.0,28163514000000.0,34473860000000.0,32186479000000.0,25530565000000.0,29219570000000.0,23277213000000.0,35129714000000.0
2098.0,34601368000000.0,36020016000000.0,33583240000000.0,39108584000000.0,38733395000000.0,31545291000000.0,28676737000000.0,27838810000000.0,34328197000000.0,31967718000000.0,25080959000000.0,28938135000000.0,22846886000000.0,34978505000000.0
2099.0,34440862000000.0,35912730000000.0,33438134000000.0,39010135000000.0,38725858000000.0,31288200000000.0,28415697000000.0,27509860000000.0,34175246000000.0,31765043000000.0,24727224000000.0,28700943000000.0,22470254000000.0,34765787000000.0
2100.0,34165210000000.0,35800550000000.0,33233578000000.0,38969383000000.0,38599383000000.0,30872263000000.0,28112850000000.0,27277052000000.0,34038067000000.0,31505246000000.0,24426544000000.0,28391896000000.0,22103537000000.0,34601148000000.0
