time,IPSL-CM6A-LR,EC-EARTH3,MPI-ESM1-2-HR,CNRM-ESM2-1,UKESM1-0-LL,GFDL-ESM4,MRI-ESM2-0,KACE-1-0-G,CNRM-CM6-1,TAIESM1,CESM2-WACCM,MIROC6,CANESM5
2012.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0
2013.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0
2014.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0
2015.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0
2016.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0
2017.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0
2018.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0
2019.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0
2020.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0
2021.0,28064240000.0,28142647000.0,28107348000.0,28323912000.0,28114661000.0,28120300000.0,28453892000.0,28116103000.0,28048882000.0,28032764000.0,28080169000.0,28119700000.0,28134830000.0
2022.0,27921474000.0,27975995000.0,28081291000.0,28336554000.0,28060195000.0,28184793000.0,28265615000.0,27994585000.0,27890182000.0,28050868000.0,27936350000.0,28416620000.0,28116822000.0
2023.0,27852605000.0,27898755000.0,28063822000.0,27986078000.0,27916333000.0,27960699000.0,28526975000.0,28010594000.0,27707190000.0,27831243000.0,27869835000.0,27931625000.0,27943131000.0
2024.0,27666895000.0,27792138000.0,27867589000.0,27897987000.0,27705348000.0,27811432000.0,28059603000.0,27920194000.0,27488731000.0,27728232000.0,28049746000.0,27951490000.0,27747758000.0
2025.0,27416992000.0,27651838000.0,27741649000.0,27856749000.0,27574985000.0,27792468000.0,27969140000.0,27758762000.0,27360113000.0,27591215000.0,27604603000.0,27695444000.0,27581614000.0
2026.0,27331353000.0,27468920000.0,27670776000.0,27647498000.0,27297841000.0,27568169000.0,27792562000.0,27539931000.0,27167550000.0,27397235000.0,27408617000.0,27669238000.0,27376337000.0
2027.0,27223818000.0,27354434000.0,27626640000.0,27513258000.0,27087288000.0,27398300000.0,27801776000.0,27430302000.0,26930889000.0,27214268000.0,27096033000.0,27430564000.0,27273353000.0
2028.0,27100811000.0,27128031000.0,27488328000.0,27539745000.0,26934624000.0,27288115000.0,27770907000.0,27382858000.0,26706852000.0,27029264000.0,27091833000.0,27202056000.0,27044495000.0
2029.0,26836058000.0,26923354000.0,27375774000.0,27241654000.0,26701982000.0,27122730000.0,27548576000.0,27139040000.0,26548110000.0,26892720000.0,26844840000.0,27090024000.0,26720266000.0
2030.0,26741926000.0,26788133000.0,27310870000.0,27111279000.0,26581180000.0,26993848000.0,27382938000.0,27016462000.0,26332856000.0,26676072000.0,26513471000.0,26964990000.0,26513474000.0
2031.0,26321279000.0,26506699000.0,27198732000.0,27079352000.0,26456822000.0,26877606000.0,27174506000.0,26845977000.0,26066930000.0,26433145000.0,26411274000.0,26913800000.0,26217920000.0
2032.0,26321400000.0,26212762000.0,27069460000.0,27071246000.0,26224038000.0,26768757000.0,27044557000.0,26735274000.0,26025427000.0,26223315000.0,26446450000.0,26681862000.0,26028765000.0
2033.0,26117192000.0,25986808000.0,27017940000.0,26711882000.0,25937166000.0,26599338000.0,26992812000.0,26540070000.0,25978251000.0,26135634000.0,25817082000.0,26596590000.0,25732553000.0
2034.0,25815296000.0,25697000000.0,26842225000.0,26842313000.0,25622526000.0,26480282000.0,26819068000.0,26328451000.0,25642146000.0,25793765000.0,25674800000.0,26428498000.0,25551810000.0
2035.0,25570175000.0,25406646000.0,26734310000.0,26580384000.0,25581574000.0,26333049000.0,26694361000.0,26167208000.0,25240259000.0,25510560000.0,25816222000.0,26341382000.0,25253315000.0
2036.0,25379496000.0,25253308000.0,26590770000.0,26242500000.0,25395313000.0,26119985000.0,26619611000.0,25960456000.0,25001896000.0,25315398000.0,25514504000.0,26138872000.0,24992264000.0
2037.0,25187910000.0,25263872000.0,26414828000.0,26060863000.0,25097590000.0,25926406000.0,26423865000.0,25839830000.0,24739801000.0,24980703000.0,25470122000.0,25999555000.0,24715729000.0
2038.0,24924510000.0,25010463000.0,26320001000.0,25928178000.0,24807090000.0,25704968000.0,26256972000.0,25646742000.0,24501275000.0,24705573000.0,25189880000.0,25917037000.0,24468300000.0
2039.0,24571503000.0,24707901000.0,26214922000.0,25853403000.0,24596447000.0,25495206000.0,26135532000.0,25459636000.0,24163586000.0,24414482000.0,25010108000.0,25675727000.0,24219218000.0
2040.0,24428868000.0,24423209000.0,26061705000.0,25643534000.0,24225573000.0,25391436000.0,25958056000.0,25314636000.0,24007143000.0,24054712000.0,24907717000.0,25484583000.0,23885326000.0
2041.0,24109398000.0,24231279000.0,25940281000.0,25387338000.0,23916657000.0,25159393000.0,26369647000.0,25131158000.0,23825870000.0,23765110000.0,24563995000.0,25329863000.0,23702555000.0
2042.0,23913363000.0,24051657000.0,25784367000.0,25054552000.0,23576568000.0,25122466000.0,25818829000.0,24988027000.0,23665332000.0,23515302000.0,24326928000.0,25201168000.0,23488640000.0
2043.0,23681798000.0,23868210000.0,25639889000.0,24993740000.0,23393133000.0,24895224000.0,26121914000.0,24830048000.0,23311880000.0,23204820000.0,24021156000.0,25042807000.0,23150176000.0
2044.0,23478383000.0,23557835000.0,25527628000.0,24537584000.0,23105620000.0,24726049000.0,25578385000.0,24697979000.0,23103158000.0,22934202000.0,23823772000.0,25030330000.0,22880797000.0
2045.0,23220083000.0,23338476000.0,25378277000.0,24277443000.0,22870321000.0,24510802000.0,25522889000.0,24679050000.0,22981601000.0,22580707000.0,23591550000.0,24758950000.0,22543077000.0
2046.0,23005245000.0,23048760000.0,25320352000.0,24137200000.0,22578997000.0,24359119000.0,25293484000.0,24329978000.0,22580185000.0,22277204000.0,23360367000.0,24579656000.0,22217884000.0
2047.0,22762519000.0,22707952000.0,25139085000.0,23758242000.0,22310277000.0,24131127000.0,25100186000.0,24111585000.0,22326840000.0,21968780000.0,23107424000.0,24312630000.0,21966730000.0
2048.0,22434998000.0,22381308000.0,24994509000.0,23634780000.0,21970390000.0,23956648000.0,24928311000.0,23877202000.0,22090224000.0,21659754000.0,22844450000.0,24110744000.0,21720870000.0
2049.0,22236019000.0,22148295000.0,24716753000.0,23348916000.0,21636704000.0,23840370000.0,24797188000.0,23788970000.0,21772696000.0,21361697000.0,22668446000.0,23948026000.0,21477618000.0
2050.0,22052440000.0,21871233000.0,24583406000.0,23248720000.0,21327514000.0,23532290000.0,24654463000.0,23463973000.0,21528050000.0,21119572000.0,22511720000.0,23703261000.0,21248893000.0
2051.0,21791900000.0,21711649000.0,24478745000.0,22834674000.0,21038051000.0,23345676000.0,24525169000.0,23323875000.0,21348424000.0,21017720000.0,22178382000.0,23494187000.0,20980474000.0
2052.0,21524376000.0,21558784000.0,24425562000.0,22508597000.0,20698077000.0,23173194000.0,24383996000.0,23154490000.0,21281473000.0,20667806000.0,22006696000.0,23312770000.0,20741695000.0
2053.0,21273940000.0,21317026000.0,24149473000.0,22289990000.0,20401244000.0,23120343000.0,24341897000.0,22911216000.0,20939299000.0,20362865000.0,21650985000.0,22975572000.0,20568846000.0
2054.0,21067792000.0,20983861000.0,23848129000.0,22163786000.0,20017742000.0,22881307000.0,24086610000.0,22741891000.0,20657748000.0,19976784000.0,21442212000.0,22777532000.0,20409733000.0
2055.0,20782905000.0,20676067000.0,23661357000.0,21897490000.0,19808459000.0,22717153000.0,23935494000.0,22547597000.0,20466694000.0,19679201000.0,21174585000.0,22683700000.0,20076618000.0
2056.0,20526289000.0,20699881000.0,23441060000.0,21696788000.0,19460102000.0,22628078000.0,23750967000.0,22267960000.0,20283277000.0,19468760000.0,21026260000.0,22436524000.0,19827837000.0
2057.0,20289237000.0,20325333000.0,23167201000.0,21433293000.0,19201450000.0,22414567000.0,23583380000.0,22000318000.0,19987110000.0,19181625000.0,20580815000.0,22237485000.0,19676050000.0
2058.0,20004340000.0,20122140000.0,22998082000.0,21396890000.0,18842806000.0,22234225000.0,23457993000.0,21701288000.0,19759421000.0,18919934000.0,20306678000.0,22060032000.0,19441297000.0
2059.0,19847207000.0,19859812000.0,22789544000.0,21517853000.0,18546995000.0,22088245000.0,23141827000.0,21438568000.0,19489458000.0,18773627000.0,20080372000.0,21990144000.0,19110625000.0
2060.0,19706090000.0,19679371000.0,22575479000.0,21010104000.0,18309450000.0,21891723000.0,22911140000.0,21201660000.0,19304446000.0,18537437000.0,19867257000.0,21901943000.0,18870188000.0
2061.0,19618240000.0,19459383000.0,22342470000.0,20728306000.0,18107152000.0,21717301000.0,22801713000.0,20914980000.0,19140600000.0,18292380000.0,19504437000.0,21706007000.0,18645891000.0
2062.0,19329683000.0,19251065000.0,22277370000.0,20529357000.0,17932030000.0,21525450000.0,22600663000.0,20580547000.0,18886480000.0,18288505000.0,19261372000.0,21393550000.0,18463482000.0
2063.0,19148155000.0,19023374000.0,21959524000.0,20406534000.0,17685821000.0,21381030000.0,22236414000.0,20281825000.0,18700251000.0,18088425000.0,18968756000.0,21228292000.0,18307308000.0
2064.0,18969772000.0,18790277000.0,21804000000.0,20098560000.0,17683417000.0,21229365000.0,21961409000.0,20166662000.0,18490171000.0,17737046000.0,18746460000.0,21122542000.0,18180608000.0
2065.0,18826439000.0,18872318000.0,21552128000.0,19937077000.0,17262310000.0,21090877000.0,21676917000.0,19814517000.0,18331589000.0,17559990000.0,18552980000.0,20937510000.0,17965994000.0
2066.0,18659783000.0,18516781000.0,21371982000.0,19768676000.0,16986675000.0,20897978000.0,21825812000.0,19613385000.0,18156233000.0,17375105000.0,18371992000.0,20678679000.0,17735377000.0
2067.0,18510086000.0,18306533000.0,21316524000.0,19605137000.0,16746134000.0,20721030000.0,21225090000.0,19407888000.0,17934428000.0,17150191000.0,18138497000.0,20833815000.0,17539950000.0
2068.0,18325680000.0,18102921000.0,21487792000.0,19399494000.0,16516345000.0,21166406000.0,20913777000.0,19183055000.0,17772376000.0,16898866000.0,17908564000.0,20469367000.0,17379150000.0
2069.0,18176557000.0,17979746000.0,20972964000.0,19202566000.0,16307633000.0,20617509000.0,20651526000.0,18932525000.0,17631089000.0,16622816000.0,17736008000.0,20306788000.0,17134813000.0
2070.0,18024102000.0,17800670000.0,20770734000.0,18930270000.0,16077174000.0,20406407000.0,20357945000.0,18737652000.0,17447903000.0,16384803000.0,17470320000.0,20210528000.0,16969925000.0
2071.0,17853637000.0,17671604000.0,20697491000.0,18780901000.0,15885776000.0,20272480000.0,19992515000.0,18516240000.0,17271665000.0,16189825000.0,17240275000.0,20020445000.0,16778257000.0
2072.0,17675178000.0,17465750000.0,20467505000.0,18606526000.0,15698151000.0,20180376000.0,20072626000.0,18262979000.0,17085491000.0,15995943000.0,16981999000.0,19900578000.0,16567117000.0
2073.0,17504686000.0,17267161000.0,20337020000.0,18400745000.0,15509045000.0,20042983000.0,19457548000.0,18021010000.0,16942038000.0,15819394000.0,16778600000.0,20198531000.0,16399865000.0
2074.0,17349767000.0,17152205000.0,20166939000.0,18241583000.0,15230078000.0,20046120000.0,19320504000.0,17788705000.0,17051729000.0,15624645000.0,17014376000.0,19708370000.0,16225603000.0
2075.0,17241684000.0,16935233000.0,19990938000.0,18053138000.0,15049430000.0,19731286000.0,18984628000.0,17591572000.0,16647301000.0,15427883000.0,16522852000.0,19694842000.0,16023478000.0
2076.0,17086260000.0,16756298000.0,19816225000.0,17763370000.0,14874079000.0,19494990000.0,18693986000.0,17447870000.0,16404234000.0,15262260000.0,16168140000.0,19450266000.0,15834747000.0
2077.0,17008289000.0,16502039000.0,19602110000.0,17529889000.0,14634208000.0,19331963000.0,18513406000.0,17253812000.0,16276313000.0,15041314000.0,15900710000.0,19360100000.0,15624467000.0
2078.0,16834984000.0,16327293000.0,19400925000.0,17324614000.0,14420809000.0,19221295000.0,18414811000.0,17043835000.0,16118390000.0,14866621000.0,15927472000.0,19269925000.0,15468804000.0
2079.0,16701903000.0,16121769000.0,19304772000.0,17139718000.0,14268534000.0,19049590000.0,18208050000.0,16846876000.0,15991757000.0,14664736000.0,15564692000.0,19142373000.0,15266717000.0
2080.0,16524868000.0,15921640000.0,19144483000.0,16853360000.0,14049454000.0,18900562000.0,18244370000.0,16663467000.0,15839046000.0,14404987000.0,15344645000.0,19033625000.0,15026757000.0
2081.0,16305578000.0,15697423000.0,19054967000.0,16644380000.0,13886563000.0,18746489000.0,17872243000.0,16450273000.0,15725648000.0,14205188000.0,15152493000.0,18863920000.0,14825034000.0
2082.0,16172636000.0,15565436000.0,18943111000.0,16418457000.0,13705884000.0,18698138000.0,17655138000.0,16271696000.0,15535718000.0,13950438000.0,14960357000.0,18729812000.0,14644869000.0
2083.0,16000684000.0,15469624000.0,18832486000.0,16254893000.0,13496315000.0,18425502000.0,17513853000.0,16114625000.0,15652481000.0,13792269000.0,14787259000.0,18612826000.0,14432385000.0
2084.0,15791870000.0,15140396000.0,18683222000.0,16037758000.0,13325062000.0,18286963000.0,17309473000.0,15908020000.0,15270006000.0,13605597000.0,14554422000.0,18528571000.0,14239043000.0
2085.0,15650978000.0,14927567000.0,18511698000.0,15865469000.0,13123522000.0,18146517000.0,17168962000.0,15857897000.0,15046850000.0,13403798000.0,14343285000.0,18472104000.0,14016550000.0
2086.0,15472825000.0,14739470000.0,18352130000.0,15671643000.0,12932403000.0,17982728000.0,16927838000.0,15589201000.0,14882742000.0,13184100000.0,14100364000.0,18286342000.0,13818491000.0
2087.0,15285086000.0,14562065000.0,18188409000.0,15459611000.0,12741560000.0,17850714000.0,16767057000.0,15368108000.0,14673348000.0,12986640000.0,13841589000.0,18146935000.0,13640686000.0
2088.0,15129834000.0,14345394000.0,17962190000.0,15328008000.0,12569854000.0,17922267000.0,16659920000.0,15223642000.0,14494291000.0,12804000000.0,13640577000.0,18003900000.0,13416235000.0
2089.0,14990941000.0,14202897000.0,17880220000.0,15091297000.0,12380406000.0,17453097000.0,16495653000.0,15042983000.0,14296950000.0,12671779000.0,13427535000.0,17842534000.0,13246667000.0
2090.0,14881139000.0,13844114000.0,17768892000.0,14898281000.0,12134225000.0,17267268000.0,16347516000.0,14883922000.0,14151215000.0,12464894000.0,13268631000.0,17725827000.0,13064920000.0
2091.0,14667775000.0,13621654000.0,17571062000.0,14731003000.0,11935621000.0,17073423000.0,16270505000.0,14886783000.0,14016024000.0,12240902000.0,13385324000.0,17640645000.0,12883390000.0
2092.0,14540276000.0,13461071000.0,17419629000.0,14537952000.0,11762441000.0,16907384000.0,16115087000.0,14601534000.0,13931762000.0,12028785000.0,12910747000.0,17552460000.0,12676763000.0
2093.0,14353274000.0,13281504000.0,17212496000.0,14358260000.0,11531772000.0,16742172000.0,15947446000.0,14405971000.0,13767591000.0,11881203000.0,12648251000.0,17322945000.0,12499801000.0
2094.0,14214649000.0,13091474000.0,17055608000.0,14185093000.0,11345886000.0,16702007000.0,15829561000.0,14227916000.0,13630501000.0,11714794000.0,12451297000.0,17187301000.0,12289499000.0
2095.0,13980341000.0,12907779000.0,16836708000.0,14072881000.0,11022842000.0,16443468000.0,15745632000.0,14070000000.0,13450104000.0,11546609000.0,12244372000.0,17083605000.0,12111518000.0
2096.0,13812830000.0,12694016000.0,16687312000.0,13903048000.0,10720226000.0,16280434000.0,15558534000.0,13934907000.0,13301244000.0,11340196000.0,12062121000.0,16962885000.0,11933572000.0
2097.0,13680296000.0,12529084000.0,16491304000.0,13748422000.0,10523730000.0,16130020000.0,15402419000.0,13827943000.0,13129201000.0,11175721000.0,11842123000.0,16793377000.0,11757065000.0
2098.0,13524762000.0,12313458000.0,16354800000.0,13608226000.0,10323933000.0,16005218000.0,15249933000.0,13614676000.0,13000903000.0,10929495000.0,11675726000.0,16652433000.0,11593311000.0
2099.0,13389182000.0,12133208000.0,16180621000.0,13483929000.0,10110597000.0,15809308000.0,15129333000.0,13390455000.0,12818975000.0,10624112000.0,11446685000.0,16529349000.0,11439375000.0
2100.0,13293174000.0,11917869000.0,16036920000.0,13356850000.0,9929303000.0,15611705000.0,14960770000.0,13201852000.0,12614460000.0,10334987000.0,11199254000.0,16451995000.0,11276210000.0
