time,CESM2-WACCM,TAIESM1,CNRM-CM6-1,CANESM5,MIROC6,MPI-ESM1-2-HR,EC-EARTH3,IPSL-CM6A-LR,KACE-1-0-G,MRI-ESM2-0,GFDL-ESM4,UKESM1-0-LL,IITM-ESM,CNRM-ESM2-1
2026.0,27151454000.0,27243250000.0,27504388000.0,27480205000.0,27595604000.0,27757482000.0,27418798000.0,27522210000.0,27759837000.0,27627174000.0,27552710000.0,27179220000.0,27109636000.0,27793349000.0
2027.0,27224584000.0,27107950000.0,27067402000.0,27330441000.0,27456352000.0,27562818000.0,27220464000.0,27412926000.0,27507069000.0,27535485000.0,27335932000.0,26983764000.0,26929158000.0,27530170000.0
2028.0,26868734000.0,26848805000.0,27026344000.0,27047571000.0,27281270000.0,27449320000.0,26982566000.0,27235592000.0,27448506000.0,27325010000.0,27136424000.0,27098817000.0,26643737000.0,27442244000.0
2029.0,26516992000.0,26566429000.0,26541105000.0,26871870000.0,27034208000.0,27306250000.0,26821388000.0,27022651000.0,27136300000.0,27248865000.0,27133075000.0,26706334000.0,26008097000.0,27308796000.0
2030.0,26280671000.0,26300987000.0,26294010000.0,26834770000.0,27125357000.0,27624290000.0,26612734000.0,26779496000.0,27106916000.0,27134605000.0,26809661000.0,26505462000.0,25402270000.0,27232035000.0
2031.0,26101678000.0,26022386000.0,26068828000.0,26548294000.0,26543294000.0,27202124000.0,26421125000.0,26802720000.0,26874255000.0,26965123000.0,26580548000.0,26240516000.0,25070617000.0,27015952000.0
2032.0,25820705000.0,25760820000.0,25951502000.0,26302783000.0,26567307000.0,27073870000.0,26226493000.0,26394335000.0,26675673000.0,26893924000.0,26355362000.0,26006847000.0,24761135000.0,26807840000.0
2033.0,25625563000.0,25471678000.0,25545080000.0,26117190000.0,26321166000.0,26901158000.0,25906788000.0,26135670000.0,26395640000.0,26809530000.0,26130764000.0,25847353000.0,24355617000.0,26704998000.0
2034.0,25314190000.0,24928092000.0,25745367000.0,26142919000.0,26195780000.0,26749962000.0,25593050000.0,25962447000.0,26522767000.0,26669492000.0,25839385000.0,25654546000.0,23834577000.0,26511247000.0
2035.0,25113614000.0,24445639000.0,25153630000.0,25730722000.0,25878802000.0,26702293000.0,25601102000.0,25712517000.0,26141307000.0,26502697000.0,25660185000.0,25264708000.0,23387922000.0,26318594000.0
2036.0,24769250000.0,24219085000.0,24842926000.0,25558106000.0,25693694000.0,26601077000.0,25172070000.0,25481947000.0,25965668000.0,26324824000.0,25608153000.0,24906918000.0,23011640000.0,26190285000.0
2037.0,24716886000.0,23940696000.0,24645067000.0,25324990000.0,25410566000.0,26434623000.0,24961559000.0,25286840000.0,25751507000.0,26176680000.0,25272642000.0,24620888000.0,22539990000.0,26062780000.0
2038.0,24198062000.0,23519316000.0,24395166000.0,25040476000.0,25382195000.0,26237280000.0,24952236000.0,24999436000.0,25550109000.0,26010090000.0,25093868000.0,24357194000.0,22235169000.0,25886775000.0
2039.0,23979905000.0,23179758000.0,24012510000.0,24773898000.0,25158453000.0,26138360000.0,24583117000.0,24748601000.0,25283832000.0,25805392000.0,24831724000.0,24041232000.0,22034983000.0,25852375000.0
2040.0,23641893000.0,22803427000.0,23808182000.0,24548940000.0,24940636000.0,25970377000.0,24380492000.0,24636037000.0,25087877000.0,25600821000.0,24633772000.0,23737391000.0,21650356000.0,25622202000.0
2041.0,23395408000.0,22495721000.0,23590822000.0,24321597000.0,24719710000.0,25776431000.0,24309040000.0,24434258000.0,24863203000.0,25411471000.0,24419019000.0,23426976000.0,21400263000.0,25247126000.0
2042.0,23182522000.0,22362993000.0,23372827000.0,24083116000.0,24539159000.0,25684042000.0,23879215000.0,24140888000.0,24687036000.0,25132810000.0,24211857000.0,23144077000.0,21023314000.0,25158525000.0
2043.0,22824070000.0,21904048000.0,23165155000.0,23792755000.0,24297953000.0,25550530000.0,23544093000.0,23811027000.0,24503745000.0,24916748000.0,23994677000.0,22737052000.0,20678787000.0,24826139000.0
2044.0,22554331000.0,21637888000.0,22842049000.0,23573040000.0,24104026000.0,25420915000.0,23388183000.0,23573924000.0,24238380000.0,24705659000.0,23748712000.0,22388724000.0,20392765000.0,24969998000.0
2045.0,22297352000.0,21334383000.0,22645970000.0,23168217000.0,24105955000.0,25347942000.0,23209394000.0,23139234000.0,24009260000.0,24504120000.0,23600683000.0,22173653000.0,20012480000.0,24555230000.0
2046.0,22176492000.0,21104830000.0,22443567000.0,22841534000.0,23728603000.0,25149190000.0,22942218000.0,22846160000.0,23800443000.0,24230535000.0,23254303000.0,21965355000.0,19757110000.0,24287128000.0
2047.0,21836974000.0,20872133000.0,22190981000.0,22542543000.0,23577516000.0,24966950000.0,22668579000.0,22648674000.0,23747273000.0,23997403000.0,23087487000.0,21694753000.0,19412238000.0,24070900000.0
2048.0,21560125000.0,20508545000.0,21944478000.0,22207918000.0,23389034000.0,24762474000.0,22306079000.0,22508167000.0,23436993000.0,23704992000.0,22864837000.0,21457211000.0,19065545000.0,23820882000.0
2049.0,21328744000.0,20196622000.0,21783146000.0,21924061000.0,23521014000.0,24580426000.0,22144610000.0,22186308000.0,23194490000.0,23415160000.0,22667045000.0,21224544000.0,18706188000.0,23605656000.0
2050.0,20923204000.0,19854526000.0,21494213000.0,21635725000.0,23912829000.0,24644250000.0,22039595000.0,22050286000.0,22970170000.0,23094938000.0,22446250000.0,20922094000.0,18444327000.0,23405134000.0
2051.0,21056913000.0,19555774000.0,21264482000.0,21363400000.0,23069618000.0,24256117000.0,21766818000.0,21913459000.0,22748189000.0,22795825000.0,22572194000.0,20537920000.0,18168465000.0,23085822000.0
2052.0,20628144000.0,19407833000.0,21099782000.0,21154662000.0,22865842000.0,24089504000.0,21493516000.0,21635674000.0,22532655000.0,22666519000.0,22132015000.0,20102758000.0,17979095000.0,22971032000.0
2053.0,20342962000.0,19146359000.0,20762313000.0,20855530000.0,22681532000.0,23836643000.0,21166928000.0,21332263000.0,22212141000.0,22429856000.0,21908083000.0,19770413000.0,17530175000.0,22696307000.0
2054.0,20157886000.0,18941848000.0,20580612000.0,20631048000.0,22471641000.0,23695272000.0,21021483000.0,21049616000.0,21960160000.0,22111568000.0,21745275000.0,19513210000.0,17124927000.0,22490188000.0
2055.0,19818418000.0,18631696000.0,20356850000.0,20311220000.0,22477312000.0,23523142000.0,20738687000.0,20813255000.0,21816662000.0,22085188000.0,21738652000.0,19160672000.0,16873607000.0,22319518000.0
2056.0,19617536000.0,18373425000.0,20102658000.0,19967316000.0,22241298000.0,23287615000.0,20644575000.0,20580303000.0,21500920000.0,21770807000.0,21795723000.0,18844715000.0,16655007000.0,22017819000.0
2057.0,19415388000.0,18137528000.0,19898870000.0,19659491000.0,22229193000.0,22989797000.0,20374317000.0,20354420000.0,21235722000.0,21524488000.0,21196558000.0,18524770000.0,16369494000.0,21834840000.0
2058.0,19145026000.0,17936054000.0,19686760000.0,19341398000.0,21909133000.0,22848414000.0,20096260000.0,20040753000.0,20862636000.0,21299046000.0,21014698000.0,18241092000.0,16053122000.0,21531290000.0
2059.0,19042568000.0,17756269000.0,19460332000.0,19188100000.0,21883202000.0,22633920000.0,19865770000.0,19849587000.0,20571896000.0,21094482000.0,20855276000.0,18018206000.0,15824304000.0,21176058000.0
2060.0,18765304000.0,17491323000.0,19253658000.0,18909970000.0,21761210000.0,22508988000.0,19818195000.0,19628510000.0,20238990000.0,20884644000.0,20684442000.0,17816800000.0,15577299000.0,20859634000.0
2061.0,18518415000.0,17271323000.0,19085620000.0,18646004000.0,21522760000.0,22417460000.0,19459550000.0,19344304000.0,20047840000.0,20664164000.0,20512618000.0,17552222000.0,15381127000.0,20600035000.0
2062.0,18270286000.0,17042503000.0,18902747000.0,18399412000.0,21379598000.0,22415254000.0,19185780000.0,19198585000.0,19825725000.0,20610666000.0,20368056000.0,17273221000.0,15178010000.0,20365617000.0
2063.0,18014239000.0,16829037000.0,18660960000.0,18176942000.0,21250914000.0,21940570000.0,18960923000.0,18972146000.0,19636180000.0,20384862000.0,20233590000.0,17028954000.0,15026544000.0,20183867000.0
2064.0,17740773000.0,16626258000.0,18462198000.0,17964405000.0,21027246000.0,21706283000.0,19221900000.0,18782800000.0,19426214000.0,20209236000.0,20085050000.0,16833388000.0,14823651000.0,19963632000.0
2065.0,17837445000.0,16385787000.0,18197619000.0,17753252000.0,20882455000.0,21875137000.0,18496864000.0,18570195000.0,19189354000.0,20020371000.0,19901528000.0,16600957000.0,14394809000.0,19751834000.0
2066.0,17313544000.0,16112335000.0,18016733000.0,17553756000.0,20982524000.0,21490147000.0,18395122000.0,18420892000.0,18946169000.0,19737752000.0,19742542000.0,16335141000.0,14149179000.0,19556745000.0
2067.0,17014467000.0,15913803000.0,17836350000.0,17290346000.0,20621290000.0,21176855000.0,18105660000.0,18370380000.0,18713917000.0,19502803000.0,19597425000.0,16071083000.0,14016456000.0,19361851000.0
2068.0,16817611000.0,15685420000.0,17543290000.0,17037219000.0,20493046000.0,20958314000.0,17885600000.0,17990574000.0,18385910000.0,19334277000.0,19447263000.0,15815116000.0,13739713000.0,19146658000.0
2069.0,16559008000.0,15441135000.0,17306420000.0,16807046000.0,20303004000.0,20750227000.0,17612618000.0,17787165000.0,18147072000.0,19119520000.0,19347116000.0,15522171000.0,13410696000.0,18944616000.0
2070.0,16248687000.0,15189144000.0,17060901000.0,16620738000.0,20175002000.0,20595890000.0,17374347000.0,17591036000.0,17875122000.0,19012045000.0,19206330000.0,15306589000.0,13212241000.0,18731614000.0
2071.0,16040910000.0,14918163000.0,16884395000.0,16320077000.0,19908047000.0,20422195000.0,17263028000.0,17439756000.0,17569620000.0,18829392000.0,19123786000.0,15115184000.0,13006935000.0,18484425000.0
2072.0,15793507000.0,14650959000.0,16715524000.0,16117252000.0,19750167000.0,20219830000.0,17015703000.0,17161651000.0,17457450000.0,18673777000.0,18931915000.0,14860802000.0,12811025000.0,18281406000.0
2073.0,15449427000.0,14416359000.0,16420013000.0,15905591000.0,19530930000.0,20068014000.0,16701066000.0,16985317000.0,17022399000.0,18489754000.0,19159780000.0,14691095000.0,12530244000.0,18069758000.0
2074.0,15105203000.0,14207044000.0,16157112000.0,15718519000.0,19348920000.0,19871881000.0,16552580000.0,16705963000.0,16821337000.0,18439535000.0,19081834000.0,14346413000.0,12194394000.0,17809120000.0
2075.0,14871804000.0,13928654000.0,15947829000.0,15493547000.0,19168264000.0,19664624000.0,16288918000.0,16554766000.0,16576642000.0,18152024000.0,18640763000.0,14099497000.0,11845884000.0,17643198000.0
2076.0,14521623000.0,13711214000.0,15627537000.0,15189487000.0,18953173000.0,19500626000.0,16029238000.0,16335367000.0,16366439000.0,17897930000.0,18485447000.0,13865471000.0,11615209000.0,17424420000.0
2077.0,14356778000.0,13496699000.0,15302489000.0,14956482000.0,18742510000.0,19315368000.0,15793426000.0,16155553000.0,16139139000.0,17712984000.0,18367406000.0,13653866000.0,11386492000.0,17193443000.0
2078.0,13911807000.0,13188264000.0,15098647000.0,14683475000.0,18590994000.0,19146084000.0,15608242000.0,15966214000.0,15920316000.0,17525733000.0,18352845000.0,13434869000.0,11172408000.0,17025019000.0
2079.0,13714998000.0,12962975000.0,14884339000.0,14436420000.0,18411807000.0,19077337000.0,15419661000.0,15758597000.0,15726455000.0,17423276000.0,18126352000.0,13197758000.0,10943578000.0,16782111000.0
2080.0,13441971000.0,12763768000.0,14671245000.0,14154305000.0,18162553000.0,18810139000.0,15117751000.0,15513021000.0,15521837000.0,17233920000.0,17987897000.0,12978563000.0,10606521000.0,16602498000.0
2081.0,13288383000.0,12544133000.0,14446731000.0,13924798000.0,17979267000.0,18640247000.0,14896076000.0,15279898000.0,15302382000.0,17047990000.0,17833718000.0,12712610000.0,10349394000.0,16352824000.0
2082.0,12938315000.0,12358961000.0,14231221000.0,13714794000.0,17633300000.0,18485619000.0,14693053000.0,15114592000.0,15176139000.0,16825407000.0,17674811000.0,12492654000.0,10105126000.0,16124816000.0
2083.0,12707778000.0,12141883000.0,13950471000.0,13511439000.0,17394543000.0,18317746000.0,14570855000.0,14919471000.0,14927786000.0,16614878000.0,17521723000.0,12250691000.0,9847831000.0,15869679000.0
2084.0,12485884000.0,11928392000.0,13740256000.0,13208944000.0,17297020000.0,18074749000.0,14041308000.0,14705677000.0,14688181000.0,16477170000.0,17399736000.0,12003981000.0,9543008000.0,15620523000.0
2085.0,12594452000.0,11752314000.0,13484745000.0,12928043000.0,17075913000.0,17920401000.0,13843191000.0,14496775000.0,14461546000.0,16382941000.0,17243685000.0,11739958000.0,9225315000.0,15388151000.0
2086.0,12088694000.0,11526137000.0,13338484000.0,12705846000.0,16871822000.0,17907800000.0,13652344000.0,14350697000.0,14265730000.0,16154539000.0,17077432000.0,11544859000.0,8936669000.0,15210470000.0
2087.0,11976686000.0,11354725000.0,13135566000.0,12508863000.0,16651031000.0,17579512000.0,13385381000.0,14180460000.0,14050385000.0,15975822000.0,16921645000.0,11305673000.0,8656516000.0,14927775000.0
2088.0,11545116000.0,11188991000.0,12974244000.0,12306015000.0,16476667000.0,17420804000.0,13159907000.0,14026538000.0,13828807000.0,15835143000.0,16801057000.0,10972612000.0,8295827500.0,14671520000.0
2089.0,11330799000.0,10991378000.0,12843083000.0,12111343000.0,16348411000.0,17231522000.0,12980179000.0,13846304000.0,13560463000.0,15667185000.0,16892137000.0,10560972000.0,8047607300.0,14438023000.0
2090.0,11033875000.0,10739623000.0,12593366000.0,11890732000.0,16159160000.0,17059315000.0,12833841000.0,13578040000.0,13405136000.0,15542453000.0,16455886000.0,10168176000.0,7776759300.0,14202669000.0
2091.0,10860633000.0,10484493000.0,12415909000.0,11643642000.0,15884101000.0,16874970000.0,12796886000.0,13393028000.0,13220404000.0,15340394000.0,16254064000.0,9878324000.0,7540077000.0,13956050000.0
2092.0,10557443000.0,10188655000.0,12239503000.0,11426753000.0,15704467000.0,16637831000.0,12389977000.0,13202058000.0,12972672000.0,15175358000.0,16100079000.0,9673630000.0,7268994000.0,13699933000.0
2093.0,10195474000.0,9904685000.0,12104355000.0,11201254000.0,15573593000.0,16410439000.0,12208459000.0,13030455000.0,12729970000.0,14958854000.0,15896807000.0,9424887000.0,7004195000.0,13441920000.0
2094.0,9923112000.0,9718593000.0,11903633000.0,10962838000.0,15421651000.0,16274486000.0,11996950000.0,12833953000.0,12535446000.0,14757531000.0,15742501000.0,9209866000.0,6766294000.0,13202198000.0
2095.0,9714119000.0,9510446000.0,11679682000.0,10751533000.0,15190494000.0,16083734000.0,11818339000.0,12669087000.0,12313209000.0,14552116000.0,15572982000.0,9034910000.0,6567329300.0,13019598000.0
2096.0,9484316000.0,9314286000.0,11448226000.0,10569455000.0,15004462000.0,15920536000.0,11558191000.0,12526888000.0,12100625000.0,14348791000.0,15870047000.0,8808975000.0,6360858600.0,12830426000.0
2097.0,9269149000.0,9026683000.0,11277503000.0,10288014000.0,14854495000.0,15753466000.0,11283608000.0,12328221000.0,11894765000.0,14167121000.0,15275503000.0,8602242000.0,6077037000.0,12700238000.0
2098.0,9051537000.0,8826079000.0,11059693000.0,10008367000.0,14753050000.0,15564246000.0,10988348000.0,12169756000.0,11618980000.0,13912105000.0,15093744000.0,8287854600.0,5789759000.0,12516077000.0
2099.0,8828775000.0,8667592000.0,10815428000.0,9748875000.0,14555293000.0,15370019000.0,10790980000.0,11994242000.0,11384400000.0,13732788000.0,14995637000.0,8039545300.0,5586630000.0,12342117000.0
2100.0,8641061000.0,8500326000.0,10481913000.0,9543780000.0,14371882000.0,15058326000.0,10541126000.0,11824613000.0,11124666000.0,13627111000.0,14790532000.0,7765698600.0,5320180700.0,12165017000.0
