time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,19611645000000.0,19611645000000.0
2001.0,19650295000000.0,19650295000000.0
2002.0,19627940000000.0,19627940000000.0
2003.0,19581144000000.0,19581144000000.0
2004.0,19518582000000.0,19518582000000.0
2005.0,19432791000000.0,19432791000000.0
2006.0,19355163000000.0,19355163000000.0
2007.0,19307688000000.0,19307688000000.0
2008.0,19223886000000.0,19223886000000.0
2009.0,19243513000000.0,19243513000000.0
2010.0,19159176000000.0,19159176000000.0
2011.0,19076510000000.0,19076510000000.0
2012.0,19031612000000.0,19031612000000.0
2013.0,18987550000000.0,18987550000000.0
2014.0,18889455000000.0,18889455000000.0
2015.0,18804678000000.0,18804678000000.0
2016.0,18727611000000.0,18727611000000.0
2017.0,18547252000000.0,18547252000000.0
2018.0,18422369000000.0,18422369000000.0
2019.0,18303769000000.0,18303769000000.0
2020.0,18123168000000.0,18123168000000.0
2021.0,17994580000000.0,17955566000000.0
2022.0,17936945000000.0,17750888000000.0
2023.0,17878143000000.0,17736768000000.0
2024.0,17695924000000.0,17828726000000.0
2025.0,17584428000000.0,17673820000000.0
2026.0,17598085000000.0,17660838000000.0
2027.0,17511783000000.0,17520197000000.0
2028.0,17428084000000.0,17438468000000.0
2029.0,17331437000000.0,17393198000000.0
2030.0,17171853000000.0,17297894000000.0
2031.0,16989087000000.0,17109236000000.0
2032.0,16848523000000.0,17006842000000.0
2033.0,16681600000000.0,16977968000000.0
2034.0,16534807000000.0,16875071000000.0
2035.0,16441420000000.0,16867716000000.0
2036.0,16231639000000.0,16749642000000.0
2037.0,16092110000000.0,16613954000000.0
2038.0,15976256000000.0,16576556000000.0
2039.0,15827981000000.0,16474906000000.0
2040.0,15722160000000.0,16509418000000.0
2041.0,15593271000000.0,16553089000000.0
2042.0,15414010000000.0,16485888000000.0
2043.0,15294044000000.0,16251174000000.0
2044.0,15055222000000.0,16027594000000.0
2045.0,14916667000000.0,15863250000000.0
2046.0,14736058000000.0,15657974000000.0
2047.0,14613622000000.0,15573362000000.0
2048.0,14435574000000.0,15395675000000.0
2049.0,14213040000000.0,15190063000000.0
2050.0,14238104000000.0,15045858000000.0
2051.0,14096018000000.0,14908359000000.0
2052.0,13845248000000.0,14692685000000.0
2053.0,13713919000000.0,14421083000000.0
2054.0,13615437000000.0,14220391000000.0
2055.0,13488318000000.0,13957437000000.0
2056.0,13416371000000.0,13799497000000.0
2057.0,13288015000000.0,13675293000000.0
2058.0,13239798000000.0,13527929000000.0
2059.0,13147347000000.0,13341938000000.0
2060.0,13120938000000.0,13080809000000.0
2061.0,13040133000000.0,12901506000000.0
2062.0,12959555000000.0,12686789000000.0
2063.0,12766392000000.0,12450171000000.0
2064.0,12535191000000.0,12329866000000.0
2065.0,12378669000000.0,12107797000000.0
2066.0,12309157000000.0,11907267000000.0
2067.0,12227144000000.0,11809139000000.0
2068.0,12140911000000.0,11645127000000.0
2069.0,12029985000000.0,11487408000000.0
2070.0,11908196000000.0,11290196000000.0
2071.0,11734479000000.0,11147906000000.0
2072.0,11627164000000.0,10916306000000.0
2073.0,11581453000000.0,10731463000000.0
2074.0,11537706000000.0,10579200000000.0
2075.0,11436568000000.0,10376316000000.0
2076.0,11374709000000.0,10187429000000.0
2077.0,11296596000000.0,9984132000000.0
2078.0,11121197000000.0,9815617000000.0
2079.0,11043942000000.0,9591286000000.0
2080.0,10931199000000.0,9458935000000.0
2081.0,10864191000000.0,9298358000000.0
2082.0,10809796000000.0,9143251000000.0
2083.0,10687893000000.0,8933461000000.0
2084.0,10633656000000.0,8823787000000.0
2085.0,10527871000000.0,8687770400000.0
2086.0,10439356000000.0,8566532000000.0
2087.0,10454397000000.0,8428811500000.0
2088.0,10343189000000.0,8292449400000.0
2089.0,10182688000000.0,8220064000000.0
2090.0,10080169000000.0,8109805000000.0
2091.0,9883012000000.0,7973920300000.0
2092.0,9817247000000.0,7846142400000.0
2093.0,9742358000000.0,7708027700000.0
2094.0,9677573000000.0,7611146600000.0
2095.0,9584469000000.0,7505082600000.0
2096.0,9513556000000.0,7372346500000.0
2097.0,9472026000000.0,7241180000000.0
2098.0,9403751000000.0,7203327000000.0
2099.0,9303525000000.0,7099210000000.0
2100.0,9245923000000.0,6984280000000.0
