time,TAIESM1,IITM-ESM,UKESM1-0-LL,IPSL-CM6A-LR,KACE-1-0-G,MRI-ESM2-0,CESM2-WACCM,GFDL-ESM4,MPI-ESM1-2-HR
2036.0,16119369000000.0,16994919000000.0,15115169000000.0,16413917000000.0,15098587000000.0,16445099000000.0,15657259000000.0,16458744000000.0,17339299000000.0
2037.0,15961511000000.0,16955527000000.0,14839847000000.0,16207688000000.0,14940950000000.0,16379756000000.0,15461087000000.0,16390408000000.0,17300200000000.0
2038.0,15783881000000.0,16826722000000.0,14668574000000.0,15967861000000.0,14711949000000.0,16173182000000.0,15376915000000.0,16356964000000.0,17224693000000.0
2039.0,15648389000000.0,16766934000000.0,14490481000000.0,15779907000000.0,14512022000000.0,16021363000000.0,15174855000000.0,16212624000000.0,17189174000000.0
2040.0,15482010000000.0,16709317000000.0,14254319000000.0,15650378000000.0,14309837000000.0,15843427000000.0,15115410000000.0,16155739000000.0,17175621000000.0
2041.0,15266662000000.0,16679114000000.0,14158825000000.0,15446358000000.0,14203401000000.0,15815424000000.0,14982180000000.0,16069184000000.0,17104932000000.0
2042.0,15106093000000.0,16600145000000.0,13936520000000.0,15257287000000.0,14027078000000.0,15630314000000.0,14893636000000.0,15928701000000.0,17026037000000.0
2043.0,14951708000000.0,16492144000000.0,13789605000000.0,15051408000000.0,13860607000000.0,15443198000000.0,14800056000000.0,15869561000000.0,16923587000000.0
2044.0,14822418000000.0,16455490000000.0,13676303000000.0,14908025000000.0,13735856000000.0,15311678000000.0,14702558000000.0,15870075000000.0,16923030000000.0
2045.0,14605526000000.0,16465639000000.0,13439252000000.0,14815747000000.0,13524170000000.0,15216752000000.0,14545507000000.0,15766929000000.0,16881910000000.0
2046.0,14462579000000.0,16447180000000.0,13273695000000.0,14604430000000.0,13289090000000.0,15056873000000.0,14367670000000.0,15719691000000.0,16840884000000.0
2047.0,14283203000000.0,16326750000000.0,13102103000000.0,14416838000000.0,13113524000000.0,14890163000000.0,14135052000000.0,15661634000000.0,16798920000000.0
2048.0,14050183000000.0,16201264000000.0,12788645000000.0,14306419000000.0,12922503000000.0,14708452000000.0,13812087000000.0,15520608000000.0,16728950000000.0
2049.0,13797854000000.0,16200870000000.0,12494454000000.0,14192323000000.0,12696849000000.0,14487526000000.0,13638713000000.0,15392472000000.0,16685997000000.0
2050.0,13520196000000.0,16082599000000.0,12383918000000.0,13976453000000.0,12554436000000.0,14346421000000.0,13437185000000.0,15329370000000.0,16634956000000.0
2051.0,13394053000000.0,16042264000000.0,12245519000000.0,13810716000000.0,12328079000000.0,14169462000000.0,13198131000000.0,15239073000000.0,16647704000000.0
2052.0,13266816000000.0,15990489000000.0,12070677000000.0,13580375000000.0,12087287000000.0,14056624000000.0,13080955000000.0,15095878000000.0,16551158000000.0
2053.0,13056158000000.0,16009890000000.0,11913090000000.0,13418215000000.0,11819788000000.0,13968982000000.0,12894991000000.0,15069713000000.0,16487309000000.0
2054.0,12965059000000.0,15900261000000.0,11719864000000.0,13202063000000.0,11553353000000.0,13800897000000.0,12691295000000.0,14928506000000.0,16334532000000.0
2055.0,12692878000000.0,15870303000000.0,11423783000000.0,12929868000000.0,11396899000000.0,13687576000000.0,12536891000000.0,14815710000000.0,16279501000000.0
2056.0,12562447000000.0,15761998000000.0,11231365000000.0,12859137000000.0,11199892000000.0,13632135000000.0,12392607000000.0,14720585000000.0,16246497000000.0
2057.0,12325932000000.0,15623493000000.0,11098257000000.0,12727764000000.0,10911419000000.0,13490479000000.0,12236830000000.0,14636647000000.0,16285301000000.0
2058.0,12054855000000.0,15361466000000.0,10913938000000.0,12507251000000.0,10697931000000.0,13378891000000.0,12091954000000.0,14557082000000.0,16192106000000.0
2059.0,11895606000000.0,15282524000000.0,10694648000000.0,12282842000000.0,10527052000000.0,13146318000000.0,12007075000000.0,14440678000000.0,16112754000000.0
2060.0,11665820000000.0,15242704000000.0,10436127000000.0,12081914000000.0,10277251000000.0,12934602000000.0,11792048000000.0,14331939000000.0,16088327000000.0
2061.0,11387130000000.0,15148682000000.0,10167410000000.0,11937026000000.0,10115271000000.0,12925179000000.0,11661928000000.0,14197000000000.0,16055895000000.0
2062.0,11262880000000.0,15107176000000.0,9957219000000.0,11738436000000.0,10025236000000.0,12780972000000.0,11465689000000.0,14103174000000.0,15908190000000.0
2063.0,10970718000000.0,14967719000000.0,9720396000000.0,11563967000000.0,9870677000000.0,12588937000000.0,11373793000000.0,14008940000000.0,15854017000000.0
2064.0,10679697000000.0,14902399000000.0,9516867000000.0,11419200000000.0,9745161000000.0,12431248000000.0,11255890000000.0,13943449000000.0,15732007000000.0
2065.0,10440620000000.0,14624403000000.0,9442781000000.0,11284090000000.0,9492422000000.0,12302116000000.0,11133135000000.0,13843051000000.0,15652791000000.0
2066.0,10337837000000.0,14457076000000.0,9357387000000.0,11132025000000.0,9328874000000.0,12133545000000.0,10999522000000.0,13736852000000.0,15592687000000.0
2067.0,10159743000000.0,14442952000000.0,9275601000000.0,11024480000000.0,9183703000000.0,11993244000000.0,10880216000000.0,13683571000000.0,15543320000000.0
2068.0,9975830000000.0,14453026000000.0,9057827000000.0,10902698000000.0,9020284000000.0,11961941000000.0,10627676000000.0,13606811000000.0,15479980000000.0
2069.0,9785558000000.0,14460334000000.0,8860325000000.0,10760589000000.0,8846743000000.0,11881839000000.0,10460225000000.0,13462805000000.0,15408710000000.0
2070.0,9561948000000.0,14415570000000.0,8620593400000.0,10652495000000.0,8730205000000.0,11757617000000.0,10252024000000.0,13356116000000.0,15366913000000.0
2071.0,9352941000000.0,14333077000000.0,8415280600000.0,10571341000000.0,8482523000000.0,11625458000000.0,10158957000000.0,13251225000000.0,15309114000000.0
2072.0,9083985000000.0,14247267000000.0,8242147600000.0,10409306000000.0,8353763000000.0,11558838000000.0,9999112000000.0,13203025000000.0,15205759000000.0
2073.0,8832882000000.0,14191074000000.0,8111937000000.0,10249720000000.0,8131304000000.0,11454550000000.0,9908075000000.0,13073607000000.0,15189580000000.0
2074.0,8534625000000.0,14233288000000.0,7928005000000.0,10042958000000.0,7916771000000.0,11314453000000.0,9706048000000.0,13062943000000.0,15184208000000.0
2075.0,8278876600000.0,14192671000000.0,7771789500000.0,9923012000000.0,7704510700000.0,11225720000000.0,9600534000000.0,13012409000000.0,15142196000000.0
2076.0,8002722000000.0,14088731000000.0,7624843600000.0,9852365000000.0,7587433000000.0,11079397000000.0,9473022000000.0,12932918000000.0,15136956000000.0
2077.0,7867793000000.0,13909315000000.0,7498404000000.0,9674324000000.0,7490638000000.0,10926001000000.0,9384022000000.0,12857666000000.0,15019128000000.0
2078.0,7627135000000.0,13810938000000.0,7356174300000.0,9581038000000.0,7311684300000.0,10855341000000.0,9323434000000.0,12767547000000.0,14916796000000.0
2079.0,7382467300000.0,13686272000000.0,7209282000000.0,9514380000000.0,7203281400000.0,10766691000000.0,9235937000000.0,12692462000000.0,14864087000000.0
2080.0,7182800700000.0,13580421000000.0,6998263000000.0,9411053000000.0,7112021000000.0,10670105000000.0,9225303000000.0,12686345000000.0,14819353000000.0
2081.0,7046947700000.0,13491536000000.0,6779269000000.0,9268708000000.0,6995288000000.0,10561281000000.0,9076742000000.0,12661250000000.0,14683860000000.0
2082.0,6908603000000.0,13242405000000.0,6619727400000.0,9107724000000.0,6862033000000.0,10511775000000.0,8914156000000.0,12580963000000.0,14613747000000.0
2083.0,6731834300000.0,13152705000000.0,6382371000000.0,9067499000000.0,6728047000000.0,10362909000000.0,8795942000000.0,12461474000000.0,14474175000000.0
2084.0,6619333700000.0,13041801000000.0,6206675000000.0,8969910000000.0,6617083400000.0,10241137000000.0,8620042400000.0,12357932000000.0,14447121000000.0
2085.0,6464327000000.0,12887314000000.0,6021894400000.0,8840907000000.0,6515362600000.0,10086027000000.0,8483375700000.0,12279754000000.0,14403726000000.0
2086.0,6305469000000.0,12841530000000.0,5852405000000.0,8674734500000.0,6411480000000.0,10037751000000.0,8418419500000.0,12206711000000.0,14275619000000.0
2087.0,6172374000000.0,12775552000000.0,5699041000000.0,8581956500000.0,6298723700000.0,9960985000000.0,8341968400000.0,12179992000000.0,14204180000000.0
2088.0,6020627700000.0,12660315000000.0,5619589000000.0,8440837600000.0,6150656000000.0,9926044000000.0,8050514600000.0,12103035000000.0,14169267000000.0
2089.0,5906781700000.0,12551315000000.0,5447087600000.0,8371659300000.0,6030561400000.0,9795138000000.0,7919166000000.0,11978219000000.0,14109835000000.0
2090.0,5755092000000.0,12429273000000.0,5294599400000.0,8272558000000.0,5949602400000.0,9729833000000.0,7870252000000.0,11850762000000.0,14027135000000.0
2091.0,5598138000000.0,12370332000000.0,5197236000000.0,8196437600000.0,5909434000000.0,9587149000000.0,7747335600000.0,11812631000000.0,13940983000000.0
2092.0,5455954300000.0,12295670000000.0,5060602000000.0,8027158000000.0,5804810300000.0,9469172000000.0,7701142700000.0,11773244000000.0,13891990000000.0
2093.0,5390381600000.0,12212461000000.0,4957793000000.0,7940769600000.0,5750091000000.0,9438174000000.0,7529017000000.0,11751963000000.0,13900398000000.0
2094.0,5283017000000.0,12207570000000.0,4864688000000.0,7884010000000.0,5687732000000.0,9338011000000.0,7423716000000.0,11745558000000.0,13751656000000.0
2095.0,5169186000000.0,12176883000000.0,4753498000000.0,7821733700000.0,5550921000000.0,9254905000000.0,7337672000000.0,11668322000000.0,13660316000000.0
2096.0,5026506000000.0,12058910000000.0,4618353400000.0,7724677500000.0,5465672000000.0,9188472000000.0,7184661000000.0,11569475000000.0,13556226000000.0
2097.0,4923525000000.0,12026158000000.0,4537003300000.0,7591276000000.0,5404025700000.0,9062791000000.0,7065120500000.0,11527679000000.0,13524696000000.0
2098.0,4772309000000.0,11977587000000.0,4429920000000.0,7536238000000.0,5371662000000.0,8971209000000.0,6973729300000.0,11511874000000.0,13451110000000.0
2099.0,4659201000000.0,11956215000000.0,4326189200000.0,7487036000000.0,5307187600000.0,8878858000000.0,6854108000000.0,11452164000000.0,13433333000000.0
2100.0,4576006600000.0,11909081000000.0,4278668000000.0,7341673000000.0,5230972400000.0,8833533000000.0,6779981300000.0,11416451000000.0,13369737000000.0
