time,BCC-CSM2-MR,EC-EARTH3,INM-CM4-8,CAMS-CSM1-0,EC-EARTH3-VEG,MPI-ESM1-2-HR,CANESM5,MRI-ESM2-0,FGOALS-F3-L,CESM2-WACCM,CESM2,GFDL-ESM4,ACCESS-ESM1-5,ACCESS-CM2,IPSL-CM6A-LR,NORESM2-MM,INM-CM5-0
2024.0,10662916000.0,10635062000.0,10682081000.0,10641700000.0,10653864000.0,10655414000.0,10628739000.0,10647029000.0,10656440000.0,10652332000.0,10653825000.0,10668323000.0,10667267000.0,10645846000.0,10681520000.0,10674206000.0,10654261000.0
2025.0,10654697000.0,10625121000.0,10665704000.0,10623320000.0,10642310000.0,10645075000.0,10612866000.0,10626699000.0,10649780000.0,10642468000.0,10645280000.0,10664160000.0,10662044000.0,10639070000.0,10660224000.0,10664535000.0,10638780000.0
2026.0,10645367000.0,10605445000.0,10654687000.0,10600370000.0,10639352000.0,10634401000.0,10598028000.0,10609939000.0,10639848000.0,10632225000.0,10639225000.0,10649525000.0,10650023000.0,10665288000.0,10652209000.0,10654822000.0,10627216000.0
2027.0,10636888000.0,10581605000.0,10648631000.0,10568808000.0,10621736000.0,10618802000.0,10571963000.0,10585843000.0,10642096000.0,10620122000.0,10627986000.0,10639487000.0,10650394000.0,10639419000.0,10651787000.0,10649721000.0,10602630000.0
2028.0,10624335000.0,10555088000.0,10630475000.0,10540720000.0,10601899000.0,10597657000.0,10550681000.0,10559785000.0,10612963000.0,10604188000.0,10681803000.0,10621810000.0,10681583000.0,10617251000.0,10634155000.0,10639874000.0,10575656000.0
2029.0,10604462000.0,10511836000.0,10628877000.0,10499654000.0,10582667000.0,10578952000.0,10511560000.0,10526838000.0,10598934000.0,10589212000.0,10608992000.0,10603934000.0,10654311000.0,10603863000.0,10632852000.0,10626658000.0,10557435000.0
2030.0,10591230000.0,10479807000.0,10608396000.0,10456824000.0,10558398000.0,10548444000.0,10479457000.0,10513490000.0,10569063000.0,10560300000.0,10589582000.0,10584060000.0,10640815000.0,10582515000.0,10615678000.0,10609687000.0,10515481000.0
2031.0,10563955000.0,10439951000.0,10670347000.0,10418036000.0,10545291000.0,10536114000.0,10433499000.0,10480093000.0,10555055000.0,10547737000.0,10572518000.0,10583474000.0,10620987000.0,10552071000.0,10593904000.0,10583345000.0,10490042000.0
2032.0,10539309000.0,10407947000.0,10610300000.0,10377889000.0,10523987000.0,10520847000.0,10387137000.0,10439142000.0,10537985000.0,10524054000.0,10551089000.0,10558493000.0,10615398000.0,10527400000.0,10574337000.0,10575525000.0,10440806000.0
2033.0,10523657000.0,10357468000.0,10597540000.0,10350532000.0,10500248000.0,10485475000.0,10323038000.0,10421291000.0,10516991000.0,10504974000.0,10540090000.0,10538245000.0,10595839000.0,10510527000.0,10552699000.0,10566881000.0,10411245000.0
2034.0,10495836000.0,10305264000.0,10578024000.0,10317809000.0,10476111000.0,10466397000.0,10270652000.0,10380760000.0,10501399000.0,10499159000.0,10509029000.0,10526104000.0,10586017000.0,10485502000.0,10532314000.0,10549152000.0,10368265000.0
2035.0,10476572000.0,10248672000.0,10568111000.0,10272998000.0,10462550000.0,10448027000.0,10217679000.0,10327523000.0,10489068000.0,10469830000.0,10500789000.0,10505907000.0,10580605000.0,10474929000.0,10517584000.0,10532439000.0,10336853000.0
2036.0,10455540000.0,10201167000.0,10549710000.0,10242812000.0,10427762000.0,10414945000.0,10150505000.0,10295475000.0,10455447000.0,10450665000.0,10484680000.0,10513754000.0,10582287000.0,10458694000.0,10492133000.0,10523156000.0,10288799000.0
2037.0,10438546000.0,10126194000.0,10524232000.0,10190248000.0,10396732000.0,10398989000.0,10074522000.0,10237708000.0,10438270000.0,10421448000.0,10457948000.0,10481514000.0,10573168000.0,10438547000.0,10475066000.0,10504415000.0,10244713000.0
2038.0,10408792000.0,10065802000.0,10509603000.0,10133300000.0,10361641000.0,10360626000.0,9995126000.0,10199978000.0,10406591000.0,10390354000.0,10435541000.0,10454843000.0,10585173000.0,10407974000.0,10444656000.0,10482620000.0,10197631000.0
2039.0,10374013000.0,10013264000.0,10485340000.0,10089370000.0,10319898000.0,10325393000.0,9888300000.0,10166678000.0,10369188000.0,10350927000.0,10402199000.0,10432731000.0,10641894000.0,10367161000.0,10411656000.0,10463176000.0,10137292000.0
2040.0,10347610000.0,9950768000.0,10459229000.0,10039277000.0,10329339000.0,10294975000.0,9811683000.0,10120332000.0,10339277000.0,10317974000.0,10386683000.0,10409542000.0,10568715000.0,10334163000.0,10383090000.0,10442883000.0,10093057000.0
2041.0,10327765000.0,9870854000.0,10439743000.0,9985343000.0,10253027000.0,10270557000.0,9693559000.0,10054873000.0,10317943000.0,10278487000.0,10362276000.0,10389691000.0,10530682000.0,10290187000.0,10379910000.0,10474023000.0,10056238000.0
2042.0,10277229000.0,9781144000.0,10456177000.0,9930467000.0,10213856000.0,10275957000.0,9606374000.0,9997118000.0,10297600000.0,10243369000.0,10332644000.0,10367968000.0,10492220000.0,10246984000.0,10347135000.0,10422907000.0,10007552000.0
2043.0,10238966000.0,9707970000.0,10390994000.0,9863068000.0,10177991000.0,10246157000.0,9508859000.0,9953502000.0,10256894000.0,10216314000.0,10319221000.0,10343413000.0,10485160000.0,10198882000.0,10331551000.0,10397298000.0,9954912000.0
2044.0,10205936000.0,9627449000.0,10378094000.0,9797811000.0,10152443000.0,10198818000.0,9344070000.0,9901744000.0,10229842000.0,10181471000.0,10290538000.0,10323068000.0,10449556000.0,10157545000.0,10331027000.0,10365458000.0,9904013000.0
2045.0,10194763000.0,9562553000.0,10350853000.0,9721410000.0,10110073000.0,10173517000.0,9199792000.0,9839240000.0,10225443000.0,10145622000.0,10272989000.0,10304800000.0,10431147000.0,10125718000.0,10296818000.0,10347910000.0,9840455000.0
2046.0,10162510000.0,9462200000.0,10321185000.0,9644805000.0,10055044000.0,10133721000.0,9038547000.0,9757726000.0,10208535000.0,10101188000.0,10243387000.0,10285624000.0,10411673000.0,10056690000.0,10256384000.0,10332844000.0,9750180000.0
2047.0,10131297000.0,9370151000.0,10301960000.0,9546034000.0,10015426000.0,10098634000.0,8927115000.0,9680941000.0,10163213000.0,10066362000.0,10222159000.0,10278468000.0,10401180000.0,9996471000.0,10242369000.0,10316270000.0,9677177000.0
2048.0,10076049000.0,9243936000.0,10276121000.0,9473348000.0,9963679000.0,10055304000.0,8794288000.0,9607467000.0,10117331000.0,10006116000.0,10207855000.0,10250512000.0,10384112000.0,9934957000.0,10192784000.0,10302962000.0,9553628000.0
2049.0,10025167000.0,9107639000.0,10252249000.0,9431369000.0,9930958000.0,10020207000.0,8636689000.0,9553833000.0,10093956000.0,9970047000.0,10178595000.0,10237479000.0,10411556000.0,9866592000.0,10168134000.0,10286737000.0,9456869000.0
2050.0,9957222000.0,9000417000.0,10230678000.0,9341458000.0,9893127000.0,9957377000.0,8519415000.0,9474399000.0,10059004000.0,9927371000.0,10148394000.0,10221068000.0,10404140000.0,9774188000.0,10129546000.0,10258182000.0,9383174000.0
2051.0,9903045000.0,8903202000.0,10198648000.0,9272440000.0,9827154000.0,9908359000.0,8393262600.0,9386342000.0,10029626000.0,9875351000.0,10117042000.0,10199864000.0,10379401000.0,9678518000.0,10101256000.0,10229319000.0,9303278000.0
2052.0,9844112000.0,8845317000.0,10164449000.0,9229940000.0,9768891000.0,9875484000.0,8308184600.0,9290592000.0,9982810000.0,9852078000.0,10094048000.0,10177069000.0,10379329000.0,9621460000.0,10049981000.0,10199855000.0,9241636000.0
2053.0,9760864000.0,8741590000.0,10147140000.0,9107422000.0,9712481000.0,9829503000.0,8207017000.0,9213367000.0,9927713000.0,9792183000.0,10057989000.0,10167800000.0,10371941000.0,9531482000.0,10001506000.0,10170749000.0,9136720000.0
2054.0,9689622000.0,8625123000.0,10103181000.0,9042960000.0,9638044000.0,9824410000.0,8071414300.0,9149593000.0,9873748000.0,9778587000.0,10020284000.0,10129836000.0,10355441000.0,9452100000.0,9962754000.0,10167450000.0,9095571000.0
2055.0,9616352000.0,8567651300.0,10054821000.0,8980127000.0,9579871000.0,9766787000.0,7950607400.0,9100353000.0,9809785000.0,9732702000.0,10007979000.0,10104579000.0,10343557000.0,9376255000.0,9918204000.0,10121316000.0,9001945000.0
2056.0,9531040000.0,8527446000.0,10027045000.0,8924813000.0,9502366000.0,9700912000.0,7839938600.0,9028591000.0,9746095000.0,9671065000.0,9970340000.0,10082344000.0,10406368000.0,9297538000.0,9878780000.0,10096238000.0,8904347000.0
2057.0,9475036000.0,8456472000.0,9987124000.0,8910414000.0,9421466000.0,9669748000.0,7718730000.0,8969043000.0,9727768000.0,9655228000.0,9949769000.0,10066324000.0,10487710000.0,9209741000.0,9827583000.0,10051662000.0,8851770000.0
2058.0,9393663000.0,8371918000.0,9956960000.0,8855069000.0,9347140000.0,9628704000.0,7595889700.0,8920562000.0,9639767000.0,9586028000.0,9909668000.0,10027790000.0,10488545000.0,9110733000.0,9806739000.0,10022094000.0,8802148000.0
2059.0,9293917000.0,8296723500.0,9902698000.0,8779703000.0,9282715000.0,9590892000.0,7473062400.0,8863038000.0,9584845000.0,9564321000.0,9883332000.0,10007910000.0,10454965000.0,9035244000.0,9745548000.0,9992201000.0,8756624000.0
2060.0,9225550000.0,8249360400.0,9845016000.0,8721782000.0,9188080000.0,9539959000.0,7262652000.0,8836531000.0,9510812000.0,9522110000.0,9851200000.0,9998980000.0,10431046000.0,8966226000.0,9681904000.0,9952782000.0,8695292000.0
2061.0,9186123000.0,8179151400.0,9792586000.0,8666294000.0,9115489000.0,9480328000.0,7164287500.0,8761747000.0,9435330000.0,9527891000.0,9805496000.0,9950586000.0,10387524000.0,8882797000.0,9630550000.0,9903948000.0,8603880000.0
2062.0,9091922000.0,8098303500.0,9728722000.0,8625997000.0,9054319000.0,9395686000.0,7031074000.0,8728716000.0,9359076000.0,9445331000.0,9813301000.0,9912211000.0,10416703000.0,8836185000.0,9573207000.0,9864961000.0,8564967400.0
2063.0,9039926000.0,8019727000.0,9681763000.0,8573957600.0,8989475000.0,9362797000.0,6914702000.0,8671858000.0,9298886000.0,9400064000.0,9733610000.0,9862330000.0,10429862000.0,8750575000.0,9516501000.0,9815246000.0,8490999300.0
2064.0,8960273000.0,7937972700.0,9590361000.0,8518426000.0,8915172000.0,9330198000.0,6761391000.0,8641997000.0,9239274000.0,9365636000.0,9706595000.0,9840721000.0,10469206000.0,8667183000.0,9429017000.0,9775940000.0,8452226600.0
2065.0,8925594000.0,7884382000.0,9485935000.0,8479354000.0,8859403000.0,9281787000.0,6607922700.0,8611879000.0,9165462000.0,9335719000.0,9770061000.0,9819215000.0,10439927000.0,8584486400.0,9388546000.0,9715117000.0,8402486300.0
2066.0,8904686000.0,7818363000.0,9431032000.0,8374436000.0,8816518000.0,9231667000.0,6467015700.0,8579219000.0,9116295000.0,9285300000.0,9705033000.0,9770075000.0,10420226000.0,8512778000.0,9330820000.0,9667498000.0,8335818000.0
2067.0,8845439000.0,7751707600.0,9377738000.0,8332255000.0,8791313000.0,9173869000.0,6337084000.0,8542281700.0,9083294000.0,9301379000.0,9728847000.0,9707028000.0,10390741000.0,8460208600.0,9262992000.0,9604309000.0,8258952700.0
2068.0,8796675000.0,7661489700.0,9317876000.0,8270519000.0,8720264000.0,9144553000.0,6233444000.0,8499428000.0,9026608000.0,9243411000.0,9650165000.0,9662299000.0,10352086000.0,8378749400.0,9192835000.0,9577100000.0,8187371000.0
2069.0,8768460000.0,7594829300.0,9261085000.0,8244068400.0,8670633000.0,9120206000.0,6108174000.0,8420552000.0,9000729000.0,9217244000.0,9775829000.0,9644414000.0,10328742000.0,8331770400.0,9166883000.0,9544718000.0,8131847000.0
2070.0,8715578000.0,7538883600.0,9239543000.0,8184682500.0,8638141000.0,9104596000.0,6036388400.0,8347927000.0,8943585000.0,9273062000.0,9651849000.0,9592004000.0,10283355000.0,8268067000.0,9123358000.0,9476617000.0,8062838300.0
2071.0,8642986000.0,7470211000.0,9174235000.0,8054185500.0,8592879000.0,9036714000.0,5914229000.0,8344020500.0,8956423000.0,9278497000.0,9597194000.0,9563051000.0,10245132000.0,8188363300.0,9084370000.0,9452724000.0,8026557000.0
2072.0,8555581000.0,7419676700.0,9147010000.0,8016971000.0,8605479000.0,9017324000.0,5818034000.0,8278826000.0,8903437000.0,9206335000.0,9566908000.0,9539868000.0,10224686000.0,8092767700.0,9042677000.0,9425361000.0,7961004500.0
2073.0,8539517400.0,7352452600.0,9101406000.0,7957356500.0,8487447600.0,8979385000.0,5703268400.0,8238498000.0,8848615000.0,9210471000.0,9537116000.0,9514791000.0,10181492000.0,8071115300.0,8986609000.0,9382173000.0,7893205500.0
2074.0,8471310300.0,7291621000.0,9054992000.0,7919085000.0,8431130600.0,8940122000.0,5630996500.0,8213136000.0,8810627000.0,9160965000.0,9499634000.0,9483564000.0,10180980000.0,8023824400.0,8966686000.0,9361086000.0,7856318500.0
2075.0,8393743400.0,7207152600.0,9001591000.0,7863727000.0,8376555000.0,8925628000.0,5529647000.0,8161914000.0,8773760000.0,9122169000.0,9565395000.0,9485023000.0,10135520000.0,7985624000.0,8924270000.0,9312709000.0,7800081400.0
2076.0,8352332300.0,7134671000.0,8935028000.0,7803613000.0,8331724300.0,8877697000.0,5456386000.0,8170000400.0,8751876000.0,9113476000.0,9502533000.0,9424190000.0,10123389000.0,7909402600.0,8867436000.0,9299775000.0,7750709000.0
2077.0,8245494300.0,7063788500.0,8902125000.0,7783181000.0,8279911000.0,8875862000.0,5329786400.0,8118899700.0,8685239000.0,9127011000.0,9447027000.0,9385250000.0,10077305000.0,7820305400.0,8807474000.0,9300751000.0,7677294000.0
2078.0,8209955300.0,6983980500.0,8803002000.0,7733515300.0,8226566000.0,8821323000.0,5229823500.0,8090029000.0,8647155000.0,9070898000.0,9444303000.0,9348678000.0,10044414000.0,7790907000.0,8766107000.0,9376587000.0,7632096000.0
2079.0,8159011000.0,6932781600.0,8766928000.0,7694186500.0,8151975000.0,8772041000.0,5110101500.0,8061953000.0,8613656000.0,9120593000.0,9468517000.0,9346678000.0,9994626000.0,7733555000.0,8730381000.0,9253151000.0,7587321300.0
2080.0,8113650000.0,6880871000.0,8731795000.0,7641804300.0,8110579700.0,8736397000.0,5017900000.0,8075004400.0,8561042400.0,9111556000.0,9563273000.0,9333413000.0,10013024000.0,7671802400.0,8682028000.0,9215099000.0,7547392500.0
2081.0,8061875000.0,6787036700.0,8681270000.0,7574141000.0,8061829600.0,8720960000.0,4871814000.0,7995803000.0,8534561300.0,9133213000.0,9392123000.0,9357310000.0,9970289000.0,7623312000.0,8628641000.0,9193425000.0,7507446300.0
2082.0,8022877700.0,6736285700.0,8628272000.0,7541698000.0,7991939600.0,8664254000.0,4804881400.0,8054291000.0,8492323300.0,9326441000.0,9352934000.0,9278976000.0,9954262000.0,7568134700.0,8585102000.0,9175645000.0,7455795700.0
2083.0,7945921000.0,6680151000.0,8591157000.0,7475928000.0,7943531000.0,8619660000.0,4725036500.0,7983599600.0,8437610500.0,9162172000.0,9340143000.0,9256094000.0,9911274000.0,7522302500.0,8538590000.0,9131239000.0,7414756000.0
2084.0,7936742000.0,6608144000.0,8541470700.0,7454092000.0,7880946700.0,8596596000.0,4607325000.0,8027012600.0,8408128500.0,9088424000.0,9398054000.0,9269818000.0,9894702000.0,7469550000.0,8488034000.0,9114861000.0,7361377300.0
2085.0,7850908700.0,6557205500.0,8483714000.0,7376437000.0,7826211000.0,8579901400.0,4528301600.0,8004925000.0,8323840500.0,9056231000.0,9436112000.0,9246502000.0,9893626000.0,7392273000.0,8438679000.0,9150476000.0,7336088000.0
2086.0,7811442000.0,6533044700.0,8419167700.0,7356226000.0,7775817700.0,8534839000.0,4447744500.0,8077507600.0,8265161000.0,9050232000.0,9441054000.0,9197836000.0,9882759000.0,7341712000.0,8399297500.0,9105489000.0,7279377400.0
2087.0,7791252500.0,6495924000.0,8361825300.0,7264943600.0,7734765000.0,8510760400.0,4371270700.0,7993957400.0,8219156000.0,9024017000.0,9359501000.0,9189054000.0,9885810000.0,7293688300.0,8384025000.0,9103873000.0,7239521300.0
2088.0,7750879700.0,6438413000.0,8331074600.0,7231800300.0,7681214000.0,8481334000.0,4278182700.0,7900718000.0,8186198000.0,9073005000.0,9340893000.0,9179614000.0,9864195000.0,7211318300.0,8316090400.0,9112552000.0,7223860000.0
2089.0,7720116700.0,6374685000.0,8275508000.0,7176076000.0,7626983000.0,8470449700.0,4206196200.0,7899756500.0,8158222300.0,9114912000.0,9353317000.0,9169703000.0,9837781000.0,7153853400.0,8289495000.0,9205790000.0,7149459000.0
2090.0,7658015000.0,6354636000.0,8223076000.0,7139013600.0,7556187000.0,8409401300.0,4129276400.0,7855092700.0,8104420400.0,9036675000.0,9379565000.0,9142701000.0,9835021000.0,7096249000.0,8244840400.0,9083858000.0,7145753600.0
2091.0,7624503300.0,6297875000.0,8183044000.0,7097048600.0,7520352000.0,8403042300.0,4053378800.0,7841342500.0,8089470500.0,9065154000.0,9312417000.0,9092479000.0,9802631000.0,7065789000.0,8184964000.0,9042956000.0,7085145000.0
2092.0,7602370000.0,6241435600.0,8156654600.0,7102146600.0,7453489000.0,8372711000.0,3999291000.0,7852609500.0,8028651500.0,9033097000.0,9284314000.0,9086943000.0,9823008000.0,6971591000.0,8122373600.0,8999781000.0,7032736300.0
2093.0,7566720000.0,6181202400.0,8104188000.0,7036200400.0,7410622000.0,8304517600.0,3937127200.0,7859553300.0,7991203300.0,8996455000.0,9282904000.0,9068679000.0,9799974000.0,6899748400.0,8103110700.0,9001122000.0,7059332600.0
2094.0,7527390700.0,6143688000.0,8063399400.0,7020138000.0,7368308700.0,8291476500.0,3862022100.0,7799305000.0,7973601300.0,9031376000.0,9253389000.0,9086798000.0,9784532000.0,6816057000.0,8046071300.0,9068738000.0,7001923600.0
2095.0,7499620400.0,6051430000.0,8007497700.0,6942870500.0,7328062500.0,8259973600.0,3807222800.0,7785593300.0,7933681000.0,8995453000.0,9250839000.0,9022326000.0,9786526000.0,6728953300.0,8022670000.0,9025543000.0,6904851000.0
2096.0,7466588000.0,6026435000.0,7988160500.0,6941234700.0,7267508700.0,8214514700.0,3762791700.0,7908854000.0,7885224400.0,9051020000.0,9272688000.0,8992364000.0,9779412000.0,6638973000.0,7996289500.0,8985243000.0,6871219700.0
2097.0,7439677400.0,5975206400.0,7939968000.0,6880794600.0,7206838000.0,8187749400.0,3650290000.0,7863423500.0,7829267500.0,9163661000.0,9229454000.0,8996435000.0,9779437000.0,6587308000.0,7960205300.0,8984728000.0,6965603300.0
2098.0,7421970000.0,5907554000.0,7916291000.0,6844696600.0,7188536300.0,8154521600.0,3555518500.0,7897165300.0,7801709000.0,9062588000.0,9254357000.0,8996611000.0,9799444000.0,6502617000.0,7935817700.0,9013160000.0,6836545000.0
2099.0,7378561000.0,5878516000.0,7858574000.0,6835939000.0,7091806700.0,8114411000.0,3470013000.0,7785962500.0,7768635000.0,9100529000.0,9196392000.0,8955966000.0,9769255000.0,6461209000.0,7878854700.0,8959875000.0,6798348300.0
2100.0,7345993000.0,5824306000.0,7886780400.0,6816556000.0,7038561000.0,8070967000.0,3390044200.0,7756389400.0,7713972000.0,9037310000.0,9227091000.0,8930318000.0,9742989000.0,6398284000.0,7855561700.0,8929158000.0,6749052400.0
