time,MPI-ESM1-2-HR,CAMS-CSM1-0,CESM2,IPSL-CM6A-LR,CMCC-CM2-SR5,BCC-CSM2-MR,ACCESS-CM2,FGOALS-F3-L,INM-CM4-8,EC-EARTH3,EC-EARTH3-VEG,NORESM2-MM,TAIESM1,INM-CM5-0,CESM2-WACCM,GFDL-ESM4,CANESM5,MRI-ESM2-0,ACCESS-ESM1-5
2010.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0,1190126500.0
2011.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0,1179449100.0
2012.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0,1172273200.0
2013.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0,1169653600.0
2014.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0,1160758800.0
2015.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0,1156457000.0
2016.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0,1153217900.0
2017.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0,1144062100.0
2018.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0,1134568300.0
2019.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0,1121302000.0
2020.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0,1112494600.0
2021.0,1105353600.0,1104060000.0,1100050600.0,1107110100.0,1104668800.0,1101087400.0,1107484700.0,1096117800.0,1120105600.0,1105580400.0,1104689000.0,1094288400.0,1096152400.0,1103151400.0,1106311000.0,1098535700.0,1104480500.0,1091328400.0,1093592400.0
2022.0,1137077800.0,1092348800.0,1090348200.0,1117288600.0,1094896400.0,1096451500.0,1091535700.0,1080899200.0,1097255200.0,1094140500.0,1088585600.0,1093455000.0,1081799000.0,1095010000.0,1107530200.0,1081978000.0,1092076800.0,1105406700.0,1084140200.0
2023.0,1127355600.0,1074003300.0,1080887700.0,1094885000.0,1085503900.0,1086169700.0,1078248400.0,1066839500.0,1086652500.0,1085872600.0,1076809600.0,1098346000.0,1055408830.0,1076591400.0,1091603600.0,1069113100.0,1077892400.0,1076977200.0,1070530370.0
2024.0,1092300500.0,1055936830.0,1066844350.0,1077829900.0,1072728900.0,1071832640.0,1070130400.0,1052873500.0,1076042000.0,1093221000.0,1076547100.0,1100233700.0,1031315600.0,1058875200.0,1083347600.0,1084723500.0,1058796540.0,1068145500.0,1052943200.0
2025.0,1082461400.0,1061027400.0,1060585660.0,1061057600.0,1056426700.0,1055094660.0,1052273660.0,1047656450.0,1107342700.0,1071989300.0,1060248700.0,1196942100.0,1014418750.0,1050105400.0,1073920600.0,1080796300.0,1039946500.0,1094737400.0,1037610400.0
2026.0,1079457900.0,1033444100.0,1058520640.0,1045302460.0,1039313100.0,1047844000.0,1044047000.0,1039560500.0,1071303100.0,1073118700.0,1042065400.0,1087474400.0,994829300.0,1039118660.0,1092565900.0,1066693000.0,1014893800.0,1059950660.0,1017383040.0
2027.0,1092716400.0,1015246800.0,1044135740.0,1041755900.0,1024229900.0,1044079200.0,1028174340.0,1019091800.0,1057244740.0,1060372200.0,1027551400.0,1083428500.0,963581440.0,1029119040.0,1065656300.0,1044783940.0,995010700.0,1040251200.0,1002787500.0
2028.0,1085681700.0,1008094460.0,1037017400.0,1030245800.0,1010189300.0,1062046200.0,1020437500.0,1003319300.0,1046217400.0,1055361660.0,1027901700.0,1063274300.0,947313400.0,1018110700.0,1050737500.0,1041334500.0,970129500.0,1091887600.0,990622500.0
2029.0,1061235140.0,990796600.0,1028395460.0,1015693300.0,994700740.0,1024410100.0,1004578800.0,993147650.0,1037160500.0,1043085300.0,1126270000.0,1066020000.0,929353800.0,1005733950.0,1042061060.0,1031853200.0,942303940.0,1047162300.0,980624960.0
2030.0,1082462200.0,967378050.0,1018253300.0,1007483500.0,978642560.0,1019390200.0,992011900.0,973938940.0,1024787840.0,1028472400.0,1035600060.0,1056244300.0,902770500.0,1020942600.0,1030069440.0,1020967550.0,916655500.0,1024750850.0,978408600.0
2031.0,1066175200.0,950242370.0,997584100.0,993167900.0,973618000.0,1008962240.0,1017772350.0,946059600.0,1017770240.0,1013933300.0,1002097400.0,1037763600.0,878294900.0,986050000.0,1026403260.0,1027478200.0,914603500.0,1016491140.0,1003660700.0
2032.0,1058307000.0,929012030.0,982300600.0,982482050.0,976332540.0,1024069400.0,984703900.0,922758700.0,997128700.0,1123305900.0,990717200.0,1036293300.0,844851400.0,973849700.0,1014211100.0,1006358000.0,890960060.0,1010029950.0,959765100.0
2033.0,1058227400.0,940306240.0,975453100.0,971213700.0,956239740.0,1025049700.0,962759500.0,904418370.0,991067260.0,1046827600.0,978945400.0,1031983900.0,816461600.0,964988700.0,1003705300.0,1010709250.0,866130200.0,1032146240.0,947707500.0
2034.0,1048257860.0,926885440.0,960160600.0,959917300.0,937029700.0,1020529340.0,956325000.0,886414200.0,1029230900.0,1011870200.0,966094800.0,1013039360.0,789940400.0,960076600.0,985786050.0,1005710850.0,840628740.0,998484500.0,935733060.0
2035.0,1039754600.0,899298900.0,939564200.0,959248260.0,918235140.0,988855940.0,932489800.0,869965250.0,1034152200.0,994549100.0,952995700.0,1016072640.0,773009400.0,940262600.0,982579400.0,1018315900.0,821096060.0,988244400.0,924405100.0
2036.0,1034387140.0,889459460.0,921521800.0,938963000.0,900819800.0,980742000.0,912864000.0,850495300.0,988407000.0,979824400.0,949399550.0,1061370750.0,744028300.0,938217200.0,964242900.0,999995650.0,807117800.0,993656600.0,911708540.0
2037.0,1030490240.0,866803840.0,899877250.0,915618560.0,871277630.0,966279740.0,900581440.0,825624900.0,976433600.0,1035498600.0,936007000.0,1033874560.0,709126400.0,917929540.0,948365440.0,998728960.0,793565600.0,1004783940.0,900957060.0
2038.0,1019232500.0,963894800.0,880794400.0,894449800.0,844023600.0,950703740.0,885586600.0,805210600.0,965586900.0,975414200.0,928567300.0,1026654340.0,694782900.0,910792770.0,939501800.0,997287100.0,767607230.0,990632640.0,890542200.0
2039.0,1033024830.0,879603650.0,856127740.0,874366660.0,820882240.0,935707840.0,874041400.0,781720060.0,946094900.0,968360000.0,931026900.0,1015242900.0,672662500.0,903934460.0,925555300.0,991981400.0,746492500.0,976155400.0,922766460.0
2040.0,1014181060.0,840953600.0,844066370.0,853679600.0,805790400.0,926565060.0,850900200.0,750126600.0,936842240.0,999013200.0,903719100.0,1012233860.0,647329860.0,889889400.0,897670660.0,996393660.0,724258400.0,967554050.0,896169860.0
2041.0,998615300.0,855379800.0,822412900.0,839195300.0,781453700.0,912951800.0,830300800.0,722920960.0,931296260.0,964836700.0,893733100.0,1006045300.0,621110300.0,883157570.0,878001340.0,998084600.0,714770400.0,984799000.0,877339260.0
2042.0,988568060.0,820569860.0,803904640.0,821336400.0,759931650.0,908047500.0,809366850.0,705430850.0,919027700.0,1031716540.0,881866560.0,1004280450.0,609735600.0,871182660.0,864033800.0,985664600.0,697405250.0,960366900.0,855612000.0
2043.0,977317300.0,806076500.0,791530900.0,802214100.0,740983600.0,900141700.0,789143400.0,680894460.0,907891400.0,954309060.0,868086200.0,989095700.0,583486850.0,853970900.0,841984400.0,980519500.0,682928830.0,961736300.0,841042800.0
2044.0,968409150.0,797234240.0,769786050.0,786377200.0,730144060.0,887826370.0,773581440.0,667910800.0,896142200.0,944118800.0,867525570.0,982439500.0,560866000.0,845049400.0,819165400.0,973646000.0,676438100.0,951886300.0,830647740.0
2045.0,981231700.0,795416000.0,755647800.0,771838100.0,708145600.0,870686500.0,749867000.0,650361400.0,890886700.0,939515970.0,867052300.0,969747000.0,545636100.0,826195600.0,789380800.0,968264260.0,663132300.0,933878340.0,820341600.0
2046.0,966763800.0,781400060.0,746988800.0,755207300.0,692462600.0,861434940.0,736202050.0,639065700.0,875787460.0,929065400.0,842592900.0,977409000.0,524040740.0,813633400.0,779089340.0,964909630.0,647682560.0,912870340.0,810014400.0
2047.0,942741700.0,774167040.0,731496060.0,731075600.0,663999100.0,840078460.0,715704100.0,621511800.0,866208830.0,924323100.0,821337540.0,1023278300.0,511446700.0,790854900.0,752489200.0,955031700.0,624727360.0,904175740.0,800735040.0
2048.0,915924100.0,764894300.0,718881500.0,708167940.0,644516100.0,828561800.0,698214660.0,607452100.0,848927300.0,929300700.0,805019100.0,965528100.0,489692060.0,783216900.0,733266700.0,943650000.0,617273900.0,890445200.0,784200000.0
2049.0,900643700.0,753318600.0,697845500.0,683129300.0,629253060.0,816021570.0,680829300.0,592998140.0,833551300.0,923083500.0,785382100.0,1071551200.0,470414700.0,763734660.0,710812400.0,949421000.0,598477440.0,864406460.0,770471200.0
2050.0,888699200.0,769871700.0,682645570.0,663355000.0,626970750.0,803448100.0,662710300.0,582734340.0,818864000.0,908214700.0,773665860.0,977562000.0,460954020.0,750382340.0,697317400.0,929553340.0,576206800.0,842531500.0,757929600.0
2051.0,866377400.0,737540600.0,666733060.0,650553700.0,606365600.0,782359550.0,645063740.0,566604540.0,805047940.0,894518660.0,775854140.0,955015740.0,446644260.0,734921150.0,673965950.0,921265700.0,561505400.0,827358800.0,740580900.0
2052.0,849543740.0,732542000.0,647886700.0,634474200.0,587004860.0,765867840.0,629668900.0,557356900.0,789058100.0,951365600.0,754389060.0,941850700.0,439255100.0,721568640.0,652467840.0,914735300.0,543028350.0,789502660.0,712714240.0
2053.0,824632800.0,716267200.0,636424260.0,612859260.0,571608900.0,746756030.0,615160900.0,560839940.0,773552260.0,896226370.0,743468800.0,937045500.0,421974660.0,702049300.0,636812700.0,908675140.0,525025250.0,754869300.0,700099100.0
2054.0,801040400.0,717603840.0,618816900.0,595147260.0,545601200.0,734766900.0,603772200.0,540797760.0,750196350.0,882138200.0,737349100.0,926330000.0,409152580.0,687178800.0,617868100.0,904050050.0,511878500.0,743709630.0,676644600.0
2055.0,773747500.0,695442800.0,604131100.0,582526100.0,522061020.0,718114600.0,583156600.0,533434750.0,727197760.0,867816700.0,728644350.0,912055550.0,398566500.0,669040200.0,596361000.0,891472200.0,497050000.0,716158800.0,656758500.0
2056.0,745615500.0,683110500.0,596013500.0,562201150.0,511452700.0,696866500.0,564124200.0,521813380.0,706122900.0,861682400.0,715337150.0,908158200.0,383937440.0,649716400.0,579960600.0,889616960.0,486365630.0,695189300.0,638941100.0
2057.0,707167700.0,670229400.0,585968300.0,544493300.0,501882140.0,683268800.0,538604200.0,516934600.0,694920900.0,863003200.0,701328500.0,894940400.0,369810660.0,643125250.0,567626400.0,872887940.0,476931400.0,674271940.0,610580100.0
2058.0,681413300.0,651904500.0,571747100.0,527763800.0,491598900.0,670907260.0,524681920.0,503483900.0,685543400.0,856606700.0,690370240.0,882220900.0,351761440.0,630668300.0,550028860.0,855804300.0,463400200.0,659582400.0,594014660.0
2059.0,656713150.0,633353900.0,558377150.0,518634530.0,478278940.0,655700800.0,513776130.0,494963260.0,663605950.0,837869100.0,679573440.0,870519000.0,346719550.0,619834200.0,531145180.0,845310600.0,448976200.0,639801700.0,582017100.0
2060.0,636118600.0,623341300.0,542076200.0,498709760.0,458334460.0,637434600.0,503036350.0,486631420.0,650139900.0,820851100.0,710730430.0,853932700.0,335612930.0,609404500.0,513541220.0,838596600.0,436605470.0,628412540.0,567680200.0
2061.0,629968060.0,607134850.0,524344580.0,477210980.0,443943170.0,619109400.0,487047680.0,478515170.0,633506500.0,841977500.0,666127360.0,830590340.0,321042900.0,616470400.0,493381920.0,817135400.0,418551970.0,613614460.0,564513400.0
2062.0,613494400.0,594288200.0,509534140.0,463299360.0,433395040.0,602356740.0,474014980.0,471409150.0,614965800.0,803622900.0,648903550.0,813435840.0,309802900.0,589701700.0,478592860.0,815809660.0,398933250.0,593857660.0,530314900.0
2063.0,604251650.0,587107260.0,497528480.0,449095780.0,421660740.0,589952700.0,458040450.0,471647780.0,599572600.0,787070800.0,633096800.0,796913900.0,297020030.0,580795200.0,460623460.0,798400640.0,377321600.0,579846800.0,515024860.0
2064.0,582458600.0,649862400.0,482571140.0,436575900.0,406252260.0,577227500.0,446405440.0,460860600.0,589285000.0,766045600.0,628399800.0,781007500.0,287058780.0,566035600.0,443954340.0,779020100.0,363813200.0,570677700.0,503421020.0
2065.0,571100160.0,575010000.0,465430700.0,426846500.0,389338600.0,560851500.0,425817950.0,451472860.0,572936900.0,750683000.0,612250900.0,760293000.0,278134340.0,555861700.0,431378400.0,778264770.0,345914500.0,552404000.0,487654460.0
2066.0,564759550.0,564441400.0,448150600.0,414581820.0,376902500.0,540585660.0,412608740.0,441511840.0,556744770.0,735947970.0,599070100.0,732847740.0,267770160.0,546814300.0,445149470.0,756225200.0,335227780.0,539791500.0,482754800.0
2067.0,549279100.0,553926000.0,434668200.0,403640960.0,359497660.0,526960640.0,399423420.0,430532060.0,547300350.0,721203100.0,583021760.0,721379800.0,252170200.0,538305700.0,420262980.0,740094140.0,316683420.0,531107000.0,472026000.0
2068.0,532187680.0,539799940.0,416479740.0,388509020.0,349482200.0,508610080.0,386545700.0,414950750.0,538436800.0,714358700.0,567575230.0,718006200.0,246007310.0,530401340.0,402417200.0,725022000.0,300316400.0,521332930.0,459189570.0
2069.0,522755800.0,531174000.0,405937100.0,378964930.0,336914940.0,496503900.0,373277200.0,402267300.0,529469730.0,686491400.0,565700500.0,700885440.0,234242600.0,521824450.0,392099500.0,708266700.0,286278530.0,514072060.0,447086000.0
2070.0,512167200.0,521031500.0,389493630.0,366967300.0,329718340.0,483765820.0,357769600.0,394378340.0,517520450.0,661891840.0,545106370.0,677546200.0,219819180.0,512694460.0,376257570.0,695935000.0,275394340.0,503993440.0,437670800.0
2071.0,507747740.0,509746270.0,376765660.0,351779900.0,320347940.0,477982620.0,343626080.0,380317220.0,510083900.0,656983550.0,532614620.0,660128450.0,214302860.0,504165820.0,364594880.0,674000300.0,264958190.0,495704260.0,430049950.0
2072.0,494069820.0,499841730.0,362272500.0,339181220.0,305573440.0,463856540.0,324970140.0,369981150.0,504060930.0,629731000.0,516250780.0,641753900.0,211649890.0,502079460.0,355665440.0,652916800.0,251426430.0,486398750.0,421351500.0
2073.0,482827230.0,495103940.0,347437660.0,331934240.0,299146660.0,446195330.0,313382400.0,358748670.0,495710240.0,607006900.0,505623800.0,631483100.0,200534160.0,504157600.0,345236600.0,636122100.0,241912350.0,476165120.0,411372830.0
2074.0,475458000.0,488956200.0,337339600.0,321317220.0,291984160.0,435306430.0,302827000.0,345972300.0,488145150.0,577949000.0,489099230.0,620313800.0,191649250.0,494797400.0,333070620.0,612813900.0,233426450.0,469864260.0,407148600.0
2075.0,467184930.0,483348640.0,324179700.0,316332030.0,284790660.0,424015230.0,290321060.0,329175500.0,480703500.0,563990000.0,473977760.0,608796740.0,179705490.0,487921600.0,326656030.0,603055500.0,218358110.0,461691740.0,401527900.0
2076.0,457042400.0,477485020.0,316544420.0,306179000.0,276261470.0,408515840.0,287290000.0,315103800.0,476034340.0,574994500.0,460992600.0,590228600.0,174109550.0,485378980.0,315462460.0,586739000.0,206387970.0,451741980.0,391812300.0
2077.0,447867900.0,473095500.0,301492800.0,297314340.0,269132860.0,403921120.0,271331970.0,303276830.0,471085820.0,533797280.0,459967100.0,583281200.0,166875900.0,480858340.0,309683170.0,568214300.0,193507420.0,448340960.0,388995780.0
2078.0,436051800.0,465843400.0,291614180.0,287256130.0,263097280.0,393815100.0,261134900.0,291390720.0,463773150.0,512604220.0,443948930.0,570011700.0,156889140.0,475774800.0,303846140.0,555438100.0,186848000.0,436748060.0,383726050.0
2079.0,429610620.0,461958940.0,283727200.0,278651460.0,252981440.0,380378080.0,252023680.0,278839870.0,456881820.0,501444600.0,432609250.0,556451260.0,148568020.0,470615740.0,295237250.0,541985700.0,180343180.0,429629980.0,374707460.0
2080.0,423513300.0,456037150.0,273003840.0,271406340.0,252189730.0,368750370.0,242854830.0,265885570.0,448638270.0,483136480.0,419610340.0,539680800.0,144143460.0,468282050.0,283487040.0,520717500.0,167810800.0,422204350.0,368598100.0
2081.0,417061020.0,450144160.0,260012020.0,262786500.0,246279070.0,362824400.0,230714000.0,252902660.0,440349280.0,467055360.0,408730240.0,526953600.0,140131630.0,494411070.0,278764450.0,501539170.0,161834260.0,411307230.0,362308320.0
2082.0,411014560.0,441824670.0,245251020.0,271093300.0,238901820.0,354241000.0,225469540.0,235871710.0,436041440.0,448504540.0,395818880.0,516675500.0,132798296.0,464110800.0,273865730.0,486869380.0,150593380.0,405980300.0,359019840.0
2083.0,401496450.0,433909600.0,233584020.0,250137360.0,228596080.0,337211360.0,216068830.0,229719020.0,428672220.0,432822560.0,385376830.0,504566340.0,123746616.0,456717470.0,264651310.0,474330140.0,147291020.0,396150200.0,354157900.0
2084.0,391072700.0,430164900.0,222061420.0,240353760.0,224143520.0,324014750.0,203930180.0,219173250.0,426385820.0,413760100.0,374460220.0,489832860.0,115005416.0,450174370.0,251260880.0,461911700.0,138229820.0,388821340.0,345639680.0
2085.0,379723140.0,424583800.0,212301090.0,226541620.0,229019950.0,312918800.0,200211140.0,213076580.0,425395620.0,395576500.0,365353730.0,479837630.0,112137720.0,446025570.0,243558880.0,445785380.0,135272640.0,382612500.0,339594800.0
2086.0,372485220.0,430749220.0,202312460.0,215758000.0,215756020.0,302112700.0,193222200.0,201245820.0,419399170.0,385315070.0,356443870.0,470061200.0,102599660.0,442243600.0,231711420.0,434115620.0,133007260.0,375322500.0,331753820.0
2087.0,359768930.0,412103040.0,193600580.0,209766670.0,210285100.0,294480060.0,182042610.0,191787680.0,410951680.0,372810850.0,347010600.0,462309020.0,100274980.0,438696640.0,221373120.0,423945440.0,131528940.0,368360860.0,323948350.0
2088.0,346359520.0,402568060.0,184918140.0,203165340.0,207433390.0,288711100.0,177685740.0,184028210.0,402103360.0,358803400.0,338035780.0,452977920.0,96717440.0,432880220.0,215702240.0,410759040.0,129525690.0,361318600.0,319376540.0
2089.0,333480450.0,396636130.0,174996030.0,195396530.0,203426080.0,277817470.0,172787090.0,173747860.0,396953300.0,347339970.0,331457900.0,445748030.0,93952440.0,428523200.0,207626110.0,395464100.0,125668616.0,353856220.0,309372320.0
2090.0,318870050.0,399423800.0,166702380.0,190420180.0,199974540.0,270694100.0,163273460.0,167598400.0,390250620.0,331926180.0,320492200.0,432270500.0,91247360.0,423501280.0,201643140.0,380751400.0,121829610.0,346322340.0,305054820.0
2091.0,311136220.0,389656420.0,160598560.0,185915620.0,194386960.0,263289170.0,159509000.0,161961900.0,383033180.0,320932060.0,309440600.0,446885200.0,88317580.0,420377900.0,195143600.0,366840030.0,119597480.0,336941060.0,300458300.0
2092.0,302962180.0,387665950.0,153038610.0,177672300.0,189392130.0,255691620.0,154614200.0,154922460.0,376999460.0,323339170.0,307380800.0,419562020.0,86399290.0,417818900.0,188435310.0,356783680.0,116651940.0,331126750.0,289454820.0
2093.0,292379100.0,384137820.0,143222380.0,174101650.0,182722030.0,246734880.0,148673740.0,149882900.0,374160220.0,305630180.0,296190140.0,404992580.0,83429150.0,414847550.0,177131470.0,348699460.0,108611120.0,331445760.0,282074560.0
2094.0,282608900.0,379964640.0,135302860.0,168777710.0,179102820.0,239712850.0,141350030.0,146279300.0,364443550.0,292454800.0,282589700.0,396135260.0,81704070.0,412294620.0,171433460.0,346107970.0,106611640.0,325096900.0,269222430.0
2095.0,272799520.0,383591360.0,128595990.0,161363800.0,176596820.0,234639150.0,138429950.0,145051400.0,356468930.0,279420540.0,277827680.0,384443500.0,80771784.0,407413630.0,167268020.0,335989250.0,100829740.0,319235000.0,257951120.0
2096.0,269327650.0,370817820.0,120975280.0,153936160.0,171905090.0,229582180.0,137049950.0,137481810.0,348550100.0,266799680.0,265273500.0,368864930.0,78845510.0,404816130.0,158992400.0,323518400.0,98041240.0,310391460.0,247172380.0
2097.0,252767950.0,363924770.0,118766990.0,151179760.0,165488880.0,218520290.0,132698616.0,134293600.0,338347300.0,253185420.0,252866430.0,364518800.0,72056696.0,397296480.0,149878350.0,316472320.0,95855120.0,301740600.0,241422110.0
2098.0,245226460.0,356044540.0,108571440.0,149569200.0,163217100.0,209503200.0,127507880.0,131819656.0,328461200.0,246235090.0,245287730.0,350122020.0,68746104.0,388326140.0,145434980.0,308885540.0,93195830.0,295292200.0,233434350.0
2099.0,237808290.0,349542180.0,107573070.0,144203550.0,156948720.0,204636910.0,123582330.0,129265540.0,318374300.0,237535420.0,238486640.0,339312770.0,61094852.0,379126600.0,138213890.0,302803700.0,90491210.0,285446050.0,226360370.0
2100.0,230092960.0,341119680.0,106885000.0,143127500.0,152435940.0,199762450.0,115133950.0,127504310.0,310930340.0,234565540.0,232284350.0,329091000.0,59919970.0,372465250.0,129021460.0,298376220.0,89236170.0,276874600.0,218907310.0
