time,GFDL-ESM4,MRI-ESM2-0,CESM2-WACCM,INM-CM5-0,EC-EARTH3,EC-EARTH3-VEG,NORESM2-MM,INM-CM4-8,FGOALS-F3-L,CMCC-CM2-SR5,BCC-CSM2-MR,MPI-ESM1-2-HR,CAMS-CSM1-0,CESM2
2033.0,1000272400.0,1022809100.0,986196600.0,980612200.0,984459100.0,936309250.0,934709200.0,1016601000.0,895805100.0,967608060.0,989075500.0,962180600.0,1024954050.0,988851400.0
2034.0,993172100.0,1010648400.0,967714100.0,969516540.0,954220500.0,981605500.0,917516160.0,1010623500.0,879670000.0,959707970.0,969522700.0,943381060.0,1043977860.0,974407300.0
2035.0,985995140.0,1015145700.0,965133900.0,957636300.0,935427300.0,937606500.0,890204000.0,999295940.0,857276600.0,959303550.0,953387840.0,952915300.0,1035057860.0,965553200.0
2036.0,986161700.0,998902000.0,956133440.0,957286460.0,1026641540.0,908553150.0,880742700.0,1003108860.0,833655700.0,938650200.0,942680400.0,929978800.0,1019600800.0,950031600.0
2037.0,1028802750.0,987314940.0,942751800.0,941524200.0,932865800.0,879393800.0,873940740.0,994752450.0,818803600.0,923447230.0,927501300.0,929636900.0,1011193200.0,936882000.0
2038.0,993985100.0,1089685100.0,934477440.0,932809340.0,912994500.0,860370900.0,882311230.0,1005984260.0,796538800.0,916799500.0,953495700.0,909571100.0,996273000.0,920914100.0
2039.0,994446700.0,1011919800.0,923834240.0,919013250.0,908171840.0,840906600.0,915931460.0,997311940.0,783456900.0,899026800.0,914995700.0,901625000.0,983630140.0,902660900.0
2040.0,984885060.0,991463000.0,907319940.0,900466940.0,893900700.0,826717500.0,852470200.0,991986000.0,779728000.0,887073150.0,896539100.0,884035650.0,964151000.0,885123140.0
2041.0,982812300.0,978320500.0,899425800.0,892439100.0,879522940.0,819143230.0,840884500.0,978429800.0,759664000.0,881616260.0,879277600.0,866308800.0,957055360.0,861359740.0
2042.0,970456640.0,971802240.0,890432200.0,894767000.0,873666750.0,800417600.0,825460900.0,974692000.0,764775800.0,874612300.0,860011970.0,856078300.0,946423800.0,843659600.0
2043.0,964724100.0,966982850.0,884588000.0,878483650.0,900286700.0,777733000.0,808677400.0,974092000.0,741600300.0,853429250.0,847805060.0,834630000.0,937338940.0,823850100.0
2044.0,960186000.0,961332200.0,869410240.0,872127170.0,849983400.0,764375200.0,944417660.0,967496700.0,728114240.0,841664500.0,821381000.0,807057340.0,931505700.0,814157760.0
2045.0,950161660.0,953468800.0,860127740.0,863245500.0,831319100.0,838604860.0,808841100.0,958532700.0,713330560.0,836611140.0,813811700.0,776560060.0,916260300.0,800251260.0
2046.0,935696200.0,962640640.0,846153340.0,852560500.0,817956000.0,752580700.0,796953150.0,952142700.0,700525600.0,817185860.0,799478850.0,761539500.0,900160400.0,780089300.0
2047.0,929747200.0,958268100.0,835542500.0,912852500.0,808124400.0,729579840.0,784248000.0,936258370.0,685285950.0,805460860.0,847010000.0,750088260.0,902410050.0,753936640.0
2048.0,933300740.0,936623800.0,851550340.0,855225860.0,797914900.0,715813250.0,777617100.0,926703200.0,670762800.0,784296700.0,802797760.0,736320260.0,877512800.0,726831100.0
2049.0,913927230.0,933990800.0,827691970.0,843015900.0,776878850.0,729090800.0,781681900.0,920572900.0,659726400.0,772382660.0,780296300.0,720805300.0,864680400.0,702935550.0
2050.0,907747100.0,925555900.0,812229900.0,830019800.0,762661800.0,697378240.0,781447600.0,917704100.0,649595400.0,756487360.0,765874200.0,704188200.0,844149570.0,707259100.0
2051.0,899258800.0,918236700.0,797839940.0,820797200.0,916616600.0,685665860.0,759937300.0,911381400.0,633775800.0,742179840.0,748481400.0,731888600.0,823533400.0,678397500.0
2052.0,895266900.0,909720800.0,782680500.0,812009300.0,769526900.0,678846300.0,753025500.0,900451900.0,626170100.0,726821300.0,736420200.0,706528100.0,816165760.0,662115200.0
2053.0,884786200.0,900102100.0,771171600.0,806563460.0,741710000.0,670257000.0,794331100.0,886955400.0,618617000.0,711692860.0,733308160.0,689814460.0,812198500.0,645169860.0
2054.0,911648960.0,896461950.0,760396600.0,798755000.0,735454800.0,678017500.0,818413800.0,891769150.0,605129100.0,690828100.0,724507840.0,668229700.0,785258800.0,630388350.0
2055.0,877224500.0,888778300.0,754799360.0,789679100.0,728759940.0,663907700.0,772008000.0,885268350.0,592948740.0,668500100.0,712837600.0,661620540.0,765484200.0,616891460.0
2056.0,876384800.0,878110400.0,744095200.0,826250240.0,706273400.0,653581760.0,756436700.0,872103940.0,585517440.0,654553150.0,699157600.0,640161600.0,752990850.0,598499460.0
2057.0,931010000.0,870035650.0,729002600.0,782475260.0,698917100.0,646901060.0,741077900.0,861499800.0,575017200.0,639114600.0,689652030.0,625177200.0,740215550.0,580315700.0
2058.0,882866500.0,862818370.0,711134200.0,781546750.0,686355900.0,635601340.0,734359300.0,846682800.0,563292160.0,618366300.0,688757700.0,612224000.0,729786100.0,585650750.0
2059.0,867972160.0,852467400.0,696658370.0,773005630.0,673851400.0,637003800.0,724697100.0,829066750.0,553236800.0,607783000.0,675094100.0,598448450.0,717922900.0,562115800.0
2060.0,903239700.0,846915400.0,682007200.0,769167200.0,674452030.0,628219970.0,724546900.0,811505150.0,540667600.0,600359550.0,668633100.0,633828400.0,710307140.0,552023500.0
2061.0,897885300.0,837615170.0,663129500.0,834124000.0,666281860.0,644143400.0,713537340.0,800768830.0,529003330.0,581461950.0,657663800.0,600796540.0,690729900.0,536166560.0
2062.0,874264300.0,828564030.0,643139600.0,764726340.0,659375900.0,627733440.0,712301600.0,794919700.0,520870050.0,563108860.0,646089300.0,577024300.0,677870000.0,524649150.0
2063.0,861572100.0,827496700.0,623068160.0,757243260.0,646787800.0,621923900.0,707025540.0,780725570.0,513396900.0,541631740.0,635884160.0,566412350.0,668222340.0,518359260.0
2064.0,851764350.0,813528450.0,602019500.0,755078660.0,720982800.0,615506370.0,701183400.0,769497860.0,507738340.0,529876380.0,629148860.0,558504260.0,661792500.0,504459870.0
2065.0,860249200.0,827538600.0,584726850.0,740939000.0,640564600.0,622945860.0,695104300.0,759349700.0,502128450.0,523027970.0,625311900.0,551456300.0,648642800.0,493495040.0
2066.0,847702460.0,824027400.0,570229950.0,732295800.0,629640700.0,619870000.0,691212500.0,748315600.0,494137470.0,513454270.0,615430900.0,559083140.0,653248060.0,487174270.0
2067.0,846321660.0,800515300.0,549237570.0,727358850.0,627678300.0,616322500.0,691498500.0,737936900.0,482912700.0,508130020.0,610892800.0,547835900.0,633714400.0,482706560.0
2068.0,845773440.0,792494000.0,536384220.0,791755600.0,619195600.0,606806340.0,681331840.0,725757250.0,471871420.0,497182370.0,602426200.0,534468380.0,627346800.0,474191500.0
2069.0,838695900.0,793780860.0,553796900.0,719591000.0,608968260.0,602298050.0,671157900.0,713662200.0,472194800.0,490973380.0,602111740.0,525992830.0,630480500.0,465556860.0
2070.0,829690800.0,787246460.0,520674750.0,715240000.0,601634000.0,601009000.0,664607100.0,707549900.0,462602980.0,479208740.0,593992800.0,520604540.0,618950460.0,459397060.0
2071.0,823557500.0,778938000.0,514237570.0,704939840.0,599046800.0,596302300.0,660745500.0,696759940.0,453676260.0,470995700.0,588418240.0,513307040.0,625877950.0,446378050.0
2072.0,824204900.0,770522940.0,510889000.0,696723700.0,602956100.0,591619200.0,650247040.0,682587800.0,449086980.0,466131940.0,587678850.0,505983420.0,604645440.0,443801920.0
2073.0,814499800.0,765685700.0,512722460.0,689742700.0,594816300.0,587870460.0,638091650.0,671444500.0,443713060.0,458943230.0,577424600.0,498861900.0,620899400.0,450126560.0
2074.0,804376200.0,758119550.0,500236380.0,681606850.0,586653200.0,583812860.0,631444700.0,701113500.0,437032030.0,450957470.0,596749440.0,490498620.0,599504600.0,431945800.0
2075.0,796499600.0,752991000.0,493180380.0,672879000.0,600969600.0,579054100.0,622796900.0,666695300.0,429711940.0,447067700.0,569721340.0,483267460.0,594224200.0,426313250.0
2076.0,792745540.0,747499100.0,486915260.0,666813500.0,582076800.0,572548800.0,613184260.0,652894660.0,423775900.0,445518900.0,563994560.0,492778180.0,591999100.0,416491550.0
2077.0,792681300.0,741419840.0,477853920.0,653558140.0,588558000.0,572866600.0,598401400.0,644515700.0,417057860.0,437077630.0,564649100.0,475420220.0,589799940.0,407466080.0
2078.0,787876500.0,724801340.0,469802050.0,648511300.0,569324500.0,564754940.0,588619260.0,635888100.0,410480200.0,431360860.0,558297700.0,470441180.0,588705660.0,401922300.0
2079.0,775559100.0,715162000.0,466381980.0,642114240.0,562733950.0,558925950.0,589318600.0,636276740.0,404370000.0,424200200.0,554415040.0,465846900.0,581713860.0,395293570.0
2080.0,779863230.0,709119600.0,461201200.0,635419100.0,555502850.0,552710500.0,572911360.0,627463230.0,396373860.0,423129900.0,550194370.0,458144320.0,577499300.0,389489730.0
2081.0,772363300.0,700006340.0,467326720.0,623158800.0,574499100.0,543654200.0,562114370.0,624596540.0,386309300.0,422392400.0,543255100.0,488313000.0,574818600.0,382415870.0
2082.0,762811650.0,690439740.0,455384400.0,617274800.0,550954600.0,530811360.0,553772000.0,620874430.0,381968640.0,415752480.0,540212540.0,461507460.0,581806800.0,380200260.0
2083.0,755417200.0,678259100.0,452722660.0,609290430.0,541057500.0,520922600.0,545676700.0,621454500.0,452938000.0,434167100.0,534766460.0,453862800.0,623749400.0,376763940.0
2084.0,745475140.0,662374600.0,446935740.0,611713600.0,535080000.0,510828900.0,538002800.0,609635900.0,382657570.0,416730980.0,533166000.0,446692930.0,598769660.0,372281000.0
2085.0,731925760.0,672116300.0,444912320.0,597676500.0,530640400.0,508252350.0,531284130.0,609082000.0,376236320.0,409150080.0,525553020.0,441608480.0,650516740.0,368095900.0
2086.0,718409540.0,660242750.0,438970530.0,592147000.0,521483400.0,498365920.0,527302370.0,602561150.0,372310620.0,404352740.0,528925440.0,437285380.0,585505600.0,362469440.0
2087.0,706994600.0,645721700.0,469263550.0,583598500.0,521841020.0,488721280.0,555780700.0,603774000.0,370530460.0,403177660.0,520904450.0,430133120.0,581216500.0,358091940.0
2088.0,692611840.0,639736060.0,433498080.0,578469000.0,510686660.0,490947520.0,525151460.0,596648400.0,361172580.0,401070340.0,517887840.0,426265760.0,584084860.0,353263700.0
2089.0,682836540.0,629577540.0,427464320.0,573728300.0,503058020.0,482697950.0,517238100.0,637010300.0,355869400.0,400527550.0,517070460.0,421255550.0,581821950.0,348211900.0
2090.0,671239300.0,621368640.0,425134750.0,569167600.0,496641200.0,472748700.0,518089150.0,596313700.0,352658700.0,397201380.0,510873760.0,419589980.0,584570200.0,342746980.0
2091.0,661440600.0,607501900.0,424491550.0,589560600.0,490066700.0,466647780.0,507290530.0,601109760.0,355057470.0,406030000.0,635660160.0,416198200.0,577967000.0,337718850.0
2092.0,647248000.0,598533400.0,419696770.0,614874050.0,488563600.0,504616960.0,507183550.0,590070660.0,348761660.0,392125500.0,543262300.0,412638340.0,579505100.0,333615840.0
2093.0,636083100.0,591518850.0,413899070.0,579859840.0,482359460.0,466000130.0,500611870.0,586955500.0,343677060.0,388646620.0,510264740.0,408651800.0,574683140.0,328600700.0
2094.0,623577000.0,582915400.0,410543360.0,610263800.0,485520960.0,458933660.0,496026020.0,583822850.0,339106980.0,384249280.0,503607940.0,405169440.0,576116500.0,324679740.0
2095.0,609554500.0,575727940.0,406059400.0,566234300.0,471127580.0,560637760.0,511108060.0,579848400.0,338039840.0,390504100.0,502943460.0,402082200.0,812755260.0,324474600.0
2096.0,604069300.0,561592100.0,401095100.0,584718850.0,465330370.0,471208400.0,491049060.0,580500200.0,335730180.0,377668100.0,502460350.0,400738800.0,596396100.0,319366820.0
2097.0,583821800.0,584775500.0,394171650.0,581121700.0,460536500.0,456874020.0,486987170.0,575188800.0,334996160.0,374782500.0,502128770.0,399145400.0,581695740.0,311433200.0
2098.0,572900740.0,555404740.0,388386460.0,578080600.0,455218660.0,478427520.0,483810200.0,574401500.0,333232770.0,371965920.0,526782600.0,411042780.0,580767800.0,309429470.0
2099.0,564481700.0,547699600.0,381129300.0,598196030.0,452634660.0,449287940.0,481649020.0,568857100.0,329102140.0,370358200.0,519027460.0,404183360.0,574118900.0,303528740.0
2100.0,568529700.0,540645800.0,378969800.0,566804300.0,445179700.0,443773570.0,473933950.0,566658370.0,328963360.0,366868900.0,502830140.0,403932300.0,576376800.0,299973920.0
