time,INM-CM5-0,CESM2-WACCM,MRI-ESM2-0,GFDL-ESM4,CAMS-CSM1-0,MPI-ESM1-2-HR,CESM2,BCC-CSM2-MR,INM-CM4-8,FGOALS-F3-L,NORESM2-MM,EC-EARTH3-VEG,EC-EARTH3
2054.0,656655000.0,740606500.0,814234940.0,891681300.0,804612700.0,676277760.0,640503100.0,706171600.0,788101500.0,536649900.0,877802050.0,716363800.0,657162500.0
2055.0,644030200.0,716028700.0,807843460.0,887724200.0,796308860.0,664074500.0,624360960.0,689657540.0,778383300.0,528023200.0,850001300.0,701932860.0,630361340.0
2056.0,631078700.0,698144830.0,778880600.0,881530100.0,786742400.0,646942200.0,610933000.0,672117600.0,766033660.0,515672960.0,866960300.0,692215000.0,621368770.0
2057.0,623095800.0,675428860.0,776450100.0,870855300.0,764181500.0,634429060.0,593918500.0,658592700.0,755801340.0,497824580.0,838997440.0,680603000.0,612377540.0
2058.0,660591000.0,651218200.0,800982200.0,866078500.0,752276900.0,618830000.0,578191360.0,649964800.0,752736450.0,484607970.0,842443800.0,666848500.0,607915600.0
2059.0,614638660.0,642138600.0,766781600.0,857651600.0,742321700.0,603303740.0,568630000.0,635424300.0,740597250.0,477412800.0,825580900.0,653179500.0,603635600.0
2060.0,628452160.0,625100000.0,742810050.0,840624700.0,729182850.0,582178100.0,559604030.0,623371600.0,731192000.0,466970000.0,810865200.0,639156160.0,589130100.0
2061.0,651344640.0,597040200.0,728400400.0,825424640.0,730529600.0,561262800.0,545102140.0,626567100.0,719643100.0,457534050.0,794126300.0,641321340.0,578969000.0
2062.0,612673400.0,577509760.0,712161660.0,815631800.0,711999170.0,540884000.0,536118800.0,617090500.0,711811840.0,449128830.0,823779700.0,621695800.0,573057900.0
2063.0,602490430.0,552383740.0,694229060.0,801772500.0,702491400.0,527306300.0,523991550.0,599734900.0,699836900.0,439512400.0,780293000.0,609763500.0,579686700.0
2064.0,603782700.0,527476130.0,677813400.0,784214460.0,680349600.0,516876500.0,506900350.0,585854800.0,686714750.0,433168700.0,764539460.0,614151600.0,561550200.0
2065.0,594239940.0,510218240.0,665724800.0,780149500.0,662920770.0,493575070.0,492770140.0,564906940.0,668061900.0,419541540.0,758043700.0,594937340.0,558045250.0
2066.0,591021100.0,499247780.0,649627800.0,763637900.0,650960260.0,482179500.0,483540800.0,549727400.0,657058400.0,410125470.0,804974660.0,596530600.0,553493700.0
2067.0,583165950.0,485607360.0,629693300.0,746381600.0,635949000.0,464967800.0,471914050.0,537758140.0,642895400.0,402818020.0,752066300.0,585977400.0,543325950.0
2068.0,575083140.0,472751800.0,636812000.0,727713000.0,634116740.0,460680400.0,462408500.0,521311420.0,629143550.0,393392350.0,733962940.0,577427200.0,537476300.0
2069.0,572541800.0,459040540.0,610882900.0,721382000.0,660821570.0,448157250.0,456996580.0,508087360.0,619209700.0,377781120.0,718195400.0,581177600.0,528178600.0
2070.0,574042100.0,453386460.0,601833100.0,704916700.0,618841800.0,435573570.0,449315170.0,497025700.0,608431200.0,369139460.0,704180100.0,563698100.0,549693000.0
2071.0,565266750.0,440370600.0,590109200.0,686648300.0,602044700.0,422307900.0,438688450.0,490612030.0,596900100.0,359046620.0,692522700.0,554627900.0,523833380.0
2072.0,566285400.0,432229400.0,571185400.0,663443460.0,593446460.0,410678270.0,423900260.0,480140700.0,587861570.0,355745180.0,675046850.0,546604160.0,544192700.0
2073.0,559493900.0,416324380.0,559695600.0,654468860.0,616774600.0,394630370.0,413405730.0,469826900.0,580020500.0,351261820.0,664800000.0,556786100.0,511298850.0
2074.0,556835260.0,405553400.0,535296670.0,648813600.0,608865860.0,377258240.0,397515070.0,461043780.0,563761660.0,342110270.0,660665340.0,539549060.0,506040740.0
2075.0,568621300.0,397548450.0,611395700.0,637184500.0,622564160.0,371101760.0,388859740.0,451197440.0,558105000.0,334162800.0,642159170.0,529669600.0,502679360.0
2076.0,553310660.0,391404130.0,523431700.0,619929500.0,580518500.0,360308000.0,380064220.0,444336130.0,551824100.0,328748600.0,631851100.0,526656130.0,502273760.0
2077.0,547186800.0,382018750.0,507356580.0,598059200.0,570048300.0,351827650.0,371588640.0,433423580.0,541187460.0,322651140.0,623023100.0,551447740.0,493940100.0
2078.0,543343000.0,378094500.0,492974050.0,585372900.0,564402800.0,340830750.0,359678800.0,419864400.0,536156830.0,315195970.0,613552500.0,516619800.0,485211360.0
2079.0,539445570.0,376404900.0,487298300.0,569475600.0,552181400.0,332073400.0,349759520.0,410045920.0,532913540.0,307745180.0,592075000.0,508334980.0,480059700.0
2080.0,535505380.0,364304860.0,474627620.0,558095940.0,554345700.0,324720420.0,338989860.0,398374750.0,533791460.0,302573220.0,579689700.0,499808100.0,473680960.0
2081.0,527536160.0,357906080.0,465117380.0,543105540.0,543372540.0,314908700.0,328499700.0,389211100.0,523263900.0,296018080.0,564586050.0,503894560.0,459541800.0
2082.0,522189760.0,355043040.0,451378600.0,529635360.0,535349950.0,309560300.0,324920800.0,377767680.0,515989440.0,287537660.0,553731900.0,486049340.0,450294370.0
2083.0,513990700.0,344561340.0,450952600.0,516343780.0,529353900.0,300283740.0,311004380.0,363239940.0,545776100.0,281058100.0,547211840.0,474254240.0,445163260.0
2084.0,508232480.0,336847330.0,439151840.0,504139360.0,524191420.0,298034080.0,305712220.0,356123900.0,524661820.0,276558700.0,536560770.0,461235040.0,464094850.0
2085.0,500301400.0,330885860.0,433151700.0,488978140.0,512670140.0,290375460.0,297848220.0,348924300.0,518236580.0,271201250.0,530913920.0,448125340.0,438814560.0
2086.0,493938530.0,323531650.0,424210050.0,481314780.0,504674560.0,281351780.0,289436260.0,334731100.0,530152960.0,265860110.0,516871940.0,432966050.0,427962100.0
2087.0,484399970.0,314882620.0,410232930.0,471604380.0,500649300.0,267458050.0,281438800.0,323156480.0,507139620.0,268612320.0,515582500.0,416960500.0,419180500.0
2088.0,473864540.0,307717730.0,401425380.0,454548160.0,495854560.0,256701810.0,274515780.0,313713630.0,502285000.0,259075800.0,503807940.0,403002940.0,409004770.0
2089.0,466828130.0,305337250.0,389840900.0,448415650.0,489044100.0,248940850.0,269399040.0,307037340.0,497521860.0,255056420.0,507773100.0,422336000.0,395639260.0
2090.0,458400220.0,297386900.0,386346300.0,437369600.0,477166080.0,240859900.0,261874540.0,305505920.0,492700860.0,249698600.0,495772100.0,386678560.0,384381950.0
2091.0,450796060.0,293017600.0,375449300.0,425960350.0,466327200.0,230438510.0,248976880.0,292019230.0,486999070.0,243181700.0,479733020.0,377221570.0,374988580.0
2092.0,443420700.0,286923000.0,370151520.0,408263650.0,461546660.0,224292180.0,241734510.0,282690020.0,481966850.0,230596210.0,472167230.0,359582600.0,360486100.0
2093.0,430016100.0,278908500.0,361580800.0,395652640.0,453621920.0,218530980.0,235274820.0,272981150.0,477996580.0,227907890.0,476045380.0,341191870.0,350732350.0
2094.0,424227000.0,270587040.0,349554750.0,385458880.0,444571520.0,210590260.0,227406500.0,267809810.0,473406400.0,225656940.0,464917660.0,328293470.0,343667400.0
2095.0,412269100.0,263535900.0,341829060.0,377068670.0,442608740.0,207777380.0,214735120.0,261533970.0,466310050.0,223451250.0,456132670.0,318529900.0,332296960.0
2096.0,404968260.0,250289800.0,337478940.0,361829380.0,429950340.0,266943230.0,209331520.0,255464830.0,459543330.0,216646200.0,454081440.0,306329400.0,319666460.0
2097.0,397153540.0,242997390.0,325737280.0,353086140.0,422019550.0,217173840.0,200170000.0,252408290.0,451808000.0,213279090.0,446904930.0,294447680.0,306056350.0
2098.0,391575330.0,234685400.0,315821300.0,340052770.0,413916640.0,206468290.0,190904260.0,247356400.0,441966940.0,210823700.0,443798500.0,289305730.0,294799940.0
2099.0,385675650.0,245292640.0,303324130.0,331821760.0,401720580.0,197591680.0,185317020.0,244599760.0,434290900.0,210295650.0,442015800.0,279165500.0,283723330.0
2100.0,380327230.0,218288260.0,295520220.0,325229820.0,392401380.0,193340000.0,178572980.0,243688050.0,425597540.0,207294140.0,436894940.0,269617470.0,272263840.0
