time,CESM1-CAM5,CANESM2,MPI-ESM-LR
2000.0,33950185000.0,33950185000.0,33950185000.0
2001.0,33624891000.0,33624891000.0,33624891000.0
2002.0,33502515000.0,33502515000.0,33502515000.0
2003.0,33499113000.0,33499113000.0,33499113000.0
2004.0,33951590000.0,33951590000.0,33951590000.0
2005.0,33930619000.0,33930619000.0,33930619000.0
2006.0,34093832000.0,34093832000.0,34093832000.0
2007.0,33819695000.0,33819695000.0,33819695000.0
2008.0,33581100000.0,33581100000.0,33581100000.0
2009.0,33630011000.0,33630011000.0,33630011000.0
2010.0,33767864000.0,33767864000.0,33767864000.0
2011.0,34136054000.0,34136054000.0,34136054000.0
2012.0,33651855000.0,33651855000.0,33651855000.0
2013.0,33542490000.0,33542490000.0,33542490000.0
2014.0,33515624000.0,33515624000.0,33515624000.0
2015.0,33558490000.0,33558490000.0,33558490000.0
2016.0,34526530000.0,34526530000.0,34526530000.0
2017.0,33548995000.0,33548995000.0,33548995000.0
2018.0,33549253000.0,33549253000.0,33549253000.0
2019.0,33513791000.0,33513791000.0,33513791000.0
2020.0,33678086000.0,33678086000.0,33678086000.0
2021.0,33556476000.0,34675884000.0,33575140000.0
2022.0,33434407000.0,33519712000.0,33559149000.0
2023.0,33318193000.0,33350896000.0,33296370000.0
2024.0,33308130000.0,33662044000.0,33456670000.0
2025.0,33373730000.0,33376748000.0,33262367000.0
2026.0,33351303000.0,33368775000.0,33156819000.0
2027.0,33050868000.0,33173877000.0,33098697000.0
2028.0,32899135000.0,33045578000.0,33033005000.0
2029.0,32913252000.0,32900655000.0,32929788000.0
2030.0,33091365000.0,33055107000.0,32843403000.0
2031.0,32680170000.0,32781453000.0,32790073000.0
2032.0,32501860000.0,32580026000.0,32688165000.0
2033.0,32465363000.0,32412449000.0,32551522000.0
2034.0,32303284000.0,32588170000.0,32454398000.0
2035.0,32196567000.0,32172665000.0,32399272000.0
2036.0,32031201000.0,31976235000.0,32281480000.0
2037.0,31778824000.0,31910074000.0,32170500000.0
2038.0,31560786000.0,31738941000.0,32093432000.0
2039.0,31582015000.0,31518562000.0,31952431000.0
2040.0,31590128000.0,31306910000.0,31769401000.0
2041.0,31158534000.0,31074206000.0,31597058000.0
2042.0,30885708000.0,30836423000.0,31391234000.0
2043.0,30569839000.0,30671192000.0,32048882000.0
2044.0,30360980000.0,30802655000.0,31496565000.0
2045.0,30099384000.0,31105411000.0,31185150000.0
2046.0,29801656000.0,30123480000.0,30847484000.0
2047.0,29479506000.0,29850840000.0,30684025000.0
2048.0,29904964000.0,29544034000.0,30942683000.0
2049.0,29446562000.0,29303070000.0,30338404000.0
2050.0,28943000000.0,30894383000.0,30153228000.0
2051.0,28678148000.0,30555838000.0,29960360000.0
2052.0,28592964000.0,29542120000.0,29775780000.0
2053.0,29231837000.0,28869265000.0,29570880000.0
2054.0,28221300000.0,28618572000.0,29413749000.0
2055.0,27792984000.0,28419731000.0,29151020000.0
2056.0,27563520000.0,28081908000.0,29426713000.0
2057.0,29652408000.0,28246634000.0,29006586000.0
2058.0,27351847000.0,27546681000.0,28814561000.0
2059.0,27047334000.0,27442650000.0,28553466000.0
2060.0,26896265000.0,27105708000.0,28453593000.0
2061.0,26632360000.0,26747281000.0,28225740000.0
2062.0,26524054000.0,26518907000.0,28887773000.0
2063.0,26285769000.0,26189259000.0,28497306000.0
2064.0,25998043000.0,25900882000.0,30140627000.0
2065.0,25864677000.0,25707821000.0,28508680000.0
2066.0,25648734000.0,25478068000.0,28156381000.0
2067.0,27528421000.0,25270160000.0,27923882000.0
2068.0,25640622000.0,27347778000.0,27804266000.0
2069.0,25449845000.0,25100771000.0,29346372000.0
2070.0,25229593000.0,24783581000.0,27482876000.0
2071.0,24945183000.0,24642599000.0,27654287000.0
2072.0,24879350000.0,24446675000.0,28133575000.0
2073.0,24572879000.0,24655225000.0,27508085000.0
2074.0,24338598000.0,24382589000.0,30136605000.0
2075.0,24551266000.0,24249532000.0,28353470000.0
2076.0,28387863000.0,24139094000.0,27385604000.0
2077.0,24812276000.0,23860670000.0,27045603000.0
2078.0,24019765000.0,23576087000.0,27344062000.0
2079.0,23843062000.0,23359142000.0,27994702000.0
2080.0,23652667000.0,25718303000.0,27455984000.0
2081.0,23368643000.0,24739213000.0,28624882000.0
2082.0,23211130000.0,23932580000.0,29094662000.0
2083.0,23153467000.0,23636410000.0,28079960000.0
2084.0,24027974000.0,23157336000.0,27585784000.0
2085.0,22910867000.0,23260387000.0,27105233000.0
2086.0,22674606000.0,22925855000.0,27035595000.0
2087.0,22622783000.0,22582444000.0,28209359000.0
2088.0,25201758000.0,22697492000.0,30561667000.0
2089.0,22670623000.0,22891872000.0,31388551000.0
2090.0,22437132000.0,22128270000.0,28564292000.0
2091.0,24230390000.0,24364091000.0,28763800000.0
2092.0,27581366000.0,22017200000.0,27969663000.0
2093.0,23520250000.0,23355738000.0,28835135000.0
2094.0,22540823000.0,22057974000.0,27704310000.0
2095.0,25709285000.0,21871802000.0,27629138000.0
2096.0,23104279000.0,24363477000.0,27623526000.0
2097.0,22539390000.0,21998694000.0,27684657000.0
2098.0,22488890000.0,22335484000.0,27571644000.0
2099.0,22269786000.0,21664969000.0,28509770000.0
2100.0,21899540000.0,22862981000.0,27506980000.0
2101.0,21992747000.0,21828390000.0,27797086000.0
2102.0,22297197000.0,22097097000.0,29271910000.0
2103.0,21977344000.0,21488046000.0,28842484000.0
2104.0,22547708000.0,21379370000.0,27758168000.0
2105.0,21735068000.0,21494980000.0,27540550000.0
2106.0,21464236000.0,24610497000.0,27514880000.0
2107.0,21355368000.0,22447776000.0,27437850000.0
2108.0,21279842000.0,21867362000.0,27530349000.0
2109.0,21234635000.0,23779810000.0,27456220000.0
2110.0,21463613000.0,27486520000.0,27250120000.0
2111.0,21080015000.0,24513581000.0,27434428000.0
2112.0,20924430000.0,23383210000.0,27594471000.0
2113.0,20798462000.0,22346203000.0,27774112000.0
2114.0,20689854000.0,22608777000.0,27232418000.0
2115.0,20641583000.0,21905777000.0,27355888000.0
2116.0,20554164000.0,21624928000.0,27155655000.0
2117.0,20509835000.0,21259854000.0,27489080000.0
2118.0,20431800000.0,21082278000.0,27065645000.0
2119.0,20418146000.0,21217905000.0,27019290000.0
2120.0,21667790000.0,21017686000.0,27429755000.0
2121.0,20205380000.0,20844052000.0,30975590000.0
2122.0,20099922000.0,20651588000.0,28556386000.0
2123.0,20060613000.0,21596450000.0,27916055000.0
2124.0,20166770000.0,22877342000.0,27394605000.0
2125.0,19882185000.0,20921575000.0,28651485000.0
2126.0,19789292000.0,20571793000.0,28305523000.0
2127.0,19833119000.0,21229134000.0,27924722000.0
2128.0,20730415000.0,20692034000.0,27349053000.0
2129.0,19873310000.0,20796658000.0,27349895000.0
2130.0,19619367000.0,20475660000.0,31867620000.0
2131.0,19596196000.0,20803387000.0,27627990000.0
2132.0,19498619000.0,20208927000.0,27238705000.0
2133.0,19492243000.0,20260491000.0,27120706000.0
2134.0,19416095000.0,21640258000.0,28159920000.0
2135.0,19308104000.0,20178723000.0,27483576000.0
2136.0,19193713000.0,20213117000.0,27193645000.0
2137.0,19103105000.0,20075178000.0,27126145000.0
2138.0,19778382000.0,20004172000.0,27931722000.0
2139.0,19045702000.0,20760120000.0,27163972000.0
2140.0,18966470000.0,20249784000.0,27049388000.0
2141.0,19002223000.0,20510550000.0,27168657000.0
2142.0,18986578000.0,20059003000.0,26999835000.0
2143.0,20394607000.0,19882107000.0,27713268000.0
2144.0,18839440000.0,19769893000.0,27215880000.0
2145.0,18768556000.0,21467785000.0,26911970000.0
2146.0,18912821000.0,20691704000.0,27170760000.0
2147.0,18596403000.0,19811449000.0,26863010000.0
2148.0,18819730000.0,19742007000.0,26820930000.0
2149.0,18459232000.0,20085975000.0,26782941000.0
2150.0,18721820000.0,19926743000.0,27178166000.0
2151.0,18588158000.0,19594697000.0,27120933000.0
2152.0,18770518000.0,19495120000.0,26849292000.0
2153.0,18423870000.0,19451836000.0,26765980000.0
2154.0,18328474000.0,19525370000.0,26687494000.0
2155.0,18392609000.0,19989170000.0,26822380000.0
2156.0,18253744000.0,19324772000.0,28051012000.0
2157.0,18317253000.0,19237839000.0,28474982000.0
2158.0,18263626000.0,20540545000.0,27902204000.0
2159.0,19324025000.0,19277705000.0,27366894000.0
2160.0,18111273000.0,19336227000.0,28376058000.0
2161.0,18223274000.0,19224283000.0,27737890000.0
2162.0,18987230000.0,19092974000.0,27061189000.0
2163.0,18024018000.0,19457497000.0,28585548000.0
2164.0,17941520000.0,19758424000.0,28402580000.0
2165.0,17945709000.0,18958195000.0,28705806000.0
2166.0,17848610000.0,21432988000.0,27432892000.0
2167.0,17812179000.0,20997847000.0,30700180000.0
2168.0,17761993000.0,20146948000.0,28329860000.0
2169.0,18371647000.0,19637066000.0,29095743000.0
2170.0,18143970000.0,19682193000.0,27891261000.0
2171.0,17787605000.0,19317365000.0,27463117000.0
2172.0,17630310000.0,20342610000.0,27482057000.0
2173.0,19242430000.0,19687467000.0,28592933000.0
2174.0,19440310000.0,19151782000.0,27548283000.0
2175.0,18208664000.0,18957312000.0,29993531000.0
2176.0,17681986000.0,20544360000.0,29457620000.0
2177.0,17551413000.0,20648393000.0,28471994000.0
2178.0,17526467000.0,18936498000.0,28388184000.0
2179.0,17584530000.0,20540125000.0,29174395000.0
2180.0,23030587000.0,19093336000.0,31085988000.0
2181.0,18259198000.0,19226866000.0,29204158000.0
2182.0,17857030000.0,18867067000.0,28563331000.0
2183.0,17597387000.0,23526828000.0,28264978000.0
2184.0,17839331000.0,20696820000.0,28317616000.0
2185.0,18573630000.0,19984433000.0,28159332000.0
2186.0,17514801000.0,19140594000.0,28497727000.0
2187.0,17577169000.0,19026150000.0,28106807000.0
2188.0,17518033000.0,19411409000.0,29430813000.0
2189.0,18060356000.0,18956708000.0,28705590000.0
2190.0,18290575000.0,18809110000.0,28050248000.0
2191.0,18892646000.0,19883123000.0,28933315000.0
2192.0,17704272000.0,19577070000.0,28376916000.0
2193.0,20791335000.0,18998569000.0,29268863000.0
2194.0,18109147000.0,18792638000.0,28407228000.0
2195.0,17497823000.0,18700022000.0,28175718000.0
2196.0,17893958000.0,18683165000.0,28077250000.0
2197.0,19211223000.0,18853108000.0,28004680000.0
2198.0,18923786000.0,19888712000.0,28044347000.0
2199.0,19554327000.0,19284080000.0,28016271000.0
2200.0,18610573000.0,19328680000.0,28010998000.0
2201.0,17767344000.0,18913212000.0,28154616000.0
2202.0,17587896000.0,23587852000.0,28002472000.0
2203.0,17841687000.0,19423384000.0,28062564000.0
2204.0,19704111000.0,19061228000.0,27984554000.0
2205.0,18003098000.0,19240253000.0,30938034000.0
2206.0,17566304000.0,21608624000.0,28297535000.0
2207.0,17554856000.0,24673266000.0,28038308000.0
2208.0,18633882000.0,22457422000.0,28309790000.0
2209.0,17952051000.0,21149643000.0,27901282000.0
2210.0,17716756000.0,21284962000.0,27983563000.0
2211.0,17454346000.0,20475666000.0,27861367000.0
2212.0,17520020000.0,20478386000.0,28661453000.0
2213.0,18321164000.0,19786007000.0,28813610000.0
2214.0,17576872000.0,20826087000.0,28994957000.0
