time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2216.0,1942204300.0,1172014100.0,628437400.0
2217.0,1937878900.0,1148005400.0,623695550.0
2218.0,1934049700.0,1141959000.0,612070400.0
2219.0,1925694600.0,1136353200.0,606205630.0
2220.0,1922851200.0,1128909800.0,613982200.0
2221.0,1889403900.0,1118852400.0,593394050.0
2222.0,1873605800.0,1106720900.0,591962430.0
2223.0,1870187300.0,1082702800.0,570493440.0
2224.0,1857122000.0,1075402500.0,569897660.0
2225.0,1836854500.0,1058294000.0,569971300.0
2226.0,1831967100.0,1036806600.0,570482800.0
2227.0,1760595000.0,1011569700.0,556351800.0
2228.0,1751975200.0,982684740.0,552090100.0
2229.0,1745517300.0,1098038500.0,549937800.0
2230.0,1738531500.0,989450100.0,544009340.0
2231.0,1731270800.0,972758400.0,535189020.0
2232.0,1712129800.0,966543740.0,534543300.0
2233.0,1700507800.0,957783900.0,532846600.0
2234.0,1693299300.0,944263700.0,523302850.0
2235.0,1685506700.0,935607040.0,501221600.0
2236.0,1616910100.0,910319200.0,494244540.0
2237.0,1607161900.0,894751360.0,493192220.0
2238.0,1598286800.0,922131840.0,491229540.0
2239.0,1591593500.0,845308600.0,505178800.0
2240.0,1583210100.0,842725950.0,437519000.0
2241.0,1571006800.0,867867800.0,434433380.0
2242.0,1564118400.0,825760800.0,425165380.0
2243.0,1538985900.0,806896100.0,424858980.0
2244.0,1538736800.0,779270850.0,425224350.0
2245.0,1517887600.0,760458100.0,418101060.0
2246.0,1506493200.0,753646140.0,413322080.0
2247.0,1501852900.0,743672800.0,410464700.0
2248.0,1496116200.0,734782500.0,408843780.0
2249.0,1473059200.0,715542900.0,408835900.0
2250.0,1474318600.0,707854600.0,407520930.0
2251.0,1467876600.0,695019500.0,412171230.0
2252.0,1456540400.0,687724200.0,406703170.0
2253.0,1422203800.0,731400450.0,402410600.0
2254.0,1417014100.0,732536060.0,402094500.0
2255.0,1413364100.0,653821250.0,390224480.0
2256.0,1409899600.0,788953200.0,382119650.0
2257.0,1411030100.0,641634900.0,380318940.0
2258.0,1405245700.0,634501300.0,375932060.0
2259.0,1402533900.0,607042940.0,375734620.0
2260.0,1397477000.0,606408260.0,373800300.0
2261.0,1376243000.0,603669100.0,377914080.0
2262.0,1373079700.0,599396500.0,370692030.0
2263.0,1373291100.0,593387260.0,369699170.0
2264.0,1371680800.0,592363260.0,369265500.0
2265.0,1348025700.0,589083000.0,369678140.0
2266.0,1345178200.0,581862660.0,368463680.0
2267.0,1344696800.0,580862200.0,364200600.0
2268.0,1341970700.0,599038100.0,361500060.0
2269.0,1342229000.0,578053800.0,361143680.0
2270.0,1342199300.0,570076740.0,354468130.0
2271.0,1342964200.0,577827700.0,349746900.0
2272.0,1340256800.0,583240960.0,343647650.0
2273.0,1322233300.0,568187460.0,343646240.0
2274.0,1322450600.0,570199230.0,339943800.0
2275.0,1321746700.0,638941950.0,339882800.0
2276.0,1316826500.0,602592500.0,339690370.0
2277.0,1315671200.0,583437060.0,340526000.0
2278.0,1314947300.0,585263940.0,333474080.0
2279.0,1302852600.0,575395800.0,329934530.0
2280.0,1299979100.0,573246140.0,326786100.0
2281.0,1295996400.0,571073900.0,324945250.0
2282.0,1295765600.0,569701600.0,321856030.0
2283.0,1293073700.0,556524400.0,311139200.0
2284.0,1233592400.0,553437000.0,309946460.0
2285.0,1233565200.0,550236740.0,317898880.0
2286.0,1231467300.0,549695800.0,304141250.0
2287.0,1229725800.0,542122940.0,302910050.0
2288.0,1222510000.0,778935800.0,301977300.0
2289.0,1221827600.0,566858000.0,301826600.0
2290.0,1198468400.0,539127800.0,300278620.0
2291.0,1195276800.0,550992600.0,300215940.0
2292.0,1191367800.0,498746180.0,298488800.0
2293.0,1193737000.0,491804640.0,293493950.0
2294.0,1188640900.0,491566620.0,293557730.0
2295.0,1179481600.0,489592600.0,300526700.0
2296.0,1177803800.0,486477820.0,284228320.0
2297.0,1175412700.0,510220900.0,258725970.0
2298.0,1170828400.0,482305100.0,285615650.0
2299.0,1178394400.0,482389570.0,259779470.0
2300.0,1162350000.0,473384220.0,257915490.0
