time,CNRM-CM6-1,MIROC6,MPI-ESM1-2-HR,CESM2-WACCM,IITM-ESM,CNRM-ESM2-1,TAIESM1,UKESM1-0-LL,GFDL-ESM4,EC-EARTH3,CANESM5,KACE-1-0-G,IPSL-CM6A-LR,MRI-ESM2-0
2016.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0
2017.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0
2018.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0
2019.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0
2020.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0
2021.0,2024668700.0,2023207000.0,2045707900.0,2037342200.0,2036708200.0,2026984700.0,2029553000.0,2025971800.0,2024534800.0,2040679000.0,2043601200.0,2044304000.0,2038829600.0,2036217600.0
2022.0,1999357300.0,1996759900.0,2020973800.0,1980705000.0,1976872700.0,1967180700.0,1989180300.0,1967522400.0,1959296100.0,1991223700.0,1998863100.0,2010006400.0,1990928100.0,2002772900.0
2023.0,1963336000.0,1983641300.0,1978331400.0,1901873500.0,1926544000.0,1901108900.0,1947370000.0,1890624000.0,1909591000.0,1956233300.0,1964763600.0,1961263000.0,1953597700.0,1978326000.0
2024.0,1897499800.0,1939705000.0,1941313500.0,1837442000.0,1861235500.0,1855083800.0,1881200900.0,1818132500.0,1868823000.0,1898662400.0,1905733400.0,1922689000.0,1900371600.0,1948516400.0
2025.0,1838792600.0,1896822300.0,1887546800.0,1745273500.0,1861306200.0,1806524700.0,1810251300.0,1717158800.0,1824353000.0,1836837100.0,1838413000.0,1870534000.0,1834724500.0,1892897400.0
2026.0,1789750800.0,1847798400.0,1837552900.0,1620560800.0,1805773300.0,1717672800.0,1737109500.0,1611880200.0,1757155000.0,1774763100.0,1783618300.0,1819711200.0,1760447600.0,1849180200.0
2027.0,1720903600.0,1817672100.0,1842661200.0,1538699600.0,1762969300.0,1644349600.0,1640179800.0,1513276700.0,1690720800.0,1705621100.0,1722133400.0,1771308300.0,1698561900.0,1795861600.0
2028.0,1621731100.0,1793715100.0,1788836000.0,1460563600.0,1800042600.0,1554825700.0,1514654800.0,1378694900.0,1649552000.0,1638286600.0,1642662900.0,1688331400.0,1639037600.0,1759643300.0
2029.0,1546563500.0,1766806400.0,1730972000.0,1359374100.0,1712804100.0,1488934100.0,1408397200.0,1255693300.0,1606545200.0,1533910100.0,1556591500.0,1628160100.0,1569548900.0,1695766900.0
2030.0,1485399200.0,1721839700.0,1653888300.0,1273998600.0,1659124500.0,1501386900.0,1321457700.0,1206637800.0,1547751300.0,1458864100.0,1477741700.0,1565040500.0,1498790000.0,1608548200.0
2031.0,1401861900.0,1649766700.0,1622061200.0,1183800700.0,1607330200.0,1455867900.0,1211848400.0,1139484700.0,1497941000.0,1420553900.0,1395020900.0,1488578800.0,1433052400.0,1546864900.0
2032.0,1322018000.0,1587087900.0,1599512200.0,1172202100.0,1657708800.0,1384555400.0,1118669800.0,1071239000.0,1453459700.0,1377197400.0,1300997800.0,1433124600.0,1375341400.0,1473366300.0
2033.0,1258652400.0,1562483000.0,1558476800.0,1120814800.0,1604929000.0,1343519900.0,1056686500.0,1015007740.0,1427702400.0,1314632300.0,1215426300.0,1363503100.0,1320907500.0,1406578800.0
2034.0,1218616300.0,1533175400.0,1519000200.0,1074645600.0,1586760200.0,1306876400.0,992484900.0,980194400.0,1376716800.0,1236869000.0,1142644700.0,1304390100.0,1251437400.0,1339499300.0
2035.0,1147669000.0,1504195600.0,1478994700.0,1020617700.0,1583807100.0,1256593900.0,924678340.0,916018000.0,1330529700.0,1213440300.0,1064456500.0,1250179100.0,1202195600.0,1259440100.0
2036.0,1114148400.0,1477190500.0,1443261700.0,981507800.0,1550827000.0,1238782300.0,879276700.0,866878460.0,1306917200.0,1179753600.0,982822200.0,1204211700.0,1153448800.0,1233597700.0
2037.0,1067522300.0,1424287600.0,1431927800.0,923587500.0,1525076900.0,1184381000.0,832788400.0,819429900.0,1261171500.0,1129589000.0,924122750.0,1143572700.0,1108951400.0,1189646000.0
2038.0,1031290940.0,1362240000.0,1419840400.0,895610560.0,1486039900.0,1145384400.0,785694660.0,775205570.0,1216926700.0,1080394900.0,870428200.0,1085580300.0,1046806100.0,1145850600.0
2039.0,995474800.0,1334965900.0,1397857800.0,855413760.0,1461057300.0,1138261200.0,758605100.0,745162940.0,1191973600.0,1059661060.0,829923700.0,1045909570.0,976321340.0,1117236900.0
2040.0,953930750.0,1347509400.0,1370076800.0,813901800.0,1473503900.0,1113552600.0,735500700.0,710612740.0,1163888000.0,1018887300.0,793289900.0,1000280700.0,933218050.0,1075262800.0
2041.0,917152640.0,1364030000.0,1338762200.0,774174340.0,1431700400.0,1073983600.0,713030660.0,676656400.0,1143052400.0,940885000.0,759750850.0,951882750.0,909840830.0,1031488600.0
2042.0,887459460.0,1313816600.0,1306091500.0,713214200.0,1399871700.0,1057918200.0,691259600.0,649584900.0,1108867800.0,931967500.0,732256450.0,920328960.0,878251500.0,1011732600.0
2043.0,877913400.0,1286943700.0,1294737300.0,675829500.0,1377988000.0,1015533500.0,660154700.0,618435100.0,1075551100.0,912867400.0,708249200.0,896751000.0,849511700.0,983140540.0
2044.0,850028700.0,1262296400.0,1279394800.0,639507650.0,1344922600.0,977846660.0,637758900.0,592028700.0,1041962100.0,874214900.0,688330300.0,885684740.0,838028100.0,960214500.0
2045.0,822851260.0,1245993500.0,1259802900.0,601297340.0,1367582300.0,947865800.0,612803000.0,573369600.0,1030024770.0,817533700.0,672435500.0,875735940.0,815115000.0,933362050.0
2046.0,804566300.0,1227952500.0,1233193600.0,590823800.0,1302296200.0,934610900.0,585936100.0,548541200.0,1010673900.0,787549400.0,660437060.0,857571140.0,793697340.0,912017300.0
2047.0,780253060.0,1195388500.0,1201599200.0,569359100.0,1398744600.0,900731260.0,565654300.0,525669570.0,986173060.0,748440770.0,638132860.0,837754800.0,788745150.0,901920450.0
2048.0,766007100.0,1180059600.0,1181933600.0,548614000.0,1275589100.0,886799600.0,546021900.0,510010140.0,968267970.0,718355260.0,623887200.0,821123140.0,773523460.0,887708800.0
2049.0,742610240.0,1174854700.0,1164309100.0,531114560.0,1253168800.0,850425200.0,511382460.0,508717150.0,955789500.0,690887230.0,620026000.0,829679740.0,757614800.0,864693800.0
2050.0,715849300.0,1155235300.0,1143835100.0,514750000.0,1232413000.0,819052350.0,489251040.0,494520770.0,939186240.0,678075900.0,601781500.0,804440700.0,747960400.0,855714900.0
2051.0,766577100.0,1130186600.0,1117557400.0,497570460.0,1219216600.0,783524200.0,473995420.0,479628770.0,926011840.0,634828000.0,589265540.0,789115260.0,738009150.0,841563200.0
2052.0,707245500.0,1105117200.0,1103935000.0,487808160.0,1237437400.0,759831600.0,458524260.0,464837980.0,907907500.0,607287100.0,607230000.0,776429400.0,720118460.0,825823400.0
2053.0,691880450.0,1106063000.0,1091172700.0,471091600.0,1198868500.0,728168900.0,443407550.0,452945300.0,895629500.0,606634500.0,582291300.0,758349100.0,715130000.0,818317500.0
2054.0,677732300.0,1108875800.0,1062718000.0,466044350.0,1173440500.0,710337100.0,430040600.0,439324400.0,897512260.0,593119000.0,570443900.0,752866750.0,704874700.0,803662460.0
2055.0,667814460.0,1118436000.0,1040413500.0,459499100.0,1150560300.0,682167000.0,418607070.0,433323360.0,886545100.0,576001340.0,563370800.0,742248400.0,705296300.0,798660860.0
2056.0,647054850.0,1094315800.0,1019261500.0,448037660.0,1131611900.0,675399200.0,411082560.0,424396500.0,874555200.0,655771260.0,555604100.0,727648060.0,696240800.0,787697600.0
2057.0,629548100.0,1071526900.0,1002534100.0,451868130.0,1111702700.0,768775800.0,404856580.0,412761300.0,861723500.0,608653300.0,540389060.0,716672600.0,681932160.0,772047700.0
2058.0,614129800.0,1052281500.0,995094300.0,443164830.0,1096925600.0,681231550.0,400271040.0,409101540.0,852679360.0,582457400.0,534047300.0,698045060.0,672771140.0,778024640.0
2059.0,597583900.0,1046996600.0,990813760.0,432023580.0,1076632400.0,654955600.0,391028450.0,398313730.0,866396100.0,641738200.0,528984930.0,681452740.0,658923400.0,760013100.0
2060.0,593464400.0,1040138000.0,974241000.0,446888960.0,1062979200.0,646869100.0,382066780.0,382495040.0,857749400.0,588817860.0,521171680.0,665418560.0,647730370.0,766003650.0
2061.0,580262800.0,1024715970.0,947280830.0,440700740.0,1098724600.0,633625600.0,379797150.0,377069570.0,845298000.0,571857860.0,513091970.0,642258370.0,652250750.0,765721200.0
2062.0,569734400.0,1006750340.0,949227460.0,427442400.0,1040216640.0,622390800.0,375793700.0,383968830.0,835378000.0,676607900.0,501048600.0,626344300.0,646149400.0,756623600.0
2063.0,549508500.0,985425860.0,1018734400.0,434820450.0,1103635000.0,611748300.0,366769950.0,374313470.0,829282050.0,652242940.0,486858370.0,597577100.0,633098500.0,779096260.0
2064.0,590999550.0,976722700.0,962873600.0,423447800.0,1036964200.0,599709500.0,362409860.0,362768700.0,830771700.0,595517440.0,477822050.0,595733200.0,625223550.0,772228860.0
2065.0,549208800.0,997573440.0,958100100.0,417747200.0,1074196600.0,726866400.0,357812450.0,358629100.0,831986900.0,573483300.0,466735300.0,586576260.0,620366100.0,759515300.0
2066.0,555714240.0,982805200.0,952454850.0,409508220.0,1032478400.0,588463800.0,348918940.0,406117760.0,823443500.0,590087200.0,461175840.0,572937400.0,611538370.0,750786700.0
2067.0,541614400.0,953127740.0,941758300.0,416099230.0,1133784700.0,575470800.0,346669400.0,367412640.0,814562600.0,568663100.0,453119140.0,558302900.0,606216800.0,743827800.0
2068.0,533666240.0,936529400.0,926844100.0,405203700.0,1063253500.0,729215600.0,352230500.0,355754050.0,807734600.0,560278850.0,451697900.0,547934300.0,604199600.0,735569300.0
2069.0,529063780.0,953842400.0,916250050.0,401110800.0,1041720300.0,629827100.0,343146370.0,351086500.0,801614140.0,567132000.0,451858560.0,549303800.0,602575200.0,723699000.0
2070.0,528069600.0,985346400.0,911215700.0,396423500.0,1037622400.0,577001300.0,335948770.0,347867100.0,793436200.0,562018400.0,448695300.0,539066200.0,603755840.0,706524400.0
2071.0,519992830.0,975839800.0,901554940.0,404570780.0,1057062100.0,574448100.0,334673060.0,339486980.0,787015900.0,548686340.0,437652700.0,535670460.0,593963000.0,701970600.0
2072.0,514050700.0,960380800.0,895477060.0,395861250.0,1044315800.0,560615040.0,335735330.0,336250430.0,788950460.0,547912960.0,434733250.0,558001540.0,589611970.0,700839230.0
2073.0,507795900.0,949857400.0,889721660.0,389583900.0,1040552500.0,554954750.0,330567330.0,351780400.0,785547460.0,569666050.0,437331330.0,544550140.0,604032450.0,692822400.0
2074.0,505424160.0,941711940.0,879625000.0,401037950.0,1032557440.0,546993540.0,322802080.0,335171070.0,786511600.0,574199740.0,429641280.0,532319420.0,595184800.0,681267700.0
2075.0,498951970.0,936758140.0,870870700.0,390757340.0,1024255500.0,549854900.0,321762980.0,330021000.0,783728060.0,543011460.0,426203870.0,533028060.0,596808800.0,669870660.0
2076.0,497830270.0,941128640.0,868174340.0,386612770.0,1069459900.0,544204400.0,318915620.0,328208960.0,790579650.0,537408200.0,423590600.0,526968480.0,602860600.0,664652540.0
2077.0,492754460.0,936067600.0,865683200.0,390935040.0,1028257200.0,536888260.0,316162080.0,328739680.0,865403100.0,539687200.0,431567460.0,521760670.0,592978940.0,661095300.0
2078.0,487009600.0,921388540.0,862093100.0,380712540.0,1024577600.0,532009400.0,313000220.0,337413980.0,805143360.0,543896300.0,437942050.0,572003300.0,588050700.0,663878800.0
2079.0,538878200.0,914906430.0,852249150.0,443090140.0,1017922750.0,528008500.0,308847600.0,329308030.0,790100700.0,533185120.0,432680960.0,529253700.0,593785540.0,655706940.0
2080.0,491479870.0,957384960.0,844567100.0,402609600.0,1182534700.0,522356030.0,307033300.0,323532700.0,807610000.0,527290880.0,433311500.0,526949380.0,590925630.0,650674750.0
2081.0,491558800.0,932466370.0,883397570.0,386445200.0,1019067260.0,520363200.0,302673600.0,321175700.0,788121200.0,575621600.0,435864260.0,517853440.0,582131400.0,648076740.0
2082.0,484296580.0,942369900.0,875411500.0,435694800.0,1015116100.0,513932380.0,298860480.0,316380480.0,780993400.0,562588350.0,442767600.0,515269760.0,579405900.0,653260600.0
2083.0,479109280.0,933042900.0,874788700.0,428015500.0,1016021440.0,512366940.0,301218720.0,310494100.0,770362750.0,527279600.0,436261400.0,511651100.0,575629250.0,670814600.0
2084.0,476588200.0,928370000.0,943404900.0,405418020.0,1025969660.0,508671170.0,307294340.0,307396380.0,764442750.0,522281660.0,445475200.0,513946270.0,570822460.0,670454100.0
2085.0,474960400.0,930845630.0,918496000.0,392833570.0,1014639940.0,546615040.0,299831230.0,306302200.0,823953100.0,752562940.0,434254800.0,506246980.0,566809500.0,655035800.0
2086.0,470359070.0,922587140.0,910013600.0,388662050.0,1009638500.0,534182560.0,293721470.0,302258370.0,814002600.0,628260100.0,428764830.0,501576640.0,565582600.0,650225340.0
2087.0,467642660.0,908682940.0,911654600.0,382354880.0,1287226100.0,516323650.0,290666660.0,293469250.0,763206140.0,604889150.0,416375970.0,506122560.0,580916900.0,647181800.0
2088.0,469354430.0,908640400.0,911592600.0,377956400.0,1042473400.0,574081700.0,288089200.0,299428860.0,763373760.0,564345340.0,420937600.0,495784740.0,568108160.0,643260160.0
2089.0,476883700.0,928658200.0,913861400.0,378126720.0,1023208700.0,548017150.0,284649000.0,304340540.0,767741250.0,555874600.0,463081730.0,490453020.0,557282240.0,639486800.0
2090.0,466000100.0,908743500.0,914662460.0,369546780.0,1015062340.0,531014900.0,282843100.0,293418180.0,769848400.0,613989000.0,423357000.0,495374050.0,563100000.0,637226100.0
2091.0,501367360.0,906787900.0,948799500.0,374169760.0,1014026750.0,526742660.0,280435420.0,296535650.0,772644860.0,564407000.0,411956580.0,493239360.0,571889500.0,634857540.0
2092.0,477473060.0,916758600.0,1007057340.0,363140200.0,1094609800.0,518989860.0,276840930.0,296361540.0,782366140.0,551383600.0,415687070.0,490289570.0,595276500.0,630781630.0
2093.0,474890700.0,902327300.0,1029659600.0,358785800.0,1046242200.0,526123650.0,279673200.0,291250400.0,784936450.0,555506400.0,444401300.0,488614500.0,600906000.0,641380800.0
2094.0,468778020.0,896572400.0,1013937800.0,374057400.0,1049694140.0,511188580.0,276266080.0,286153700.0,780025900.0,550335100.0,420572400.0,502745440.0,590463170.0,643734000.0
2095.0,464939300.0,898777860.0,994074400.0,363769000.0,1050107600.0,510813020.0,271194400.0,286848800.0,859196860.0,553702140.0,427034900.0,496588450.0,588511040.0,637762240.0
2096.0,463669250.0,917434430.0,978406500.0,397259460.0,1124660600.0,508838140.0,270188930.0,286252200.0,828666100.0,547770300.0,431665820.0,508271520.0,602474400.0,666637900.0
2097.0,459678180.0,933627460.0,972906940.0,375340960.0,1052454200.0,526789760.0,268557440.0,303459140.0,844520900.0,550137860.0,424344420.0,503416960.0,641057540.0,650114200.0
2098.0,474256960.0,950381400.0,1107776600.0,370797980.0,1038504800.0,505627260.0,267866450.0,335762400.0,819064700.0,560244100.0,443515740.0,501158980.0,663396400.0,649008450.0
2099.0,456890370.0,933865100.0,1022313000.0,374633120.0,1230372400.0,501769340.0,265816140.0,331179230.0,818669500.0,550342460.0,485562720.0,515350340.0,633815000.0,683506500.0
2100.0,508670400.0,920774850.0,1042011650.0,367350800.0,1105011800.0,503325860.0,271570620.0,316193400.0,811855100.0,540937700.0,450530340.0,498460800.0,622192960.0,654283500.0
