time,MPI-ESM1-2-HR,CAMS-CSM1-0,CESM2,IPSL-CM6A-LR,CMCC-CM2-SR5,BCC-CSM2-MR,ACCESS-CM2,FGOALS-F3-L,INM-CM4-8,EC-EARTH3,EC-EARTH3-VEG,NORESM2-MM,TAIESM1,INM-CM5-0,CESM2-WACCM,GFDL-ESM4,CANESM5,MRI-ESM2-0,ACCESS-ESM1-5
2010.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0
2011.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0
2012.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0
2013.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0
2014.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0
2015.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0
2016.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0
2017.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0
2018.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0
2019.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0
2020.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0
2021.0,1105175700.0,1103916000.0,1099907000.0,1106966400.0,1104524700.0,1100943600.0,1107307100.0,1095978600.0,1119941900.0,1105432700.0,1104545500.0,1094149600.0,1096013000.0,1103008000.0,1106166400.0,1098392200.0,1104320000.0,1091189200.0,1093453200.0
2022.0,1136911100.0,1092204400.0,1090207900.0,1116961200.0,1094752000.0,1096255100.0,1091390800.0,1080760000.0,1097109800.0,1093977300.0,1088446200.0,1093315800.0,1081659600.0,1094870100.0,1107385000.0,1081838100.0,1091925200.0,1105262600.0,1084000600.0
2023.0,1127025400.0,1073862700.0,1080747100.0,1094703000.0,1085363200.0,1086004600.0,1078102900.0,1066699900.0,1086511400.0,1085728100.0,1076670700.0,1098198300.0,1055274200.0,1076451600.0,1091457500.0,1068972540.0,1077752000.0,1076836900.0,1070390100.0
2024.0,1091977200.0,1055796300.0,1066703200.0,1077670500.0,1072587970.0,1071686000.0,1069984060.0,1052734200.0,1075882600.0,1093068800.0,1076369700.0,1099897700.0,1031180700.0,1058739650.0,1083204900.0,1084507500.0,1058656400.0,1068004700.0,1052803300.0
2025.0,1082151300.0,1060878300.0,1060443800.0,1060911500.0,1056286100.0,1054952000.0,1052130800.0,1047516400.0,1107170400.0,1071847600.0,1060108300.0,1196588800.0,1014283300.0,1049969100.0,1073766400.0,1080630700.0,1039806300.0,1094584600.0,1037474560.0
2026.0,1079241100.0,1033302800.0,1058378300.0,1045160260.0,1039172000.0,1047700300.0,1043903360.0,1039411800.0,1071131600.0,1072976400.0,1041929860.0,1087194800.0,994693440.0,1038982460.0,1092385700.0,1066532000.0,1014753400.0,1059803970.0,1017248000.0
2027.0,1092426400.0,1015109570.0,1043993400.0,1041613440.0,1024088300.0,1043934800.0,1028030700.0,1018955200.0,1057100540.0,1060225300.0,1027416000.0,1083220500.0,963451400.0,1028982600.0,1065507500.0,1044640060.0,994874300.0,1040108400.0,1002657340.0
2028.0,1085351200.0,1007957400.0,1036878800.0,1030059840.0,1010047300.0,1061900540.0,1020293400.0,1003182900.0,1046073150.0,1055217400.0,1027766300.0,1063099840.0,947169800.0,1017974600.0,1050592700.0,1041181950.0,969993600.0,1091729300.0,990492600.0
2029.0,1060967230.0,990659400.0,1028251970.0,1015528400.0,994563650.0,1024264800.0,1004434370.0,993010500.0,1036998500.0,1042940800.0,1125971300.0,1065851260.0,929222700.0,1005592900.0,1041915500.0,1031693300.0,942168450.0,1047017660.0,980494850.0
2030.0,1082260500.0,967241000.0,1018109600.0,1007327100.0,978504700.0,1019244160.0,991867140.0,973801540.0,1024643460.0,1028327900.0,1035416640.0,1056077100.0,902634800.0,1020764600.0,1029924540.0,1020783300.0,916521200.0,1024606340.0,978237800.0
2031.0,1065899260.0,950105200.0,997445250.0,993022600.0,973426370.0,1008815500.0,1017615040.0,945922900.0,1017625700.0,1013788700.0,1001951200.0,1037613060.0,878159360.0,985912300.0,1026237400.0,1027274050.0,914421760.0,1016345500.0,1003515400.0
2032.0,1058108350.0,928875260.0,982157500.0,982336500.0,976145800.0,1023917700.0,984501400.0,922622340.0,996984300.0,1123097600.0,990578940.0,1036142100.0,844716350.0,973711740.0,1014065300.0,1006186300.0,890824640.0,1009883460.0,959627840.0
2033.0,1058038300.0,940136640.0,975298100.0,971063940.0,956074900.0,1024897000.0,962612300.0,904282050.0,990922400.0,1046649200.0,978806900.0,1031831600.0,816326850.0,964845950.0,1003559940.0,1010526600.0,865995500.0,1031975740.0,947569540.0
2034.0,1048074700.0,926724900.0,960017100.0,959767200.0,936885250.0,1020348500.0,956173100.0,886278140.0,1029080900.0,1011711000.0,965951360.0,1012887900.0,789805630.0,959933100.0,985636300.0,1005525250.0,840495000.0,998332900.0,935595100.0
2035.0,1039578900.0,899155260.0,939421250.0,959097500.0,918090800.0,988701800.0,932338800.0,869829440.0,1033966100.0,994397700.0,952852540.0,1015903550.0,772874430.0,940120260.0,982428600.0,1018064400.0,820962300.0,988092350.0,924266900.0
2036.0,1034210750.0,889287550.0,921378900.0,938812540.0,900671040.0,980583200.0,912713100.0,850355200.0,988255800.0,979672700.0,949244160.0,1061046200.0,743893600.0,938074000.0,964093630.0,999814300.0,806984060.0,993487200.0,911570200.0
2037.0,1030313400.0,866659500.0,899735200.0,915468700.0,871133900.0,966122200.0,900430500.0,825485060.0,976281900.0,1035321700.0,935862800.0,1033559800.0,708992800.0,917786560.0,948216600.0,998551300.0,793431300.0,1004626100.0,900813700.0
2038.0,1019055360.0,963726500.0,880652300.0,894300800.0,843881340.0,950545540.0,885431900.0,805075460.0,965435100.0,975257200.0,928423100.0,1026337540.0,694649300.0,910649300.0,939352200.0,997110600.0,767473600.0,990473900.0,890399170.0
2039.0,1032843460.0,879446000.0,855986200.0,874217800.0,820740700.0,935549600.0,873868200.0,781585340.0,945943700.0,968202300.0,930882240.0,1014941950.0,672529300.0,903791000.0,925405700.0,991807300.0,746359500.0,975996400.0,922622660.0
2040.0,1013998300.0,840803200.0,843920450.0,853531300.0,805645000.0,926407230.0,850744600.0,749993400.0,936687040.0,998669440.0,903574800.0,1012014460.0,647197300.0,889741100.0,897522600.0,996189100.0,724126000.0,967395000.0,896025300.0
2041.0,998432640.0,855214900.0,822267140.0,839042940.0,781309060.0,912790140.0,830145400.0,722788740.0,931141250.0,964614700.0,893585300.0,1005850240.0,620978200.0,883013570.0,877853760.0,997905400.0,714638140.0,984604000.0,877195140.0
2042.0,988383600.0,820417800.0,803758140.0,821184100.0,759787260.0,907885440.0,809212000.0,705299200.0,918871800.0,1031384400.0,881717800.0,1004090900.0,609603700.0,871034200.0,863881700.0,985487550.0,697273200.0,960203300.0,855468400.0
2043.0,977131970.0,805920700.0,791364540.0,802062300.0,740839550.0,899978750.0,788988400.0,680763700.0,907736200.0,954135230.0,867937200.0,988919700.0,583356600.0,853822460.0,841832800.0,980338300.0,682797100.0,961571700.0,840899600.0
2044.0,968223940.0,797078140.0,769639550.0,786225150.0,729999550.0,887663400.0,773426000.0,667780300.0,895987200.0,943947900.0,867375300.0,982263100.0,560736830.0,844900800.0,819014300.0,973464100.0,676305860.0,951718500.0,830504500.0
2045.0,981043400.0,795246400.0,755500800.0,771686140.0,708001300.0,870520260.0,749712600.0,650231900.0,890731100.0,939344830.0,866900900.0,969570900.0,545507700.0,826047600.0,789234240.0,968082500.0,663000400.0,933710400.0,820194050.0
2046.0,966574200.0,781243000.0,746841500.0,755055000.0,692318100.0,861268160.0,736043700.0,638936770.0,875628600.0,928895040.0,842437300.0,977218940.0,523913630.0,813486340.0,778943040.0,964724000.0,647551000.0,912703400.0,809866900.0
2047.0,942552500.0,774009700.0,731348900.0,730924300.0,663855800.0,839912260.0,715546200.0,621382850.0,866049400.0,924148400.0,821182340.0,1023087700.0,511320700.0,790708600.0,752344200.0,954846140.0,624597000.0,904008770.0,800587100.0
2048.0,915736100.0,764737000.0,718734700.0,708017900.0,644373200.0,828395650.0,698058000.0,607324000.0,848768450.0,929124400.0,804864260.0,965342200.0,489572160.0,783070600.0,733121900.0,943464700.0,617143200.0,890278850.0,784052500.0
2049.0,900456450.0,753159200.0,697699600.0,682980600.0,629109950.0,815855300.0,680672000.0,592871300.0,833392700.0,922906100.0,785228000.0,1071173500.0,470295840.0,763588350.0,710668800.0,949175300.0,598347900.0,864241400.0,770323260.0
2050.0,888511300.0,769710900.0,682500300.0,663207600.0,626810400.0,803282400.0,662553600.0,582608260.0,818705000.0,908034600.0,773510700.0,977220030.0,460835300.0,750235840.0,697174100.0,929363900.0,576078900.0,842366660.0,757781500.0
2051.0,866190000.0,737380300.0,666588740.0,650406460.0,606221400.0,782195260.0,644907840.0,566479600.0,804889100.0,894338400.0,775698600.0,954810300.0,446526300.0,734774460.0,673823500.0,921076540.0,561378500.0,827194200.0,740433860.0
2052.0,849352600.0,732381000.0,647743400.0,634327100.0,586861600.0,765704000.0,629513200.0,557232800.0,788898940.0,951161660.0,754234050.0,941656900.0,439137300.0,721422200.0,652326340.0,914545100.0,542902600.0,789339460.0,712568770.0
2053.0,824442750.0,716106940.0,636281400.0,612713100.0,571466940.0,746592960.0,615005440.0,560716700.0,773393800.0,896039500.0,743314500.0,936848200.0,421858430.0,701904500.0,636671800.0,908485250.0,524901340.0,754707000.0,699954100.0
2054.0,800851600.0,717443200.0,618675650.0,595001540.0,545462100.0,734604100.0,603616060.0,540674900.0,750039400.0,881951360.0,737194300.0,926132100.0,409037150.0,687033800.0,617728000.0,903856060.0,511755360.0,743547200.0,676500600.0
2055.0,773560000.0,695282370.0,603991000.0,582380200.0,521923500.0,717952700.0,583002240.0,533311870.0,727042000.0,867630460.0,728488960.0,911856960.0,398451740.0,668896100.0,596222100.0,891277500.0,496927700.0,715996540.0,656615600.0
2056.0,745428860.0,682951200.0,595873800.0,562055900.0,511315300.0,696705150.0,563971000.0,521691520.0,705967940.0,861496450.0,715182140.0,907955700.0,383830100.0,649572400.0,579823040.0,889397440.0,486248960.0,695027800.0,638797600.0
2057.0,706982800.0,670070200.0,585828900.0,544349100.0,501744420.0,683108700.0,538453440.0,516812540.0,694766700.0,862812500.0,701174460.0,894738050.0,369705250.0,642976500.0,567490560.0,872690700.0,476815300.0,674112400.0,610438500.0
2058.0,681228800.0,651746400.0,571608600.0,527624600.0,491461440.0,670747260.0,524531520.0,503363650.0,685389950.0,856416300.0,690216000.0,882018800.0,351663650.0,630519040.0,549894500.0,855606300.0,463285020.0,659423740.0,593873400.0
2059.0,656529800.0,633197000.0,558240400.0,518495900.0,478142980.0,655541700.0,513625730.0,494848500.0,663453400.0,837678460.0,679415230.0,870315460.0,346628700.0,619689340.0,531012500.0,845111500.0,448862720.0,639643500.0,581875840.0
2060.0,635936060.0,623184960.0,541941300.0,498573280.0,458204300.0,637277500.0,502890620.0,486517660.0,649987840.0,820660900.0,710571700.0,853729300.0,335529860.0,609259400.0,513410530.0,838396900.0,436498620.0,628254460.0,567538800.0
2061.0,629784500.0,606978750.0,524211460.0,477076260.0,443815230.0,618954050.0,486902880.0,478407700.0,633354900.0,841786200.0,665972860.0,830387300.0,320973800.0,616325100.0,493253150.0,816935740.0,418453250.0,613457000.0,564372000.0
2062.0,613311040.0,594132740.0,509402940.0,463166050.0,433268130.0,602203300.0,473870900.0,471302750.0,614816200.0,803430340.0,648750340.0,813233150.0,309741100.0,589557100.0,478469800.0,815607940.0,398842430.0,593701060.0,530175650.0
2063.0,604068300.0,586952200.0,497403200.0,448964580.0,421534750.0,589800500.0,457898370.0,471547680.0,599423600.0,786879040.0,632944200.0,796711360.0,296973570.0,580650430.0,460506900.0,798199300.0,377239040.0,579691700.0,514886370.0
2064.0,582275460.0,649704200.0,482448130.0,436445900.0,406127900.0,577076350.0,446264450.0,460761900.0,589136450.0,765855360.0,628247800.0,780805060.0,287019300.0,565891000.0,443839420.0,778818900.0,363737800.0,570523600.0,503284030.0
2065.0,570917250.0,574855300.0,465314370.0,426721340.0,389216600.0,560701000.0,425678500.0,451381470.0,572789300.0,750493800.0,612100200.0,760088900.0,278105000.0,555718140.0,431268930.0,778063170.0,345861380.0,552251200.0,487519360.0
2066.0,564575500.0,564286600.0,448036130.0,414457500.0,376786400.0,540437950.0,412471940.0,441434780.0,556598500.0,735760450.0,598920900.0,732645500.0,267745230.0,546671170.0,445046820.0,756025300.0,335181760.0,539639900.0,482619460.0
2067.0,549095800.0,553771650.0,434559800.0,403517630.0,359388700.0,526814660.0,399287800.0,430462180.0,547154700.0,721016450.0,582873150.0,721176700.0,252152260.0,538163500.0,420174460.0,739893570.0,316647460.0,530957200.0,471891600.0
2068.0,532005820.0,539647200.0,416385280.0,388391000.0,349373600.0,508466530.0,386415970.0,414888160.0,538292400.0,714172200.0,567428030.0,717802000.0,245989820.0,530259840.0,402342720.0,724821200.0,300287300.0,521184900.0,459060300.0
2069.0,522574300.0,531022270.0,405851840.0,378848200.0,336813440.0,496363200.0,373148800.0,402211840.0,529326900.0,686305200.0,565554000.0,700682940.0,234230620.0,521685000.0,392033540.0,708066300.0,286253730.0,513925950.0,446957380.0
2070.0,511985730.0,520880700.0,389441250.0,366856600.0,329630600.0,483630400.0,357648030.0,394329400.0,517382980.0,661707400.0,544962050.0,677344060.0,219807660.0,512555970.0,376204830.0,695732300.0,275376600.0,503849000.0,437542850.0
2071.0,507566600.0,509596800.0,376723300.0,351683500.0,320275740.0,477848900.0,343510200.0,380275260.0,509947070.0,656799000.0,532471700.0,659927200.0,214291900.0,504028480.0,364549060.0,673798660.0,264941010.0,495564300.0,429923200.0
2072.0,493889660.0,499693630.0,362236770.0,339092160.0,305521020.0,463726850.0,324867680.0,369941600.0,503923970.0,629549760.0,516110750.0,641554400.0,211639300.0,501941920.0,355629150.0,652716500.0,251410080.0,486260380.0,421225660.0
2073.0,482647420.0,494957120.0,347412540.0,331858370.0,299104100.0,446071900.0,313300450.0,358715650.0,495573500.0,606827600.0,505489100.0,631283500.0,200534160.0,504020380.0,345207420.0,635922370.0,241900690.0,476032420.0,411247800.0
2074.0,475279070.0,488810460.0,337321470.0,321254750.0,291948260.0,435188800.0,302758850.0,345943070.0,488008400.0,577775100.0,488967070.0,620114900.0,191649250.0,494660000.0,333052260.0,612616000.0,233415360.0,469732540.0,407028700.0
2075.0,467009200.0,483203040.0,324162020.0,316269760.0,284761540.0,423905150.0,290274560.0,329157380.0,480567800.0,563818430.0,473851800.0,608598600.0,179705490.0,487785100.0,326637920.0,602857540.0,218351180.0,461564580.0,401409150.0
2076.0,456868540.0,477340200.0,316527100.0,306123800.0,276236450.0,408418050.0,287241730.0,315086340.0,475903140.0,574824600.0,460871840.0,590032000.0,174109550.0,485242340.0,315444830.0,586542300.0,206387970.0,451619970.0,391699550.0
2077.0,447696060.0,472950850.0,301480900.0,297266020.0,269114800.0,403849730.0,271295780.0,303260500.0,470955260.0,533630750.0,459853060.0,583085600.0,166875900.0,480722300.0,309666720.0,568020860.0,193507420.0,448219360.0,388883780.0
2078.0,435882300.0,465700030.0,291602750.0,287216350.0,263079580.0,393759460.0,261105730.0,291379200.0,463643000.0,512440540.0,443842300.0,569817540.0,156889140.0,475639870.0,303834460.0,555246140.0,186848000.0,436631900.0,383613820.0
2079.0,429443650.0,461817440.0,283716260.0,278621900.0,252964260.0,380335650.0,252001540.0,278828930.0,456757570.0,501281900.0,432510080.0,556259900.0,148568020.0,470486200.0,295226200.0,541794600.0,180343180.0,429525250.0,374603000.0
2080.0,423347680.0,455896060.0,272998340.0,271377120.0,252173380.0,368714370.0,242836940.0,265880110.0,448515520.0,482976640.0,419518300.0,539493000.0,144143460.0,468152800.0,283481540.0,520529020.0,167810800.0,422107260.0,368501400.0
2081.0,416897500.0,450003200.0,260012020.0,262768290.0,246267180.0,362795000.0,230696820.0,252902660.0,440232130.0,466900800.0,408652100.0,526767170.0,140131630.0,494281860.0,278764450.0,501354020.0,161834260.0,411223840.0,362225630.0
2082.0,410855140.0,441688320.0,245251020.0,271066500.0,238890300.0,354215800.0,225457650.0,235871710.0,435924700.0,448351700.0,395748220.0,516490140.0,132798296.0,463986020.0,273865730.0,486685500.0,150593380.0,405910200.0,358943800.0
2083.0,401338180.0,433774600.0,233584020.0,250119420.0,228584960.0,337193280.0,216057440.0,229719020.0,428560830.0,432676670.0,385319740.0,504382880.0,123746616.0,456593630.0,264651310.0,474147680.0,147291020.0,396080350.0,354088400.0
2084.0,390917250.0,430034720.0,222061420.0,240336060.0,224132690.0,323997220.0,203919310.0,219173250.0,426274340.0,413620640.0,374410800.0,489654240.0,115005416.0,450050800.0,251260880.0,461732320.0,138229820.0,388764930.0,345583800.0
2085.0,379572960.0,424454430.0,212301090.0,226524240.0,229009300.0,312901730.0,200208800.0,213076580.0,425290300.0,395446400.0,365311700.0,479660300.0,112137720.0,445908260.0,243558880.0,445609820.0,135272640.0,382563300.0,339539500.0
2086.0,372335550.0,430620130.0,202312460.0,215746050.0,215756020.0,302100960.0,193222200.0,201245820.0,419301000.0,385194080.0,356408930.0,469885900.0,102599660.0,442127100.0,231711420.0,433942600.0,133007260.0,375280160.0,331705820.0
2087.0,359625440.0,411979420.0,193600580.0,209755120.0,210285100.0,294468770.0,182042610.0,191787680.0,410860600.0,372710900.0,346987940.0,462135780.0,100274980.0,438586370.0,221373120.0,423774100.0,131528940.0,368319330.0,323908860.0
2088.0,346225400.0,402450180.0,184918140.0,203154240.0,207433390.0,288700200.0,177685740.0,184028210.0,402026140.0,358750400.0,338013800.0,452807230.0,96717440.0,432772130.0,215702240.0,410589100.0,129525690.0,361285760.0,319343700.0
2089.0,333351400.0,396524030.0,174996030.0,195385890.0,203426080.0,277810530.0,172787090.0,173747860.0,396882900.0,347303460.0,331440130.0,445578370.0,93952440.0,428422270.0,207626110.0,395297900.0,125668616.0,353827260.0,309343400.0
2090.0,318751230.0,399312030.0,166702380.0,190417840.0,199974540.0,270691780.0,163273460.0,167598400.0,390187260.0,331896450.0,320475620.0,432104930.0,91247360.0,423407550.0,201643140.0,380586850.0,121829610.0,346304350.0,305036740.0
2091.0,311027650.0,389551360.0,160598560.0,185915620.0,194386960.0,263289170.0,159509000.0,161961900.0,382976480.0,320907070.0,309428960.0,446720300.0,88317580.0,420291100.0,195143600.0,366681020.0,119597480.0,336923780.0,300431740.0
2092.0,302867100.0,387567460.0,153038610.0,177672300.0,189392130.0,255691620.0,154614200.0,154922460.0,376943780.0,323321200.0,307369700.0,419401920.0,86399290.0,417732030.0,188435310.0,356627360.0,116651940.0,331110430.0,289437280.0
2093.0,292297570.0,384045660.0,143222380.0,174101650.0,182722030.0,246734880.0,148673740.0,149882900.0,374111140.0,305612830.0,296181000.0,404835780.0,83429150.0,414761300.0,177131470.0,348547400.0,108611120.0,331433920.0,282058020.0
2094.0,282546900.0,379879900.0,135302860.0,168777710.0,179102820.0,239712850.0,141350030.0,146279300.0,364401380.0,292442980.0,282589700.0,395983840.0,81704070.0,412214700.0,171433460.0,345957760.0,106611640.0,325085340.0,269210700.0
2095.0,272744450.0,383513630.0,128595990.0,161363800.0,176596820.0,234639150.0,138429950.0,145051400.0,356427600.0,279409400.0,277827680.0,384296900.0,80771784.0,407334800.0,167268020.0,335844200.0,100829740.0,319223870.0,257939920.0
2096.0,269281180.0,370747000.0,120975280.0,153936160.0,171905090.0,229582180.0,137049950.0,137481810.0,348517440.0,266792770.0,265273500.0,368724770.0,78845510.0,404744000.0,158992400.0,323381470.0,98041240.0,310384540.0,247161570.0
2097.0,252728480.0,363860900.0,118766990.0,151179760.0,165488880.0,218520290.0,132698616.0,134293600.0,338318500.0,253185420.0,252866430.0,364385400.0,72056696.0,397231680.0,149878350.0,316343580.0,95855120.0,301740600.0,241415200.0
2098.0,245196770.0,355988380.0,108571440.0,149569200.0,163217100.0,209503200.0,127507880.0,131819656.0,328443140.0,246235090.0,245287730.0,350014700.0,68746104.0,388268800.0,145434980.0,308768930.0,93195830.0,295292200.0,233432050.0
2099.0,237779120.0,349493220.0,107573070.0,144203550.0,156948720.0,204636910.0,123582330.0,129265540.0,318356640.0,237535420.0,238486640.0,339250700.0,61094852.0,379069950.0,138213890.0,302709250.0,90491210.0,285446050.0,226360370.0
2100.0,230074580.0,341077630.0,106885000.0,143127500.0,152435940.0,199762450.0,115133950.0,127504310.0,310912830.0,234565540.0,232284350.0,329036260.0,59919970.0,372415940.0,129021460.0,298313900.0,89236170.0,276874600.0,218907310.0
