time,CESM2-WACCM,INM-CM5-0,ACCESS-ESM1-5,GFDL-ESM4,MRI-ESM2-0,CANESM5,IPSL-CM6A-LR,BCC-CSM2-MR,MPI-ESM1-2-HR,CAMS-CSM1-0,CESM2,EC-EARTH3-VEG,NORESM2-MM,EC-EARTH3,ACCESS-CM2,INM-CM4-8,FGOALS-F3-L
2010.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0,1189949000.0
2011.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0,1179293700.0
2012.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0,1172121600.0
2013.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0,1169504600.0
2014.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0,1160609500.0
2015.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0,1156310500.0
2016.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0,1153071000.0
2017.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0,1143919500.0
2018.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0,1134425300.0
2019.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0,1121158800.0
2020.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0,1112351200.0
2021.0,1097646600.0,1100660900.0,1102666100.0,1100759600.0,1111437700.0,1102382300.0,1096629200.0,1110118700.0,1093453600.0,1097275500.0,1103717400.0,1160007800.0,1144140400.0,1142296000.0,1092273800.0,1103232600.0,1097182200.0
2022.0,1078570900.0,1090560400.0,1158627500.0,1219581000.0,1125562500.0,1080844200.0,1079285600.0,1098614700.0,1076851100.0,1086600700.0,1090451700.0,1140174100.0,1154163800.0,1113490000.0,1099079400.0,1093183500.0,1080122800.0
2023.0,1121237800.0,1095859600.0,1090608600.0,1109408300.0,1103425300.0,1052982000.0,1067569600.0,1088879700.0,1073708300.0,1067127600.0,1080456200.0,1122302000.0,1134026000.0,1086602200.0,1083452800.0,1079865200.0,1060288900.0
2024.0,1061551360.0,1081348900.0,1063736000.0,1075581200.0,1104014000.0,1039858300.0,1054405000.0,1069439600.0,1052897400.0,1048201000.0,1065378500.0,1103268500.0,1106146700.0,1087051800.0,1065966300.0,1090283000.0,1052127040.0
2025.0,1053753100.0,1074470800.0,1039642000.0,1062486600.0,1098439700.0,1036564540.0,1078902900.0,1053188900.0,1042685300.0,1033631400.0,1054526140.0,1084822300.0,1114096300.0,1072124800.0,1053884500.0,1114351900.0,1029851200.0
2026.0,1048598300.0,1057820500.0,1019645500.0,1057825540.0,1085937500.0,1017229600.0,1054809700.0,1103146600.0,1030289800.0,1018568100.0,1044505700.0,1079106300.0,1093031700.0,1062078800.0,1036376960.0,1127061200.0,1008899500.0
2027.0,1028354700.0,1054404860.0,990029100.0,1055124740.0,1077375500.0,997749500.0,1026882370.0,1121238400.0,1004284400.0,1001849300.0,1037839100.0,1077885400.0,1084206600.0,1058045950.0,1009782340.0,1090411500.0,988720600.0
2028.0,1012504800.0,1054831040.0,977547800.0,1042883840.0,1061550850.0,982207200.0,1007158900.0,1074350300.0,969077440.0,999413300.0,1021040700.0,1084439400.0,1089948000.0,1082987300.0,990663700.0,1082019700.0,968287170.0
2029.0,993159940.0,1034376300.0,967512060.0,1048520400.0,1051081340.0,956184000.0,993435970.0,1133141200.0,943980000.0,998070340.0,1008033000.0,1073647170.0,1078603800.0,1036272450.0,979916540.0,1078288100.0,936253400.0
2030.0,975064640.0,1015031550.0,950979260.0,1032280500.0,1044283140.0,929876600.0,970393400.0,1073323600.0,916142000.0,1003150700.0,995533100.0,1144216700.0,1063465100.0,1015699600.0,964156400.0,1064437900.0,917842000.0
2031.0,991844100.0,997244400.0,932842400.0,1025053400.0,1037752770.0,911910800.0,959216700.0,1050405000.0,883625200.0,984247940.0,983775940.0,1103511900.0,1063296060.0,1003695940.0,950168640.0,1057132900.0,898721400.0
2032.0,952853440.0,981063900.0,966697200.0,1052082800.0,1029659460.0,891539840.0,949912060.0,1059287940.0,841900540.0,1046473150.0,972033200.0,1073740350.0,1062359200.0,989917440.0,933464060.0,1053250050.0,876611100.0
2033.0,930914000.0,970168500.0,1045289660.0,1020984400.0,1038205700.0,877664500.0,953623300.0,1051997060.0,824815040.0,981758460.0,967484500.0,1068842000.0,1057712830.0,1019995700.0,920262500.0,1044372500.0,878062660.0
2034.0,914483000.0,958245600.0,985923500.0,1024911550.0,1034932000.0,855122700.0,943024100.0,1041468500.0,798896960.0,1069478000.0,959948740.0,1053910000.0,1046397500.0,974562240.0,905914600.0,1030180400.0,860364800.0
2035.0,916689150.0,945650370.0,951500800.0,1013162050.0,1068366600.0,837332100.0,924557600.0,1018048260.0,784284600.0,986783100.0,942227100.0,1048412160.0,1038607600.0,962202400.0,881211100.0,1026404350.0,842401600.0
2036.0,896232960.0,942979700.0,953787900.0,1011802700.0,1031222850.0,811092600.0,905559200.0,1006887500.0,760475840.0,963519360.0,926142200.0,1073146500.0,1029651500.0,946460740.0,847050750.0,1019333570.0,831136830.0
2037.0,877425150.0,933974700.0,918678900.0,1066797400.0,1067889900.0,783441540.0,884495600.0,998013500.0,719912100.0,949654000.0,902044100.0,1062360640.0,1022917100.0,1115330200.0,823548900.0,1016676160.0,800648000.0
2038.0,857231200.0,943812100.0,943878660.0,1085150700.0,1057784960.0,767305000.0,874342400.0,985670200.0,708376000.0,945607100.0,888456640.0,1040252700.0,1040662400.0,1090201300.0,805296600.0,1010591900.0,780464800.0
2039.0,851417660.0,915430700.0,907113700.0,1054228350.0,1029536060.0,760828540.0,862020860.0,973081700.0,700376900.0,934510850.0,875986400.0,1032783000.0,1015873300.0,1007102660.0,770594050.0,997042200.0,762406900.0
2040.0,833612200.0,901014700.0,907353540.0,1043912260.0,1036578900.0,783924200.0,872070460.0,960270300.0,698145340.0,959361300.0,848321860.0,1035119200.0,1005313540.0,950974140.0,752296500.0,987976400.0,749586700.0
2041.0,832502460.0,895689500.0,896921200.0,1041493300.0,1021986200.0,741317100.0,840338200.0,950449600.0,679069250.0,977984060.0,828906400.0,1022862140.0,1005639200.0,955833800.0,731051100.0,981329300.0,739853060.0
2042.0,963746800.0,881816900.0,891743170.0,1031641700.0,1019908740.0,729235800.0,821573900.0,936947400.0,654048260.0,942655100.0,815871900.0,1023438900.0,1104602500.0,928050200.0,714565300.0,975515650.0,723790500.0
2043.0,826532600.0,866370300.0,888308900.0,1029434200.0,1018012800.0,714284400.0,817661200.0,938470340.0,638990800.0,931086300.0,797050700.0,1018973400.0,1017413100.0,908477250.0,691673900.0,970794430.0,712932000.0
2044.0,827393400.0,857419800.0,895557300.0,1026339100.0,1019969900.0,787542660.0,803799940.0,922369600.0,620344000.0,924677500.0,773166340.0,1010430340.0,1167529000.0,915749100.0,677083900.0,958915200.0,700182460.0
2045.0,814624060.0,880066300.0,1004355300.0,1019603200.0,1072291000.0,704715460.0,799352300.0,901582900.0,605890600.0,926509700.0,756170050.0,1000284800.0,1046045500.0,915095550.0,664924000.0,952962800.0,690854300.0
2046.0,797827200.0,849171700.0,903794750.0,1075083100.0,1056256000.0,702492700.0,787830000.0,876677100.0,612209100.0,916538800.0,741891140.0,998217900.0,1001385540.0,907823940.0,657503400.0,947868000.0,687455200.0
2047.0,820040640.0,838694660.0,887304000.0,1044830300.0,1025022660.0,684252100.0,840666430.0,861915600.0,609774850.0,926388100.0,759370500.0,984768000.0,1006916600.0,932725200.0,644899000.0,937100540.0,668334500.0
2048.0,791545400.0,827803300.0,882185150.0,1037084500.0,1019230500.0,673476700.0,781746300.0,850685500.0,585089800.0,906776900.0,730907800.0,971255500.0,1030261500.0,910457000.0,652382460.0,927584830.0,668678100.0
2049.0,784522750.0,824504200.0,875449200.0,1022760400.0,1014934700.0,663250300.0,763949700.0,832011650.0,575393540.0,902744060.0,716374140.0,959838660.0,1094314800.0,909729900.0,629184000.0,991850100.0,655155650.0
2050.0,773272960.0,819977660.0,893964860.0,1018047700.0,1011859700.0,659698940.0,756144060.0,807037900.0,622486400.0,896082600.0,696732100.0,957309300.0,1042589250.0,1091404200.0,611885900.0,929637570.0,644107600.0
2051.0,785484400.0,811485400.0,904352830.0,1011924030.0,1000716100.0,651587400.0,749814200.0,786537100.0,567950200.0,898672900.0,695416200.0,944235840.0,1017349000.0,955040100.0,603716030.0,915550340.0,634745200.0
2052.0,773549250.0,804389060.0,897868160.0,1029498560.0,1016020600.0,642706050.0,758941800.0,773615000.0,564073400.0,885636350.0,699530800.0,935866430.0,1011973100.0,933633800.0,603654800.0,900023100.0,638440960.0
2053.0,763503800.0,812986700.0,870987460.0,1012550800.0,1023248260.0,637051900.0,737254500.0,754938940.0,724644860.0,878395140.0,675935500.0,922673100.0,1003536100.0,915582460.0,608848700.0,892880450.0,622085950.0
2054.0,770245250.0,827179400.0,866399800.0,1006513540.0,1018372200.0,643379300.0,727917700.0,738706300.0,756330430.0,879436500.0,661939260.0,909180200.0,1000761400.0,913544640.0,597017860.0,884346750.0,622914500.0
2055.0,763352300.0,814300900.0,866238300.0,1011167300.0,998956300.0,626297900.0,713697660.0,717040000.0,703563300.0,871687600.0,648463740.0,899415100.0,989887300.0,910367100.0,584482800.0,880680000.0,621388100.0
2056.0,761346900.0,809847000.0,875180400.0,1027636600.0,1022615500.0,618236860.0,704635260.0,700569600.0,624479400.0,865624500.0,633669570.0,880513300.0,1019765950.0,900005760.0,594128450.0,869009000.0,613243500.0
2057.0,750599900.0,799063600.0,865907900.0,1007471040.0,996337100.0,698628800.0,698607600.0,685046100.0,610347600.0,865346000.0,617679600.0,891281800.0,991630100.0,946273150.0,577779650.0,863065660.0,606136900.0
2058.0,744012740.0,790523700.0,863085440.0,1007898050.0,984811260.0,628188300.0,692103800.0,669151940.0,611076800.0,856844100.0,614476000.0,867435200.0,980435000.0,898512200.0,564718400.0,852227600.0,597044030.0
2059.0,741535800.0,784604740.0,962198800.0,1004541600.0,973184900.0,618977000.0,683103900.0,661959400.0,593615040.0,853192100.0,603039360.0,854243460.0,979459200.0,891816600.0,555827600.0,846994400.0,592438900.0
2060.0,737291260.0,790582400.0,859978200.0,1006486800.0,960371600.0,626649860.0,670528960.0,700928700.0,583275140.0,880507650.0,592926340.0,866621600.0,977299200.0,960420500.0,556484160.0,838768000.0,596002700.0
2061.0,731363460.0,777706430.0,849330400.0,1002940100.0,953870140.0,614500200.0,661515650.0,646265340.0,581794370.0,893991100.0,584356600.0,858558500.0,970854800.0,947870340.0,554529300.0,903468740.0,585347800.0
2062.0,727252540.0,773217150.0,846288200.0,998354100.0,946230460.0,608741500.0,649690900.0,662546240.0,572315650.0,855810750.0,575749200.0,843041150.0,970369400.0,879688770.0,546134100.0,879054600.0,573591400.0
2063.0,720659700.0,770950900.0,838365440.0,1007537400.0,935228800.0,600460860.0,650699260.0,648052600.0,567967040.0,844399800.0,571455550.0,840554900.0,965653570.0,869759300.0,544102700.0,838961800.0,570661760.0
2064.0,713380860.0,774688450.0,855575800.0,992794430.0,923181630.0,598105800.0,638135230.0,690410000.0,826064600.0,837523260.0,566893100.0,828385100.0,967618000.0,884465000.0,549080400.0,830947100.0,566725060.0
2065.0,733823800.0,819264260.0,832493800.0,988110500.0,917936900.0,594377150.0,628433860.0,654534140.0,670120700.0,929931800.0,577275100.0,844765700.0,958124400.0,860591500.0,542284740.0,829610300.0,564575700.0
2066.0,715177800.0,767611460.0,821334400.0,985830900.0,914203000.0,588076100.0,622423500.0,629938000.0,584390000.0,876900200.0,560098800.0,832511200.0,950451800.0,853007400.0,538415900.0,826136400.0,564445200.0
2067.0,699918660.0,763152900.0,840168500.0,998995600.0,893250940.0,579361660.0,610238900.0,615140500.0,570184960.0,847636700.0,553542850.0,819316350.0,941509900.0,848869800.0,531142820.0,833942660.0,596874300.0
2068.0,695217100.0,769856200.0,829914940.0,984043900.0,883038340.0,574255600.0,604034900.0,608933500.0,660135740.0,843332400.0,547402900.0,809265300.0,944166340.0,840786400.0,526783580.0,964920770.0,555963400.0
2069.0,693354400.0,760157440.0,811760450.0,997132350.0,875157500.0,567753540.0,594138200.0,605485760.0,618673600.0,918229400.0,545869440.0,808034100.0,927936640.0,842871040.0,524095400.0,867615040.0,552942340.0
2070.0,767779000.0,762922560.0,810985500.0,985726460.0,881286300.0,565063000.0,586354940.0,603139840.0,583252600.0,866271040.0,538628500.0,814681540.0,938997000.0,835257000.0,520270940.0,860799940.0,557159940.0
2071.0,698375300.0,764088640.0,801038900.0,998233660.0,853351500.0,564109060.0,576593660.0,597158300.0,630957250.0,859498800.0,532469000.0,815674900.0,921854340.0,825112300.0,515793280.0,838910100.0,547387200.0
2072.0,685966800.0,754218700.0,806194700.0,981108200.0,838628300.0,554099460.0,563578200.0,609073150.0,602252350.0,887059260.0,533746370.0,873342340.0,915970900.0,812668350.0,511568930.0,873877060.0,544071800.0
2073.0,678158140.0,749227100.0,790109200.0,976857540.0,857031300.0,545516350.0,564989300.0,588025600.0,643188800.0,846472640.0,534413200.0,808935700.0,922087600.0,801823170.0,507240130.0,855290560.0,540605760.0
2074.0,666980900.0,745638300.0,816180100.0,971261440.0,840569300.0,538548300.0,556505000.0,580426200.0,599076030.0,886626400.0,527745120.0,811910800.0,902847600.0,795099500.0,503904100.0,853979700.0,537283900.0
2075.0,661206200.0,746613950.0,787533630.0,971135940.0,829352000.0,532584450.0,548438850.0,584928100.0,604754370.0,858341400.0,526089570.0,793624260.0,893502100.0,790549570.0,501743230.0,849465900.0,533555000.0
2076.0,655486340.0,739914400.0,780424500.0,970025540.0,830300900.0,523189200.0,544841340.0,575496770.0,660989100.0,843555800.0,556981900.0,794758400.0,883026200.0,788807550.0,495905920.0,851075500.0,528040670.0
2077.0,650480060.0,739193860.0,771638300.0,971180860.0,818192900.0,514453020.0,539008640.0,567863500.0,608061760.0,875053630.0,526651200.0,783719400.0,873162940.0,777049660.0,492030430.0,867840500.0,523859170.0
2078.0,641971500.0,736599400.0,764949700.0,972758600.0,808793100.0,510760770.0,532083360.0,573324100.0,600554200.0,865620800.0,531279520.0,872277440.0,860907840.0,760247300.0,495655970.0,849768640.0,522360200.0
2079.0,634029250.0,751261000.0,760106900.0,963188000.0,796268100.0,525147650.0,522647300.0,563712900.0,601733800.0,844721150.0,552831900.0,789669600.0,851093100.0,753873900.0,488734340.0,853682000.0,518312480.0
2080.0,626446500.0,737111940.0,757802400.0,960991360.0,782908000.0,501195300.0,549369200.0,638310100.0,595850750.0,912244540.0,546342100.0,777020860.0,868903300.0,746644900.0,495148960.0,919572030.0,514326700.0
2081.0,624683300.0,734725900.0,749634560.0,969685500.0,776669900.0,496963940.0,534513060.0,603739200.0,604245250.0,843168450.0,558667650.0,787223500.0,842768100.0,736173250.0,484258000.0,901636860.0,509001700.0
2082.0,614022000.0,733200060.0,741012860.0,1122787600.0,765305660.0,492962660.0,524315400.0,564464500.0,593826800.0,916851200.0,553930900.0,773465150.0,834740100.0,754659260.0,481846940.0,888627500.0,503427780.0
2083.0,602173300.0,730509900.0,728243400.0,972243400.0,750805760.0,497142900.0,691464200.0,559496000.0,591766660.0,848978940.0,546901570.0,774335300.0,811778700.0,943877440.0,477577000.0,865573440.0,499713470.0
2084.0,591782100.0,754040770.0,721966340.0,986533600.0,741578240.0,496595420.0,619288300.0,617514900.0,596063360.0,842094800.0,539013800.0,768859800.0,812569300.0,888472450.0,479004480.0,867762300.0,495995970.0
2085.0,581350500.0,729643100.0,716524300.0,965005630.0,761637000.0,482674780.0,572970430.0,589412860.0,629790660.0,830904770.0,537037060.0,759362400.0,810726600.0,794144600.0,477516860.0,880974660.0,498157200.0
2086.0,572435140.0,724564860.0,712897700.0,976370100.0,763496800.0,479964740.0,542151100.0,584259700.0,626952000.0,827481660.0,535504220.0,753556200.0,927507700.0,733390400.0,540817700.0,870026430.0,496650050.0
2087.0,562281400.0,734771260.0,796735900.0,971547970.0,750589000.0,482273400.0,526419700.0,620841200.0,600535500.0,828591940.0,529967840.0,744336060.0,995579700.0,718677000.0,490642880.0,869504400.0,487954980.0
2088.0,551734660.0,748834000.0,707379460.0,956447200.0,735441600.0,472450900.0,621847500.0,592752600.0,591016000.0,822638800.0,527304130.0,740582800.0,849056100.0,770972200.0,473671900.0,867946900.0,485640740.0
2089.0,545886600.0,723925200.0,712675800.0,949047040.0,726009300.0,473665860.0,657104600.0,578042900.0,589343300.0,833751550.0,541032060.0,755802000.0,812747700.0,714526400.0,473802340.0,870391740.0,497739000.0
2090.0,543084600.0,719113860.0,700337860.0,946265860.0,753367700.0,482693660.0,597336600.0,572133500.0,587156350.0,815634800.0,524906100.0,789845570.0,801124030.0,709859200.0,477062560.0,874578000.0,484385730.0
2091.0,534104740.0,720166850.0,692495170.0,954648600.0,717471000.0,473096860.0,575442000.0,575658100.0,591914100.0,810350600.0,521932900.0,742956100.0,790583940.0,711148300.0,496737900.0,864012600.0,483493860.0
2092.0,528316900.0,733155460.0,687108700.0,942517700.0,713386200.0,466426020.0,559919550.0,586265150.0,585356100.0,802628800.0,517704960.0,809569860.0,784126900.0,895653700.0,473754460.0,868819840.0,476063040.0
2093.0,524250080.0,719876030.0,687773300.0,950315460.0,718699260.0,467655600.0,560619460.0,590033700.0,582104100.0,796755700.0,521058850.0,754269250.0,772851460.0,787805400.0,476988770.0,932947650.0,478175460.0
2094.0,520758100.0,774244740.0,677555300.0,986649300.0,701809700.0,471941120.0,593937660.0,577736770.0,581375360.0,803451100.0,512096600.0,732621000.0,766752000.0,781679400.0,476209760.0,895700160.0,485411800.0
2095.0,514152320.0,767074900.0,686337860.0,938885200.0,767676800.0,464830430.0,568140100.0,583722560.0,578873860.0,791201600.0,508891650.0,724359230.0,758948300.0,744389600.0,475365820.0,872135400.0,477916000.0
2096.0,508946460.0,820754100.0,705604200.0,940776640.0,750944450.0,510905540.0,554606400.0,654110140.0,579791600.0,802226800.0,506113180.0,722444200.0,756369340.0,748252000.0,489527740.0,861807170.0,523978880.0
2097.0,504923360.0,780110340.0,685093200.0,932971600.0,784725250.0,471541200.0,566296260.0,602917800.0,596700900.0,782908100.0,502067870.0,772285440.0,752526600.0,718824500.0,471983520.0,861051000.0,483570980.0
2098.0,499542140.0,815080450.0,672746300.0,930897600.0,717134700.0,466381470.0,603337700.0,598050100.0,575087740.0,784263230.0,501696200.0,720813000.0,754563000.0,714787650.0,474111330.0,879027000.0,475859740.0
2099.0,491700300.0,756521800.0,669296900.0,928170800.0,709170560.0,590897600.0,623639200.0,590841340.0,602051100.0,778981500.0,498698900.0,716278200.0,950411500.0,751498400.0,473659040.0,866909060.0,483542880.0
2100.0,488223550.0,754543200.0,681872800.0,925276100.0,712409660.0,523393400.0,627952450.0,621860740.0,570469500.0,785253250.0,495096480.0,713527800.0,786361100.0,827429000.0,474776200.0,862413900.0,513198600.0
