time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2058.0,895997300.0,1175588100.0,1441062800.0,1507357300.0
2059.0,850209540.0,1141879300.0,1413719300.0,1476151200.0
2060.0,807224260.0,1099759700.0,1384796800.0,1427222700.0
2061.0,773343600.0,1065993540.0,1346033800.0,1392041200.0
2062.0,744823230.0,1017729500.0,1320875000.0,1355526000.0
2063.0,711184960.0,986723400.0,1279574300.0,1311679000.0
2064.0,688049600.0,956555700.0,1270058200.0,1290166500.0
2065.0,648056260.0,931240300.0,1270721500.0,1260307600.0
2066.0,625138500.0,898615600.0,1218411100.0,1215321300.0
2067.0,585843260.0,859289540.0,1184380800.0,1197282600.0
2068.0,557910340.0,829339000.0,1155287800.0,1236584000.0
2069.0,540260500.0,800061760.0,1548506900.0,1177167700.0
2070.0,519875520.0,766759300.0,1193923700.0,1257517600.0
2071.0,493901470.0,733773500.0,1153310800.0,1121262700.0
2072.0,473322880.0,704646850.0,1086185300.0,1126298100.0
2073.0,447929150.0,688981200.0,1057455000.0,1091663700.0
2074.0,429823170.0,663553860.0,1049062340.0,1078471700.0
2075.0,412223700.0,636706940.0,1060532740.0,1112661900.0
2076.0,392906370.0,621270300.0,1030177600.0,1043534460.0
2077.0,366916350.0,607493100.0,1010138700.0,1069863200.0
2078.0,346576960.0,589380500.0,1008838400.0,1015158000.0
2079.0,334424960.0,571180300.0,989931460.0,985675100.0
2080.0,325991170.0,541821500.0,968432600.0,959269000.0
2081.0,311850620.0,524084860.0,971789400.0,971228800.0
2082.0,304340300.0,501815870.0,948637300.0,932777700.0
2083.0,286428600.0,484325600.0,939351740.0,1428597800.0
2084.0,269328130.0,472461250.0,1186893600.0,1270856600.0
2085.0,250803060.0,480261570.0,1236229100.0,1224808100.0
2086.0,238656240.0,460550980.0,1155466900.0,1060337700.0
2087.0,225027550.0,442707200.0,1041437800.0,977513500.0
2088.0,211035950.0,429524740.0,1157636500.0,1076119300.0
2089.0,190233760.0,419375550.0,982753900.0,943772700.0
2090.0,178747620.0,396327000.0,1003312500.0,909602050.0
2091.0,167296400.0,375106020.0,948960640.0,1255154600.0
2092.0,158521460.0,363445220.0,1017777660.0,1578694500.0
2093.0,148750060.0,346344480.0,918250200.0,1186694900.0
2094.0,136243920.0,330244000.0,1060821700.0,1044349800.0
2095.0,129164740.0,321660130.0,944605900.0,948839740.0
2096.0,116484160.0,311777400.0,1090564500.0,883656900.0
2097.0,113036280.0,296022880.0,967392100.0,1439982100.0
2098.0,102060340.0,286826850.0,919636740.0,925590900.0
2099.0,96149030.0,278709020.0,990068350.0,993621600.0
2100.0,91777190.0,266708540.0,855572000.0,1109433700.0
2101.0,89963750.0,258877020.0,876026500.0,1031030300.0
2102.0,85811460.0,252181120.0,1868427300.0,882077200.0
2103.0,79256824.0,238232370.0,1760973300.0,1417790500.0
2104.0,75292690.0,226807890.0,2328363800.0,1061327740.0
2105.0,71978360.0,220705470.0,2029078400.0,856364160.0
2106.0,67922170.0,206095860.0,2126625400.0,1369972900.0
2107.0,65191230.0,210859660.0,2445956600.0,1262681900.0
2108.0,61127484.0,195128660.0,2093777900.0,950635500.0
2109.0,58771268.0,188500580.0,2071697300.0,1076852400.0
2110.0,48454556.0,175876830.0,2018621800.0,885460700.0
2111.0,43383564.0,169782960.0,1905328400.0,1443139600.0
2112.0,40691810.0,170884270.0,1644751700.0,1289396500.0
2113.0,37611724.0,161924740.0,2064584700.0,1163310300.0
2114.0,43693080.0,176211980.0,2069931800.0,2009943300.0
2115.0,43713110.0,161644930.0,2056291200.0,1564354000.0
2116.0,40362004.0,146369420.0,1757883300.0,1501291600.0
2117.0,32464664.0,134221040.0,1671029000.0,1215321100.0
2118.0,29597840.0,141037340.0,2220352000.0,1589576600.0
2119.0,40527760.0,123945730.0,1881535700.0,2079200300.0
2120.0,28520612.0,116846920.0,2685147400.0,1324175600.0
2121.0,28263980.0,125730670.0,2405571800.0,1364926500.0
2122.0,27041808.0,110889440.0,2066977500.0,1424895700.0
2123.0,26137614.0,172077740.0,1971057800.0,1806076500.0
2124.0,29732200.0,125974240.0,2447397000.0,1248471400.0
2125.0,51360440.0,427649380.0,1899823000.0,1418455700.0
2126.0,32971570.0,132705624.0,2196079600.0,1179212700.0
2127.0,23626548.0,99369860.0,2299230700.0,1195494300.0
2128.0,23686236.0,91754376.0,1969004000.0,1140556900.0
2129.0,21511218.0,125791630.0,2904955100.0,1255526300.0
2130.0,21566180.0,109646350.0,2470972200.0,1312808000.0
2131.0,20359446.0,87453520.0,2400413400.0,1080552000.0
2132.0,19941376.0,192679250.0,2387238700.0,1328414700.0
2133.0,17994178.0,107623816.0,2457948700.0,1410351600.0
2134.0,17243274.0,79578490.0,2408440600.0,1167384600.0
2135.0,16960658.0,77704220.0,2519506700.0,1553281800.0
2136.0,21638836.0,71758770.0,2519009300.0,1544309400.0
2137.0,17059828.0,117973620.0,2825431800.0,1772400400.0
2138.0,19797446.0,86928296.0,2938083800.0,1906201700.0
2139.0,17142082.0,67297650.0,2690843000.0,2179792600.0
2140.0,17871000.0,63608340.0,2679252700.0,1496447100.0
2141.0,16269551.0,72159870.0,2502855400.0,1825524400.0
2142.0,19677798.0,60194784.0,2424152000.0,2562483500.0
2143.0,18336122.0,59259036.0,2417753900.0,2146752500.0
2144.0,16153290.0,53915228.0,2365265200.0,1791711100.0
2145.0,14975366.0,49392744.0,3003341300.0,1738321300.0
2146.0,14466815.0,50671180.0,3229457000.0,1810627000.0
2147.0,14299218.0,47634036.0,3534541300.0,1645420300.0
2148.0,14404300.0,42104090.0,3310782000.0,1644493200.0
2149.0,13168541.0,41216716.0,2977913300.0,2566000000.0
2150.0,13664679.0,36985310.0,2825907000.0,2097138300.0
2151.0,16998898.0,35474748.0,2758964200.0,1745292700.0
2152.0,13753545.0,32609534.0,2693495300.0,1686084000.0
2153.0,13369534.0,30922334.0,2657443000.0,1938361300.0
2154.0,13116917.0,28450098.0,2658142500.0,1599592700.0
2155.0,17665226.0,31897140.0,2593999400.0,1590477800.0
2156.0,14012278.0,27870306.0,3914212000.0,2410888400.0
2157.0,12200568.0,27275690.0,3362628600.0,1687092600.0
2158.0,12013656.0,26980324.0,3466981000.0,1719120100.0
2159.0,12967626.0,26948070.0,2804540700.0,1523090400.0
2160.0,12304877.0,25329376.0,3493919200.0,1984185100.0
2161.0,11696863.0,24912008.0,3176247800.0,1612818400.0
2162.0,22764644.0,22900284.0,3029041400.0,1477057300.0
2163.0,23760636.0,26546954.0,2833906400.0,1469579600.0
2164.0,21420416.0,25872552.0,4236731000.0,2227814700.0
2165.0,15215906.0,26648636.0,4246690800.0,2359082200.0
2166.0,11772550.0,22943164.0,4060322300.0,2134196500.0
2167.0,11300942.0,20885690.0,3607036200.0,1664789900.0
2168.0,10919814.0,21902940.0,3498874600.0,2257304000.0
2169.0,12475799.0,21155124.0,3439239700.0,1772964700.0
2170.0,8950937.0,20318044.0,3325784000.0,1535330000.0
2171.0,10570463.0,19940618.0,3253597200.0,1852602600.0
2172.0,10854610.0,18744796.0,3542717400.0,2090653400.0
2173.0,9698963.0,40297650.0,3209915100.0,1934536300.0
2174.0,12637747.0,34750490.0,3725350400.0,1756047700.0
2175.0,30248286.0,145042660.0,3562620700.0,1709296500.0
2176.0,12925361.0,24100704.0,4116232000.0,1589708500.0
2177.0,9700161.0,57077116.0,4095371800.0,1602359000.0
2178.0,23047874.0,58803410.0,4167284500.0,1673057500.0
2179.0,12749122.0,30504894.0,3919033600.0,1539583400.0
2180.0,11869159.0,30088332.0,3929074400.0,1510310700.0
2181.0,10669726.0,23238454.0,4065679600.0,1502375400.0
2182.0,9619291.0,20523030.0,4475526700.0,1480928300.0
2183.0,8529669.0,19604470.0,4022238000.0,1459746300.0
2184.0,8108460.5,18896980.0,3908449000.0,1617212700.0
2185.0,12546503.0,20250270.0,3912014600.0,1650209200.0
2186.0,8326515.0,44779464.0,4368405500.0,1647354500.0
2187.0,7552838.0,149069010.0,4162072600.0,1467323300.0
2188.0,7553028.0,67561750.0,4057323000.0,2251543800.0
2189.0,7499280.0,36571252.0,4033492700.0,1794661400.0
2190.0,43356790.0,29058908.0,4442138000.0,1502279700.0
2191.0,6767630.0,20842980.0,4064169700.0,1485244200.0
2192.0,10919255.0,18388778.0,3976086500.0,1471057500.0
2193.0,6052499.0,78012680.0,3946064600.0,1449105900.0
2194.0,5868638.0,20365744.0,4222893000.0,1455338500.0
2195.0,5983427.5,17867222.0,4036583700.0,2252322300.0
2196.0,49493380.0,42258620.0,3967744000.0,1936448300.0
2197.0,30398286.0,33368052.0,3956794000.0,1519491600.0
2198.0,9999106.0,106795816.0,4054601500.0,1750238000.0
2199.0,22838900.0,27883986.0,4905243600.0,1430829600.0
2200.0,13903695.0,396953200.0,4307043300.0,1426089000.0
2201.0,16925098.0,46199984.0,4167457800.0,1424289300.0
2202.0,8723909.0,98848190.0,4222879500.0,1445071500.0
2203.0,9854728.0,55481650.0,4135131600.0,1453302500.0
2204.0,8503545.0,47542104.0,4497161000.0,1425849900.0
2205.0,20820842.0,23970134.0,4677062700.0,1402793100.0
2206.0,6930247.5,20419248.0,4292388000.0,1392785400.0
2207.0,5500634.5,20291990.0,4254404000.0,1401163900.0
2208.0,6806977.5,17838902.0,4418187000.0,1382342800.0
2209.0,90815810.0,16298038.0,4438422500.0,1369892100.0
2210.0,18286432.0,98719490.0,4714146300.0,1395808100.0
2211.0,9031531.0,52218010.0,4847469000.0,1367203700.0
2212.0,28742300.0,28811208.0,4417375000.0,1383863800.0
2213.0,8880268.0,20008880.0,4394674700.0,1355551700.0
2214.0,7437218.5,21794842.0,4355916300.0,1737232100.0
2215.0,50184772.0,21774528.0,4333177000.0,1389795100.0
2216.0,15308350.0,18287146.0,4412226000.0,1379889900.0
2217.0,7970375.5,43172468.0,4345025000.0,1366490100.0
2218.0,10739624.0,46835000.0,4331519500.0,1338821000.0
2219.0,12810637.0,32278062.0,4365714000.0,1337563900.0
2220.0,14853560.0,46158310.0,4354924500.0,1334203400.0
2221.0,258830660.0,26105104.0,4711503400.0,1328672500.0
2222.0,10109030.0,24138934.0,4862086000.0,1318959000.0
2223.0,15417624.0,24395376.0,4491641000.0,1314410100.0
2224.0,6919566.5,154276020.0,4442012700.0,1309369500.0
2225.0,7036921.0,50048536.0,4430702600.0,1301174400.0
2226.0,6948864.0,33969480.0,4769364000.0,1376875400.0
2227.0,6863256.5,503899070.0,4456013300.0,1292725100.0
2228.0,6706106.0,189909260.0,5013759000.0,1284726900.0
2229.0,7415799.0,270015900.0,4727620000.0,1275964000.0
2230.0,23584828.0,60122056.0,4597222000.0,1267055200.0
2231.0,9985658.0,308623840.0,4547435500.0,1262415200.0
2232.0,8028848.0,180945620.0,4550473000.0,1246605200.0
2233.0,146017940.0,794211400.0,4736413700.0,1240650800.0
2234.0,16145010.0,114022536.0,4813040000.0,1232544500.0
2235.0,6433920.0,80967850.0,4731189000.0,1280927200.0
2236.0,5751599.5,57489550.0,4787130400.0,1264355000.0
2237.0,5381122.5,75337020.0,4792030000.0,1234197400.0
2238.0,4858261.5,73219496.0,4668078000.0,1212901200.0
2239.0,4831955.5,39795400.0,4738040300.0,1288509800.0
2240.0,10297596.0,47210844.0,4860362000.0,1202912400.0
2241.0,6051255.5,31227916.0,5012171300.0,1193953700.0
2242.0,5064232.0,25979274.0,5003665400.0,1200126200.0
2243.0,88588070.0,31743596.0,5143064000.0,1172672500.0
2244.0,4813770.5,88082696.0,4903033300.0,1169960400.0
2245.0,22346650.0,23614400.0,5419265000.0,1156757800.0
2246.0,6357672.0,27232738.0,4963877000.0,1156621700.0
2247.0,6721207.0,380941120.0,4973315000.0,1129155700.0
2248.0,4576055.5,89378590.0,5253655600.0,1117603300.0
2249.0,4174070.8,33239684.0,5103276500.0,1109908100.0
2250.0,5436587.0,21970430.0,5308904400.0,1171119700.0
2251.0,4810521.5,25012474.0,5132621000.0,1096106400.0
2252.0,4069862.8,20246630.0,5073864700.0,1082363800.0
2253.0,8401996.0,35115412.0,5256236000.0,1059651460.0
2254.0,3910287.2,20375920.0,5087993000.0,1048308900.0
2255.0,6303695.5,17726320.0,5460592000.0,1034103600.0
2256.0,22113334.0,17440954.0,5096622600.0,1042343900.0
2257.0,6789577.5,16806080.0,5315332600.0,1016984260.0
2258.0,4943890.0,18095720.0,5424054000.0,1006150600.0
2259.0,3992406.5,22186178.0,5304393700.0,1130074600.0
2260.0,28914116.0,56451668.0,5388651000.0,1005307800.0
2261.0,4050723.2,242037900.0,5424663000.0,995943550.0
2262.0,3904835.0,87052330.0,5447587000.0,969812600.0
2263.0,3718217.0,34821580.0,5429678000.0,958716100.0
2264.0,3805408.5,34181760.0,5742698500.0,1012299460.0
2265.0,3720032.8,21397906.0,5592487400.0,943087600.0
2266.0,4125169.0,19500842.0,5629453300.0,922093100.0
2267.0,3611279.8,15533959.0,5983101000.0,945108700.0
2268.0,3611231.8,20741518.0,5725337600.0,900543300.0
2269.0,3608356.2,195132240.0,5662330400.0,882863940.0
2270.0,6741349.0,37646708.0,5583775000.0,870344260.0
2271.0,4031515.5,38325180.0,5590745600.0,849280500.0
2272.0,4835042.5,16472054.0,5574321000.0,834407900.0
2273.0,3612385.0,15695146.0,5616609300.0,818338400.0
2274.0,3615428.2,15016802.0,5631624700.0,806792400.0
2275.0,3599522.0,36677656.0,5628589000.0,800861200.0
2276.0,7607307.0,71426570.0,5630824400.0,862191040.0
2277.0,4245690.0,20024588.0,5749387000.0,777058100.0
2278.0,4694970.5,16042305.0,5744846300.0,767419000.0
2279.0,3966014.8,71393360.0,5770313700.0,755949300.0
2280.0,3608693.5,27354152.0,5762077000.0,1115938200.0
2281.0,652549100.0,14373885.0,5766363600.0,770073540.0
2282.0,86511590.0,14256173.0,5748206000.0,753127600.0
2283.0,41776336.0,13940224.0,5838205400.0,733529150.0
2284.0,29340066.0,13782218.0,5756998000.0,725160600.0
2285.0,35852390.0,13456763.0,5764733400.0,709888000.0
2286.0,22072660.0,22286264.0,5779108400.0,695028900.0
2287.0,24168072.0,39680020.0,5775851000.0,682644740.0
2288.0,16367720.0,72809850.0,5813999000.0,676568700.0
2289.0,13691782.0,20915832.0,5829673000.0,656866700.0
2290.0,9617809.0,15023236.0,5812180500.0,646597570.0
2291.0,7358508.0,13979980.0,5805711400.0,639653900.0
2292.0,13547106.0,13853984.0,5797865500.0,616920200.0
2293.0,6549766.0,85481120.0,5797852000.0,604113100.0
2294.0,6872787.0,42397004.0,6156092000.0,596244540.0
2295.0,5107337.0,17397786.0,6018210300.0,579514560.0
2296.0,5480532.0,223373300.0,5919136300.0,574546800.0
2297.0,4839699.5,25460546.0,5996257000.0,564039000.0
2298.0,13467314.0,24591692.0,5994414000.0,553430800.0
2299.0,5386943.0,142394180.0,5961379300.0,542813000.0
2300.0,4894172.0,62311604.0,5944280000.0,533637200.0
