time,CESM2-WACCM,MIROC6,MPI-ESM1-2-HR,IPSL-CM6A-LR,MRI-ESM2-0,KACE-1-0-G,CNRM-CM6-1,TAIESM1,EC-EARTH3,GFDL-ESM4,UKESM1-0-LL,CANESM5,CNRM-ESM2-1
2072.0,21601333000.0,21880183000.0,24085565000.0,19093774000.0,20963103000.0,18856767000.0,20081350000.0,20578515000.0,11392878000.0,22688793000.0,14066062000.0,10232231000.0,22803698000.0
2073.0,21159102000.0,21047673000.0,23810697000.0,18451155000.0,20563458000.0,18815280000.0,19668163000.0,20258190000.0,10965066000.0,22296721000.0,13677244000.0,9982180000.0,22565010000.0
2074.0,20846463000.0,20471497000.0,23726830000.0,17965170000.0,20205881000.0,18108697000.0,19210238000.0,20070664000.0,10739968000.0,21943402000.0,13305731000.0,9839554000.0,22284843000.0
2075.0,20536525000.0,19935123000.0,23415810000.0,17590303000.0,20136135000.0,17633696000.0,18765970000.0,19475823000.0,10689477000.0,21892026000.0,12956929000.0,9603195000.0,22061257000.0
2076.0,20272513000.0,19386995000.0,22893363000.0,17327710000.0,19444345000.0,17675850000.0,18389668000.0,19222968000.0,10309667000.0,21411918000.0,12466460000.0,9418438000.0,21578248000.0
2077.0,19846190000.0,18933043000.0,22577603000.0,16858223000.0,19048956000.0,17305577000.0,17916360000.0,18779427000.0,9973759000.0,20648626000.0,12120089000.0,9189222000.0,21279937000.0
2078.0,20065458000.0,18486454000.0,22128173000.0,16412963000.0,18729275000.0,16734015000.0,17418844000.0,18682894000.0,9645363000.0,20290050000.0,11698997000.0,8887726000.0,21199053000.0
2079.0,19328135000.0,18086085000.0,21648364000.0,16083129000.0,18480525000.0,16291891000.0,18259214000.0,18079450000.0,9445850000.0,20063930000.0,11375248000.0,8716017000.0,20634784000.0
2080.0,18847414000.0,18285890000.0,21269518000.0,15677020000.0,18368090000.0,16085819000.0,17303333000.0,17704217000.0,9120685000.0,19632536000.0,11069027000.0,8739544000.0,20076632000.0
2081.0,18532567000.0,17769386000.0,20915560000.0,15295725000.0,17924082000.0,15647026000.0,16583819000.0,17345962000.0,8709975000.0,19349154000.0,10805345000.0,8119162000.0,19496910000.0
2082.0,18476747000.0,17339183000.0,20579860000.0,14887607000.0,17733908000.0,15295315000.0,16417614000.0,16936755000.0,8442031600.0,19177658000.0,10463911000.0,7906452500.0,19041968000.0
2083.0,17950007000.0,17074315000.0,20847650000.0,14581748000.0,17397758000.0,15027467000.0,15889400000.0,16609648000.0,8536464000.0,18947432000.0,10105687000.0,7700901000.0,18528485000.0
2084.0,17671373000.0,16680880000.0,20238094000.0,14268572000.0,17119639000.0,15107815000.0,15471941000.0,16278170000.0,8082424000.0,18347061000.0,9862622000.0,7348030500.0,18312350000.0
2085.0,17307075000.0,16357394000.0,19833422000.0,13957879000.0,16847621000.0,14614903000.0,15093592000.0,15838324000.0,7656403500.0,18063830000.0,9687803000.0,7180978000.0,17855468000.0
2086.0,17197683000.0,15965560000.0,19531555000.0,13790581000.0,16549508000.0,14303564000.0,14623376000.0,15490643000.0,7394692000.0,17771477000.0,9385839000.0,7004931600.0,17407232000.0
2087.0,16788318000.0,15434316000.0,19304647000.0,13393942000.0,16162994000.0,14013946000.0,14200370000.0,15135957000.0,7164343300.0,17540940000.0,9102774000.0,6763124000.0,16911107000.0
2088.0,16651613000.0,14939618000.0,18816795000.0,13068430000.0,15900655000.0,13695268000.0,13775937000.0,14761951000.0,7011400000.0,17049725000.0,8787268000.0,6613342000.0,16448284000.0
2089.0,16269188000.0,14440215000.0,18554477000.0,12773121000.0,15625069000.0,13435103000.0,13464763000.0,14392349000.0,6766381600.0,16797882000.0,8494435000.0,6314945000.0,16209127000.0
2090.0,15986184000.0,13978390000.0,18978693000.0,12493646000.0,15709746000.0,13257563000.0,13327267000.0,14029854000.0,6579238400.0,16396281000.0,8304601600.0,6154153000.0,15784301000.0
2091.0,16431919000.0,13618452000.0,18031108000.0,12185211000.0,15226336000.0,12963165000.0,12908362000.0,13727625000.0,6342156000.0,16144517000.0,8221067000.0,5991134000.0,15392806000.0
2092.0,15529978000.0,13395994000.0,17646563000.0,11815743000.0,15306422000.0,13903166000.0,12499198000.0,13432996000.0,6140750000.0,16376961000.0,7894557700.0,5793599000.0,14965659000.0
2093.0,15210044000.0,15046602000.0,17357492000.0,11563766000.0,14828269000.0,12627478000.0,12191719000.0,13232237000.0,5890249000.0,15608080000.0,7631147500.0,5679065000.0,14590544000.0
2094.0,15336644000.0,12632818000.0,16970420000.0,11271641000.0,14590159000.0,12510585000.0,11944893000.0,12809366000.0,5757799000.0,15320317000.0,7353142300.0,5548165600.0,14172805000.0
2095.0,14811231000.0,12264921000.0,16755361000.0,11028699000.0,14233583000.0,14272316000.0,11548373000.0,12453375000.0,5446478300.0,15133598000.0,7026640400.0,5413822500.0,13806404000.0
2096.0,14583988000.0,13299197000.0,16415947000.0,10686581000.0,14298608000.0,12644716000.0,11252532000.0,12068489000.0,5252033000.0,14920885000.0,6821398000.0,5224327700.0,13472762000.0
2097.0,14276656000.0,12443113000.0,16971551000.0,10435538000.0,13824970000.0,12048599000.0,10940932000.0,11775814000.0,5032790000.0,14638890000.0,6623403000.0,5098425000.0,13118399000.0
2098.0,14028366000.0,11525537000.0,15821215000.0,10116090000.0,14165817000.0,11854679000.0,10589518000.0,11347334000.0,4951181000.0,14325955000.0,6491223600.0,4999061000.0,12765301000.0
2099.0,13801427000.0,11271357000.0,15524635000.0,9848752000.0,13478974000.0,11567585000.0,10257556000.0,11004826000.0,4873660400.0,14034643000.0,6619345000.0,4899177500.0,12410735000.0
2100.0,13427320000.0,11005260000.0,15543727000.0,9653692000.0,13200382000.0,11231706000.0,9927187000.0,10622118000.0,4636172300.0,13792959000.0,6206656000.0,4834216000.0,12211887000.0
