time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,34125609000.0,34125609000.0
2001.0,33798777000.0,33798777000.0
2002.0,33667377000.0,33667377000.0
2003.0,33672258000.0,33672258000.0
2004.0,34173856000.0,34173856000.0
2005.0,34133800000.0,34133800000.0
2006.0,34307420000.0,34307420000.0
2007.0,34032871000.0,34032871000.0
2008.0,33765505000.0,33765505000.0
2009.0,33825667000.0,33825667000.0
2010.0,33962654000.0,33962654000.0
2011.0,34355857000.0,34355857000.0
2012.0,33841605000.0,33841605000.0
2013.0,33727193000.0,33727193000.0
2014.0,33702970000.0,33702970000.0
2015.0,33745750000.0,33745750000.0
2016.0,34770596000.0,34770596000.0
2017.0,33738908000.0,33738908000.0
2018.0,33740567000.0,33740567000.0
2019.0,33702191000.0,33702191000.0
2020.0,33882059000.0,33882059000.0
2021.0,33521371000.0,33429555000.0
2022.0,34237139000.0,33228569000.0
2023.0,33508921000.0,33247056000.0
2024.0,33371818000.0,33079058000.0
2025.0,33218556000.0,33641085000.0
2026.0,33468506000.0,34691903000.0
2027.0,33119013000.0,33537500000.0
2028.0,33063182000.0,33016949000.0
2029.0,33451143000.0,33268163000.0
2030.0,33250740000.0,32793082000.0
2031.0,32918180000.0,33008386000.0
2032.0,32836820000.0,32618084000.0
2033.0,32947910000.0,32264710000.0
2034.0,32553708000.0,31949000000.0
2035.0,32505764000.0,31887204000.0
2036.0,32200320000.0,31523772000.0
2037.0,31917668000.0,31164700000.0
2038.0,31736779000.0,31123319000.0
2039.0,31628413000.0,30893232000.0
2040.0,31478063000.0,30327503000.0
2041.0,31186244000.0,30070063000.0
2042.0,31040571000.0,29940867000.0
2043.0,30854570000.0,30115131000.0
2044.0,30676713000.0,29608272000.0
2045.0,30331582000.0,29245254000.0
2046.0,30071419000.0,28743682000.0
2047.0,29789182000.0,29443846000.0
2048.0,29525950000.0,28678664000.0
2049.0,28994398000.0,28221927000.0
2050.0,28672250000.0,27950836000.0
2051.0,28282204000.0,28063260000.0
2052.0,28028230000.0,27252142000.0
2053.0,27619280000.0,26945714000.0
2054.0,27263496000.0,26638770000.0
2055.0,26991272000.0,26284810000.0
2056.0,26354004000.0,25968603000.0
2057.0,26166070000.0,25545818000.0
2058.0,25814168000.0,25330719000.0
2059.0,25436324000.0,24866718000.0
2060.0,25066380000.0,24645040000.0
2061.0,24524536000.0,24304787000.0
2062.0,24731888000.0,24017074000.0
2063.0,23997254000.0,23560012000.0
2064.0,23692515000.0,23359787000.0
2065.0,23341816000.0,22989324000.0
2066.0,23886623000.0,22626560000.0
2067.0,23143450000.0,22211885000.0
2068.0,23523946000.0,21933349000.0
2069.0,22561343000.0,21529846000.0
2070.0,22437134000.0,21234182000.0
2071.0,22506713000.0,20812208000.0
2072.0,21832518000.0,20605534000.0
2073.0,21410621000.0,20328753000.0
2074.0,21048558000.0,19943936000.0
2075.0,20728936000.0,19605438000.0
2076.0,20474894000.0,19151958000.0
2077.0,20399140000.0,18750736000.0
2078.0,20422800000.0,18353678000.0
2079.0,19789107000.0,17915097000.0
2080.0,19490170000.0,17412377000.0
2081.0,19959245000.0,17147933000.0
2082.0,19294110000.0,16788787000.0
2083.0,18983348000.0,16357058000.0
2084.0,18558070000.0,16038328000.0
2085.0,18398663000.0,16810605000.0
2086.0,18167038000.0,15602942000.0
2087.0,17873494000.0,15225326000.0
2088.0,17724275000.0,14888293000.0
2089.0,17681484000.0,14613845000.0
2090.0,17344960000.0,14186869000.0
2091.0,17101322000.0,13938653000.0
2092.0,16785613000.0,13653461000.0
2093.0,19056957000.0,13369514000.0
2094.0,16588010000.0,13121430000.0
2095.0,16333872000.0,12869166000.0
2096.0,16156859000.0,12597987000.0
2097.0,15987866000.0,12276575000.0
2098.0,15802056000.0,12032804000.0
2099.0,15564793000.0,11734822000.0
2100.0,15348434000.0,11640453000.0
