time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2070.0,6669930000.0,8258177500.0,8445382000.0
2071.0,6587757600.0,8102662000.0,7605974000.0
2072.0,6245818400.0,7606759400.0,6746908000.0
2073.0,5722458600.0,7187901400.0,6268690400.0
2074.0,5536970000.0,6810969000.0,6457306000.0
2075.0,5504237000.0,6578129400.0,5955193300.0
2076.0,5347961300.0,6424464400.0,5137273300.0
2077.0,5143024600.0,6000285700.0,4787406300.0
2078.0,4918351400.0,5638625000.0,4995660300.0
2079.0,4798732000.0,5283876000.0,4813947400.0
2080.0,4682639400.0,4729547000.0,4611485700.0
2081.0,4381089300.0,4809427500.0,4233659400.0
2082.0,4401907000.0,4261372000.0,4017079300.0
2083.0,4624760300.0,4028475600.0,3836894500.0
2084.0,4346885600.0,3656979700.0,3536763000.0
2085.0,4398172700.0,3531246800.0,3530028800.0
2086.0,3997766400.0,3305710600.0,3401682700.0
2087.0,3735201800.0,3145228800.0,3126297600.0
2088.0,3679444500.0,2875065000.0,3085220400.0
2089.0,3602585900.0,2679564500.0,3037878000.0
2090.0,3380736000.0,2387181300.0,2961365800.0
2091.0,3130882800.0,2129300000.0,2742496000.0
2092.0,3057033500.0,2018653300.0,2392309000.0
2093.0,2964472300.0,1971343400.0,2187617000.0
2094.0,2697433000.0,1784982500.0,2051323500.0
2095.0,2613480400.0,1682873100.0,1897477400.0
2096.0,2490840300.0,1630950100.0,1623062800.0
2097.0,2419265000.0,1551354600.0,1436368400.0
2098.0,2304099300.0,1512511200.0,1406348000.0
2099.0,2257736700.0,1499816000.0,1396339700.0
2100.0,2082942200.0,1496985600.0,1306873900.0
2101.0,1836832600.0,1510776700.0,1220024400.0
2102.0,1626408400.0,1490145400.0,1156218200.0
2103.0,1481532300.0,1407504800.0,1167787600.0
2104.0,1433259100.0,1355594100.0,1097440800.0
2105.0,1358049700.0,1282363300.0,1042754900.0
2106.0,1284132100.0,1194606800.0,1018053400.0
2107.0,1117031600.0,1070244350.0,948961150.0
2108.0,1063923900.0,1010316300.0,970123650.0
2109.0,988133700.0,930262600.0,947045900.0
2110.0,969830800.0,874657800.0,909147260.0
2111.0,962647360.0,785193400.0,868561400.0
2112.0,981295100.0,658612700.0,856680450.0
2113.0,960025860.0,592703400.0,871547970.0
2114.0,965125900.0,533218270.0,857244700.0
2115.0,954241100.0,516487800.0,826413100.0
2116.0,930854800.0,476133600.0,771876000.0
2117.0,921726300.0,458422600.0,683458600.0
2118.0,859515600.0,459103600.0,649340160.0
2119.0,850997440.0,431149950.0,622778500.0
2120.0,856226600.0,431788740.0,565504200.0
2121.0,868304260.0,403159520.0,525100800.0
2122.0,860188300.0,374786880.0,489154600.0
2123.0,820784500.0,353308220.0,464503500.0
2124.0,793458100.0,347844600.0,423957920.0
2125.0,780236740.0,303177900.0,389566000.0
2126.0,789669760.0,297823970.0,330944960.0
2127.0,752773200.0,269344770.0,310279940.0
2128.0,739522050.0,264995100.0,276798140.0
2129.0,712512500.0,229441810.0,237234770.0
2130.0,682475300.0,226771360.0,219348690.0
2131.0,671713300.0,207389150.0,191111490.0
2132.0,644360800.0,195404850.0,158589000.0
2133.0,615258940.0,190536880.0,173790320.0
2134.0,556151900.0,194223740.0,174474430.0
2135.0,554940160.0,184596340.0,150212100.0
2136.0,562792260.0,179105390.0,135581820.0
2137.0,586154800.0,150551060.0,128458020.0
2138.0,535231800.0,131334580.0,119915780.0
2139.0,491225200.0,108009310.0,97435390.0
2140.0,484210300.0,97278580.0,90375700.0
2141.0,454011620.0,90905470.0,87907070.0
2142.0,435126530.0,83602504.0,90572890.0
2143.0,411570980.0,71331750.0,88461340.0
2144.0,392404400.0,65050532.0,89555250.0
2145.0,382960480.0,57391610.0,82753864.0
2146.0,377405470.0,49498924.0,77331290.0
2147.0,349889540.0,46192176.0,71704480.0
2148.0,298852350.0,39352340.0,65196700.0
2149.0,284369100.0,34750116.0,62662404.0
2150.0,284794780.0,29399770.0,58228376.0
2151.0,265385470.0,24141808.0,53452420.0
2152.0,240417920.0,19766566.0,48709224.0
2153.0,235004480.0,16388892.0,48352650.0
2154.0,212036240.0,12544988.0,47635360.0
2155.0,221177970.0,9304889.0,43577904.0
2156.0,207774900.0,8537211.0,42919970.0
2157.0,206574700.0,8402845.0,37668220.0
2158.0,202259740.0,7525728.5,37398210.0
2159.0,207070620.0,7434361.0,34038650.0
2160.0,196793500.0,6468725.0,30093192.0
2161.0,200711920.0,5404884.5,26399132.0
2162.0,191857300.0,5286885.0,23652162.0
2163.0,180466300.0,5093316.0,20003892.0
2164.0,179790670.0,4765019.0,16670419.0
2165.0,176139540.0,4463581.5,14312754.0
2166.0,174819730.0,4362278.5,11843800.0
2167.0,158105420.0,4162202.5,10478488.0
2168.0,140951680.0,3844589.0,8605910.0
2169.0,143617000.0,3184869.5,8879448.0
2170.0,138742860.0,2929166.5,7951032.5
2171.0,145689870.0,2664229.2,6808275.0
2172.0,140032110.0,2397744.2,6123141.5
2173.0,129785550.0,2175760.2,6382027.0
2174.0,131265416.0,1814924.8,5602569.0
2175.0,129094290.0,1606659.0,4841134.5
2176.0,126407864.0,1447387.4,4966345.0
2177.0,116664800.0,1261464.2,4532141.0
2178.0,112224560.0,1094175.8,4187469.0
2179.0,114653040.0,969488.4,3843577.0
2180.0,111869930.0,795264.0,3667717.0
2181.0,112822580.0,705659.7,3438340.0
2182.0,115500744.0,652043.1,3298235.0
2183.0,109090680.0,578758.75,3221172.0
2184.0,95362216.0,542601.75,3101704.8
2185.0,96001220.0,550327.8,2911845.2
2186.0,88921620.0,518457.8,2779281.0
2187.0,78455270.0,431765.2,2597231.8
2188.0,74005624.0,386796.38,2373838.8
2189.0,75607940.0,337766.75,2149727.8
2190.0,70907896.0,284592.62,2049489.2
2191.0,66594228.0,289543.7,1994161.2
2192.0,60058028.0,286638.06,1700357.6
2193.0,54321236.0,282006.0,1824357.4
2194.0,49361324.0,283139.06,1693575.5
2195.0,49717550.0,281243.78,1595463.9
2196.0,44572156.0,279919.7,1397538.1
2197.0,43177820.0,283229.38,1420175.0
2198.0,43906628.0,286099.25,1245019.5
2199.0,44049964.0,286684.38,1146682.9
2200.0,39389280.0,281690.34,1072887.4
2201.0,38414630.0,280572.4,1039139.25
2202.0,36020070.0,279607.84,932538.0
2203.0,34350316.0,280608.53,864172.0
2204.0,31412166.0,286396.4,801327.94
2205.0,31198580.0,284387.16,775246.8
2206.0,32665548.0,288605.3,719970.0
2207.0,30516870.0,281816.72,698897.1
2208.0,27037910.0,282721.22,626092.44
2209.0,25264178.0,278672.7,649848.75
2210.0,23739412.0,283050.7,608386.4
2211.0,23855546.0,277892.16,593529.94
2212.0,21119018.0,283702.9,569468.1
2213.0,20373624.0,279442.28,571455.44
2214.0,18462804.0,278480.56,539523.94
2215.0,18237082.0,277035.03,527605.5
2216.0,15910353.0,277822.9,728948.3
2217.0,15629672.0,272328.8,576298.94
2218.0,15081325.0,276100.9,533035.6
2219.0,12907731.0,274116.6,541553.7
2220.0,12669627.0,274822.03,494533.25
2221.0,12212099.0,272257.3,486352.62
2222.0,11300322.0,278030.06,484090.38
2223.0,10151391.0,271387.97,485129.84
2224.0,9567221.0,273256.53,477635.84
2225.0,9162812.0,272878.62,441615.9
2226.0,9346383.0,271697.3,474296.72
2227.0,9529688.0,274621.22,437294.9
2228.0,9256452.0,278269.25,439777.72
2229.0,8924863.0,269425.7,470485.38
2230.0,8981989.0,278031.94,426735.75
2231.0,8872892.0,269874.2,441743.5
2232.0,8092224.0,269597.94,465979.12
2233.0,8800156.0,268340.97,456718.97
2234.0,8310332.5,271848.53,428301.0
2235.0,7832676.0,273848.94,421157.62
2236.0,8773407.0,275062.4,429411.66
2237.0,8148905.0,269541.22,354032.4
2238.0,8160362.0,269171.75,340967.12
2239.0,7462299.0,269505.3,367110.84
2240.0,7467684.5,269356.28,369308.72
2241.0,7333087.5,275616.0,370508.84
2242.0,7352138.5,272170.88,345432.6
2243.0,7032135.5,270924.28,296365.84
2244.0,6676285.5,266620.6,303482.4
2245.0,6575015.5,273541.28,286319.25
2246.0,6402993.0,265303.1,283852.75
2247.0,6411469.0,267555.25,286661.38
2248.0,5938228.5,272038.5,284998.9
2249.0,6058045.0,266888.97,289552.4
2250.0,6373186.0,271158.25,287860.53
2251.0,5881138.0,269484.8,285314.94
2252.0,5094864.5,270240.06,285883.94
2253.0,5917435.0,272149.03,287095.22
2254.0,5718476.0,268705.0,283905.2
2255.0,5225929.0,271061.94,283005.2
2256.0,5490795.5,265945.8,278930.3
2257.0,4897151.5,269700.78,282168.56
2258.0,4719629.0,262038.56,285083.34
2259.0,4491323.5,263530.03,280828.97
2260.0,5642025.0,266432.5,285171.6
2261.0,4531782.5,265716.94,286791.56
2262.0,4268847.5,264839.78,285186.25
2263.0,4273605.0,269698.2,286205.94
2264.0,4141496.0,271910.53,287340.53
2265.0,4093345.2,267012.84,287397.28
2266.0,3850817.0,258535.67,289212.94
2267.0,3866745.0,263917.6,287712.06
2268.0,3713605.5,269670.4,286742.38
2269.0,3560430.0,265823.78,285347.7
2270.0,3268313.2,265124.72,279494.1
2271.0,3027919.5,266030.1,289687.94
2272.0,3020090.2,267462.78,285276.47
2273.0,2975465.5,271912.28,279385.97
2274.0,2990762.0,263589.22,283298.7
2275.0,3103380.0,263763.56,280361.22
2276.0,2901667.0,267010.3,280104.28
2277.0,2877999.0,266420.72,280795.06
2278.0,2872149.0,263824.88,290250.3
2279.0,3144919.5,267294.72,279145.5
2280.0,2905815.8,261169.34,286778.97
2281.0,3031840.0,259414.62,279982.88
2282.0,2986957.2,264956.47,284167.38
2283.0,2932160.5,264120.88,286920.34
2284.0,2802407.5,262020.5,286577.12
2285.0,2702656.0,262209.62,285302.16
2286.0,2717838.8,265783.16,282623.53
2287.0,2836992.0,262665.75,284852.22
2288.0,2721807.2,256444.52,286860.25
2289.0,2698026.5,257164.1,283414.4
2290.0,2621407.5,260497.36,281124.28
2291.0,2601616.0,256582.72,278503.06
2292.0,2432689.8,257575.45,284475.72
2293.0,2278670.5,262629.88,285570.4
2294.0,2827378.5,263554.47,278269.16
2295.0,2362924.0,255016.66,288467.1
2296.0,2352385.5,253592.83,284409.12
2297.0,2493820.8,257454.69,287239.2
2298.0,3414189.5,257577.38,283255.22
2299.0,2830792.5,257687.02,278858.34
2300.0,2918877.0,263656.47,282828.0
