time,MPI-ESM-LR,CSIRO-MK3-6-0,CCSM4
2033.0,16469480000000.0,17174616000000.0,16283849000000.0
2034.0,16268899000000.0,17049562000000.0,16050163000000.0
2035.0,16203689000000.0,16958856000000.0,15878555000000.0
2036.0,16148241000000.0,16785465000000.0,15732680000000.0
2037.0,16077574000000.0,16619223000000.0,15534495000000.0
2038.0,15951407000000.0,16492150000000.0,15302930000000.0
2039.0,15869911000000.0,16444644000000.0,15105675000000.0
2040.0,15784605000000.0,16411458000000.0,14893392000000.0
2041.0,15773649000000.0,16247115000000.0,14727462000000.0
2042.0,15668603000000.0,16064493000000.0,14554306000000.0
2043.0,15527774000000.0,15988760000000.0,14367167000000.0
2044.0,15394422000000.0,15926957000000.0,14166268000000.0
2045.0,15279393000000.0,15696717000000.0,13957441000000.0
2046.0,15188072000000.0,15476450000000.0,13720736000000.0
2047.0,15064394000000.0,15208223000000.0,13559403000000.0
2048.0,14913360000000.0,15029683000000.0,13496451000000.0
2049.0,14787987000000.0,14904496000000.0,13288633000000.0
2050.0,14691011000000.0,14814688000000.0,13178522000000.0
2051.0,14486171000000.0,14632895000000.0,13016651000000.0
2052.0,14286433000000.0,14446893000000.0,12845541000000.0
2053.0,14131835000000.0,14234067000000.0,12564199000000.0
2054.0,13939598000000.0,14073223000000.0,12384905000000.0
2055.0,13783767000000.0,13911163000000.0,12258913000000.0
2056.0,13658085000000.0,13707297000000.0,12083349000000.0
2057.0,13581809000000.0,13569443000000.0,11902278000000.0
2058.0,13475254000000.0,13431096000000.0,11710982000000.0
2059.0,13330498000000.0,13314189000000.0,11536949000000.0
2060.0,13159760000000.0,13172705000000.0,11379833000000.0
2061.0,13055972000000.0,12958209000000.0,11246941000000.0
2062.0,12875868000000.0,12801377000000.0,11020861000000.0
2063.0,12751538000000.0,12686350000000.0,10719026000000.0
2064.0,12609424000000.0,12578166000000.0,10435116000000.0
2065.0,12540716000000.0,12386194000000.0,10187012000000.0
2066.0,12407332000000.0,12273787000000.0,9998394000000.0
2067.0,12240627000000.0,12057056000000.0,9879566000000.0
2068.0,12064095000000.0,11874702000000.0,9706977000000.0
2069.0,11865323000000.0,11735767000000.0,9555605000000.0
2070.0,11654041000000.0,11577756000000.0,9411595000000.0
2071.0,11492464000000.0,11437895000000.0,9227510000000.0
2072.0,11322163000000.0,11251629000000.0,9034967000000.0
2073.0,11207965000000.0,11021833000000.0,8868498000000.0
2074.0,11050577000000.0,10893335000000.0,8705299400000.0
2075.0,10903235000000.0,10662583000000.0,8526133500000.0
2076.0,10767422000000.0,10570843000000.0,8332856000000.0
2077.0,10545111000000.0,10449902000000.0,8145713000000.0
2078.0,10376132000000.0,10214070000000.0,7969905300000.0
2079.0,10090880000000.0,10061796000000.0,7759474000000.0
2080.0,9958492000000.0,9867995000000.0,7581810600000.0
2081.0,9866334000000.0,9684391000000.0,7454784500000.0
2082.0,9716190000000.0,9481422000000.0,7269933000000.0
2083.0,9621438000000.0,9351872000000.0,7067889300000.0
2084.0,9405828000000.0,9202547000000.0,6911874300000.0
2085.0,9231824000000.0,9027712000000.0,6745297500000.0
2086.0,9094845000000.0,8810796000000.0,6548083000000.0
2087.0,8961418000000.0,8671951600000.0,6379433000000.0
2088.0,8789746000000.0,8501807000000.0,6162579000000.0
2089.0,8547278500000.0,8340562000000.0,5979325000000.0
2090.0,8417373600000.0,8195585600000.0,5743881000000.0
2091.0,8274888000000.0,8066282000000.0,5550226500000.0
2092.0,8099899400000.0,7890361400000.0,5407720300000.0
2093.0,7954589300000.0,7724470000000.0,5288340000000.0
2094.0,7810854000000.0,7540062600000.0,5166661600000.0
2095.0,7642454400000.0,7366081000000.0,5049974000000.0
2096.0,7508263400000.0,7238894000000.0,4892305000000.0
2097.0,7376608000000.0,7054187000000.0,4755501400000.0
2098.0,7262480000000.0,6914224700000.0,4662488000000.0
2099.0,7139419500000.0,6801298300000.0,4539410300000.0
2100.0,7053779700000.0,6643541600000.0,4449032500000.0
2101.0,6938238000000.0,6494131000000.0,4340721400000.0
2102.0,6836627400000.0,6302992400000.0,4209271000000.0
2103.0,6731260000000.0,6123828500000.0,4116460300000.0
2104.0,6617187000000.0,5978005000000.0,3984393000000.0
2105.0,6505236500000.0,5825693000000.0,3855980000000.0
2106.0,6414008300000.0,5625417300000.0,3794094000000.0
2107.0,6239012500000.0,5431885300000.0,3693112500000.0
2108.0,6131311000000.0,5284555700000.0,3620685000000.0
2109.0,6052488700000.0,5115555000000.0,3539514000000.0
2110.0,5968673000000.0,4928881000000.0,3462499700000.0
2111.0,5877196000000.0,4782599700000.0,3374803300000.0
2112.0,5820805300000.0,4641996700000.0,3296659800000.0
2113.0,5706067500000.0,4523444700000.0,3199749000000.0
2114.0,5645193400000.0,4388054600000.0,3138877400000.0
2115.0,5579962000000.0,4229124300000.0,3082196600000.0
2116.0,5508672500000.0,4102344700000.0,3017491300000.0
2117.0,5451917000000.0,3962205000000.0,2928241500000.0
2118.0,5387657000000.0,3874857400000.0,2842848000000.0
2119.0,5323927000000.0,3767509200000.0,2782706800000.0
2120.0,5216127700000.0,3698116800000.0,2706440700000.0
2121.0,5142566000000.0,3621050400000.0,2655891000000.0
2122.0,5070461000000.0,3552899000000.0,2583514600000.0
2123.0,5020240000000.0,3459087900000.0,2512161600000.0
2124.0,4970461000000.0,3377355800000.0,2481637600000.0
2125.0,4913198300000.0,3287364400000.0,2430221400000.0
2126.0,4865971500000.0,3204693600000.0,2393961100000.0
2127.0,4787526000000.0,3136806200000.0,2341861900000.0
2128.0,4735135000000.0,3071230300000.0,2283198700000.0
2129.0,4689597000000.0,2983024100000.0,2230004000000.0
2130.0,4611303300000.0,2915299200000.0,2173712100000.0
2131.0,4556563400000.0,2834071300000.0,2117354000000.0
2132.0,4507475400000.0,2770438200000.0,2080075800000.0
2133.0,4465652000000.0,2723307300000.0,2014618600000.0
2134.0,4430406000000.0,2668687000000.0,1959172100000.0
2135.0,4422374500000.0,2612150000000.0,1915603900000.0
2136.0,4397033600000.0,2555515800000.0,1867012200000.0
2137.0,4333853000000.0,2502469400000.0,1830766000000.0
2138.0,4307042200000.0,2455317500000.0,1799433000000.0
2139.0,4282385400000.0,2398835000000.0,1752693500000.0
2140.0,4229159700000.0,2354270400000.0,1731074700000.0
2141.0,4185814000000.0,2305124200000.0,1698416600000.0
2142.0,4157251500000.0,2270160200000.0,1667134900000.0
2143.0,4135898800000.0,2204264000000.0,1633613600000.0
2144.0,4100422000000.0,2148345400000.0,1595737200000.0
2145.0,4064264300000.0,2085159700000.0,1567461600000.0
2146.0,4028439500000.0,2032735700000.0,1533765000000.0
2147.0,4006228800000.0,1990532000000.0,1493424700000.0
2148.0,3977166000000.0,1935966100000.0,1469556200000.0
2149.0,3951952700000.0,1876813300000.0,1436633300000.0
2150.0,3929110200000.0,1827577400000.0,1406576000000.0
2151.0,3894079700000.0,1784987300000.0,1377795700000.0
2152.0,3859180000000.0,1737343200000.0,1354521800000.0
2153.0,3819378300000.0,1705755800000.0,1326300800000.0
2154.0,3801539100000.0,1655864200000.0,1290951600000.0
2155.0,3772598700000.0,1614106900000.0,1255472400000.0
2156.0,3739613400000.0,1581815300000.0,1223181000000.0
2157.0,3689003000000.0,1550338000000.0,1185245400000.0
2158.0,3653514600000.0,1512974000000.0,1154470500000.0
2159.0,3619044700000.0,1468172700000.0,1127177400000.0
2160.0,3598937000000.0,1436999100000.0,1096021250000.0
2161.0,3581977600000.0,1392012300000.0,1068168250000.0
2162.0,3549501000000.0,1348060000000.0,1041943700000.0
2163.0,3535547400000.0,1310928800000.0,1016243900000.0
2164.0,3502728300000.0,1268325300000.0,983715800000.0
2165.0,3463555300000.0,1238729500000.0,958101400000.0
2166.0,3432744000000.0,1192268300000.0,935285900000.0
2167.0,3410099400000.0,1156158700000.0,907104600000.0
2168.0,3382389500000.0,1118057000000.0,874967600000.0
2169.0,3359727200000.0,1088443900000.0,851029900000.0
2170.0,3329197900000.0,1045664760000.0,822609200000.0
2171.0,3316390800000.0,1010162300000.0,804309430000.0
2172.0,3295121000000.0,981568260000.0,782254900000.0
2173.0,3269213300000.0,941284900000.0,756128000000.0
2174.0,3276080200000.0,907478040000.0,733497900000.0
2175.0,3270860300000.0,861090350000.0,709901940000.0
2176.0,3239613800000.0,826324600000.0,692119670000.0
2177.0,3221200800000.0,779279300000.0,680078400000.0
2178.0,3201187400000.0,747768700000.0,660355150000.0
2179.0,3176913200000.0,708794250000.0,648675800000.0
2180.0,3163490400000.0,669546250000.0,639370850000.0
2181.0,3142295000000.0,627810500000.0,633346060000.0
2182.0,3114083000000.0,583323000000.0,616865300000.0
2183.0,3100486000000.0,551698700000.0,604638200000.0
2184.0,3079718000000.0,523447700000.0,594360660000.0
2185.0,3064611200000.0,496860360000.0,577727100000.0
2186.0,3059239400000.0,467120950000.0,568066100000.0
2187.0,3041855000000.0,439496000000.0,557455300000.0
2188.0,3028761700000.0,415888400000.0,553061000000.0
2189.0,3016433900000.0,392969520000.0,536242100000.0
2190.0,3005901000000.0,365817200000.0,524302880000.0
2191.0,2994312000000.0,346718040000.0,506185900000.0
2192.0,2985844800000.0,330644850000.0,497102800000.0
2193.0,2992190300000.0,313937200000.0,481591100000.0
2194.0,2976246100000.0,296766000000.0,464281670000.0
2195.0,2972335700000.0,283516530000.0,451491430000.0
2196.0,2968256800000.0,267286300000.0,441940080000.0
2197.0,2967682200000.0,250544140000.0,425562440000.0
2198.0,2973308800000.0,239454220000.0,419254270000.0
2199.0,2975226700000.0,227415920000.0,408678400000.0
2200.0,2964667800000.0,217682770000.0,399020850000.0
2201.0,2966743400000.0,207374390000.0,385338380000.0
2202.0,2962891500000.0,205167330000.0,368607200000.0
2203.0,2954040200000.0,199113330000.0,360535520000.0
2204.0,2943896800000.0,196150920000.0,353370200000.0
2205.0,2943956000000.0,195540630000.0,344070750000.0
2206.0,2924150000000.0,193923530000.0,338584570000.0
2207.0,2910954200000.0,190850610000.0,326133120000.0
2208.0,2909926900000.0,187075700000.0,309490880000.0
2209.0,2910172000000.0,183377440000.0,295427280000.0
2210.0,2909687000000.0,180678210000.0,279798700000.0
2211.0,2905543300000.0,177820200000.0,270278130000.0
2212.0,2901306500000.0,175701480000.0,257352160000.0
2213.0,2895825000000.0,172129290000.0,248186860000.0
2214.0,2912448400000.0,167896350000.0,241839900000.0
2215.0,2906421700000.0,165188010000.0,234875600000.0
2216.0,2897668000000.0,162031260000.0,227271080000.0
2217.0,2901617700000.0,157134550000.0,214832320000.0
2218.0,2895295800000.0,155723840000.0,205695730000.0
2219.0,2887522000000.0,147906460000.0,196269420000.0
2220.0,2878230000000.0,144457200000.0,187656270000.0
2221.0,2882496000000.0,141509660000.0,180559380000.0
2222.0,2882554300000.0,138649830000.0,176039070000.0
2223.0,2884991700000.0,136902810000.0,169529160000.0
2224.0,2867285700000.0,133078990000.0,165310680000.0
2225.0,2863414600000.0,130339800000.0,165473750000.0
2226.0,2856905600000.0,127286290000.0,161766440000.0
2227.0,2851538200000.0,123657780000.0,155657760000.0
2228.0,2843789200000.0,120901165000.0,153498120000.0
2229.0,2846396500000.0,117821450000.0,151306200000.0
2230.0,2846639300000.0,116100830000.0,148671560000.0
2231.0,2837765000000.0,114752490000.0,150533260000.0
2232.0,2842036500000.0,112640524000.0,149957170000.0
2233.0,2837315800000.0,107243135000.0,148973370000.0
2234.0,2831038300000.0,105142624000.0,145995860000.0
2235.0,2819953500000.0,105156310000.0,143654110000.0
2236.0,2809142700000.0,102834690000.0,143595960000.0
2237.0,2797646400000.0,99853630000.0,143224680000.0
2238.0,2793327600000.0,99136940000.0,138820710000.0
2239.0,2793018800000.0,98027360000.0,135540410000.0
2240.0,2790022200000.0,96816290000.0,135834890000.0
2241.0,2793983200000.0,96812990000.0,136360845000.0
2242.0,2799805700000.0,94706704000.0,134192275000.0
2243.0,2793210000000.0,93215550000.0,129768190000.0
2244.0,2784452100000.0,93256290000.0,128300230000.0
2245.0,2781984600000.0,93224590000.0,126437930000.0
2246.0,2780675700000.0,89771430000.0,123827634000.0
2247.0,2774702800000.0,90893000000.0,122287890000.0
2248.0,2765060300000.0,91195490000.0,122553630000.0
2249.0,2769457800000.0,91725230000.0,123135260000.0
2250.0,2770213800000.0,90582794000.0,123103070000.0
2251.0,2764747600000.0,90022710000.0,120389200000.0
2252.0,2770413000000.0,91119830000.0,119378820000.0
2253.0,2778357600000.0,89893250000.0,119570530000.0
2254.0,2767271800000.0,89700960000.0,119700710000.0
2255.0,2748656600000.0,89143140000.0,120213996000.0
2256.0,2747505600000.0,88690690000.0,117863250000.0
2257.0,2747471200000.0,88646300000.0,116643020000.0
2258.0,2743366300000.0,87758760000.0,114375680000.0
2259.0,2750575000000.0,89383640000.0,112443300000.0
2260.0,2746078200000.0,89788735000.0,114261960000.0
2261.0,2753044700000.0,89493135000.0,111842420000.0
2262.0,2751130000000.0,87891124000.0,111192940000.0
2263.0,2742828000000.0,86018410000.0,110918690000.0
2264.0,2744803400000.0,86227160000.0,110278795000.0
2265.0,2750142000000.0,83473450000.0,109080950000.0
2266.0,2745479700000.0,82834040000.0,107522570000.0
2267.0,2747072800000.0,83352700000.0,107969905000.0
2268.0,2750770000000.0,84436660000.0,109289810000.0
2269.0,2748581700000.0,82782130000.0,110660550000.0
2270.0,2743624500000.0,80248140000.0,110855315000.0
2271.0,2728078600000.0,76885650000.0,111665860000.0
2272.0,2719765800000.0,77694010000.0,110390630000.0
2273.0,2715640400000.0,77287420000.0,109736080000.0
2274.0,2717030300000.0,76799310000.0,109597150000.0
2275.0,2722209000000.0,75162790000.0,108940070000.0
2276.0,2729794600000.0,74208120000.0,109825210000.0
2277.0,2729705500000.0,75397500000.0,108546925000.0
2278.0,2719335600000.0,74465400000.0,108446650000.0
2279.0,2722769100000.0,72981190000.0,107398620000.0
2280.0,2723321200000.0,70606280000.0,107065870000.0
2281.0,2725170600000.0,71374910000.0,106204275000.0
2282.0,2742858000000.0,71172055000.0,104258670000.0
2283.0,2738765400000.0,71754490000.0,104716670000.0
2284.0,2742020200000.0,71027730000.0,104912540000.0
2285.0,2736514100000.0,68471484000.0,104744526000.0
2286.0,2744897800000.0,67435410000.0,104549700000.0
2287.0,2755252500000.0,65794867000.0,103483590000.0
2288.0,2766132200000.0,62721303000.0,103285350000.0
2289.0,2759995400000.0,60848360000.0,102866250000.0
2290.0,2762593800000.0,60581930000.0,101063050000.0
2291.0,2763736500000.0,60137902000.0,99709395000.0
2292.0,2754266300000.0,59107316000.0,100032225000.0
2293.0,2760735200000.0,58571547000.0,100327670000.0
2294.0,2760760000000.0,56340820000.0,100886995000.0
2295.0,2764319500000.0,56156800000.0,99972140000.0
2296.0,2762117500000.0,53663720000.0,98336560000.0
2297.0,2758562800000.0,52230885000.0,97726690000.0
2298.0,2756199600000.0,50219414000.0,96178135000.0
2299.0,2763271400000.0,51218784000.0,97497150000.0
2300.0,2759562000000.0,51409084000.0,96595124000.0
