time,NORESM1-M,CESM1-CAM5,MPI-ESM-LR,CSIRO-MK3-6-0
2030.0,17020791000000.0,17215343000000.0,16874380000000.0,17043263000000.0
2031.0,16870879000000.0,17092617000000.0,16754599000000.0,16962456000000.0
2032.0,16816770000000.0,16935614000000.0,16678849000000.0,16861937000000.0
2033.0,16674177000000.0,16850368000000.0,16522755000000.0,16802621000000.0
2034.0,16597512000000.0,16653274000000.0,16379469000000.0,16655129000000.0
2035.0,16423620000000.0,16466965000000.0,16240880000000.0,16579469000000.0
2036.0,16322244000000.0,16330636000000.0,16156459000000.0,16449427000000.0
2037.0,16087067000000.0,16229836000000.0,16090166000000.0,16259657000000.0
2038.0,15897612000000.0,16033360000000.0,15960647000000.0,16117316000000.0
2039.0,15678396000000.0,15917460000000.0,15834691000000.0,15996916000000.0
2040.0,15554939000000.0,15803217000000.0,15695385000000.0,15834635000000.0
2041.0,15349968000000.0,15650504000000.0,15602233000000.0,15727086000000.0
2042.0,15204760000000.0,15543216000000.0,15569445000000.0,15533671000000.0
2043.0,14944494000000.0,15517204000000.0,15435239000000.0,15385248000000.0
2044.0,14774153000000.0,15429723000000.0,15315593000000.0,15295812000000.0
2045.0,14559249000000.0,15276672000000.0,15178597000000.0,15129375000000.0
2046.0,14377331000000.0,15149549000000.0,15034875000000.0,14926271000000.0
2047.0,14298786000000.0,14976073000000.0,14890483000000.0,14807827000000.0
2048.0,14144446000000.0,14881757000000.0,14822625000000.0,14708970000000.0
2049.0,13935591000000.0,14762026000000.0,14703335000000.0,14563319000000.0
2050.0,13712142000000.0,14637348000000.0,14674181000000.0,14390467000000.0
2051.0,13563607000000.0,14470471000000.0,14620898000000.0,14230754000000.0
2052.0,13366232000000.0,14272311000000.0,14511028000000.0,13997949000000.0
2053.0,13176261000000.0,14153543000000.0,14289176000000.0,13814922000000.0
2054.0,12994133000000.0,14051087000000.0,14073005000000.0,13629322000000.0
2055.0,12853184000000.0,13804441000000.0,14007240000000.0,13379949000000.0
2056.0,12700056000000.0,13588170000000.0,13937389000000.0,13255587000000.0
2057.0,12520627000000.0,13384895000000.0,13764594000000.0,13153212000000.0
2058.0,12319811000000.0,13185208000000.0,13704804000000.0,12926910000000.0
2059.0,12154582000000.0,12997003000000.0,13603421000000.0,12725170000000.0
2060.0,12046367000000.0,12779452000000.0,13438635000000.0,12481836000000.0
2061.0,11878373000000.0,12604920000000.0,13298134000000.0,12319375000000.0
2062.0,11692959000000.0,12476058000000.0,13161497000000.0,12171860000000.0
2063.0,11552748000000.0,12393961000000.0,13096877000000.0,11971040000000.0
2064.0,11449048000000.0,12246324000000.0,12906681000000.0,11765463000000.0
2065.0,11271616000000.0,12020117000000.0,12794110000000.0,11654226000000.0
2066.0,11110710000000.0,11881928000000.0,12693524000000.0,11529032000000.0
2067.0,10971712000000.0,11648692000000.0,12607744000000.0,11366707000000.0
2068.0,10866129000000.0,11322167000000.0,12526912000000.0,11284100000000.0
2069.0,10772391000000.0,11148304000000.0,12435547000000.0,11142108000000.0
2070.0,10630129000000.0,10970575000000.0,12264797000000.0,11017384000000.0
2071.0,10532406000000.0,10738967000000.0,12097018000000.0,10891314000000.0
2072.0,10447943000000.0,10611713000000.0,12046555000000.0,10744787000000.0
2073.0,10344201000000.0,10417847000000.0,11940553000000.0,10577428000000.0
2074.0,10237924000000.0,10236443000000.0,11860242000000.0,10424461000000.0
2075.0,10110054000000.0,10140227000000.0,11742730000000.0,10287440000000.0
2076.0,10051232000000.0,10028392000000.0,11643708000000.0,10152141000000.0
2077.0,9975357000000.0,9873874000000.0,11614764000000.0,10021667000000.0
2078.0,9821524000000.0,9735340000000.0,11498024000000.0,9899367000000.0
2079.0,9711235000000.0,9635497000000.0,11392130000000.0,9764373000000.0
2080.0,9605062000000.0,9517423000000.0,11324813000000.0,9601115000000.0
2081.0,9417390000000.0,9429314000000.0,11234744000000.0,9512471000000.0
2082.0,9277313000000.0,9241273000000.0,11081521000000.0,9367633000000.0
2083.0,9143995000000.0,9034413000000.0,10999424000000.0,9265119000000.0
2084.0,9036603000000.0,8904016000000.0,10918278000000.0,9178305000000.0
2085.0,8877501000000.0,8819750000000.0,10894900000000.0,9104413000000.0
2086.0,8753422300000.0,8656069000000.0,10828979000000.0,9025294000000.0
2087.0,8707511400000.0,8508535700000.0,10746768000000.0,8935813000000.0
2088.0,8703467600000.0,8386340500000.0,10686520000000.0,8863925000000.0
2089.0,8682200000000.0,8196054000000.0,10641793000000.0,8777516000000.0
2090.0,8503211000000.0,8008384400000.0,10577792000000.0,8679030500000.0
2091.0,8359524700000.0,7846739000000.0,10538478000000.0,8604583700000.0
2092.0,8245838000000.0,7711957000000.0,10442423000000.0,8458568000000.0
2093.0,8204799400000.0,7605690300000.0,10387182000000.0,8345344300000.0
2094.0,8129222300000.0,7447260000000.0,10316329000000.0,8238660000000.0
2095.0,7981002000000.0,7364844000000.0,10269004000000.0,8171499000000.0
2096.0,7851827000000.0,7243008300000.0,10137820000000.0,8079460500000.0
2097.0,7741491000000.0,7099268500000.0,10087406000000.0,8009331000000.0
2098.0,7608555500000.0,6958252000000.0,10058482000000.0,7941728000000.0
2099.0,7451418000000.0,6845418700000.0,9986090000000.0,7846934600000.0
2100.0,7370752000000.0,6735810500000.0,10005036000000.0,7744328300000.0
2101.0,7276448400000.0,6603498600000.0,9900627000000.0,7623096700000.0
2102.0,7133258600000.0,6502404000000.0,9793044000000.0,7535516000000.0
2103.0,7087327000000.0,6359854000000.0,9726438000000.0,7447316000000.0
2104.0,6997970000000.0,6273313000000.0,9600221000000.0,7352094300000.0
2105.0,6867244000000.0,6200948000000.0,9524866000000.0,7288139000000.0
2106.0,6817609000000.0,6089997000000.0,9412892000000.0,7200732000000.0
2107.0,6688340400000.0,6015475000000.0,9373584000000.0,7124073600000.0
2108.0,6651469000000.0,5858394600000.0,9333361000000.0,7032804500000.0
2109.0,6576720600000.0,5750060000000.0,9279749000000.0,6930007300000.0
2110.0,6500572500000.0,5674741000000.0,9186606000000.0,6852814000000.0
2111.0,6399008000000.0,5587338300000.0,9167067000000.0,6769396400000.0
2112.0,6292130000000.0,5497501000000.0,9109624000000.0,6673913600000.0
2113.0,6217131000000.0,5416590000000.0,9067662000000.0,6574225000000.0
2114.0,6140257600000.0,5296096000000.0,9014739000000.0,6513914000000.0
2115.0,6019721000000.0,5209217000000.0,8939184000000.0,6494395300000.0
2116.0,5870356300000.0,5130505000000.0,8879842000000.0,6442015000000.0
2117.0,5790923000000.0,5087436500000.0,8848113000000.0,6401882000000.0
2118.0,5756449500000.0,5059359000000.0,8765088700000.0,6331575600000.0
2119.0,5705849400000.0,4981639000000.0,8712917000000.0,6241436300000.0
2120.0,5603075300000.0,4920863000000.0,8607108000000.0,6208607000000.0
2121.0,5484448300000.0,4877668000000.0,8556127000000.0,6185219000000.0
2122.0,5461082000000.0,4811021400000.0,8450149400000.0,6114161700000.0
2123.0,5394690000000.0,4728204000000.0,8401017400000.0,6065874300000.0
2124.0,5335387000000.0,4657556000000.0,8377445400000.0,6038389500000.0
2125.0,5292348700000.0,4578850400000.0,8202173300000.0,5984196500000.0
2126.0,5192619700000.0,4495901700000.0,8182413000000.0,5914900000000.0
2127.0,5070610500000.0,4434914400000.0,8102012000000.0,5879001000000.0
2128.0,5007906000000.0,4359014000000.0,8011585000000.0,5811981000000.0
2129.0,4961929300000.0,4251509900000.0,7967283300000.0,5752228400000.0
2130.0,4915034300000.0,4214153500000.0,7847576300000.0,5720900000000.0
2131.0,4874799000000.0,4184852100000.0,7793579400000.0,5663756400000.0
2132.0,4831338600000.0,4123222300000.0,7774626400000.0,5594366000000.0
2133.0,4809310000000.0,4060730400000.0,7673104000000.0,5541193600000.0
2134.0,4780326400000.0,4001187200000.0,7615296000000.0,5497977000000.0
2135.0,4754944600000.0,3932929700000.0,7552796000000.0,5412463000000.0
2136.0,4708781500000.0,3833118600000.0,7531407000000.0,5320951000000.0
2137.0,4658253000000.0,3795457100000.0,7465647700000.0,5254308400000.0
2138.0,4652502400000.0,3773581800000.0,7459803500000.0,5217298400000.0
2139.0,4631764000000.0,3715324000000.0,7406886000000.0,5165941000000.0
2140.0,4613924000000.0,3698063600000.0,7356813000000.0,5092772000000.0
2141.0,4556163400000.0,3687148000000.0,7300151500000.0,5040492000000.0
2142.0,4527584000000.0,3658687700000.0,7275412000000.0,5016365600000.0
2143.0,4498417000000.0,3649322600000.0,7246133600000.0,4958787700000.0
2144.0,4482233500000.0,3619306600000.0,7224982000000.0,4907222400000.0
2145.0,4430010000000.0,3597037200000.0,7197545000000.0,4875182700000.0
2146.0,4404584000000.0,3583994200000.0,7173260700000.0,4861408600000.0
2147.0,4442509300000.0,3559069000000.0,7108551500000.0,4845936300000.0
2148.0,4421013000000.0,3522545600000.0,7083519400000.0,4827582000000.0
2149.0,4424794600000.0,3516085300000.0,7056545000000.0,4798275400000.0
2150.0,4430926700000.0,3488155700000.0,7048506000000.0,4772699600000.0
2151.0,4432294600000.0,3477443400000.0,7003937700000.0,4758904000000.0
2152.0,4400261600000.0,3444814400000.0,6996895000000.0,4744965000000.0
2153.0,4382192300000.0,3409219000000.0,6991166000000.0,4730200000000.0
2154.0,4335116700000.0,3387168000000.0,6966075000000.0,4683043700000.0
2155.0,4298452800000.0,3376464500000.0,6916473400000.0,4645860700000.0
2156.0,4323431200000.0,3362837200000.0,6885530000000.0,4639855000000.0
2157.0,4317954400000.0,3330585700000.0,6862856000000.0,4621623000000.0
2158.0,4317653000000.0,3315517400000.0,6822039700000.0,4602243600000.0
2159.0,4299506300000.0,3296324500000.0,6768163300000.0,4589169000000.0
2160.0,4251973000000.0,3244920700000.0,6758162500000.0,4566379000000.0
2161.0,4249184000000.0,3209788400000.0,6690339600000.0,4569719400000.0
2162.0,4238193200000.0,3208240700000.0,6655029300000.0,4548791000000.0
2163.0,4217687500000.0,3205636600000.0,6614404300000.0,4541615000000.0
2164.0,4203789000000.0,3203658200000.0,6603628000000.0,4532483400000.0
2165.0,4178061000000.0,3184988000000.0,6569205400000.0,4527865000000.0
2166.0,4166587300000.0,3166022000000.0,6571525400000.0,4494517000000.0
2167.0,4171208900000.0,3184856400000.0,6584233600000.0,4456671000000.0
2168.0,4148927700000.0,3181130300000.0,6537265000000.0,4428794400000.0
2169.0,4138414600000.0,3179674900000.0,6514863500000.0,4404166000000.0
2170.0,4119179000000.0,3173119000000.0,6487528700000.0,4395640800000.0
2171.0,4095869700000.0,3153672500000.0,6471297000000.0,4381424500000.0
2172.0,4046341500000.0,3120472800000.0,6456379700000.0,4379101600000.0
2173.0,4050867200000.0,3089553200000.0,6439431000000.0,4350271800000.0
2174.0,4047158400000.0,3073958200000.0,6452232600000.0,4314325800000.0
2175.0,4061423700000.0,3078402000000.0,6432888000000.0,4281107500000.0
2176.0,4074357400000.0,3076251700000.0,6428831500000.0,4271279000000.0
2177.0,4071721300000.0,3064608800000.0,6385375000000.0,4254986700000.0
2178.0,4063904700000.0,3035860000000.0,6374737000000.0,4229823500000.0
2179.0,4053517700000.0,3005044200000.0,6346178000000.0,4218062400000.0
2180.0,4039763800000.0,2983219200000.0,6374761000000.0,4195462200000.0
2181.0,3989835400000.0,2975472500000.0,6334646300000.0,4174209000000.0
2182.0,3966169800000.0,2950891000000.0,6310318300000.0,4162842800000.0
2183.0,3970628300000.0,2927328200000.0,6290267400000.0,4135320000000.0
2184.0,3971699400000.0,2924083700000.0,6260418000000.0,4131417500000.0
2185.0,3945243300000.0,2903292500000.0,6209974000000.0,4142587000000.0
2186.0,3931820500000.0,2879306300000.0,6189691700000.0,4143457800000.0
2187.0,3908373800000.0,2847269700000.0,6162705000000.0,4157746200000.0
2188.0,3897499000000.0,2827806800000.0,6171242000000.0,4155060800000.0
2189.0,3867042400000.0,2803216700000.0,6131770500000.0,4150224000000.0
2190.0,3859055600000.0,2775364400000.0,6088045400000.0,4140661200000.0
2191.0,3861370000000.0,2766617700000.0,6072667000000.0,4138103500000.0
2192.0,3864826000000.0,2752585000000.0,6042696000000.0,4125362700000.0
2193.0,3854461800000.0,2722461400000.0,6021506000000.0,4107489200000.0
2194.0,3834703500000.0,2705361700000.0,5996680000000.0,4074733600000.0
2195.0,3830725200000.0,2697494800000.0,5994413300000.0,4040126000000.0
2196.0,3824645600000.0,2676374000000.0,6015544000000.0,3996436000000.0
2197.0,3802920400000.0,2649380400000.0,5987928400000.0,3984249300000.0
2198.0,3780639200000.0,2646019400000.0,5982555500000.0,3966012500000.0
2199.0,3768022500000.0,2639052400000.0,6002507000000.0,3937962800000.0
2200.0,3740265600000.0,2634409300000.0,6019189000000.0,3917952800000.0
2201.0,3725859700000.0,2624386800000.0,6015088000000.0,3887033200000.0
2202.0,3678995500000.0,2609951000000.0,6003949600000.0,3862868000000.0
2203.0,3653710600000.0,2602267600000.0,5987244700000.0,3846767000000.0
2204.0,3646213800000.0,2602998400000.0,5973765000000.0,3839063000000.0
2205.0,3623937600000.0,2595724700000.0,5982747000000.0,3811846000000.0
2206.0,3587921700000.0,2577509400000.0,5974279000000.0,3783770500000.0
2207.0,3586443000000.0,2585151100000.0,5977896600000.0,3780378000000.0
2208.0,3576159300000.0,2573512700000.0,5987474000000.0,3775643300000.0
2209.0,3587339500000.0,2553044000000.0,5969519600000.0,3736162000000.0
2210.0,3557531800000.0,2565329400000.0,5965852000000.0,3712691700000.0
2211.0,3509503400000.0,2556224600000.0,5974734700000.0,3688485400000.0
2212.0,3486418700000.0,2531250100000.0,5976368000000.0,3679717000000.0
2213.0,3467292200000.0,2508228400000.0,5933660000000.0,3637721400000.0
2214.0,3470365000000.0,2492593600000.0,5952204400000.0,3595254600000.0
2215.0,3463004300000.0,2502261000000.0,5911457300000.0,3561997000000.0
2216.0,3469537000000.0,2505361600000.0,5926841000000.0,3534812000000.0
2217.0,3472286300000.0,2485878300000.0,5934810700000.0,3491510400000.0
2218.0,3457012000000.0,2460881500000.0,5917849400000.0,3475023300000.0
2219.0,3449548700000.0,2453417000000.0,5916995000000.0,3443355500000.0
2220.0,3455024600000.0,2436366000000.0,5875545000000.0,3423745000000.0
2221.0,3433056700000.0,2431844600000.0,5886313000000.0,3409096500000.0
2222.0,3415954000000.0,2441157300000.0,5883061300000.0,3393059000000.0
2223.0,3421214600000.0,2422919000000.0,5898363000000.0,3376231700000.0
2224.0,3419080500000.0,2399860400000.0,5862949700000.0,3351443400000.0
2225.0,3430612500000.0,2401767000000.0,5830171000000.0,3344677200000.0
2226.0,3432672400000.0,2403993400000.0,5799868000000.0,3319520600000.0
2227.0,3456476400000.0,2389747700000.0,5776804400000.0,3305322800000.0
2228.0,3449243600000.0,2370348300000.0,5765659000000.0,3307838400000.0
2229.0,3439508600000.0,2363795000000.0,5772998000000.0,3316709000000.0
2230.0,3441383700000.0,2352383000000.0,5769201000000.0,3321416000000.0
2231.0,3419950300000.0,2336779700000.0,5788789600000.0,3319919300000.0
2232.0,3419910700000.0,2301956700000.0,5756790000000.0,3333456000000.0
2233.0,3417817500000.0,2298434300000.0,5771233300000.0,3352054200000.0
2234.0,3425001300000.0,2289510000000.0,5784425500000.0,3369547300000.0
2235.0,3399841500000.0,2298036000000.0,5774904000000.0,3377465700000.0
2236.0,3402431000000.0,2276534800000.0,5777923000000.0,3395331000000.0
2237.0,3422179000000.0,2281482500000.0,5804136600000.0,3381640600000.0
2238.0,3409149700000.0,2276022000000.0,5782538000000.0,3391523000000.0
2239.0,3398473400000.0,2255931800000.0,5759892000000.0,3397105200000.0
2240.0,3384043000000.0,2250106000000.0,5754810500000.0,3391112000000.0
2241.0,3380333000000.0,2254879000000.0,5731820000000.0,3387304400000.0
2242.0,3363988300000.0,2259608400000.0,5741829700000.0,3408568500000.0
2243.0,3372249800000.0,2257183600000.0,5731999000000.0,3412152000000.0
2244.0,3379823000000.0,2230737200000.0,5742092000000.0,3409645400000.0
2245.0,3388272500000.0,2227804800000.0,5729348500000.0,3399666000000.0
2246.0,3368679600000.0,2212886500000.0,5728614000000.0,3388116800000.0
2247.0,3354304400000.0,2175967300000.0,5699011000000.0,3403378000000.0
2248.0,3350923300000.0,2178204600000.0,5671209000000.0,3397999400000.0
2249.0,3353631300000.0,2177166200000.0,5685677000000.0,3387769700000.0
2250.0,3357637300000.0,2158781000000.0,5681331600000.0,3374183600000.0
2251.0,3333598700000.0,2142994400000.0,5682624500000.0,3385728200000.0
2252.0,3317320000000.0,2140665400000.0,5707064700000.0,3362907500000.0
2253.0,3303711700000.0,2132937100000.0,5680658000000.0,3349643000000.0
2254.0,3292669700000.0,2121595000000.0,5708362300000.0,3330122000000.0
2255.0,3281102800000.0,2130441500000.0,5650711000000.0,3317527700000.0
2256.0,3288446500000.0,2128967200000.0,5640962400000.0,3310644400000.0
2257.0,3284243000000.0,2108523200000.0,5638646000000.0,3285188300000.0
2258.0,3270529500000.0,2100694700000.0,5656104400000.0,3249977000000.0
2259.0,3281962700000.0,2101674100000.0,5665371700000.0,3212884300000.0
2260.0,3290322000000.0,2101034000000.0,5688046000000.0,3205177500000.0
2261.0,3267063000000.0,2086441000000.0,5683088500000.0,3184609700000.0
2262.0,3240411000000.0,2082274700000.0,5659351000000.0,3181389300000.0
2263.0,3221965000000.0,2080144100000.0,5648199700000.0,3157298200000.0
2264.0,3224634700000.0,2062227100000.0,5619379000000.0,3146432400000.0
2265.0,3242240500000.0,2054323300000.0,5568937000000.0,3134893000000.0
2266.0,3263323700000.0,2067538900000.0,5557627000000.0,3127497200000.0
2267.0,3251435000000.0,2068528600000.0,5549525600000.0,3115729300000.0
2268.0,3238506000000.0,2055908000000.0,5550239000000.0,3107411700000.0
2269.0,3240545700000.0,2064192000000.0,5545246300000.0,3105389800000.0
2270.0,3212097600000.0,2052032700000.0,5547123000000.0,3097427000000.0
2271.0,3212890300000.0,2061558900000.0,5552500400000.0,3101892000000.0
2272.0,3221730000000.0,2069214300000.0,5566140000000.0,3092545800000.0
2273.0,3214165000000.0,2046907300000.0,5588566700000.0,3085898000000.0
2274.0,3218272200000.0,2036278000000.0,5578222000000.0,3071296700000.0
2275.0,3240189000000.0,2020592200000.0,5546310600000.0,3072345500000.0
2276.0,3235445000000.0,2027497200000.0,5503767000000.0,3036862500000.0
2277.0,3201731000000.0,2022080600000.0,5494767400000.0,3032754400000.0
2278.0,3195300200000.0,2018807900000.0,5480613000000.0,3029810300000.0
2279.0,3185093400000.0,2025067000000.0,5476626500000.0,3008286200000.0
2280.0,3199095000000.0,2009015400000.0,5489594000000.0,2984611700000.0
2281.0,3211061600000.0,2003722200000.0,5479308700000.0,2970999600000.0
2282.0,3210464000000.0,2017224200000.0,5481427000000.0,2979492500000.0
2283.0,3209650200000.0,2020019700000.0,5451971300000.0,2984386500000.0
2284.0,3191791000000.0,2000682700000.0,5411570700000.0,2977955600000.0
2285.0,3187210200000.0,1986602300000.0,5393294600000.0,2978173000000.0
2286.0,3192170200000.0,1989537300000.0,5388727500000.0,2975262300000.0
2287.0,3179536000000.0,1985822600000.0,5371489000000.0,2969089300000.0
2288.0,3162328300000.0,1974897300000.0,5401098600000.0,2986750800000.0
2289.0,3143922400000.0,1955229200000.0,5420772500000.0,2963127100000.0
2290.0,3141686300000.0,1954659400000.0,5442630000000.0,2938442600000.0
2291.0,3141623300000.0,1956822900000.0,5445595400000.0,2931866500000.0
2292.0,3136984200000.0,1949613700000.0,5460174300000.0,2923071500000.0
2293.0,3128094600000.0,1932028500000.0,5472856300000.0,2928806500000.0
2294.0,3130725200000.0,1930127000000.0,5484761300000.0,2888384600000.0
2295.0,3149751600000.0,1931187000000.0,5495986300000.0,2864832300000.0
2296.0,3151288900000.0,1912745400000.0,5470167000000.0,2864328700000.0
2297.0,3124086400000.0,1895255400000.0,5498213500000.0,2858496600000.0
2298.0,3111013300000.0,1883345900000.0,5494370000000.0,2839611400000.0
2299.0,3120308700000.0,1864845200000.0,5472831000000.0,2821410800000.0
2300.0,3123795200000.0,1848613000000.0,5426161000000.0,2812468500000.0
