time,CESM2-WACCM,MRI-ESM2-0,KACE-1-0-G,IITM-ESM,MPI-ESM1-2-HR,GFDL-ESM4,CANESM5,MIROC6,TAIESM1,CNRM-CM6-1,IPSL-CM6A-LR,UKESM1-0-LL,CNRM-ESM2-1,EC-EARTH3
2052.0,50976210000.0,49514332000.0,49641923000.0,50917233000.0,50817794000.0,50690550000.0,44471796000.0,49178485000.0,48297505000.0,50700090000.0,48741940000.0,45436920000.0,51399510000.0,46232895000.0
2053.0,50930696000.0,49377722000.0,49510932000.0,50876686000.0,50870845000.0,50830483000.0,44135550000.0,49039150000.0,48160256000.0,50646544000.0,48565040000.0,45094654000.0,50941320000.0,45941780000.0
2054.0,50852282000.0,49308443000.0,49379385000.0,50847097000.0,50846237000.0,50664450000.0,43798024000.0,48886444000.0,47944745000.0,50503553000.0,48301216000.0,44634067000.0,51127284000.0,45807845000.0
2055.0,50804118000.0,49130250000.0,49259074000.0,50814670000.0,50713076000.0,50821194000.0,43399086000.0,48780075000.0,47666233000.0,50459574000.0,48166486000.0,44217577000.0,51181564000.0,45710630000.0
2056.0,50793620000.0,48899760000.0,49148715000.0,50768495000.0,50683180000.0,50533360000.0,43124110000.0,48768045000.0,47412376000.0,50390733000.0,47954250000.0,43644890000.0,51017163000.0,45421000000.0
2057.0,50852024000.0,48758700000.0,48949510000.0,50714366000.0,50728900000.0,50506887000.0,42815630000.0,48415820000.0,47199257000.0,50309616000.0,47739343000.0,43216953000.0,51464425000.0,45261180000.0
2058.0,50723110000.0,48580390000.0,48822166000.0,50686104000.0,50559574000.0,50865010000.0,42412626000.0,48153210000.0,46921050000.0,50268328000.0,47397827000.0,42883645000.0,50913858000.0,44993212000.0
2059.0,50673050000.0,48457826000.0,48575980000.0,50621410000.0,50498675000.0,51037774000.0,42095845000.0,47777090000.0,46702146000.0,50191282000.0,47172727000.0,42517713000.0,50806300000.0,44795620000.0
2060.0,50608730000.0,48228370000.0,48346300000.0,50586690000.0,50461934000.0,50500985000.0,41803430000.0,47470465000.0,46418985000.0,50115520000.0,46968467000.0,42068967000.0,50907300000.0,44708266000.0
2061.0,50512605000.0,48067416000.0,48183914000.0,50557534000.0,50337698000.0,50405536000.0,41446023000.0,47122860000.0,46188483000.0,50025816000.0,46857740000.0,41699050000.0,50894725000.0,44553090000.0
2062.0,50472910000.0,47899370000.0,47996223000.0,50536700000.0,50271920000.0,50273840000.0,41167655000.0,46887820000.0,45855810000.0,49911247000.0,46607045000.0,41285720000.0,50732958000.0,44416635000.0
2063.0,50446692000.0,47728443000.0,47856734000.0,50520640000.0,50228170000.0,50195853000.0,40915410000.0,46611920000.0,45649007000.0,49798558000.0,46305075000.0,40976840000.0,50659602000.0,44218823000.0
2064.0,50397716000.0,47512773000.0,47792325000.0,50427023000.0,50171970000.0,50118144000.0,40702976000.0,46418575000.0,45476418000.0,49723073000.0,46102815000.0,40614200000.0,50684813000.0,44102440000.0
2065.0,50358340000.0,47361176000.0,47673820000.0,50393244000.0,50205110000.0,50065953000.0,40484508000.0,46203757000.0,45368690000.0,49639346000.0,45777445000.0,40860324000.0,50555834000.0,43866700000.0
2066.0,50289430000.0,47118238000.0,47541125000.0,50379960000.0,50269740000.0,49982136000.0,40225473000.0,46021860000.0,45133226000.0,49543668000.0,45655208000.0,40385737000.0,50469495000.0,43693634000.0
2067.0,50249400000.0,46895665000.0,47367287000.0,50306458000.0,50159526000.0,50016006000.0,39960433000.0,45778854000.0,44975337000.0,49383220000.0,45497713000.0,39728767000.0,50445595000.0,43427295000.0
2068.0,50162168000.0,46655934000.0,47231447000.0,50253677000.0,50029818000.0,49892580000.0,39776750000.0,45550395000.0,44845560000.0,49241950000.0,45239970000.0,39326340000.0,50388220000.0,43070046000.0
2069.0,50086093000.0,46419080000.0,47749136000.0,50189492000.0,49924243000.0,50465050000.0,39602840000.0,45330166000.0,44637530000.0,49146920000.0,45158154000.0,39005237000.0,50574000000.0,42864083000.0
2070.0,50030650000.0,46160990000.0,46898680000.0,50154254000.0,49980973000.0,49962060000.0,39343130000.0,45100580000.0,44435993000.0,48984658000.0,44987863000.0,38730590000.0,50346353000.0,42623754000.0
2071.0,49983820000.0,45944005000.0,46721667000.0,50087040000.0,49858347000.0,49821155000.0,39090815000.0,44838576000.0,44236317000.0,48802836000.0,44830245000.0,38425498000.0,50233320000.0,42244116000.0
2072.0,50079887000.0,45783466000.0,46594327000.0,49998082000.0,49764630000.0,49739944000.0,38699586000.0,44549878000.0,44076974000.0,48648983000.0,44543476000.0,38267090000.0,50147640000.0,41981374000.0
2073.0,49927590000.0,45547000000.0,46504554000.0,49945895000.0,49990270000.0,49778410000.0,38357357000.0,44250420000.0,43902104000.0,48503194000.0,44344513000.0,37877535000.0,50091938000.0,41738510000.0
2074.0,49876857000.0,45496710000.0,46533860000.0,49892643000.0,49738090000.0,49759515000.0,38010100000.0,43866075000.0,43703878000.0,48359064000.0,44099715000.0,37490913000.0,50030180000.0,41529290000.0
2075.0,49838240000.0,45696870000.0,46486540000.0,49866930000.0,49635664000.0,49573327000.0,37846280000.0,43555725000.0,43471420000.0,48179040000.0,43771306000.0,36986170000.0,49968310000.0,41269223000.0
2076.0,49773280000.0,45115113000.0,46163444000.0,49807737000.0,49671200000.0,49502920000.0,37468316000.0,43345070000.0,43208790000.0,48038270000.0,43493323000.0,36624460000.0,49864200000.0,41111237000.0
2077.0,49924970000.0,44915618000.0,46030000000.0,49741980000.0,49510370000.0,49441430000.0,37175950000.0,42975960000.0,42909920000.0,47871520000.0,43195945000.0,36230770000.0,49765440000.0,40852740000.0
2078.0,49698034000.0,44772300000.0,45890930000.0,49665990000.0,49431390000.0,49360370000.0,36897473000.0,42566697000.0,42689740000.0,47688987000.0,42975860000.0,35881880000.0,49665806000.0,40662303000.0
2079.0,49709064000.0,44530720000.0,45815290000.0,49594896000.0,49404568000.0,49322287000.0,36637460000.0,42266820000.0,42438770000.0,47553000000.0,42641723000.0,35505370000.0,49499193000.0,40401015000.0
2080.0,49671020000.0,44501967000.0,45658560000.0,49562497000.0,49456380000.0,49763664000.0,36325954000.0,41912803000.0,42216063000.0,47366060000.0,42438250000.0,35139568000.0,49320653000.0,40103870000.0
2081.0,49622516000.0,44284210000.0,45520474000.0,49535894000.0,49288643000.0,49236150000.0,36096795000.0,41648190000.0,42011415000.0,47154860000.0,42155210000.0,34810573000.0,49191930000.0,39810118000.0
2082.0,49617080000.0,44147106000.0,45489537000.0,49512560000.0,49257214000.0,49149580000.0,35775490000.0,41258283000.0,41811410000.0,46933852000.0,41882534000.0,34542776000.0,49044950000.0,39553237000.0
2083.0,49483230000.0,43951960000.0,45354000000.0,49423950000.0,49571880000.0,49117370000.0,35496034000.0,40959943000.0,41576727000.0,46758470000.0,41728530000.0,34257238000.0,48947306000.0,39294700000.0
2084.0,49431490000.0,43748180000.0,45225837000.0,49342517000.0,49238794000.0,49106090000.0,35253520000.0,40637194000.0,41328270000.0,46520656000.0,41474700000.0,33956532000.0,48792486000.0,39086690000.0
2085.0,49382140000.0,43570885000.0,45054470000.0,49249296000.0,49095107000.0,49017135000.0,35036525000.0,40346518000.0,40998390000.0,46272870000.0,41307697000.0,33564540000.0,48620634000.0,38899868000.0
2086.0,49344233000.0,43489247000.0,44954366000.0,49186136000.0,49155092000.0,48942930000.0,34827817000.0,40121900000.0,40816090000.0,46091477000.0,41101697000.0,33219041000.0,48496820000.0,38729870000.0
2087.0,49277150000.0,43302730000.0,44803740000.0,49112160000.0,48947225000.0,48907800000.0,34594110000.0,39900946000.0,40554762000.0,45945872000.0,40893944000.0,32955734000.0,48315590000.0,38637523000.0
2088.0,49185337000.0,43146555000.0,44711230000.0,49057640000.0,48863404000.0,48820260000.0,34416170000.0,39669854000.0,40301080000.0,45698703000.0,40574034000.0,32840835000.0,48110530000.0,38454080000.0
2089.0,49124030000.0,43045490000.0,44517150000.0,49007776000.0,48759783000.0,48628613000.0,34126610000.0,39411368000.0,40167727000.0,45528674000.0,40334890000.0,32492046000.0,47900717000.0,38248820000.0
2090.0,49147404000.0,43057066000.0,44335047000.0,48909955000.0,48663183000.0,48554260000.0,33956330000.0,39186485000.0,39866080000.0,45314593000.0,40095790000.0,32145123000.0,47674876000.0,38011646000.0
2091.0,49075855000.0,42761855000.0,44120270000.0,48830296000.0,48630460000.0,48884140000.0,33759380000.0,38859313000.0,39586968000.0,45079830000.0,39816573000.0,31742614000.0,47445852000.0,37766083000.0
2092.0,48932164000.0,42589356000.0,43957133000.0,48819032000.0,48740532000.0,49232950000.0,33510103000.0,38619312000.0,39372804000.0,44898150000.0,39543850000.0,31333390000.0,47320840000.0,37507160000.0
2093.0,48885680000.0,42454807000.0,43773660000.0,48743297000.0,48516153000.0,48594997000.0,33283443000.0,38336150000.0,39319730000.0,44701774000.0,39210697000.0,30955975000.0,47118180000.0,37338104000.0
2094.0,49004390000.0,42299142000.0,43589562000.0,48647172000.0,48465215000.0,48441690000.0,33046480000.0,38092380000.0,39103152000.0,44513660000.0,38869295000.0,30667560000.0,46917997000.0,37129785000.0
2095.0,48767350000.0,42184884000.0,43483742000.0,48597780000.0,48805634000.0,48318673000.0,32805945000.0,37773402000.0,38933533000.0,44244582000.0,38575567000.0,30304526000.0,46705370000.0,37050660000.0
2096.0,48640713000.0,42018587000.0,43384988000.0,48540877000.0,48514236000.0,48354525000.0,32584378000.0,37420640000.0,38602490000.0,44039190000.0,38412407000.0,30064896000.0,46518632000.0,36821488000.0
2097.0,48564950000.0,41747325000.0,43195486000.0,48462823000.0,48831283000.0,49898120000.0,32306598000.0,37177516000.0,38316552000.0,43770937000.0,38069092000.0,29782491000.0,46238052000.0,36580400000.0
2098.0,48369746000.0,41642447000.0,43025842000.0,48436584000.0,48317145000.0,48156720000.0,32010017000.0,36732854000.0,38114240000.0,43591807000.0,37841910000.0,29519024000.0,46088983000.0,36326450000.0
2099.0,48277447000.0,41714890000.0,42890764000.0,48364950000.0,48245395000.0,48017210000.0,31709723000.0,36383265000.0,37839060000.0,43341226000.0,37638287000.0,29210092000.0,45913460000.0,36164866000.0
2100.0,48201662000.0,41525187000.0,42739347000.0,48277580000.0,48223310000.0,47936670000.0,31441660000.0,35931673000.0,37555266000.0,43175220000.0,37345505000.0,28915714000.0,45775835000.0,36037690000.0
